gene_name	chr	gained_nearest_tss	gained_median_sig
Ranbp9	chr13	TRUE	TRUE
Rangap1	chr15	FALSE	FALSE
Rangrf	chr11	FALSE	FALSE
Rap1a	chr3	FALSE	FALSE
Rap1b	chr10	FALSE	FALSE
Rap1gap	chr4	FALSE	FALSE
Rap1gap2	chr11	FALSE	FALSE
Rap1gapos	chr4	FALSE	FALSE
Rap1gds1	chr3	FALSE	TRUE
Rap2a	chr14	FALSE	FALSE
Rap2b	chr3	FALSE	FALSE
Rap2c	chrX	FALSE	FALSE
Rapgef1	chr2	FALSE	FALSE
Rapgef2	chr3	FALSE	TRUE
Rapgef3	chr15	FALSE	FALSE
Rapgef4	chr2	FALSE	TRUE
Rapgef5	chr12	FALSE	FALSE
Rapgef6	chr11	FALSE	FALSE
Rapgefl1	chr11	FALSE	FALSE
Raph1	chr1	FALSE	FALSE
Rapsn	chr2	FALSE	FALSE
Rara	chr11	FALSE	FALSE
Rarb	chr14	FALSE	TRUE
Rarg	chr15	FALSE	FALSE
Rarres1	chr3	FALSE	FALSE
Rarres2	chr6	FALSE	FALSE
Rars1	chr11	FALSE	FALSE
Rars2	chr4	FALSE	FALSE
Rasa1	chr13	FALSE	FALSE
Rasa2	chr9	FALSE	FALSE
Rasa3	chr8	FALSE	TRUE
Rasa4	chr5	FALSE	FALSE
Rasal1	chr5	FALSE	FALSE
Rasal2	chr1	FALSE	FALSE
Rasal3	chr17	FALSE	FALSE
Rasd1	chr11	FALSE	FALSE
Rasd2	chr8	FALSE	FALSE
Rasef	chr4	FALSE	FALSE
Rasgef1a	chr6	FALSE	FALSE
Rasgef1b	chr5	FALSE	FALSE
Rasgef1c	chr11	FALSE	FALSE
Rasgrf1	chr9	FALSE	FALSE
Rasgrf2	chr13	FALSE	FALSE
Rasgrp1	chr2	FALSE	FALSE
Rasgrp2	chr19	FALSE	FALSE
Rasgrp3	chr17	FALSE	FALSE
Rasgrp4	chr7	FALSE	FALSE
Rasip1	chr7	FALSE	FALSE
Rasl10a	chr11	FALSE	FALSE
Rasl10b	chr11	FALSE	FALSE
Rasl11a	chr5	FALSE	FALSE
Rasl11b	chr5	FALSE	FALSE
Rasl12	chr9	FALSE	FALSE
Rasl2-9	chr7	FALSE	FALSE
Rassf1	chr9	FALSE	FALSE
Rassf10	chr7	FALSE	TRUE
Rassf2	chr2	FALSE	FALSE
Rassf3	chr10	FALSE	FALSE
Rassf4	chr6	FALSE	FALSE
Rassf5	chr1	FALSE	FALSE
Rassf6	chr5	FALSE	FALSE
Rassf7	chr7	FALSE	FALSE
Rassf8	chr6	FALSE	FALSE
Rassf9	chr10	FALSE	FALSE
Raver1	chr9	FALSE	FALSE
Raver2	chr4	FALSE	FALSE
Rax	chr18	FALSE	FALSE
Rb1	chr14	FALSE	FALSE
Rb1cc1	chr1	FALSE	FALSE
Rbak	chr5	FALSE	FALSE
Rbakdn	chr5	FALSE	FALSE
Rbbp4	chr4	FALSE	FALSE
Rbbp5	chr1	FALSE	FALSE
Rbbp6	chr7	FALSE	FALSE
Rbbp7	chrX	FALSE	FALSE
Rbbp8	chr18	FALSE	FALSE
Rbbp8nl	chr2	FALSE	FALSE
Rbbp9	chr2	FALSE	FALSE
Rbck1	chr2	FALSE	FALSE
Rbfa	chr18	FALSE	FALSE
Rbfaos	chr18	FALSE	FALSE
Rbfox1	chr16	FALSE	TRUE
Rbfox2	chr15	FALSE	FALSE
Rbfox3	chr11	FALSE	TRUE
Rbis	chr3	FALSE	FALSE
Rbks	chr5	FALSE	FALSE
Rbl1	chr2	FALSE	FALSE
Rbl2	chr8	FALSE	FALSE
Rbm11	chr16	FALSE	FALSE
Rbm12b1	chr4	FALSE	FALSE
Rbm12b2	chr4	FALSE	FALSE
Rbm15	chr3	FALSE	FALSE
Rbm15b	chr9	FALSE	FALSE
Rbm17	chr2	FALSE	FALSE
Rbm18	chr2	FALSE	FALSE
Rbm19	chr5	FALSE	FALSE
Rbm20	chr19	FALSE	FALSE
Rbm22	chr18	FALSE	FALSE
Rbm24	chr13	FALSE	TRUE
Rbm25	chr12	FALSE	FALSE
Rbm26	chr14	FALSE	FALSE
Rbm27	chr18	FALSE	FALSE
Rbm28	chr6	FALSE	TRUE
Rbm33	chr5	FALSE	FALSE
Rbm34	chr8	FALSE	FALSE
Rbm38	chr2	FALSE	FALSE
Rbm39	chr2	FALSE	FALSE
Rbm3os	chrX	FALSE	FALSE
Rbm4	chr19	FALSE	FALSE
Rbm42	chr7	FALSE	FALSE
Rbm43	chr2	FALSE	FALSE
Rbm44	chr1	FALSE	FALSE
Rbm45	chr2	FALSE	FALSE
Rbm46	chr3	FALSE	FALSE
Rbm46os	chr3	FALSE	FALSE
Rbm47	chr5	FALSE	FALSE
Rbm48	chr5	FALSE	FALSE
Rbm4b	chr19	FALSE	FALSE
Rbm5	chr9	FALSE	FALSE
Rbm6	chr9	FALSE	FALSE
Rbm7	chr9	FALSE	FALSE
Rbms1	chr2	FALSE	FALSE
Rbms2	chr10	FALSE	FALSE
Rbms3	chr9	FALSE	TRUE
Rbmx	chrX	FALSE	FALSE
Rbmx2	chrX	FALSE	FALSE
Rbmxl1	chr8	FALSE	FALSE
Rbmxl2	chr7	FALSE	FALSE
Rbmyf9	chrY	FALSE	FALSE
Rbp1	chr9	FALSE	FALSE
Rbp2	chr9	FALSE	FALSE
Rbp3	chr14	FALSE	FALSE
Rbp4	chr19	FALSE	FALSE
Rbp7	chr4	FALSE	FALSE
Rbpj	chr5	FALSE	FALSE
Rbpjl	chr2	FALSE	FALSE
Rbpms	chr8	FALSE	FALSE
Rbpms2	chr9	FALSE	FALSE
Rbsn	chr6	FALSE	FALSE
Rbx1	chr15	FALSE	FALSE
Rc3h1	chr1	FALSE	FALSE
Rc3h2	chr2	FALSE	FALSE
Rcan1	chr16	FALSE	FALSE
Rcan2	chr17	FALSE	TRUE
Rcan3	chr4	FALSE	FALSE
Rcbtb1	chr14	FALSE	FALSE
Rcbtb2	chr14	FALSE	FALSE
Rcc1	chr4	FALSE	FALSE
Rcc1l	chr5	FALSE	FALSE
Rcc2	chr4	FALSE	FALSE
Rccd1	chr7	FALSE	FALSE
Rce1	chr19	FALSE	FALSE
Rchy1	chr5	FALSE	FALSE
Rcl1	chr19	FALSE	FALSE
Rcn1	chr2	FALSE	TRUE
Rcn2	chr9	FALSE	FALSE
Rcn3	chr7	FALSE	FALSE
Rcor1	chr12	FALSE	FALSE
Rcor2	chr19	FALSE	FALSE
Rcor3	chr1	FALSE	FALSE
Rcsd1	chr1	FALSE	FALSE
Rcvrn	chr11	FALSE	FALSE
Rd3	chr1	FALSE	FALSE
Rdh1	chr10	FALSE	FALSE
Rdh10	chr1	FALSE	FALSE
Rdh11	chr12	FALSE	FALSE
Rdh12	chr12	FALSE	FALSE
Rdh13	chr7	FALSE	FALSE
Rdh14	chr12	FALSE	FALSE
Rdh16	chr10	FALSE	FALSE
Rdh16f2	chr10	FALSE	FALSE
Rdh18-ps	chr10	FALSE	FALSE
Rdh19	chr10	FALSE	FALSE
Rdh5	chr10	FALSE	FALSE
Rdh7	chr10	FALSE	FALSE
Rdh8	chr9	FALSE	FALSE
Rdh9	chr10	FALSE	FALSE
Rdm1	chr11	FALSE	FALSE
Rdx	chr9	FALSE	FALSE
Rec114	chr9	FALSE	FALSE
Rec8	chr14	FALSE	FALSE
Reck	chr4	FALSE	FALSE
Recql	chr6	FALSE	FALSE
Recql4	chr15	FALSE	FALSE
Recql5	chr11	FALSE	FALSE
Redrum	chr18	FALSE	FALSE
Reep1	chr6	FALSE	FALSE
Reep2	chr18	FALSE	FALSE
Reep3	chr10	FALSE	TRUE
Reep4	chr14	FALSE	FALSE
Reep5	chr18	FALSE	FALSE
Reep6	chr10	FALSE	FALSE
Reg1	chr6	FALSE	FALSE
Reg3a	chr6	FALSE	FALSE
Reg3b	chr6	FALSE	FALSE
Reg3d	chr6	FALSE	FALSE
Reg3g	chr6	FALSE	FALSE
Reg4	chr3	FALSE	FALSE
Rel	chr11	FALSE	FALSE
Rela	chr19	FALSE	FALSE
Relb	chr7	FALSE	FALSE
Relch	chr1	FALSE	FALSE
Rell1	chr5	FALSE	TRUE
Rell2	chr18	FALSE	FALSE
Reln	chr5	FALSE	FALSE
Relt	chr7	FALSE	FALSE
Rem1	chr2	FALSE	FALSE
Rem2	chr14	FALSE	FALSE
Ren1	chr1	FALSE	FALSE
Ren2	chr1	FALSE	FALSE
Renbp	chrX	FALSE	FALSE
Reno1	chr11	FALSE	FALSE
Rep15	chr6	FALSE	TRUE
Repin1	chr6	FALSE	FALSE
Reps1	chr10	FALSE	FALSE
Reps2	chrX	FALSE	FALSE
Rer1	chr4	FALSE	FALSE
Rere	chr4	FALSE	FALSE
Rerg	chr6	FALSE	TRUE
Rergl	chr6	FALSE	FALSE
Resf1	chr6	FALSE	FALSE
Resp18	chr1	FALSE	FALSE
Rest	chr5	FALSE	FALSE
Ret	chr6	FALSE	FALSE
Retn	chr8	FALSE	FALSE
Retnlb	chr16	FALSE	FALSE
Retnlg	chr16	FALSE	FALSE
Retreg1	chr15	FALSE	FALSE
Retreg2	chr1	FALSE	FALSE
Retsat	chr6	FALSE	FALSE
Rev1	chr1	FALSE	FALSE
Rev3l	chr10	FALSE	FALSE
Rex1bd	chr8	FALSE	FALSE
Rexo1	chr10	FALSE	FALSE
Rexo2	chr9	FALSE	FALSE
Rexo4	chr2	FALSE	FALSE
Rfc1	chr5	FALSE	FALSE
Rfc2	chr5	FALSE	FALSE
Rfc3	chr5	FALSE	FALSE
Rfc4	chr16	FALSE	FALSE
Rfc5	chr5	FALSE	FALSE
Rfesd	chr13	FALSE	FALSE
Rffl	chr11	FALSE	FALSE
Rfk	chr19	FALSE	FALSE
Rflna	chr5	FALSE	TRUE
Rflnb	chr11	FALSE	FALSE
Rfng	chr11	FALSE	FALSE
Rfpl4	chr7	FALSE	FALSE
Rfpl4b	chr10	FALSE	TRUE
Rft1	chr14	FALSE	TRUE
Rftn1	chr17	FALSE	TRUE
Rftn2	chr1	FALSE	FALSE
Rfwd3	chr8	FALSE	FALSE
Rfx1	chr8	FALSE	FALSE
Rfx2	chr17	FALSE	FALSE
Rfx3	chr19	FALSE	FALSE
Rfx4	chr10	FALSE	FALSE
Rfx5	chr3	FALSE	FALSE
Rfx6	chr10	FALSE	FALSE
Rfx8	chr1	FALSE	FALSE
Rfxank	chr8	FALSE	FALSE
Rfxap	chr3	FALSE	FALSE
Rgcc	chr14	FALSE	FALSE
Rgl1	chr1	FALSE	TRUE
Rgl2	chr17	FALSE	FALSE
Rgl3	chr9	FALSE	FALSE
Rgma	chr7	FALSE	FALSE
Rgmb	chr17	FALSE	TRUE
Rgn	chrX	FALSE	FALSE
Rgp1	chr4	FALSE	FALSE
Rgr	chr14	FALSE	FALSE
Rgs10	chr7	FALSE	FALSE
Rgs11	chr17	FALSE	FALSE
Rgs12	chr5	FALSE	FALSE
Rgs13	chr1	FALSE	FALSE
Rgs14	chr13	FALSE	FALSE
Rgs16	chr1	FALSE	FALSE
Rgs17	chr10	FALSE	TRUE
Rgs18	chr1	FALSE	FALSE
Rgs19	chr2	FALSE	FALSE
Rgs2	chr1	FALSE	FALSE
Rgs20	chr1	FALSE	FALSE
Rgs21	chr1	FALSE	FALSE
Rgs22	chr15	FALSE	FALSE
Rgs3	chr4	FALSE	TRUE
Rgs4	chr1	FALSE	FALSE
Rgs5	chr1	FALSE	FALSE
Rgs6	chr12	FALSE	TRUE
Rgs7	chr1	FALSE	FALSE
Rgs7bp	chr13	FALSE	TRUE
Rgs8	chr1	FALSE	FALSE
Rgs9	chr11	FALSE	TRUE
Rgs9bp	chr7	FALSE	FALSE
Rgsl1	chr1	FALSE	FALSE
Rhag	chr17	FALSE	FALSE
Rhbdd1	chr1	FALSE	FALSE
Rhbdd2	chr5	FALSE	FALSE
Rhbdd3	chr11	FALSE	FALSE
Rhbdf1	chr11	FALSE	FALSE
Rhbdf2	chr11	FALSE	FALSE
Rhbdl2	chr4	FALSE	FALSE
Rhbdl3	chr11	FALSE	FALSE
Rhbg	chr3	FALSE	FALSE
Rhcg	chr7	FALSE	FALSE
Rhd	chr4	FALSE	FALSE
Rheb	chr5	FALSE	FALSE
Rhebl1	chr15	FALSE	FALSE
Rhno1	chr6	FALSE	FALSE
Rho	chr6	FALSE	FALSE
Rhob	chr12	FALSE	FALSE
Rhobtb1	chr10	FALSE	FALSE
Rhobtb2	chr14	FALSE	FALSE
Rhobtb3	chr13	FALSE	FALSE
Rhoc	chr3	FALSE	FALSE
Rhod	chr19	FALSE	FALSE
Rhof	chr5	FALSE	FALSE
Rhog	chr7	FALSE	FALSE
Rhoh	chr5	FALSE	FALSE
Rhoj	chr12	FALSE	TRUE
Rhoq	chr17	FALSE	FALSE
Rhot1	chr11	FALSE	FALSE
Rhot2	chr17	FALSE	FALSE
Rhou	chr8	FALSE	FALSE
Rhov	chr2	FALSE	FALSE
Rhox1	chrX	FALSE	FALSE
Rhox10	chrX	FALSE	FALSE
Rhox11	chrX	FALSE	FALSE
Rhox12	chrX	FALSE	FALSE
Rhox13	chrX	FALSE	FALSE
Rhox2a	chrX	FALSE	FALSE
Rhox2b	chrX	FALSE	FALSE
Rhox2d	chrX	FALSE	FALSE
Rhox2f	chrX	FALSE	FALSE
Rhox2h	chrX	FALSE	FALSE
Rhox3f	chrX	FALSE	FALSE
Rhox4a	chrX	FALSE	FALSE
Rhox4b	chrX	FALSE	FALSE
Rhox4f	chrX	FALSE	FALSE
Rhox5	chrX	FALSE	FALSE
Rhox6	chrX	FALSE	FALSE
Rhox7a	chrX	FALSE	FALSE
Rhox8	chrX	FALSE	FALSE
Rhox9	chrX	FALSE	FALSE
Rhpn1	chr15	FALSE	FALSE
Rhpn2	chr7	FALSE	FALSE
Rian	chr12	FALSE	FALSE
Ribc2	chr15	FALSE	FALSE
Ric1	chr19	FALSE	FALSE
Ric3	chr7	FALSE	FALSE
Ric8a	chr7	FALSE	FALSE
Ric8b	chr10	FALSE	FALSE
Rictor	chr15	FALSE	FALSE
Rif1	chr2	FALSE	FALSE
Rigi	chr4	FALSE	FALSE
Riiad1	chr3	FALSE	FALSE
Rilp	chr11	FALSE	FALSE
Rilpl1	chr5	FALSE	FALSE
Rilpl2	chr5	FALSE	FALSE
Rimbp2	chr5	FALSE	FALSE
Rimkla	chr4	FALSE	FALSE
Rimklb	chr6	FALSE	FALSE
Rimoc1	chr15	FALSE	FALSE
Rims1	chr1	FALSE	TRUE
Rims2	chr15	FALSE	TRUE
Rims3	chr4	FALSE	FALSE
Rims4	chr2	FALSE	FALSE
Rin1	chr19	FALSE	FALSE
Rin2	chr2	FALSE	FALSE
Rin3	chr12	FALSE	FALSE
Ring1	chr17	FALSE	FALSE
Rinl	chr7	FALSE	FALSE
Rint1	chr5	FALSE	FALSE
Riok1	chr13	FALSE	FALSE
Riok2	chr17	FALSE	FALSE
Riok3	chr18	FALSE	FALSE
Riox1	chr12	FALSE	FALSE
Riox2	chr16	FALSE	FALSE
Ripk1	chr13	FALSE	FALSE
Ripk2	chr4	FALSE	FALSE
Ripk3	chr14	FALSE	FALSE
Ripk4	chr16	FALSE	TRUE
Ripor1	chr8	FALSE	FALSE
Ripor2	chr13	FALSE	FALSE
Ripor3	chr2	FALSE	FALSE
Ripply1	chrX	FALSE	FALSE
Ripply2	chr9	FALSE	TRUE
Ripply3	chr16	FALSE	FALSE
Rit2	chr18	FALSE	TRUE
Rita1	chr5	FALSE	FALSE
Rlbp1	chr7	FALSE	FALSE
Rlf	chr4	FALSE	FALSE
Rlig1	chr10	FALSE	FALSE
Rlim	chrX	FALSE	FALSE
Rln1	chr19	FALSE	FALSE
Rln3	chr8	FALSE	FALSE
Rmc1	chr18	FALSE	FALSE
Rmdn1	chr4	FALSE	FALSE
Rmdn2	chr17	FALSE	FALSE
Rmdn3	chr2	FALSE	FALSE
Rmi1	chr13	FALSE	FALSE
Rmi2	chr16	FALSE	TRUE
Rmnd1	chr10	FALSE	FALSE
Rmnd5a	chr6	FALSE	FALSE
Rmnd5b	chr11	FALSE	FALSE
Rmrp	chr4	FALSE	FALSE
Rmst	chr10	TRUE	TRUE
Rnase1	chr14	FALSE	FALSE
Rnase10	chr14	FALSE	FALSE
Rnase11	chr14	FALSE	FALSE
Rnase12	chr14	FALSE	FALSE
Rnase13	chr14	FALSE	FALSE
Rnase2a	chr14	FALSE	FALSE
Rnase2b	chr14	FALSE	FALSE
Rnase4	chr14	FALSE	FALSE
Rnase9	chr14	FALSE	FALSE
Rnaseh1	chr12	FALSE	FALSE
Rnaseh2a	chr8	FALSE	FALSE
Rnaseh2b	chr14	FALSE	TRUE
Rnaseh2c	chr19	FALSE	FALSE
Rnasek	chr11	FALSE	FALSE
Rnasel	chr1	FALSE	FALSE
Rnaset2a	chr17	FALSE	TRUE
Rnaset2b	chr17	FALSE	FALSE
Rnd1	chr15	FALSE	FALSE
Rnd2	chr11	FALSE	FALSE
Rnd3	chr2	FALSE	FALSE
Rnf10	chr5	FALSE	FALSE
Rnf103	chr6	FALSE	FALSE
Rnf11	chr4	FALSE	FALSE
Rnf111	chr9	FALSE	FALSE
Rnf112	chr11	FALSE	FALSE
Rnf113a1	chrX	FALSE	FALSE
Rnf113a2	chr12	FALSE	FALSE
Rnf114	chr2	FALSE	FALSE
Rnf115	chr3	FALSE	FALSE
Rnf121	chr7	FALSE	FALSE
Rnf122	chr8	FALSE	FALSE
Rnf123	chr9	FALSE	FALSE
Rnf125	chr18	FALSE	FALSE
Rnf126	chr10	FALSE	FALSE
Rnf128	chrX	FALSE	FALSE
Rnf13	chr3	FALSE	FALSE
Rnf130	chr11	FALSE	FALSE
Rnf133	chr6	FALSE	FALSE
Rnf135	chr11	FALSE	FALSE
Rnf138	chr18	FALSE	FALSE
Rnf138rt1	chrX	FALSE	FALSE
Rnf139	chr15	FALSE	FALSE
Rnf14	chr18	FALSE	FALSE
Rnf141	chr7	FALSE	FALSE
Rnf144a	chr12	FALSE	FALSE
Rnf144b	chr13	FALSE	FALSE
Rnf145	chr11	FALSE	FALSE
Rnf146	chr10	FALSE	FALSE
Rnf148	chr6	FALSE	FALSE
Rnf149	chr1	FALSE	FALSE
Rnf150	chr8	FALSE	FALSE
Rnf151	chr17	FALSE	FALSE
Rnf152	chr1	FALSE	FALSE
Rnf157	chr11	FALSE	FALSE
Rnf166	chr8	FALSE	FALSE
Rnf168	chr16	FALSE	FALSE
Rnf169	chr7	FALSE	FALSE
Rnf17	chr14	FALSE	FALSE
Rnf180	chr13	FALSE	FALSE
Rnf181	chr6	FALSE	FALSE
Rnf182	chr13	FALSE	TRUE
Rnf183	chr4	FALSE	FALSE
Rnf185	chr11	FALSE	FALSE
Rnf186	chr4	FALSE	FALSE
Rnf187	chr11	FALSE	FALSE
Rnf19a	chr15	FALSE	TRUE
Rnf19b	chr4	FALSE	FALSE
Rnf2	chr1	FALSE	FALSE
Rnf20	chr4	FALSE	FALSE
Rnf207	chr4	FALSE	FALSE
Rnf208	chr2	FALSE	FALSE
Rnf212	chr5	FALSE	FALSE
Rnf212b	chr14	FALSE	FALSE
Rnf213	chr11	FALSE	FALSE
Rnf214	chr9	FALSE	FALSE
Rnf215	chr11	FALSE	FALSE
Rnf216	chr5	FALSE	FALSE
Rnf217	chr10	FALSE	FALSE
Rnf220	chr4	FALSE	FALSE
Rnf222	chr11	FALSE	FALSE
Rnf224	chr2	FALSE	FALSE
Rnf225	chr7	FALSE	FALSE
Rnf227	chr11	FALSE	FALSE
Rnf24	chr2	FALSE	FALSE
Rnf25	chr1	FALSE	FALSE
Rnf26	chr9	FALSE	FALSE
Rnf31	chr14	FALSE	FALSE
Rnf32	chr5	FALSE	FALSE
Rnf34	chr5	FALSE	FALSE
Rnf38	chr4	FALSE	FALSE
Rnf39	chr17	FALSE	FALSE
Rnf4	chr5	FALSE	FALSE
Rnf40	chr7	FALSE	FALSE
Rnf41	chr10	FALSE	FALSE
Rnf43	chr11	FALSE	FALSE
Rnf44	chr13	FALSE	FALSE
Rnf5	chr17	FALSE	FALSE
Rnf6	chr5	FALSE	FALSE
Rnf7	chr9	FALSE	FALSE
Rnf8	chr17	FALSE	FALSE
Rnft1	chr11	FALSE	TRUE
Rnft2	chr5	FALSE	FALSE
Rngtt	chr4	FALSE	FALSE
Rnh1	chr7	FALSE	FALSE
Rnls	chr19	FALSE	FALSE
Rnmt	chr18	FALSE	FALSE
Rnpc3	chr3	FALSE	FALSE
Rnpep	chr1	FALSE	FALSE
Rnpepl1	chr1	FALSE	FALSE
Rnps1	chr17	FALSE	FALSE
Rnu11	chr4	FALSE	FALSE
Rnu12	chr15	FALSE	FALSE
Ro60	chr1	FALSE	FALSE
Robo1	chr16	FALSE	TRUE
Robo2	chr16	FALSE	TRUE
Robo3	chr9	FALSE	FALSE
Robo4	chr9	FALSE	FALSE
Rock1	chr18	FALSE	FALSE
Rock2	chr12	FALSE	TRUE
Rogdi	chr16	FALSE	FALSE
Rom1	chr19	FALSE	FALSE
Ropn1	chr16	FALSE	FALSE
Ropn1l	chr15	FALSE	FALSE
Ror1	chr4	FALSE	TRUE
Ror2	chr13	FALSE	FALSE
Rora	chr9	FALSE	TRUE
Rorb	chr19	FALSE	TRUE
Rorc	chr3	FALSE	FALSE
Ros1	chr10	FALSE	FALSE
Rp1	chr1	FALSE	FALSE
Rp1l1	chr14	FALSE	FALSE
Rp2	chrX	FALSE	FALSE
Rp9	chr9	FALSE	FALSE
Rpa1	chr11	FALSE	FALSE
Rpa2	chr4	FALSE	FALSE
Rpa3	chr6	FALSE	FALSE
Rpap1	chr2	FALSE	FALSE
Rpap2	chr5	FALSE	FALSE
Rpap3	chr15	FALSE	FALSE
Rpe	chr1	FALSE	FALSE
Rpe65	chr3	FALSE	FALSE
Rpf1	chr3	FALSE	FALSE
Rpf2	chr10	FALSE	FALSE
Rpgrip1	chr14	FALSE	FALSE
Rpgrip1l	chr8	FALSE	FALSE
Rph3a	chr5	FALSE	FALSE
Rph3al	chr11	FALSE	TRUE
Rpia	chr6	FALSE	TRUE
Rpl10	chrX	FALSE	FALSE
Rpl10a	chr17	FALSE	FALSE
Rpl10l	chr12	FALSE	FALSE
Rpl11	chr4	FALSE	FALSE
Rpl12	chr2	FALSE	FALSE
Rpl13	chr8	FALSE	FALSE
Rpl13a	chr7	FALSE	FALSE
Rpl14	chr9	FALSE	FALSE
Rpl14-ps1	chr7	FALSE	FALSE
Rpl15	chr14	FALSE	FALSE
Rpl17	chr18	FALSE	FALSE
Rpl18a	chr8	FALSE	FALSE
Rpl19	chr11	FALSE	FALSE
Rpl21	chr5	FALSE	FALSE
Rpl22	chr4	FALSE	FALSE
Rpl22l1	chr3	FALSE	FALSE
Rpl23	chr11	FALSE	FALSE
Rpl23a	chr11	FALSE	FALSE
Rpl24	chr16	FALSE	FALSE
Rpl26	chr11	FALSE	FALSE
Rpl27	chr11	FALSE	FALSE
Rpl27a	chr7	FALSE	FALSE
Rpl28	chr7	FALSE	FALSE
Rpl29	chr9	FALSE	FALSE
Rpl3	chr15	FALSE	FALSE
Rpl30	chr15	FALSE	FALSE
Rpl31	chr1	FALSE	FALSE
Rpl31-ps12	chr16	FALSE	FALSE
Rpl32	chr6	FALSE	FALSE
Rpl32l	chr10	FALSE	FALSE
Rpl34	chr3	FALSE	FALSE
Rpl35	chr2	FALSE	FALSE
Rpl35a	chr16	FALSE	FALSE
Rpl36	chr17	FALSE	FALSE
Rpl36a	chrX	FALSE	FALSE
Rpl37	chr15	FALSE	FALSE
Rpl37a	chr1	FALSE	TRUE
Rpl37rt	chr5	FALSE	FALSE
Rpl38	chr11	FALSE	FALSE
Rpl39	chrX	FALSE	FALSE
Rpl39l	chr16	FALSE	FALSE
Rpl3l	chr17	FALSE	FALSE
Rpl4	chr9	FALSE	FALSE
Rpl41	chr10	FALSE	FALSE
Rpl5	chr5	FALSE	FALSE
Rpl6	chr5	FALSE	FALSE
Rpl7	chr1	FALSE	FALSE
Rpl7l1	chr17	FALSE	FALSE
Rpl8	chr15	FALSE	FALSE
Rpl9	chr5	FALSE	FALSE
Rplp0	chr5	FALSE	FALSE
Rplp1	chr9	FALSE	TRUE
Rplp2	chr7	FALSE	FALSE
Rplp2-ps1	chr12	FALSE	FALSE
Rpn1	chr6	FALSE	FALSE
Rpn2	chr2	FALSE	FALSE
Rpp14	chr14	FALSE	FALSE
Rpp21	chr17	FALSE	FALSE
Rpp25	chr9	FALSE	FALSE
Rpp25l	chr4	FALSE	FALSE
Rpp30	chr19	FALSE	FALSE
Rpp38	chr2	FALSE	FALSE
Rpp40	chr13	FALSE	FALSE
Rprd1a	chr18	FALSE	FALSE
Rprd1b	chr2	FALSE	FALSE
Rprd2	chr3	FALSE	FALSE
Rprl1	chr6	FALSE	FALSE
Rprl2	chr3	FALSE	FALSE
Rprm	chr2	FALSE	TRUE
Rprml	chr11	FALSE	FALSE
Rps10	chr17	FALSE	FALSE
Rps11	chr7	FALSE	FALSE
Rps12	chr10	FALSE	FALSE
Rps13	chr7	FALSE	FALSE
Rps14	chr18	FALSE	FALSE
Rps15	chr10	FALSE	FALSE
Rps15a	chr7	FALSE	FALSE
Rps15a-ps4	chr4	FALSE	FALSE
Rps15a-ps6	chr11	FALSE	FALSE
Rps16	chr7	FALSE	FALSE
Rps17	chr7	FALSE	FALSE
Rps18	chr17	FALSE	FALSE
Rps18-ps4	chr13	FALSE	TRUE
Rps19	chr7	FALSE	FALSE
Rps19bp1	chr15	FALSE	FALSE
Rps20	chr4	FALSE	FALSE
Rps21	chr2	FALSE	FALSE
Rps23	chr13	FALSE	FALSE
Rps23rg1	chr8	FALSE	FALSE
Rps24	chr14	FALSE	TRUE
Rps26	chr10	FALSE	FALSE
Rps27a	chr11	FALSE	FALSE
Rps27l	chr9	FALSE	FALSE
Rps27rt	chr3	FALSE	FALSE
Rps28	chr17	FALSE	FALSE
Rps29	chr12	FALSE	FALSE
Rps3	chr7	FALSE	FALSE
Rps3a1	chr3	FALSE	FALSE
Rps4l	chr6	FALSE	FALSE
Rps4x	chrX	FALSE	FALSE
Rps5	chr7	FALSE	FALSE
Rps6	chr4	FALSE	FALSE
Rps6ka1	chr4	FALSE	FALSE
Rps6ka2	chr17	FALSE	TRUE
Rps6ka3	chrX	FALSE	TRUE
Rps6ka4	chr19	FALSE	FALSE
Rps6ka5	chr12	FALSE	FALSE
Rps6ka6	chrX	FALSE	FALSE
Rps6kb1	chr11	FALSE	FALSE
Rps6kb2	chr19	FALSE	FALSE
Rps6kc1	chr1	FALSE	FALSE
Rps6kl1	chr12	FALSE	FALSE
Rps7	chr12	FALSE	FALSE
Rps8	chr4	FALSE	FALSE
Rps9	chr7	FALSE	FALSE
Rpsa	chr9	FALSE	FALSE
Rptn	chr3	FALSE	FALSE
Rptor	chr11	FALSE	FALSE
Rptoros	chr11	FALSE	FALSE
Rpusd1	chr17	FALSE	FALSE
Rpusd2	chr2	FALSE	FALSE
Rpusd3	chr6	FALSE	FALSE
Rrad	chr8	FALSE	FALSE
Rraga	chr4	FALSE	FALSE
Rragb	chrX	FALSE	FALSE
Rragc	chr4	FALSE	FALSE
Rragd	chr4	FALSE	FALSE
Rras	chr7	FALSE	FALSE
Rras2	chr7	FALSE	TRUE
Rrbp1	chr2	FALSE	FALSE
Rreb1	chr13	FALSE	FALSE
Rrm1	chr7	FALSE	FALSE
Rrm2	chr12	FALSE	FALSE
Rrm2b	chr15	FALSE	FALSE
Rrn3	chr16	FALSE	FALSE
Rrp1	chr10	FALSE	FALSE
Rrp12	chr19	FALSE	FALSE
Rrp15	chr1	FALSE	FALSE
Rrp1b	chr17	FALSE	FALSE
Rrp36	chr17	FALSE	FALSE
