gene_name	chr	mch_hyper	k119ub_gained_at_anchor
Rerg	chr6	TRUE	FALSE
Rergl	chr6	FALSE	FALSE
Resf1	chr6	FALSE	FALSE
Rest	chr5	FALSE	FALSE
Ret	chr6	FALSE	FALSE
Retreg1	chr15	FALSE	FALSE
Rfk	chr19	FALSE	TRUE
Rflnb	chr11	FALSE	FALSE
Rfpl4b	chr10	FALSE	FALSE
Rfx4	chr10	FALSE	FALSE
Rgr	chr14	FALSE	FALSE
Rgs12	chr5	FALSE	FALSE
Rgs17	chr10	FALSE	TRUE
Rgs2	chr1	FALSE	TRUE
Rgs22	chr15	FALSE	FALSE
Rgs4	chr1	FALSE	FALSE
Rgs5	chr1	FALSE	FALSE
Rhbdl3	chr11	FALSE	FALSE
Rhoj	chr12	FALSE	TRUE
Rhot1	chr11	FALSE	FALSE
Ribc2	chr15	FALSE	FALSE
Ric1	chr19	FALSE	FALSE
Ric3	chr7	FALSE	FALSE
Rin2	chr2	FALSE	FALSE
Rin3	chr12	FALSE	FALSE
Riok1	chr13	FALSE	FALSE
Riok2	chr17	FALSE	FALSE
Riox2	chr16	FALSE	FALSE
Ripk2	chr4	FALSE	TRUE
Ripk4	chr16	FALSE	FALSE
Ripor2	chr13	FALSE	FALSE
Rit2	chr18	FALSE	TRUE
Rmdn1	chr4	FALSE	FALSE
Rmi2	chr16	FALSE	TRUE
Rnasel	chr1	FALSE	FALSE
Rnf103	chr6	FALSE	FALSE
Rnf148	chr6	FALSE	FALSE
Rnf150	chr8	FALSE	FALSE
Rnf152	chr1	FALSE	TRUE
Rnf170	chr8	FALSE	FALSE
Rnf2	chr1	FALSE	FALSE
Rnf216	chr5	FALSE	FALSE
Rnf220	chr4	FALSE	FALSE
Rngtt	chr4	FALSE	FALSE
Robo1	chr16	FALSE	FALSE
Robo3	chr9	FALSE	TRUE
Robo4	chr9	FALSE	TRUE
Rock1	chr18	FALSE	FALSE
Ropn1	chr16	FALSE	FALSE
Rpe65	chr3	FALSE	FALSE
Rpl11	chr4	FALSE	FALSE
Rpl14	chr9	FALSE	FALSE
Rpl17	chr18	FALSE	FALSE
Rpl22	chr4	FALSE	FALSE
Rpl22l1	chr3	FALSE	TRUE
Rpl38	chr11	FALSE	FALSE
Rpp21	chr17	FALSE	FALSE
Rpp38	chr2	FALSE	TRUE
Rprml	chr11	FALSE	FALSE
Rps15a	chr7	FALSE	FALSE
Rps19	chr7	FALSE	FALSE
Rps20	chr4	FALSE	FALSE
Rps21	chr2	FALSE	FALSE
Rps23	chr13	FALSE	FALSE
Rps23rg1	chr8	FALSE	FALSE
Rps27a	chr11	FALSE	FALSE
Rps3a1	chr3	FALSE	FALSE
Rps6ka5	chr12	TRUE	TRUE
Rptn	chr3	FALSE	FALSE
Rragc	chr4	FALSE	FALSE
Rrp15	chr1	FALSE	FALSE
Rrp1b	chr17	FALSE	FALSE
Rrp7a	chr15	FALSE	FALSE
Rsl1	chr13	FALSE	TRUE
Rsl24d1	chr9	FALSE	FALSE
Rslcan18	chr13	FALSE	TRUE
Rspo1	chr4	FALSE	FALSE
Rspo3	chr10	FALSE	TRUE
Rsrc1	chr3	FALSE	FALSE
Rsu1	chr2	FALSE	FALSE
Rtkn2	chr10	FALSE	FALSE
Rtl3	chrX	FALSE	FALSE
Rtl6	chr15	FALSE	FALSE
Rtl9	chrX	FALSE	FALSE
Rtn4	chr11	FALSE	FALSE
Rtn4ip1	chr10	FALSE	FALSE
Rtp1	chr16	FALSE	FALSE
Rtp2	chr16	FALSE	FALSE
Rtp4	chr16	FALSE	FALSE
Rufy3	chr5	FALSE	FALSE
Rufy4	chr1	FALSE	FALSE
Runx1t1	chr4	TRUE	TRUE
Runx3	chr4	FALSE	FALSE
Rxra	chr2	FALSE	FALSE
Rxylt1	chr10	FALSE	FALSE
Rybp	chr6	FALSE	FALSE
Ryr1	chr7	FALSE	FALSE
S100a10	chr3	FALSE	FALSE
S100a11	chr3	FALSE	FALSE
S100a7a	chr3	FALSE	FALSE
S100a8	chr3	FALSE	FALSE
S1pr1	chr3	FALSE	FALSE
S1pr3	chr13	FALSE	FALSE
S1pr4	chr10	FALSE	FALSE
Sacm1l	chr9	FALSE	FALSE
Samd12	chr15	TRUE	TRUE
Samd3	chr10	FALSE	FALSE
Samd5	chr10	FALSE	FALSE
Samd7	chr3	FALSE	FALSE
Samm50	chr15	FALSE	FALSE
Sap30	chr8	TRUE	TRUE
Sardh	chr2	FALSE	FALSE
Sash1	chr10	FALSE	FALSE
Satb2	chr1	FALSE	FALSE
Saysd1	chr14	FALSE	FALSE
Sc5d	chr9	FALSE	FALSE
Scaf4	chr16	FALSE	FALSE
Scel	chr14	FALSE	TRUE
Scg2	chr1	TRUE	TRUE
Scg3	chr9	FALSE	FALSE
Scgb1a1	chr19	FALSE	FALSE
Scml4	chr10	FALSE	FALSE
Scn10a	chr9	FALSE	FALSE
Scn11a	chr9	FALSE	FALSE
Scn3a	chr2	FALSE	FALSE
Scn4a	chr11	FALSE	FALSE
Scn5a	chr9	FALSE	FALSE
Scn7a	chr2	FALSE	FALSE
Scn9a	chr2	FALSE	FALSE
Scnn1b	chr7	FALSE	FALSE
Scoc	chr8	FALSE	FALSE
Scrg1	chr8	FALSE	TRUE
Scrn3	chr2	FALSE	FALSE
Scube1	chr15	FALSE	FALSE
Sdcbp	chr4	FALSE	TRUE
Sdk2	chr11	FALSE	FALSE
Sdsl	chr5	FALSE	FALSE
Sec16a	chr2	FALSE	FALSE
Sec23ip	chr7	FALSE	FALSE
Sec24b	chr3	FALSE	FALSE
Sec24d	chr3	FALSE	FALSE
Sel1l	chr12	FALSE	FALSE
Sem1	chr6	FALSE	FALSE
Sema3f	chr9	FALSE	FALSE
Sema6d	chr2	TRUE	TRUE
Senp8	chr9	FALSE	FALSE
Sephs1	chr2	FALSE	FALSE
Septin10	chr10	FALSE	FALSE
Serbp1	chr6	FALSE	TRUE
Serhl	chr15	FALSE	FALSE
Serinc1	chr10	FALSE	TRUE
Serpina11	chr12	FALSE	FALSE
Serpina1e	chr12	FALSE	FALSE
Serpina3n	chr12	FALSE	FALSE
Serpinb1c	chr13	FALSE	FALSE
Serpinb3b	chr1	FALSE	FALSE
Serpinb6b	chr13	FALSE	FALSE
Serpinb6d	chr13	FALSE	FALSE
Serpinb6e	chr13	FALSE	FALSE
Serpinb8	chr1	TRUE	TRUE
Sfmbt2	chr2	FALSE	TRUE
Sfrp1	chr8	FALSE	FALSE
Sfrp2	chr3	FALSE	FALSE
Sft2d2	chr1	FALSE	TRUE
Sftpb	chr6	FALSE	FALSE
Sfxn1	chr13	FALSE	FALSE
Sfxn5	chr6	FALSE	FALSE
Sgcb	chr5	FALSE	FALSE
Sgce	chr6	FALSE	TRUE
Sgpp1	chr12	FALSE	FALSE
Sgsm1	chr5	FALSE	FALSE
Sh2d4b	chr14	FALSE	TRUE
Sh3bp4	chr1	FALSE	FALSE
Sh3d19	chr3	FALSE	FALSE
Sh3kbp1	chrX	FALSE	FALSE
Sh3rf3	chr10	FALSE	FALSE
Shb	chr4	TRUE	FALSE
Shc3	chr13	FALSE	FALSE
Shcbp1	chr8	FALSE	TRUE
Shcbp1l	chr1	FALSE	FALSE
She	chr3	FALSE	FALSE
Shf	chr2	FALSE	FALSE
Shfl	chr9	FALSE	FALSE
Shh	chr5	FALSE	TRUE
Shisa9	chr16	FALSE	FALSE
Shisal1	chr15	FALSE	FALSE
Shisal2b	chr13	FALSE	TRUE
Shld1	chr2	TRUE	FALSE
Shox2	chr3	FALSE	FALSE
Shq1	chr6	FALSE	TRUE
Shroom4	chrX	FALSE	FALSE
Siglec15	chr18	FALSE	TRUE
Siglech	chr7	FALSE	FALSE
Sim1	chr10	FALSE	FALSE
Sis	chr3	FALSE	TRUE
Six1	chr12	FALSE	FALSE
Six2	chr17	FALSE	FALSE
Skap1	chr11	FALSE	FALSE
Skap2	chr6	FALSE	FALSE
Skor1	chr9	FALSE	FALSE
Skor2	chr18	FALSE	FALSE
Sla	chr15	FALSE	FALSE
Slain2	chr5	FALSE	FALSE
Slc10a4	chr5	FALSE	FALSE
Slc10a5	chr3	FALSE	FALSE
Slc10a6	chr5	FALSE	FALSE
Slc10a7	chr8	FALSE	TRUE
Slc12a7	chr13	FALSE	FALSE
Slc13a1	chr6	TRUE	TRUE
Slc13a3	chr2	FALSE	FALSE
Slc13a4	chr6	FALSE	TRUE
Slc14a1	chr18	FALSE	TRUE
Slc15a4	chr5	FALSE	FALSE
Slc16a14	chr1	FALSE	FALSE
Slc16a2	chrX	FALSE	FALSE
Slc17a6	chr7	FALSE	FALSE
Slc17a9	chr2	FALSE	FALSE
Slc19a1	chr10	FALSE	TRUE
Slc1a1	chr19	FALSE	FALSE
Slc1a2	chr2	TRUE	TRUE
Slc22a2	chr17	FALSE	FALSE
Slc22a3	chr17	FALSE	FALSE
Slc24a3	chr2	TRUE	TRUE
Slc25a18	chr6	FALSE	FALSE
Slc25a26	chr6	FALSE	TRUE
Slc25a28	chr19	FALSE	FALSE
Slc25a36	chr9	FALSE	FALSE
Slc25a46	chr18	FALSE	FALSE
Slc25a48	chr13	FALSE	TRUE
Slc25a51	chr4	FALSE	TRUE
Slc27a2	chr2	FALSE	FALSE
Slc27a3	chr3	FALSE	FALSE
Slc27a6	chr18	FALSE	FALSE
Slc28a2	chr2	FALSE	FALSE
Slc29a3	chr10	FALSE	FALSE
Slc2a6	chr2	FALSE	FALSE
Slc35b3	chr13	FALSE	FALSE
Slc35c2	chr2	FALSE	FALSE
Slc35f1	chr10	TRUE	FALSE
Slc35f5	chr1	FALSE	FALSE
Slc36a4	chr9	FALSE	FALSE
Slc38a4	chr15	FALSE	FALSE
Slc39a10	chr1	FALSE	TRUE
Slc39a8	chr3	FALSE	FALSE
Slc44a3	chr3	FALSE	FALSE
Slc45a4	chr15	FALSE	TRUE
Slc46a2	chr4	FALSE	TRUE
Slc5a1	chr5	FALSE	FALSE
Slc5a12	chr2	FALSE	FALSE
Slc5a3	chr16	FALSE	FALSE
Slc5a4a	chr10	FALSE	FALSE
Slc6a1	chr6	FALSE	FALSE
Slc6a11	chr6	FALSE	FALSE
Slc6a12	chr6	FALSE	FALSE
Slc6a13	chr6	FALSE	FALSE
Slc6a16	chr7	FALSE	FALSE
Slc6a18	chr13	FALSE	TRUE
Slc6a19	chr13	FALSE	FALSE
Slc6a2	chr8	FALSE	FALSE
Slc6a21	chr7	FALSE	FALSE
Slc6a6	chr6	FALSE	FALSE
Slc6a9	chr4	FALSE	FALSE
Slc7a11	chr3	FALSE	FALSE
Slc9a2	chr1	FALSE	FALSE
Slc9a4	chr1	FALSE	FALSE
Slc9a9	chr9	FALSE	TRUE
Slc9b1	chr3	FALSE	FALSE
Slc9b2	chr3	FALSE	FALSE
Slco1b2	chr6	FALSE	FALSE
Slco1c1	chr6	FALSE	FALSE
Slco4a1	chr2	FALSE	FALSE
Slco5a1	chr1	FALSE	FALSE
Slco6d1	chr1	FALSE	FALSE
Slitrk1	chr14	FALSE	TRUE
Slitrk2	chrX	TRUE	TRUE
Slitrk3	chr3	FALSE	TRUE
Slitrk5	chr14	FALSE	FALSE
Slx4	chr16	FALSE	FALSE
Smad1	chr8	FALSE	TRUE
Smad4	chr18	FALSE	FALSE
Smad5	chr13	FALSE	FALSE
Smad6	chr9	FALSE	FALSE
Smarcad1	chr6	FALSE	FALSE
Smarcb1	chr10	FALSE	FALSE
Smc2	chr4	FALSE	FALSE
Smc3	chr19	FALSE	FALSE
Smco3	chr6	FALSE	FALSE
Smco4	chr9	FALSE	TRUE
Smg9	chr7	FALSE	FALSE
Smim1	chr4	FALSE	FALSE
Smim13	chr13	FALSE	FALSE
Smim19	chr8	FALSE	FALSE
Smim41	chr15	FALSE	FALSE
Smlr1	chr10	FALSE	FALSE
Smoc2	chr17	FALSE	FALSE
Snai1	chr2	FALSE	FALSE
Snca	chr6	TRUE	TRUE
Snrpd1	chr18	FALSE	FALSE
Snrpd3	chr10	FALSE	FALSE
Snrpe	chr1	FALSE	FALSE
Sntg2	chr12	FALSE	FALSE
Snupn	chr9	FALSE	FALSE
Snx10	chr6	FALSE	TRUE
Snx14	chr9	FALSE	TRUE
Snx19	chr9	FALSE	TRUE
Snx3	chr10	FALSE	FALSE
Snx30	chr4	FALSE	TRUE
Snx33	chr9	FALSE	FALSE
Snx4	chr16	FALSE	FALSE
Snx9	chr17	FALSE	FALSE
Soat1	chr1	FALSE	FALSE
Sod1	chr16	FALSE	FALSE
Sorcs2	chr5	FALSE	FALSE
Sorcs3	chr19	TRUE	TRUE
Sord	chr2	FALSE	FALSE
Sox11	chr12	FALSE	TRUE
Sox13	chr1	FALSE	FALSE
Sox14	chr9	FALSE	FALSE
Sox17	chr1	FALSE	FALSE
Sox2	chr3	FALSE	FALSE
Sox6	chr7	TRUE	FALSE
Sox9	chr11	FALSE	FALSE
Sp100	chr1	FALSE	FALSE
Sp110	chr1	FALSE	FALSE
Sp8	chr12	FALSE	FALSE
Sp9	chr2	FALSE	FALSE
Spaca6	chr17	FALSE	FALSE
Spaca7	chr8	FALSE	FALSE
Spaca9	chr2	FALSE	FALSE
Spag17	chr3	TRUE	TRUE
Spag9	chr11	FALSE	FALSE
Spata17	chr1	FALSE	FALSE
Spata18	chr5	FALSE	FALSE
Spata6	chr4	FALSE	FALSE
Spdl1	chr11	FALSE	FALSE
Spdya	chr17	FALSE	TRUE
Spdye4c	chr2	FALSE	FALSE
Speer4e	chr5	FALSE	FALSE
Spidr	chr16	FALSE	FALSE
Spink2	chr5	FALSE	FALSE
Spo11	chr2	FALSE	FALSE
Spon2	chr5	FALSE	FALSE
Spp2	chr1	FALSE	FALSE
Spr	chr6	FALSE	FALSE
Spred1	chr2	FALSE	TRUE
Sprr2a1	chr3	FALSE	FALSE
Spry2	chr14	TRUE	TRUE
Spsb4	chr9	FALSE	FALSE
Sptbn1	chr11	FALSE	FALSE
Sptlc3	chr2	FALSE	TRUE
Sptssb	chr3	TRUE	FALSE
Sqor	chr2	FALSE	FALSE
Src	chr2	FALSE	FALSE
Srd5a3	chr5	FALSE	TRUE
Srek1ip1	chr13	FALSE	TRUE
Srgap1	chr10	TRUE	FALSE
Srp14	chr2	FALSE	FALSE
Srp72	chr5	FALSE	FALSE
Srprb	chr9	FALSE	FALSE
Srrm1	chr4	FALSE	FALSE
Srrm4	chr5	FALSE	FALSE
Srsf10	chr4	FALSE	FALSE
Srsf4	chr4	FALSE	FALSE
Srsf6	chr2	FALSE	FALSE
Ssr1	chr13	FALSE	TRUE
Ssr3	chr3	FALSE	FALSE
Sstr5	chr17	FALSE	FALSE
St3gal6	chr16	FALSE	TRUE
St7	chr6	FALSE	TRUE
St8sia2	chr7	FALSE	TRUE
St8sia3	chr18	FALSE	FALSE
Stab1	chr14	FALSE	FALSE
Stab2	chr10	FALSE	FALSE
Stap1	chr5	FALSE	TRUE
Stard6	chr18	FALSE	FALSE
Stat1	chr1	FALSE	TRUE
Stat4	chr1	FALSE	FALSE
Stc1	chr14	FALSE	TRUE
Steap3	chr1	FALSE	FALSE
Stfa3	chr16	FALSE	FALSE
Stil	chr4	FALSE	FALSE
Stim2	chr5	FALSE	TRUE
Stk26	chrX	FALSE	FALSE
Stk32a	chr18	FALSE	FALSE
Stk32b	chr5	FALSE	TRUE
Stk39	chr2	FALSE	FALSE
Stmn4	chr14	FALSE	FALSE
Stmnd1	chr13	FALSE	FALSE
Stoml3	chr3	FALSE	FALSE
Ston1	chr17	FALSE	FALSE
Ston2	chr12	FALSE	FALSE
Stra6l	chr4	FALSE	FALSE
Strn	chr17	FALSE	FALSE
Stx16	chr2	FALSE	TRUE
Stx18	chr5	FALSE	FALSE
Stx3	chr19	FALSE	FALSE
Stxbp5l	chr16	FALSE	TRUE
Styk1	chr6	FALSE	TRUE
Sub1	chr15	FALSE	FALSE
Sucnr1	chr3	FALSE	TRUE
Suds3	chr5	FALSE	FALSE
Sugt1	chr14	FALSE	FALSE
Sulf2	chr2	FALSE	FALSE
Sult1c1	chr17	FALSE	FALSE
Susd2	chr10	FALSE	FALSE
Susd4	chr1	FALSE	TRUE
Suv39h2	chr2	FALSE	TRUE
Sv2c	chr13	FALSE	TRUE
Svep1	chr4	TRUE	TRUE
Svil	chr18	FALSE	TRUE
Svopl	chr6	FALSE	FALSE
Swt1	chr1	FALSE	TRUE
Sybu	chr15	TRUE	FALSE
Syce1l	chr8	FALSE	FALSE
Sycp2l	chr13	FALSE	FALSE
Syde2	chr3	FALSE	FALSE
Syk	chr13	FALSE	FALSE
Syncrip	chr9	FALSE	TRUE
Syne2	chr12	FALSE	FALSE
Syne3	chr12	FALSE	FALSE
Synj2	chr17	FALSE	FALSE
Syt1	chr10	TRUE	TRUE
Syt16	chr12	FALSE	FALSE
Syt17	chr7	FALSE	FALSE
Syt4	chr18	FALSE	TRUE
Sytl2	chr7	FALSE	FALSE
Tacc1	chr8	FALSE	FALSE
Tafa5	chr15	FALSE	FALSE
Tal1	chr4	FALSE	FALSE
Tanc1	chr2	FALSE	FALSE
Taok1	chr11	FALSE	FALSE
Tapt1	chr5	FALSE	FALSE
Tas1r2	chr4	FALSE	FALSE
Tas2r118	chr6	FALSE	FALSE
Tas2r143	chr6	FALSE	FALSE
Tax1bp1	chr6	FALSE	FALSE
Tbc1d2	chr4	FALSE	FALSE
Tbc1d22a	chr15	FALSE	TRUE
Tbc1d2b	chr9	FALSE	FALSE
Tbc1d30	chr10	FALSE	FALSE
Tbc1d31	chr15	TRUE	FALSE
Tbca	chr13	FALSE	FALSE
Tbce	chr13	FALSE	TRUE
Tbcel	chr9	FALSE	FALSE
Tbpl1	chr10	FALSE	FALSE
Tbx15	chr3	FALSE	FALSE
Tbx18	chr9	FALSE	FALSE
Tbx2	chr11	FALSE	FALSE
Tbx20	chr9	FALSE	FALSE
Tbx4	chr11	FALSE	FALSE
Tbx5	chr5	FALSE	FALSE
Tcaf1	chr6	FALSE	TRUE
Tcaf2	chr6	FALSE	TRUE
Tcaf3	chr6	FALSE	FALSE
Tcaim	chr9	FALSE	FALSE
Tcerg1	chr18	FALSE	FALSE
Tcf20	chr15	FALSE	FALSE
Tcf21	chr10	FALSE	FALSE
Tcf7l1	chr6	FALSE	FALSE
Tchhl1	chr3	FALSE	FALSE
Tcim	chr8	FALSE	FALSE
Tcp10a	chr17	FALSE	FALSE
Tcp10c	chr17	FALSE	FALSE
Tdh	chr14	FALSE	FALSE
Tdpoz2	chr3	FALSE	FALSE
Tdrd6	chr17	FALSE	FALSE
Tdrd7	chr4	FALSE	FALSE
Tead2	chr7	FALSE	FALSE
Tecrl	chr5	FALSE	TRUE
Tecta	chr9	FALSE	FALSE
Tekt2	chr4	FALSE	FALSE
Tekt4	chr17	FALSE	FALSE
Tenm2	chr11	FALSE	TRUE
Tenm4	chr7	TRUE	FALSE
Tent5a	chr9	FALSE	FALSE
Tent5c	chr3	FALSE	FALSE
Terb2	chr2	FALSE	FALSE
Tert	chr13	FALSE	TRUE
Tes	chr6	FALSE	FALSE
Tesmin	chr19	FALSE	FALSE
Tex101	chr7	FALSE	FALSE
Tex14	chr11	FALSE	FALSE
Tex29	chr8	FALSE	TRUE
Tex35	chr1	FALSE	FALSE
Tfam	chr10	FALSE	FALSE
Tfap2a	chr13	FALSE	FALSE
Tfap2b	chr1	FALSE	FALSE
Tfap2c	chr2	FALSE	FALSE
Tfb1m	chr17	FALSE	FALSE
Tfcp2l1	chr1	FALSE	FALSE
Tfeb	chr17	FALSE	FALSE
Tfec	chr6	FALSE	FALSE
Tfg	chr16	FALSE	FALSE
Tg	chr15	FALSE	FALSE
Tgfb2	chr1	FALSE	FALSE
Tgfbr1	chr4	FALSE	TRUE
Tgfbr3l	chr8	FALSE	FALSE
Tgif1	chr17	FALSE	FALSE
Tgs1	chr4	FALSE	FALSE
Thap1	chr8	FALSE	FALSE
Thbs1	chr2	FALSE	FALSE
Them7	chr2	FALSE	FALSE
Themis3	chr17	FALSE	TRUE
Thoc1	chr18	FALSE	FALSE
Thrb	chr14	FALSE	FALSE
Thy1	chr9	FALSE	FALSE
Tiam1	chr16	FALSE	FALSE
Tifab	chr13	FALSE	FALSE
Tigd4	chr3	FALSE	TRUE
Timd4	chr11	FALSE	FALSE
Tiparp	chr3	TRUE	TRUE
Tiprl	chr1	FALSE	TRUE
Tk2	chr8	FALSE	FALSE
Tlcd5	chr9	FALSE	FALSE
Tle1	chr4	FALSE	TRUE
Tle3	chr9	FALSE	FALSE
Tln2	chr9	FALSE	FALSE
Tlnrd1	chr7	FALSE	TRUE
Tlr1	chr5	FALSE	FALSE
Tlr2	chr3	FALSE	FALSE
Tlr4	chr4	FALSE	TRUE
Tlx1	chr19	FALSE	FALSE
Tlx3	chr11	FALSE	FALSE
Tm4sf4	chr3	FALSE	FALSE
Tmbim1	chr1	FALSE	FALSE
Tmc3	chr7	FALSE	TRUE
Tmc5	chr7	FALSE	FALSE
Tmco5	chr2	FALSE	FALSE
Tmeff1	chr4	FALSE	FALSE
Tmeff2	chr1	TRUE	TRUE
Tmem106b	chr6	FALSE	TRUE
Tmem114	chr16	FALSE	FALSE
Tmem117	chr15	TRUE	FALSE
Tmem121b	chr6	FALSE	FALSE
Tmem123	chr9	FALSE	TRUE
Tmem130	chr5	FALSE	FALSE
Tmem132b	chr5	FALSE	FALSE
Tmem132d	chr5	FALSE	FALSE
Tmem154	chr3	FALSE	TRUE
Tmem158	chr9	FALSE	FALSE
Tmem168	chr6	FALSE	FALSE
Tmem17	chr11	FALSE	TRUE
Tmem170b	chr13	FALSE	TRUE
Tmem174	chr13	FALSE	TRUE
Tmem176a	chr6	FALSE	FALSE
Tmem178b	chr6	FALSE	FALSE
Tmem18	chr12	FALSE	TRUE
Tmem182	chr1	FALSE	FALSE
Tmem200a	chr10	FALSE	FALSE
Tmem207	chr16	FALSE	FALSE
Tmem213	chr6	FALSE	FALSE
Tmem242	chr17	FALSE	FALSE
Tmem255a	chrX	FALSE	FALSE
Tmem270	chr5	FALSE	FALSE
Tmem273	chr14	FALSE	FALSE
Tmem33	chr5	FALSE	FALSE
Tmem37	chr1	FALSE	TRUE
Tmem45b	chr9	FALSE	FALSE
Tmem60	chr5	FALSE	FALSE
Tmem64	chr4	FALSE	TRUE
Tmod1	chr4	FALSE	FALSE
Tmprss11a	chr5	FALSE	TRUE
Tmprss11c	chr5	FALSE	FALSE
Tmprss11d	chr5	TRUE	TRUE
Tmprss11e	chr5	FALSE	FALSE
Tmprss15	chr16	FALSE	TRUE
Tmsb4x	chrX	FALSE	FALSE
Tmtc2	chr10	FALSE	TRUE
Tnfsf13b	chr8	FALSE	FALSE
Tnip3	chr6	FALSE	FALSE
Tnn	chr1	FALSE	FALSE
Tnnc1	chr14	FALSE	FALSE
Tnni1	chr1	FALSE	FALSE
Tns1	chr1	FALSE	FALSE
Tns4	chr11	FALSE	FALSE
Tom1l1	chr11	FALSE	FALSE
Tomm5	chr4	FALSE	FALSE
Top1	chr2	FALSE	FALSE
Top2b	chr14	FALSE	FALSE
Topaz1	chr9	FALSE	FALSE
Tor3a	chr1	FALSE	FALSE
Tox2	chr2	FALSE	FALSE
Tph2	chr10	TRUE	TRUE
Tpk1	chr6	FALSE	FALSE
Tpo	chr12	FALSE	FALSE
Tppp3	chr8	FALSE	TRUE
Tpsg1	chr17	FALSE	FALSE
Tra2a	chr6	FALSE	FALSE
Trabd2b	chr4	FALSE	FALSE
Traf3ip1	chr1	FALSE	FALSE
Traf6	chr2	FALSE	TRUE
Trak2	chr1	FALSE	TRUE
Tram1	chr1	FALSE	FALSE
Tram1l1	chr3	FALSE	TRUE
Trappc5	chr8	FALSE	FALSE
Trcg1	chr9	FALSE	FALSE
Trem3	chr17	FALSE	FALSE
Treml1	chr17	FALSE	FALSE
Treml2	chr17	FALSE	FALSE
Treml4	chr17	FALSE	FALSE
Trex2	chrX	FALSE	FALSE
Trf	chr9	FALSE	FALSE
Trh	chr6	FALSE	FALSE
Trib2	chr12	FALSE	FALSE
Tril	chr6	FALSE	FALSE
Trim14	chr4	FALSE	FALSE
Trim27	chr13	FALSE	TRUE
Trim29	chr9	FALSE	FALSE
Trim36	chr18	FALSE	TRUE
Trim37	chr11	FALSE	FALSE
Trim39	chr17	FALSE	FALSE
Trim42	chr9	FALSE	FALSE
Trim68	chr7	FALSE	FALSE
Trit1	chr4	FALSE	FALSE
Trmt10b	chr4	FALSE	FALSE
Trmt9b	chr8	TRUE	TRUE
Trp53bp2	chr1	TRUE	FALSE
Trp53rka	chr2	FALSE	FALSE
Trp53rkb	chr2	FALSE	FALSE
Trp73	chr4	FALSE	FALSE
Trpa1	chr1	FALSE	FALSE
Trpc5	chrX	FALSE	FALSE
Trpc5os	chrX	FALSE	FALSE
Trpc7	chr13	FALSE	FALSE
Trpm1	chr7	FALSE	FALSE
Trpm7	chr2	FALSE	FALSE
Tsc1	chr2	FALSE	FALSE
Tsen2	chr6	FALSE	FALSE
Tshb	chr3	FALSE	FALSE
Tsn	chr1	FALSE	FALSE
Tspan11	chr6	FALSE	FALSE
Tspan14	chr14	FALSE	TRUE
Tspan2	chr3	FALSE	FALSE
Ttc1	chr11	FALSE	FALSE
Ttc21b	chr2	FALSE	FALSE
Ttc23l	chr15	FALSE	TRUE
Ttc27	chr17	FALSE	FALSE
Ttc29	chr8	FALSE	TRUE
Ttc32	chr12	FALSE	TRUE
Ttc34	chr4	FALSE	FALSE
Ttc7b	chr12	FALSE	FALSE
Ttll12	chr15	FALSE	FALSE
Ttll6	chr11	FALSE	FALSE
Ttpa	chr4	FALSE	TRUE
Ttpal	chr2	FALSE	FALSE
Tubgcp3	chr8	FALSE	FALSE
Twist2	chr1	FALSE	FALSE
Txk	chr5	FALSE	FALSE
Txlnb	chr10	FALSE	TRUE
Txn1	chr4	FALSE	FALSE
Txndc8	chr4	FALSE	TRUE
Uba6	chr5	FALSE	TRUE
Ube2e2	chr14	FALSE	FALSE
Ube2e3	chr2	FALSE	TRUE
Ube2n	chr10	FALSE	FALSE
Ube2q1	chr3	FALSE	FALSE
Ube2t	chr1	FALSE	FALSE
Ube2v1	chr2	FALSE	FALSE
Ublcp1	chr11	FALSE	FALSE
Ubr4	chr4	FALSE	FALSE
Ubr7	chr12	FALSE	FALSE
Ubtd2	chr11	FALSE	FALSE
Ubxn1	chr19	FALSE	FALSE
Ubxn2b	chr4	FALSE	TRUE
Uchl5	chr1	FALSE	FALSE
Ugt2b34	chr5	FALSE	FALSE
Unc13c	chr9	FALSE	FALSE
Unc5b	chr10	FALSE	FALSE
Unc5cl	chr17	FALSE	FALSE
Unc5d	chr8	FALSE	TRUE
Unc80	chr1	FALSE	FALSE
Unc93a2	chr17	FALSE	FALSE
Upb1	chr10	FALSE	FALSE
Upp2	chr2	TRUE	FALSE
Uqcc3	chr19	FALSE	FALSE
Uqcrb	chr13	FALSE	FALSE
Uqcrc2	chr7	FALSE	FALSE
Uros	chr7	FALSE	FALSE
Usf2	chr7	FALSE	FALSE
Usp1	chr4	FALSE	FALSE
Usp14	chr18	FALSE	FALSE
Usp18	chr6	FALSE	FALSE
Usp2	chr9	FALSE	FALSE
Usp3	chr9	FALSE	FALSE
Usp31	chr7	FALSE	FALSE
Usp43	chr11	FALSE	FALSE
Usp47	chr7	FALSE	FALSE
Usp50	chr2	FALSE	FALSE
Utp11	chr4	FALSE	FALSE
Utp14b	chr1	FALSE	FALSE
Utp18	chr11	FALSE	TRUE
Utp3	chr5	FALSE	FALSE
Uvssa	chr5	FALSE	FALSE
Vamp8	chr6	FALSE	FALSE
Vangl1	chr3	FALSE	FALSE
Vash1	chr12	FALSE	FALSE
Vax2	chr6	FALSE	FALSE
Vdac3	chr8	FALSE	FALSE
Vegfa	chr17	FALSE	FALSE
