gene_name	chr	mecp2_gained	at_gained_anchor
Siva1	chr12	FALSE	FALSE
Six1	chr12	FALSE	FALSE
Six2	chr17	FALSE	FALSE
Six3	chr17	FALSE	FALSE
Six4	chr12	FALSE	FALSE
Six6	chr12	FALSE	FALSE
Skap1	chr11	FALSE	TRUE
Skap2	chr6	FALSE	FALSE
Ski	chr4	FALSE	FALSE
Skil	chr3	FALSE	FALSE
Skor1	chr9	FALSE	FALSE
Skor2	chr18	FALSE	TRUE
Skp2	chr15	FALSE	FALSE
Sla	chr15	FALSE	FALSE
Sla2	chr2	FALSE	FALSE
Slain1	chr14	FALSE	FALSE
Slain2	chr5	FALSE	FALSE
Slamf8	chr1	FALSE	FALSE
Slbp	chr5	FALSE	FALSE
Slc10a2	chr8	FALSE	FALSE
Slc10a4	chr5	FALSE	FALSE
Slc10a6	chr5	FALSE	FALSE
Slc10a7	chr8	FALSE	TRUE
Slc11a2	chr15	FALSE	FALSE
Slc12a1	chr2	FALSE	FALSE
Slc12a3	chr8	FALSE	FALSE
Slc12a4	chr8	FALSE	FALSE
Slc12a5	chr2	FALSE	FALSE
Slc12a7	chr13	FALSE	FALSE
Slc12a8	chr16	FALSE	FALSE
Slc13a1	chr6	TRUE	FALSE
Slc13a4	chr6	FALSE	TRUE
Slc13a5	chr11	FALSE	FALSE
Slc14a1	chr18	FALSE	TRUE
Slc14a2	chr18	TRUE	FALSE
Slc15a3	chr19	FALSE	FALSE
Slc15a4	chr5	FALSE	TRUE
Slc16a1	chr3	FALSE	FALSE
Slc16a10	chr10	FALSE	FALSE
Slc16a11	chr11	FALSE	FALSE
Slc16a12	chr19	FALSE	FALSE
Slc16a2	chrX	FALSE	TRUE
Slc16a3	chr11	FALSE	FALSE
Slc16a5	chr11	FALSE	FALSE
Slc16a6	chr11	FALSE	FALSE
Slc16a8	chr15	FALSE	FALSE
Slc16a9	chr10	FALSE	FALSE
Slc17a6	chr7	FALSE	FALSE
Slc17a7	chr7	FALSE	FALSE
Slc17a9	chr2	FALSE	TRUE
Slc18a1	chr8	FALSE	FALSE
Slc18a2	chr19	FALSE	FALSE
Slc19a1	chr10	FALSE	FALSE
Slc19a2	chr1	FALSE	FALSE
Slc19a3	chr1	FALSE	FALSE
Slc1a2	chr2	FALSE	TRUE
Slc1a3	chr15	FALSE	FALSE
Slc1a4	chr11	FALSE	FALSE
Slc1a5	chr7	FALSE	FALSE
Slc1a7	chr4	FALSE	FALSE
Slc20a1	chr2	FALSE	FALSE
Slc22a1	chr17	FALSE	FALSE
Slc22a12	chr19	FALSE	FALSE
Slc22a14	chr9	FALSE	FALSE
Slc22a15	chr3	FALSE	FALSE
Slc22a18	chr7	FALSE	FALSE
Slc22a21	chr11	FALSE	FALSE
Slc22a22	chr15	FALSE	FALSE
Slc22a23	chr13	FALSE	FALSE
Slc22a3	chr17	FALSE	FALSE
Slc22a4	chr11	FALSE	FALSE
Slc22a5	chr11	FALSE	FALSE
Slc22a6	chr19	FALSE	FALSE
Slc22a7	chr17	FALSE	FALSE
Slc22a8	chr19	FALSE	FALSE
Slc23a2	chr2	FALSE	FALSE
Slc23a3	chr1	FALSE	FALSE
Slc24a2	chr4	FALSE	FALSE
Slc24a3	chr2	FALSE	TRUE
Slc24a4	chr12	FALSE	FALSE
Slc24a5	chr2	FALSE	FALSE
Slc25a10	chr11	FALSE	FALSE
Slc25a12	chr2	FALSE	FALSE
Slc25a13	chr6	FALSE	FALSE
Slc25a21	chr12	FALSE	TRUE
Slc25a29	chr12	FALSE	FALSE
Slc25a3	chr10	FALSE	FALSE
Slc25a30	chr14	FALSE	FALSE
Slc25a31	chr3	FALSE	FALSE
Slc25a33	chr4	FALSE	FALSE
Slc25a35	chr11	FALSE	FALSE
Slc25a36	chr9	FALSE	FALSE
Slc25a39	chr11	FALSE	FALSE
Slc25a4	chr8	FALSE	FALSE
Slc25a42	chr8	FALSE	FALSE
Slc25a44	chr3	FALSE	FALSE
Slc25a45	chr19	FALSE	FALSE
Slc25a47	chr12	FALSE	FALSE
Slc25a48	chr13	FALSE	FALSE
Slc25a51	chr4	FALSE	TRUE
Slc26a11	chr11	FALSE	FALSE
Slc26a2	chr18	FALSE	FALSE
Slc26a7	chr4	TRUE	FALSE
Slc26a9	chr1	FALSE	FALSE
Slc27a1	chr8	FALSE	FALSE
Slc27a2	chr2	FALSE	FALSE
Slc27a3	chr3	FALSE	FALSE
Slc27a4	chr2	FALSE	FALSE
Slc27a6	chr18	FALSE	FALSE
Slc28a1	chr7	FALSE	FALSE
Slc28a3	chr13	FALSE	FALSE
Slc29a1	chr17	FALSE	FALSE
Slc29a2	chr19	FALSE	FALSE
Slc29a3	chr10	FALSE	FALSE
Slc29a4	chr5	FALSE	FALSE
Slc2a1	chr4	FALSE	FALSE
Slc2a13	chr15	FALSE	FALSE
Slc2a3	chr6	FALSE	FALSE
Slc2a4	chr11	FALSE	FALSE
Slc2a5	chr4	FALSE	FALSE
Slc2a6	chr2	FALSE	FALSE
Slc2a8	chr2	FALSE	FALSE
Slc2a9	chr5	FALSE	FALSE
Slc30a1	chr1	FALSE	FALSE
Slc30a3	chr5	FALSE	FALSE
Slc30a4	chr2	FALSE	FALSE
Slc30a5	chr13	FALSE	FALSE
Slc30a8	chr15	TRUE	FALSE
Slc30a9	chr5	FALSE	FALSE
Slc31a1	chr4	FALSE	FALSE
Slc32a1	chr2	FALSE	FALSE
Slc33a1	chr3	FALSE	FALSE
Slc34a2	chr5	FALSE	FALSE
Slc35a3	chr3	FALSE	FALSE
Slc35b3	chr13	TRUE	FALSE
Slc35b4	chr6	FALSE	FALSE
Slc35c1	chr2	FALSE	FALSE
Slc35c2	chr2	FALSE	FALSE
Slc35d2	chr13	FALSE	FALSE
Slc35d3	chr10	FALSE	FALSE
Slc35e1	chr8	FALSE	FALSE
Slc35e2	chr4	FALSE	FALSE
Slc35e3	chr10	FALSE	FALSE
Slc35e4	chr11	FALSE	FALSE
Slc35f1	chr10	FALSE	TRUE
Slc35f3	chr8	FALSE	FALSE
Slc35f4	chr14	FALSE	FALSE
Slc35f5	chr1	FALSE	FALSE
Slc35f6	chr5	FALSE	FALSE
Slc35g2	chr9	FALSE	FALSE
Slc36a1	chr11	FALSE	FALSE
Slc36a2	chr11	FALSE	FALSE
Slc36a4	chr9	FALSE	FALSE
Slc37a1	chr17	FALSE	FALSE
Slc37a2	chr9	FALSE	FALSE
Slc37a3	chr6	FALSE	FALSE
Slc38a1	chr15	FALSE	FALSE
Slc38a10	chr11	FALSE	FALSE
Slc38a2	chr15	FALSE	FALSE
Slc38a3	chr9	FALSE	FALSE
Slc38a4	chr15	FALSE	FALSE
Slc38a6	chr12	FALSE	FALSE
Slc38a7	chr8	FALSE	FALSE
Slc39a10	chr1	FALSE	FALSE
Slc39a11	chr11	FALSE	FALSE
Slc39a13	chr2	FALSE	FALSE
Slc39a14	chr14	FALSE	FALSE
Slc39a3	chr10	FALSE	FALSE
Slc39a4	chr15	FALSE	FALSE
Slc39a6	chr18	FALSE	FALSE
Slc39a8	chr3	TRUE	FALSE
Slc41a1	chr1	FALSE	FALSE
Slc41a2	chr10	FALSE	FALSE
Slc41a3	chr6	FALSE	FALSE
Slc43a1	chr2	FALSE	FALSE
Slc43a2	chr11	FALSE	FALSE
Slc44a3	chr3	FALSE	FALSE
Slc44a5	chr3	FALSE	TRUE
Slc45a1	chr4	FALSE	FALSE
Slc45a3	chr1	FALSE	FALSE
Slc45a4	chr15	FALSE	FALSE
Slc46a1	chr11	FALSE	FALSE
Slc46a2	chr4	FALSE	FALSE
Slc49a4	chr16	FALSE	FALSE
Slc4a1	chr11	FALSE	FALSE
Slc4a10	chr2	FALSE	FALSE
Slc4a11	chr2	FALSE	FALSE
Slc4a2	chr5	FALSE	FALSE
Slc4a3	chr1	FALSE	FALSE
Slc4a4	chr5	FALSE	FALSE
Slc4a5	chr6	FALSE	FALSE
Slc4a7	chr14	FALSE	FALSE
Slc4a8	chr15	FALSE	FALSE
Slc4a9	chr18	FALSE	FALSE
Slc50a1	chr3	FALSE	FALSE
Slc52a3	chr2	FALSE	FALSE
Slc5a10	chr11	FALSE	FALSE
Slc5a2	chr7	FALSE	FALSE
Slc5a6	chr5	FALSE	FALSE
Slc66a2	chr18	FALSE	FALSE
Slc6a1	chr6	FALSE	FALSE
Slc6a11	chr6	FALSE	TRUE
Slc6a12	chr6	FALSE	FALSE
Slc6a13	chr6	FALSE	TRUE
Slc6a15	chr10	FALSE	FALSE
Slc6a16	chr7	FALSE	FALSE
Slc6a17	chr3	FALSE	FALSE
Slc6a4	chr11	FALSE	FALSE
Slc6a5	chr7	FALSE	FALSE
Slc6a6	chr6	FALSE	FALSE
Slc6a7	chr18	FALSE	FALSE
Slc6a9	chr4	FALSE	TRUE
Slc7a1	chr5	FALSE	FALSE
Slc7a10	chr7	FALSE	FALSE
Slc7a11	chr3	FALSE	TRUE
Slc7a14	chr3	FALSE	FALSE
Slc7a2	chr8	FALSE	FALSE
Slc7a4	chr16	FALSE	FALSE
Slc7a5	chr8	FALSE	FALSE
Slc7a6	chr8	FALSE	FALSE
Slc7a8	chr14	FALSE	FALSE
Slc8a1	chr17	FALSE	FALSE
Slc8a2	chr7	FALSE	FALSE
Slc8a3	chr12	FALSE	FALSE
Slc8b1	chr5	FALSE	FALSE
Slc9a1	chr4	FALSE	FALSE
Slc9a2	chr1	FALSE	TRUE
Slc9a5	chr8	FALSE	FALSE
Slc9a6	chrX	FALSE	FALSE
Slc9a9	chr9	FALSE	FALSE
Slc9c1	chr16	FALSE	FALSE
Slco2a1	chr9	FALSE	FALSE
Slco2b1	chr7	FALSE	FALSE
Slco3a1	chr7	FALSE	TRUE
Slco4a1	chr2	FALSE	TRUE
Slco5a1	chr1	FALSE	TRUE
Slf2	chr19	FALSE	FALSE
Slit1	chr19	FALSE	FALSE
Slit2	chr5	FALSE	FALSE
Slit3	chr11	FALSE	FALSE
Slitrk1	chr14	TRUE	FALSE
Slitrk2	chrX	TRUE	FALSE
Slitrk3	chr3	TRUE	TRUE
Slitrk5	chr14	FALSE	FALSE
Slmap	chr14	FALSE	FALSE
Slpi	chr2	FALSE	FALSE
Sltm	chr9	FALSE	FALSE
Slurp1	chr15	FALSE	FALSE
Slx	chrX	FALSE	FALSE
Slx4	chr16	FALSE	TRUE
Slx4ip	chr2	FALSE	FALSE
Slxl1	chrX	FALSE	FALSE
Smad1	chr8	FALSE	FALSE
Smad2	chr18	FALSE	FALSE
Smad3	chr9	FALSE	FALSE
Smad4	chr18	FALSE	FALSE
Smad5	chr13	FALSE	FALSE
Smad6	chr9	FALSE	TRUE
Smad7	chr18	FALSE	FALSE
Smad9	chr3	FALSE	FALSE
Smap1	chr1	FALSE	FALSE
Smap2	chr4	FALSE	FALSE
Smarca2	chr19	FALSE	FALSE
Smarca4	chr9	FALSE	FALSE
Smarca5	chr8	FALSE	FALSE
Smarcad1	chr6	FALSE	TRUE
Smarcal1	chr1	FALSE	FALSE
Smarcb1	chr10	FALSE	TRUE
Smarcd3	chr5	FALSE	FALSE
Smc3	chr19	FALSE	FALSE
Smc6	chr12	FALSE	FALSE
Smchd1	chr17	FALSE	FALSE
Smco4	chr9	FALSE	TRUE
Smg1	chr7	FALSE	FALSE
Smg6	chr11	FALSE	FALSE
Smg7	chr1	FALSE	FALSE
Smg9	chr7	FALSE	FALSE
Smim12	chr4	FALSE	FALSE
Smim13	chr13	FALSE	FALSE
Smim14	chr5	FALSE	FALSE
Smim15	chr13	FALSE	FALSE
Smim20	chr5	FALSE	FALSE
Smim23	chr11	FALSE	FALSE
Smim27	chr4	FALSE	FALSE
Smim38	chr7	FALSE	FALSE
Smim41	chr15	FALSE	FALSE
Smim5	chr11	FALSE	FALSE
Smim7	chr8	FALSE	FALSE
Smndc1	chr19	FALSE	FALSE
Smo	chr6	FALSE	FALSE
Smoc1	chr12	FALSE	FALSE
Smoc2	chr17	FALSE	TRUE
Smox	chr2	FALSE	FALSE
Smpd1	chr7	FALSE	FALSE
Smpd3	chr8	FALSE	FALSE
Smpd4	chr16	FALSE	FALSE
Smpd5	chr15	FALSE	FALSE
Smpdl3a	chr10	FALSE	FALSE
Smpx	chrX	FALSE	FALSE
Sms	chrX	TRUE	FALSE
Smtn	chr11	FALSE	FALSE
Smug1	chr15	FALSE	FALSE
Smurf1	chr5	FALSE	FALSE
Smyd2	chr1	FALSE	FALSE
Smyd3	chr1	FALSE	FALSE
Smyd5	chr6	FALSE	FALSE
Snai1	chr2	FALSE	TRUE
Snap25	chr2	FALSE	FALSE
Snap47	chr11	FALSE	FALSE
Snap91	chr9	FALSE	FALSE
Snapc3	chr4	FALSE	FALSE
Snca	chr6	TRUE	FALSE
Sncaip	chr18	FALSE	TRUE
Sncb	chr13	FALSE	FALSE
Snd1	chr6	FALSE	FALSE
Sned1	chr1	FALSE	FALSE
Snn	chr16	FALSE	FALSE
Snorc	chr1	FALSE	FALSE
Snph	chr2	FALSE	FALSE
Snrnp48	chr13	FALSE	FALSE
Snrnp70	chr7	FALSE	FALSE
Snrpd3	chr10	FALSE	FALSE
Snrpf	chr10	TRUE	FALSE
Snta1	chr2	FALSE	FALSE
Sntg1	chr1	FALSE	FALSE
Sntg2	chr12	FALSE	TRUE
Snw1	chr12	FALSE	FALSE
Snx10	chr6	TRUE	FALSE
Snx11	chr11	FALSE	FALSE
Snx13	chr12	FALSE	FALSE
Snx16	chr3	FALSE	FALSE
Snx18	chr13	FALSE	FALSE
Snx19	chr9	FALSE	FALSE
Snx2	chr18	FALSE	FALSE
Snx20	chr8	FALSE	FALSE
Snx21	chr2	FALSE	FALSE
Snx22	chr9	FALSE	FALSE
Snx25	chr8	FALSE	FALSE
Snx29	chr16	FALSE	FALSE
Snx3	chr10	FALSE	FALSE
Snx30	chr4	FALSE	FALSE
Snx32	chr19	FALSE	FALSE
Snx33	chr9	FALSE	FALSE
Snx5	chr2	FALSE	FALSE
Snx8	chr5	FALSE	FALSE
Snx9	chr17	FALSE	FALSE
Socs1	chr16	FALSE	FALSE
Socs2	chr10	FALSE	FALSE
Socs3	chr11	FALSE	FALSE
Socs5	chr17	FALSE	FALSE
Socs6	chr18	TRUE	FALSE
Socs7	chr11	FALSE	FALSE
Sod1	chr16	FALSE	FALSE
Sod3	chr5	FALSE	FALSE
Soga1	chr2	FALSE	FALSE
Soga3	chr10	FALSE	FALSE
Sohlh1	chr2	FALSE	FALSE
Sohlh2	chr3	FALSE	FALSE
Son	chr16	FALSE	FALSE
Sorbs1	chr19	FALSE	FALSE
Sorbs2	chr8	FALSE	FALSE
Sorbs3	chr14	FALSE	FALSE
Sorcs1	chr19	FALSE	FALSE
Sorcs2	chr5	FALSE	TRUE
Sorcs3	chr19	FALSE	TRUE
Sorl1	chr9	TRUE	TRUE
Sort1	chr3	FALSE	FALSE
Sost	chr11	FALSE	FALSE
Sostdc1	chr12	FALSE	FALSE
Sowaha	chr11	FALSE	FALSE
Sowahb	chr5	FALSE	FALSE
Sowahd	chrX	FALSE	FALSE
Sox1	chr8	FALSE	FALSE
Sox11	chr12	FALSE	TRUE
Sox13	chr1	FALSE	TRUE
Sox14	chr9	FALSE	FALSE
Sox17	chr1	FALSE	FALSE
Sox18	chr2	FALSE	FALSE
Sox2	chr3	FALSE	FALSE
Sox4	chr13	TRUE	FALSE
Sox5	chr6	FALSE	FALSE
Sox6	chr7	TRUE	TRUE
Sox7	chr14	FALSE	FALSE
Sox8	chr17	FALSE	FALSE
Sp1	chr15	FALSE	FALSE
Sp2	chr11	FALSE	FALSE
Sp3	chr2	FALSE	FALSE
Sp4	chr12	FALSE	FALSE
Sp5	chr2	FALSE	FALSE
Sp6	chr11	FALSE	FALSE
Sp7	chr15	FALSE	FALSE
Sp8	chr12	FALSE	TRUE
Sp9	chr2	FALSE	FALSE
Spaca1	chr4	FALSE	FALSE
Spaca3	chr11	FALSE	FALSE
Spaca6	chr17	FALSE	FALSE
Spaca7	chr8	FALSE	TRUE
Spag17	chr3	TRUE	TRUE
Spag4	chr2	FALSE	FALSE
Spag5	chr11	FALSE	FALSE
Spag7	chr11	FALSE	FALSE
Spag9	chr11	FALSE	FALSE
Sparc	chr11	FALSE	FALSE
Spata13	chr14	FALSE	FALSE
Spata16	chr3	FALSE	FALSE
Spata18	chr5	FALSE	FALSE
Spata19	chr9	FALSE	FALSE
Spata2	chr2	FALSE	FALSE
Spata20	chr11	FALSE	FALSE
Spata21	chr4	FALSE	FALSE
Spata31d1a	chr13	FALSE	FALSE
Spata6	chr4	FALSE	FALSE
Spats2l	chr1	FALSE	FALSE
Spcs1	chr14	FALSE	FALSE
Spdef	chr17	FALSE	FALSE
Spdl1	chr11	TRUE	TRUE
Spdye4b	chr5	FALSE	FALSE
Speer3	chr5	FALSE	FALSE
Speer4b	chr5	FALSE	FALSE
Spef1	chr2	FALSE	FALSE
Spef1l	chr7	FALSE	FALSE
Speg	chr1	FALSE	FALSE
Spem2	chr11	FALSE	FALSE
Spen	chr4	FALSE	FALSE
Spesp1	chr9	FALSE	FALSE
Spg21	chr9	FALSE	FALSE
Sphk1	chr11	FALSE	FALSE
Sphk2	chr7	FALSE	FALSE
Sphkap	chr1	FALSE	FALSE
Spi1	chr2	FALSE	FALSE
Spin2c	chrX	FALSE	FALSE
Spink13	chr18	FALSE	FALSE
Spint1	chr2	FALSE	FALSE
Spint2	chr7	FALSE	FALSE
Spn	chr7	FALSE	FALSE
Spns1	chr7	FALSE	FALSE
Spns2	chr11	FALSE	FALSE
Spns3	chr11	FALSE	FALSE
Spock1	chr13	FALSE	FALSE
Spock2	chr10	FALSE	FALSE
Spon1	chr7	FALSE	FALSE
Spon2	chr5	FALSE	FALSE
Spout1	chr2	FALSE	FALSE
Spp2	chr1	FALSE	TRUE
Sppl2b	chr10	FALSE	FALSE
Sppl2c	chr11	TRUE	FALSE
Spr	chr6	FALSE	FALSE
Spred1	chr2	FALSE	FALSE
Spred2	chr11	FALSE	FALSE
Sprtn	chr8	FALSE	FALSE
Spry1	chr3	FALSE	FALSE
Spry2	chr14	FALSE	FALSE
Spry4	chr18	FALSE	FALSE
Spryd3	chr15	FALSE	FALSE
Spryd7	chr14	FALSE	FALSE
Spsb1	chr4	FALSE	FALSE
Spsb4	chr9	FALSE	TRUE
Sptb	chr12	FALSE	FALSE
Sptbn1	chr11	FALSE	FALSE
Sptbn2	chr19	FALSE	FALSE
Sptbn4	chr7	FALSE	FALSE
Sptbn5	chr2	FALSE	FALSE
Sptlc1	chr13	FALSE	FALSE
Sptlc2	chr12	FALSE	FALSE
Sptlc3	chr2	TRUE	FALSE
Sptssa	chr12	FALSE	FALSE
Spty2d1	chr7	FALSE	FALSE
Sqle	chr15	FALSE	FALSE
Srbd1	chr17	FALSE	FALSE
Src	chr2	FALSE	TRUE
Srcin1	chr11	FALSE	FALSE
Srd5a2	chr17	FALSE	FALSE
Srd5a3	chr5	FALSE	FALSE
Srebf1	chr11	FALSE	FALSE
Srebf2	chr15	FALSE	FALSE
Srek1	chr13	FALSE	FALSE
Srek1ip1	chr13	TRUE	FALSE
Srf	chr17	FALSE	FALSE
Srgap1	chr10	FALSE	TRUE
Srgap2	chr1	FALSE	FALSE
Srgap3	chr6	FALSE	FALSE
Sri	chr5	FALSE	FALSE
Srl	chr16	FALSE	FALSE
Srm	chr4	FALSE	FALSE
Srp14	chr2	FALSE	FALSE
Srp72	chr5	FALSE	TRUE
Srp9	chr1	FALSE	FALSE
Srpk2	chr5	FALSE	FALSE
Srprb	chr9	FALSE	FALSE
Srrm1	chr4	FALSE	FALSE
Srrm2	chr17	FALSE	FALSE
Srrm3	chr5	FALSE	FALSE
Srrm4	chr5	FALSE	FALSE
Srsf1	chr11	FALSE	FALSE
Srsf2	chr11	FALSE	FALSE
Srsf3	chr17	FALSE	FALSE
Srsf4	chr4	FALSE	FALSE
Srsf6	chr2	FALSE	FALSE
Srsf7	chr17	FALSE	FALSE
Srxn1	chr2	FALSE	FALSE
Ss18	chr18	FALSE	FALSE
Ssbp2	chr13	FALSE	FALSE
Ssbp3	chr4	FALSE	FALSE
Ssbp4	chr8	FALSE	FALSE
Ssc4d	chr5	FALSE	FALSE
Ssc5d	chr7	FALSE	FALSE
Ssh1	chr5	FALSE	FALSE
Ssh2	chr11	FALSE	FALSE
Sspn	chr6	FALSE	FALSE
Sspo	chr6	FALSE	FALSE
Ssr3	chr3	FALSE	FALSE
Ssr4	chrX	FALSE	FALSE
Ssrp1	chr2	FALSE	FALSE
Sst	chr16	FALSE	FALSE
Sstr1	chr12	FALSE	FALSE
Sstr2	chr11	FALSE	FALSE
Sstr3	chr15	FALSE	FALSE
Sstr4	chr2	FALSE	FALSE
Sstr5	chr17	FALSE	FALSE
Ssx2ip	chr3	FALSE	FALSE
St14	chr9	FALSE	FALSE
St18	chr1	TRUE	FALSE
St3gal1	chr15	FALSE	FALSE
St3gal2	chr8	FALSE	FALSE
St3gal3	chr4	FALSE	FALSE
St3gal4	chr9	FALSE	FALSE
St3gal5	chr6	FALSE	FALSE
St3gal6	chr16	FALSE	TRUE
St6gal1	chr16	FALSE	FALSE
St6gal2	chr17	FALSE	FALSE
St6galnac2	chr11	FALSE	FALSE
St6galnac3	chr3	FALSE	TRUE
St6galnac5	chr3	FALSE	FALSE
St6galnac6	chr2	FALSE	FALSE
St7	chr6	FALSE	FALSE
St8sia1	chr6	FALSE	FALSE
St8sia2	chr7	TRUE	TRUE
St8sia3	chr18	FALSE	FALSE
St8sia5	chr18	FALSE	FALSE
Stab1	chr14	FALSE	FALSE
Stab2	chr10	FALSE	FALSE
Stac	chr9	FALSE	FALSE
Stac2	chr11	FALSE	FALSE
Stac3	chr10	FALSE	FALSE
Stag1	chr9	FALSE	FALSE
Stag2	chrX	FALSE	FALSE
Stam	chr2	FALSE	FALSE
Stambp	chr6	FALSE	FALSE
Stambpl1	chr19	FALSE	FALSE
Stard10	chr7	FALSE	FALSE
Stard13	chr5	FALSE	FALSE
Stard3	chr11	FALSE	FALSE
Stard3nl	chr13	FALSE	FALSE
Stard7	chr2	FALSE	FALSE
Stard8	chrX	FALSE	FALSE
Stat1	chr1	FALSE	FALSE
Stat2	chr10	FALSE	FALSE
Stat3	chr11	FALSE	FALSE
Stat5a	chr11	FALSE	FALSE
Stat5b	chr11	FALSE	FALSE
Stc1	chr14	FALSE	TRUE
Stc2	chr11	TRUE	FALSE
Steap1	chr5	FALSE	FALSE
Steap2	chr5	FALSE	FALSE
Stim1	chr7	FALSE	FALSE
Stim2	chr5	FALSE	FALSE
Stimate	chr14	FALSE	FALSE
Sting1	chr18	FALSE	FALSE
Stip1	chr19	FALSE	FALSE
Stk10	chr11	FALSE	FALSE
Stk24	chr14	FALSE	FALSE
Stk25	chr1	FALSE	FALSE
Stk26	chrX	FALSE	TRUE
Stk3	chr15	FALSE	FALSE
Stk31	chr6	FALSE	FALSE
Stk32c	chr7	FALSE	FALSE
Stk33	chr7	FALSE	FALSE
Stk35	chr2	FALSE	FALSE
Stk36	chr1	FALSE	FALSE
Stk38l	chr6	FALSE	FALSE
Stk39	chr2	TRUE	TRUE
Stk40	chr4	FALSE	FALSE
Stmn1	chr4	FALSE	FALSE
Stmn2	chr3	FALSE	FALSE
Stmn3	chr2	FALSE	FALSE
Stmnd1	chr13	FALSE	FALSE
Stn1	chr19	FALSE	FALSE
Stom	chr2	FALSE	FALSE
Stoml2	chr4	FALSE	FALSE
Stoml3	chr3	FALSE	FALSE
Ston1	chr17	FALSE	TRUE
Ston2	chr12	FALSE	TRUE
Stox2	chr8	FALSE	FALSE
Stpg2	chr3	FALSE	FALSE
Stpg4	chr17	FALSE	FALSE
Stra6	chr9	FALSE	FALSE
Stra6l	chr4	FALSE	TRUE
Stra8	chr6	FALSE	FALSE
Strada	chr11	FALSE	FALSE
Stradb	chr1	FALSE	TRUE
Strap	chr6	TRUE	FALSE
Strbp	chr2	FALSE	FALSE
Strc	chr2	FALSE	FALSE
Strip1	chr3	FALSE	FALSE
Strip2	chr6	FALSE	FALSE
Strit1	chr3	FALSE	FALSE
Strn	chr17	FALSE	FALSE
Stt3a	chr9	FALSE	FALSE
Stt3b	chr9	FALSE	FALSE
Stub1	chr17	FALSE	FALSE
Stum	chr1	FALSE	FALSE
Stx11	chr10	FALSE	FALSE
Stx12	chr4	FALSE	FALSE
Stx16	chr2	FALSE	FALSE
Stx18	chr5	FALSE	FALSE
Stx1a	chr5	FALSE	FALSE
Stx1b	chr7	FALSE	FALSE
Stx2	chr5	FALSE	FALSE
Stx4a	chr7	FALSE	FALSE
Stx6	chr1	FALSE	FALSE
Stx7	chr10	FALSE	FALSE
Stx8	chr11	FALSE	FALSE
Stxbp3	chr3	FALSE	FALSE
Stxbp4	chr11	FALSE	FALSE
Stxbp5	chr10	FALSE	FALSE
Stxbp5l	chr16	FALSE	FALSE
Stxbp6	chr12	FALSE	FALSE
Sub1	chr15	FALSE	FALSE
Suclg1	chr6	FALSE	FALSE
Suclg2	chr6	FALSE	FALSE
Suco	chr1	FALSE	FALSE
Suds3	chr5	FALSE	FALSE
Sufu	chr19	FALSE	FALSE
Sugp1	chr8	FALSE	FALSE
Sugt1	chr14	FALSE	TRUE
Sulf2	chr2	TRUE	TRUE
Sult2a5	chr7	FALSE	FALSE
Sult4a1	chr15	FALSE	FALSE
Sumo2	chr11	FALSE	FALSE
Sumo3	chr10	FALSE	FALSE
Sun1	chr5	FALSE	FALSE
Sun3	chr11	FALSE	FALSE
Sun5	chr2	FALSE	FALSE
Supt16	chr14	FALSE	FALSE
Supt20	chr3	FALSE	FALSE
Supt3	chr17	FALSE	FALSE
Supt5	chr7	FALSE	FALSE
Supv3l1	chr10	FALSE	FALSE
Surf4	chr2	FALSE	FALSE
Surf6	chr2	FALSE	FALSE
Susd1	chr4	FALSE	FALSE
Susd2	chr10	FALSE	FALSE
Susd3	chr13	FALSE	FALSE
Susd4	chr1	FALSE	TRUE
Susd5	chr9	FALSE	FALSE
Susd6	chr12	FALSE	FALSE
Sv2b	chr7	TRUE	FALSE
Sv2c	chr13	FALSE	FALSE
Svep1	chr4	FALSE	TRUE
Svil	chr18	FALSE	TRUE
Svip	chr7	FALSE	FALSE
Swi5	chr2	FALSE	FALSE
Swsap1	chr9	FALSE	FALSE
Swt1	chr1	FALSE	FALSE
Sybu	chr15	TRUE	FALSE
Syce1l	chr8	FALSE	FALSE
Sycp1	chr3	FALSE	TRUE
Sycp2	chr2	FALSE	FALSE
Sycp3	chr10	FALSE	FALSE
Syde1	chr10	FALSE	FALSE
Syde2	chr3	FALSE	FALSE
Syf2	chr4	FALSE	FALSE
Syn2	chr6	FALSE	FALSE
Syn3	chr10	FALSE	FALSE
Sync	chr4	FALSE	FALSE
Syndig1	chr2	FALSE	FALSE
Syndig1l	chr12	FALSE	FALSE
Syne1	chr10	TRUE	TRUE
Syne2	chr12	FALSE	TRUE
Syne3	chr12	FALSE	TRUE
Syngr1	chr15	FALSE	FALSE
Syngr2	chr11	FALSE	FALSE
Syngr4	chr7	FALSE	FALSE
Synj1	chr16	FALSE	FALSE
Synj2	chr17	FALSE	FALSE
Synm	chr7	FALSE	FALSE
Synpo	chr18	FALSE	FALSE
Synpo2	chr3	FALSE	FALSE
Synpo2l	chr14	FALSE	FALSE
Synpr	chr14	TRUE	FALSE
Sypl2	chr3	FALSE	FALSE
Syt1	chr10	FALSE	TRUE
Syt12	chr19	FALSE	FALSE
Syt13	chr2	FALSE	FALSE
Syt14	chr1	FALSE	FALSE
Syt15	chr14	FALSE	FALSE
Syt16	chr12	FALSE	TRUE
Syt2	chr1	FALSE	FALSE
Syt5	chr7	FALSE	FALSE
Syt6	chr3	FALSE	FALSE
Syt7	chr19	FALSE	FALSE
Syt8	chr7	FALSE	FALSE
