gene_name	gene_id	chr	start	end	gene_length	ctrl_F1_mca	ctrl_F2_mca	ctrl_M1_mca	ctrl_M2_mca	mut_F1_mca	mut_F2_mca	mut_M1_mca	mut_M2_mca
Cdsn	ENSMUSG00000039518.7	chr17	35552127	35557180	5053	0.0414184917071383	0.0404683497987559	0.0344922737306843	0.0341080876795163	0.031699210635646	0.034025234025234	0.022532069157836	0.0294577601889382
Sfta2	ENSMUSG00000090509.2	chr17	35601548	35650571	49023	0.015726623741341	0.0161364924950016	0.0152764130940684	0.0146909090909091	0.0143791651334887	0.0158056755568202	0.0134519580546399	0.0155819177124104
Gm9573	ENSMUSG00000090588.2	chr17	35617922	35626637	8715	0.0163413950882435	0.0154620640057533	0.0131564276953953	0.0172830615709068	0.0136316678005392	0.0130015236160488	0.00903759917212832	0.0118950753613081
Mucl3	ENSMUSG00000073408.2	chr17	35635751	35643695	7944	0.0210802119930924	0.0187180112113088	0.0222255820985788	0.0141875275868592	0.0148859678687788	0.0181746604553507	0.0204665161775771	0.019310867095797
Vars2	ENSMUSG00000038838.15	chr17	35655633	35667592	11959	0.0125682851358062	0.019988577955454	0.0200631199278629	0.0122931253978358	0.0133786680464188	0.0128594809445873	0.00956778370144707	0.0160288577620689
Gtf2h4	ENSMUSG00000001524.14	chr17	35667729	35673739	6010	0.0153414001728608	0.0152526215443279	0.00995555555555556	0.0220155303353528	0.0149622415131625	0.0114317250078839	0.0143505903723887	0.020824010262836
Ddr1	ENSMUSG00000003534.17	chr17	35681566	35704621	23055	0.0168892628036597	0.0203625575526402	0.01991088478676	0.0163155674931741	0.016185507714352	0.0186048482793694	0.0167440752649756	0.0207307527207535
Flot1	ENSMUSG00000059714.13	chr17	35823229	35832791	9562	0.0219361187420558	0.0229903345133447	0.0268398268398268	0.0247720157887573	0.021365647546538	0.0233534026637475	0.0245274638503677	0.0248558502616872
Tubb5	ENSMUSG00000001525.10	chr17	35833920	35838306	4386	0.0181973272675576	0.0179162609542356	0.0160844433274692	0.0158224111465344	0.0150910751189504	0.0239991616013414	0.0141614629794826	0.0173119563363466
Mdc1	ENSMUSG00000061607.15	chr17	35841514	35859670	18156	0.0136403143125743	0.0177394222701666	0.0175750044381324	0.0151730341334091	0.0167829665414206	0.0167667667667668	0.0156527852446135	0.017854886172844
Nrm	ENSMUSG00000059791.14	chr17	35861317	35865402	4085	0.0437445319335083	0.0313926408942711	0.0361860209135938	0.0371646566576421	0.0333878572115847	0.0236305048335124	0.030136062071292	0.0340100310484834
Ppp1r18	ENSMUSG00000034595.17	chr17	35865592	35875596	10004	0.0302473561570174	0.0302143282397301	0.029116273117041	0.0294756620280665	0.025043501244466	0.0253085009140768	0.0261179698216735	0.0253762292894245
Dhx16	ENSMUSG00000024422.14	chr17	35879818	35892670	12852	0.0103009493031711	0.012999754721609	0.0117166505428356	0.0137126135628977	0.0123115952842859	0.0187160589604344	0.0138822267994695	0.0138016171841244
2310061I04Rik	ENSMUSG00000050705.15	chr17	35892676	35897431	4755	0.0138319672131148	0.0102903344358692	0.0137516115169746	0.0105215004574565	0.00970115509516175	0.0184973738296415	0.0115854294958773	0.0110010077258986
Atat1	ENSMUSG00000024426.17	chr17	35897594	35910075	12481	0.0189380530973451	0.0146234601268884	0.0201827875095202	0.0149574838643582	0.0146302794325084	0.02087847153831	0.0145065592509934	0.0182317192707312
Mrps18b	ENSMUSG00000024436.16	chr17	35910378	35916389	6011	0.0117304992981753	0.0113508089803085	0.0157039711191336	0.0163398692810458	0.00903644285997227	0.0111057460164172	0.0173210161662818	0.0155760477626057
Ppp1r10	ENSMUSG00000039220.16	chr17	35916433	35932283	15850	0.0138219073770681	0.0146029593393553	0.0123210860262653	0.0141004908219139	0.0112153136091991	0.0116866015582135	0.00709055876685934	0.0148162040510128
Abcf1	ENSMUSG00000038762.15	chr17	35956818	35969761	12943	0.0171057965139846	0.0149070100143062	0.0166362722840448	0.0113202579965776	0.00853652236801323	0.010731319554849	0.00995938889963257	0.0116440289076208
Prr3	ENSMUSG00000038500.15	chr17	35972540	35980236	7696	0.00927400468384075	0.0118348982785603	0.0194033116930484	0.0151001377556427	0.016286260532962	0.011756381646982	0.00931710469625162	0.0141768842408943
Gnl1	ENSMUSG00000024429.9	chr17	35979850	35989462	9612	0.0140506563135515	0.0150535840874025	0.00842920605991571	0.0164959895071382	0.0102098083232602	0.0109527963555297	0.00724601717206809	0.016987150277955
H2-T24	ENSMUSG00000053835.17	chr17	36005694	36020560	14866	0.015000815261699	0.0155801235393634	0.0155651698244567	0.00876688067301306	0.0114401205026026	0.0128801125943618	0.00961394769613948	0.0140415561145377
H2-T23	ENSMUSG00000067212.8	chr17	36029772	36032855	3083	0.0174528301886792	0.0261004514672686	0.0129198966408269	0.020888186764964	0.0172917307101137	0.019949220166848	0.0129568748791336	0.0212385867407701
H2-T22	ENSMUSG00000056116.18	chr17	36037127	36042747	5620	0.021597559970324	0.0232594080828375	0.0269213069489185	0.0247115286429082	0.0175871000083549	0.0234402230742419	0.0153417015341702	0.016301799689833
Gm6034	ENSMUSG00000073407.1	chr17	36042960	36058645	15685	0.0174552640245911	0.0162776556433884	0.0133953359244864	0.0123835491933651	0.0099573987578915	0.0144211884854946	0.0101576413165358	0.0163845876845517
Gm11127	ENSMUSG00000079492.2	chr17	36055815	36058371	2556	0.0201357466063348	0.0175471001108238	0.00821627352239597	0.00915541313801785	0.0146371846776705	0.00962183933765943	0.0120051085568327	0.0131015584860421
Gm7030	ENSMUSG00000092243.8	chr17	36109718	36129425	19707	0.0140732873074881	0.0169583748979777	0.0188955754419881	0.0144507186858316	0.0117645703224022	0.0158679235970584	0.0107278142439927	0.0152814738996929
Gm19684	ENSMUSG00000092277.1	chr17	36121677	36129692	8015	0.0124400821730199	0.0158539377289377	0.0149761742682097	0.0125049361590101	0.00975103734439834	0.0203508771929825	0.00699790062981106	0.0163938753959873
Gm8909	ENSMUSG00000073402.11	chr17	36164442	36168537	4095	0.018967697436487	0.0100096867936713	0.00836144931788177	0.00891242572978558	0.0149673096666126	0.0218851032081572	0.0120351797562105	0.00934016269960832
H2-T3	ENSMUSG00000054128.16	chr17	36185571	36190287	4716	0.0102831594634873	0.0101407122081597	0.0167906482465462	0.0132147395171537	0.0158170232134729	0.0234713836210562	0.00408560311284047	0.018228542059277
Rpp21	ENSMUSG00000024446.13	chr17	36255644	36258069	2425	0.00949749611466068	0.0140801001251564	0.0135836008891084	0.00966092062890699	0.0152697658635901	0.0145958083832335	0.0214488061513557	0.0170921521565205
Trim39	ENSMUSG00000045409.16	chr17	36258872	36272247	13375	0.0119406479557494	0.00995477608647695	0.0194376002190152	0.0141312563672812	0.0120433503193856	0.0109002308284175	0.00865462937822427	0.0142392084486825
H2-M10.2	ENSMUSG00000023083.7	chr17	36284226	36286490	2264	0.0111580726965342	0.0170719922692865	0.0100910657149889	0.00945723684210526	0.0126774847870183	0.0300240192153723	0.0133053221288515	0.0178329571106095
H2-M10.1	ENSMUSG00000024448.14	chr17	36322857	36326155	3298	0.0159401038521918	0.0134561765062432	0.0087018291600071	0.0125533517449159	0.00701038812057868	0.0196348174087044	0.00420398464631694	0.0102213748543586
H2-M10.3	ENSMUSG00000058124.4	chr17	36365002	36368417	3415	0.0113922532677779	0.0156527531083481	0.00787781350482315	0.0108082142428245	0.0125136017410229	0.00552011776251227	0.0083011306712466	0.00862373291643552
H2-M10.4	ENSMUSG00000048231.14	chr17	36458916	36462334	3418	0.013863115380417	0.00993198747705927	0.00939769329346433	0.00296809300024734	0.0121296693860026	0.0138282387190684	0.00748910675381264	0.00706477636164017
H2-M11	ENSMUSG00000037537.6	chr17	36547074	36549250	2176	0.00943558071710413	0.0157638772429985	0.0158353127474268	0.00693860386879731	0.00619273837801154	0.0115777080062794	0.00663243474540009	0.00627110467920888
H2-M9	ENSMUSG00000067201.11	chr17	36639284	36642666	3382	0.00838911200356983	0.00820401304734605	0.012131505519835	0.0114695340501792	0.00821917808219178	0.012046797173636	0.00929777342794226	0.0142579975635067
H2-M1	ENSMUSG00000037334.2	chr17	36670007	36672219	2212	0.0240593089942649	0.0139669288810403	0.0240223463687151	0.00844277673545966	0.00793761314580142	0.0106436898124683	0.00137907257369419	0.0146344708308388
H2-M10.5	ENSMUSG00000037246.6	chr17	36772909	36776234	3325	0.0107110068346425	0.0113670963158429	0.0226857887874837	0.0110192837465565	0.0108445096395641	0.0146173688736028	0.00719236301817706	0.0164121467439003
H2-M10.6	ENSMUSG00000037130.4	chr17	36812170	36815564	3394	0.0126189712330232	0.00970873786407767	0.0164293537787514	0.00901230057240287	0.00869420755343892	0.0148605395518976	0.00623965363555329	0.013546566321731
Trim26	ENSMUSG00000024457.16	chr17	36837133	36859398	22265	0.0136168686094486	0.0151069814481211	0.0175404655961824	0.0150809331327376	0.0136556067314775	0.0158808389463885	0.00942568132419328	0.0159837468232758
Trim15	ENSMUSG00000050747.14	chr17	36860690	36867210	6520	0.0085646601469963	0.0142704436130412	0.011610337972167	0.0138019091627652	0.0130275593903443	0.00840925017519271	0.00490825341689949	0.0171268971332209
Trim10	ENSMUSG00000073400.6	chr17	36869573	36877833	8260	0.0179795282599021	0.0144688246795568	0.0215114455942302	0.0182766374814602	0.0165692694031777	0.0167443289466947	0.014284871022962	0.0195265285708332
Trim40	ENSMUSG00000073399.9	chr17	36881597	36890123	8526	0.0196731234866828	0.0185977616853193	0.0295781286825359	0.0150900148034955	0.0157216224714391	0.022454382149948	0.0155511190501208	0.0175543825975688
Trim31	ENSMUSG00000058063.4	chr17	36898117	36910214	12097	0.0240677966101695	0.026900545417817	0.0243553008595989	0.0256331542594014	0.0213262127280819	0.0229638134745731	0.0214352699504309	0.0242947702060222
Rnf39	ENSMUSG00000036492.12	chr17	36942917	36947986	5069	0.0156051323546411	0.0217043408681736	0.0220840208148242	0.0189567263694601	0.0307985216709598	0.029229904440697	0.0250347705146036	0.0330981106305486
Ppp1r11	ENSMUSG00000036398.13	chr17	36948355	36951741	3386	0.0119371411302508	0.0107423219942157	0.0203334688897926	0.0109821148415438	0.0162932790224033	0.0277191925278698	0.0126747437092265	0.0132009129603356
Znrd1	ENSMUSG00000036315.13	chr17	36954355	36958559	4204	0.007583280671662	0.00922741380756648	0.00896458987001345	0.0107378854625551	0.0108835680334059	0.0100536847242557	0.00821979506812296	0.0094303227742295
Znrd1as	ENSMUSG00000036214.14	chr17	36958591	36965625	7034	0.00924716051864509	0.0145209027007029	0.016844563042028	0.0113372706180131	0.0100621485646641	0.0123574144486692	0.0107796440210579	0.0155461156951271
2410137M14Rik	ENSMUSG00000064308.10	chr17	36977700	36981237	3537	0.0195448966103295	0.0138608408298146	0.016494054468738	0.0128596338273758	0.0123368920521945	0.0167284158527001	0.00982977703188684	0.0158061116965227
H2-M5	ENSMUSG00000024459.18	chr17	36984060	36989537	5477	0.0143404220646949	0.0157442086281038	0.0164380798709157	0.0185804244732955	0.0161220670793148	0.0192844247497128	0.0143394246743027	0.015215915990999
Zfp57	ENSMUSG00000036036.15	chr17	37001162	37010635	9473	0.0309556893623591	0.0248279864047086	0.0297768195326613	0.0251952860432564	0.0222096780472613	0.0265552807205862	0.0166453265044814	0.0254587238320945
Mog	ENSMUSG00000076439.12	chr17	37010742	37023398	12656	0.0190108285679523	0.0180508706354271	0.0191356296088864	0.019669885177453	0.0157979976442874	0.0230696480443153	0.0151526296432512	0.0179590230741126
Gabbr1	ENSMUSG00000024462.17	chr17	37045965	37075067	29102	0.0138254094760983	0.0148333260262762	0.019103418397871	0.0153871418014615	0.013262783336029	0.0149949070749912	0.0102708445952243	0.0146586926249083
Olfr90	ENSMUSG00000056600.4	chr17	37083870	37088499	4629	0.0196611253196931	0.0189818809318378	0.0166810159276797	0.0178668110449377	0.019677214183495	0.0163621922160445	0.0143414634146341	0.0179812579964729
Olfr91	ENSMUSG00000095377.2	chr17	37090617	37098278	7661	0.0198407218155872	0.0202708723157801	0.0151112461082846	0.0195940890385335	0.017236882661166	0.0187815169290933	0.0116210476639924	0.017576129164112
Olfr92	ENSMUSG00000096477.2	chr17	37110511	37120088	9577	0.0122144144807034	0.00857897807213205	0.0183490825458727	0.0116580310880829	0.00979721611179918	0.0158266566681138	0.00920066424307706	0.0127784050087242
Olfr93	ENSMUSG00000091601.3	chr17	37140422	37161494	21072	0.00949511703874211	0.011853682154365	0.0127785405005808	0.0104466396642413	0.0101542482760993	0.012305056365725	0.00814156351250312	0.0111019404120341
Ubd	ENSMUSG00000035186.6	chr17	37193891	37196095	2204	0.0128146453089245	0.0174258636502599	0.0220440881763527	0.01800796812749	0.0162529311878386	0.0318541996830428	0.0161895823557015	0.0198334595003785
Olfr94	ENSMUSG00000043827.9	chr17	37196424	37200994	4570	0.022775746496039	0.0275781135396802	0.0255591054313099	0.0313689016656802	0.0277427490542245	0.029650032404407	0.0283300198807157	0.0346989966555184
Olfr95	ENSMUSG00000049561.9	chr17	37207949	37213118	5169	0.0210113137843454	0.0244834418341353	0.0163644816364482	0.0276933761611251	0.0178178700562866	0.0253009945908218	0.0215043300574097	0.0241345341964537
Olfr96	ENSMUSG00000064121.4	chr17	37220145	37226673	6528	0.0104086722947045	0.0151264367816092	0.0104405930256839	0.00845677349851872	0.00941695526353243	0.0169844400613631	0.00637770897832817	0.012270074283693
Olfr97	ENSMUSG00000058802.5	chr17	37230962	37237330	6368	0.0172528834238871	0.0184907780170396	0.0146148782093483	0.018995856427918	0.014372594669074	0.013002673936979	0.015402635431918	0.02174265403941
Olfr98	ENSMUSG00000063660.4	chr17	37262710	37263749	1039	0.0163641012528765	0.0258690379951496	0.0292397660818713	0.00953846153846154	0.00496213110472708	0.0117356392835083	0.0173623937938677	0.00287474332648871
H2-M3	ENSMUSG00000016206.6	chr17	37270219	37274484	4265	0.0221139430284858	0.0173913043478261	0.0189962476547842	0.0110224648330884	0.0145522065808792	0.0221081307627829	0.0162859328888403	0.0161736966729542
Olfr99	ENSMUSG00000061972.3	chr17	37279042	37283460	4418	0.00451995012468828	0.0107066381156317	0.0125687352710134	0.00751435325903411	0.00769534333070245	0.00809076536780433	0.00665725237038531	0.0130836130607263
Olfr101	ENSMUSG00000092077.2	chr17	37297555	37304313	6758	0.00531734905979601	0.00722307165076185	0.00600126342387871	0.00549054406300261	0.00789684902778137	0.0061207511290706	0.00503761858030749	0.0108166576527853
Olfr102	ENSMUSG00000091531.2	chr17	37311794	37317054	5260	0.00806550917374708	0.0105276272347848	0.01390308730321	0.00781086547179022	0.00928641251221896	0.0109006164486543	0.0100985813897572	0.010079105708439
Olfr103	ENSMUSG00000049618.6	chr17	37334302	37339698	5396	0.0142147734326505	0.0166560712015257	0.0169212475990122	0.0111866637420487	0.00866685238493206	0.0126666175712497	0.0111561091159166	0.011309936361918
Olfr104-ps	ENSMUSG00000095858.4	chr17	37359581	37363993	4412	0.00436293721807291	0.00958100958100958	0.0144834930777423	0.00560672807368843	0.0121245023525154	0.0118902190732144	0.0047106923828993	0.00847613782937166
Olfr105-ps	ENSMUSG00000094884.3	chr17	37379032	37386208	7176	0.0125689263704184	0.00921296296296296	0.0125883392226148	0.00834733038122869	0.00956360467454696	0.0120329642550179	0.00653094545640084	0.0127796959777588
Olfr106-ps	ENSMUSG00000095603.4	chr17	37390392	37396252	5860	0.00847457627118644	0.00703913091674981	0.0138621486330381	0.00462615653913478	0.00569908814589666	0.011085844229676	0.00237463332867719	0.0107204972485958
Olfr107	ENSMUSG00000063188.4	chr17	37399225	37407477	8252	0.0128509140977587	0.00565198220226881	0.0109766041522925	0.00975042490383755	0.0081276755242548	0.0106423413150893	0.00606755530075008	0.0120230211289814
Olfr109	ENSMUSG00000029184.5	chr17	37458915	37471590	12675	0.0105919535320748	0.0100127641469295	0.0142375587687395	0.00633329331252251	0.0118420870814852	0.00902891779265059	0.00812953051961249	0.00879005028991495
H2-M2	ENSMUSG00000016283.13	chr17	37480850	37483552	2702	0.00413096695226438	0.0145303580695381	0.00393270701332751	0.0020165355918532	0.0125411506505722	0.0148646534188703	0.00754925428097956	0.0164354743277891
Olfr110	ENSMUSG00000090894.4	chr17	37492467	37500207	7740	0.00664021716433493	0.00945327815290786	0.0127264157295805	0.0119739301773354	0.00820954708164534	0.00885601166909773	0.00730422079616007	0.00884332790707906
Olfr111	ENSMUSG00000090675.2	chr17	37508029	37532449	24420	0.0102867651284409	0.00945937855475064	0.0100585601102308	0.00892015728073311	0.00932461408154077	0.00952414178063076	0.0100439988459319	0.0105628534665909
Olfr112	ENSMUSG00000051611.9	chr17	37561667	37569451	7784	0.00681586237060796	0.0123114416572125	0.014769647696477	0.00865839112956664	0.00687771821583898	0.0091019712825505	0.00301838470685082	0.00851295055243615
Olfr113	ENSMUSG00000092292.3	chr17	37573876	37577663	3787	0.0109873570138471	0.00894632206759443	0.0128717820544864	0.0140575079872204	0.00688489968321014	0.0108139992135273	0.00679237631792376	0.0115227005315048
Olfr114	ENSMUSG00000062629.4	chr17	37589232	37592743	3511	0.00927588270496709	0.00588340167587805	0.0153295861011753	0.00175716042874714	0.00986590424032537	0.0167196635552364	0.00886457940399849	0.00625357819174704
Olfr115	ENSMUSG00000092413.6	chr17	37608939	37627109	18170	0.0075733980296051	0.008496599517113	0.0115718141618331	0.00756645020378712	0.00847873184561754	0.011183086109763	0.0056586875101775	0.0109593305378037
Olfr116	ENSMUSG00000061336.3	chr17	37620576	37627199	6623	0.00832980972515856	0.0123142046274472	0.0165172950151841	0.00735551663747811	0.00999085344403011	0.00972837077116467	0.00503311258278146	0.0104375279787008
Olfr117	ENSMUSG00000095286.3	chr17	37657599	37663782	6183	0.00690933602965959	0.00651781104801239	0.010192417603353	0.00512680292569554	0.00650317070014236	0.010758899559535	0.00534991324465009	0.00746928746928747
Olfr118	ENSMUSG00000080990.2	chr17	37666987	37673476	6489	0.00541809644211667	0.00985935236671184	0.00886322433357953	0.00864898660970145	0.00918822070106124	0.0153693604362915	0.00880070822267354	0.00754778707295415
Olfr119	ENSMUSG00000059964.9	chr17	37696563	37702124	5561	0.00933603587003255	0.00738851837321826	0.0160121997712543	0.00603308465780084	0.0127929184224088	0.0131708691364981	0.00574427345578328	0.00900367624151037
Olfr120	ENSMUSG00000063994.5	chr17	37721807	37727220	5413	0.00684345594525235	0.0154932786511734	0.0155992720339717	0.00610873549175321	0.0065044633137383	0.00804093567251462	0.00858683352193304	0.00798616116476863
Olfr121	ENSMUSG00000060017.8	chr17	37748854	37753169	4315	0.00504645946811919	0.0125786163522013	0.0168077244010013	0.00629265266329877	0.00743275129778197	0.0176698478692242	0.00982074752097635	0.0118190567853705
Olfr122	ENSMUSG00000083947.5	chr17	37768606	37773749	5143	0.00687442713107241	0.0129853991922957	0.00813079209652037	0.00542767460109861	0.00887969833353607	0.010431205465364	0.00862577410793276	0.010664601269028
Olfr123	ENSMUSG00000045202.6	chr17	37793528	37798134	4606	0.0111798138779589	0.00637771703761551	0.0107238605898123	0.00887293416418315	0.00784793026920974	0.0080006400512041	0.00241001321620151	0.0109538547136349
Olfr124	ENSMUSG00000044985.6	chr17	37799887	37808617	8730	0.00661472879611936	0.00836079077429984	0.0175265852697913	0.0064207589779923	0.00745621640367609	0.00890608971369952	0.00940691632323956	0.0107843137254902
Olfr125	ENSMUSG00000050613.5	chr17	37832948	37838490	5542	0.00803803917128948	0.0103897628551303	0.0104368319165053	0.00768445698505133	0.0107254454860231	0.00665834373699542	0.00474158368895211	0.0118180767452612
Olfr126	ENSMUSG00000109212.3	chr17	37847482	37852057	4575	0.00737037749150804	0.0124240562495733	0.00955586925833424	0.0092468412507941	0.011605679956308	0.0158145761860932	0.00711201422402845	0.0147945205479452
Olfr127	ENSMUSG00000058114.3	chr17	37900436	37906795	6359	0.0120024940247324	0.00863396392432908	0.00741056218057922	0.0119314825753101	0.0081082546913982	0.0112065010813291	0.00498116099367776	0.01448018728865
Olfr128	ENSMUSG00000059030.5	chr17	37920547	37926801	6254	0.0111772315653299	0.0141435306443164	0.0139890520462247	0.0100683994528044	0.0100574345883855	0.0178283942519826	0.00620998719590269	0.00926667734871548
Olfr129	ENSMUSG00000081724.4	chr17	38050856	38060079	9223	0.00805659265081548	0.0117576442341643	0.0111093134875694	0.00848985725018783	0.00800217931692035	0.013034179411646	0.0124112721553959	0.0109483861794398
Olfr130	ENSMUSG00000094878.2	chr17	38063920	38072790	8870	0.009603244442744	0.00950978831768264	0.00758230794812105	0.0057137674587339	0.00895890632583724	0.0186031177883483	0.0072386835247563	0.01246448348093
Olfr131	ENSMUSG00000043312.6	chr17	38081623	38088693	7070	0.00736657002994154	0.0104522712636845	0.0118037028054006	0.00565622184402843	0.00820153810776974	0.0119995384792893	0.00651200651200651	0.00990198795636071
Olfr132	ENSMUSG00000067186.2	chr17	38129862	38134526	4664	0.00784042430531535	0.00569038804332922	0.00815989731365178	0.0106110240706452	0.00609063367836405	0.00841711480009352	0.0042026100420261	0.00787772267905342
Olfr133	ENSMUSG00000063240.6	chr17	38145280	38151269	5989	0.00652537064105241	0.00560583941605839	0.0027332361516035	0.00534368320395995	0.0116219449666724	0.00901304014318589	0.00578000238350614	0.00724318369595153
Olfr134	ENSMUSG00000096009.2	chr17	38171387	38176578	5191	0.00711096411443691	0.00833283733111124	0.0167310167310167	0.0105731025658293	0.0105614391411577	0.0107236701938783	0.0127092586265801	0.016323967979909
Olfr135	ENSMUSG00000057801.3	chr17	38204334	38210915	6581	0.00966274215488531	0.00929253516788171	0.00809995691512279	0.0101741136983428	0.00932448183246339	0.011362945858905	0.0069372603906773	0.0111344764369675
Olfr138	ENSMUSG00000057443.13	chr17	38261034	38276410	15376	0.0130175260350521	0.0140404531869048	0.0139364591945199	0.0127158442309082	0.0142472747343728	0.013557239402007	0.00827634442026733	0.0165709156193896
Olfr137	ENSMUSG00000054940.6	chr17	38303526	38307570	4044	0.00165654334621756	0.00620667418990811	0.00459513164431197	0.00834397616006811	0.00594879215402548	0.010539427038421	0.0058133994091299	0.0111352192246285
Olfr136	ENSMUSG00000096840.3	chr17	38329830	38336643	6813	0.00748270506847381	0.00558990848379916	0.00676226169138015	0.00857158657302439	0.0102143294549908	0.00953686594742803	0.00449845183151253	0.0099200084201663
Esp36	ENSMUSG00000092322.8	chr17	38416473	38420185	3712	0.00806390835782651	0.00590949566906824	0.0104961832061069	0.00555793073963232	0.00759730393111778	0.00786729857819905	0.00490403314449987	0.00853242320819113
Esp34	ENSMUSG00000092244.3	chr17	38554191	38560621	6430	0.00740413305337606	0.0126834997064005	0.015401763096565	0.00379170879676441	0.0100025574720809	0.00927842409535365	0.00607387527367752	0.0115478761699064
Esp31	ENSMUSG00000092342.2	chr17	38639446	38645653	6207	0.00432922225018877	0.00678477195627591	0.0136885622416169	0.00646416108918254	0.00985328941996244	0.00635266940451745	0.0110918766429442	0.00875108664155317
Esp24	ENSMUSG00000095625.2	chr17	39036694	39040227	3533	0.00509308043554619	0.0114733199781461	0.00772139930664986	0.00536926349913889	0.00729611881017139	0.0118668278211186	0.00508490837570757	0.00934084452790216
Esp23	ENSMUSG00000096697.1	chr17	39073690	39077037	3347	0.0142438547940746	0.00557804768331084	0.0119196119196119	0.00544616673648932	0.00579055441478439	0.0102915951972556	0.00656101746240032	0.00887784090909091
Esp22	ENSMUSG00000117311.1	chr17	39095333	39097151	1818	0.0127241179872759	0.0150484436198722	0.0141318977119785	0.00246254873794377	0.0126839167935058	0.01657824933687	0.00597345132743363	0.00718706328608505
Esp18	ENSMUSG00000094024.1	chr17	39406358	39410992	4634	0.011743333549601	0.00454979085638805	0.0127846584099081	0.00562014011856186	0.00802425766372074	0.0088710352330739	0.00336093122387081	0.0114689351359563
Esp16	ENSMUSG00000096345.1	chr17	39536141	39540847	4706	0.00576431959139	0.0101739670705188	0.0064221316536989	0.00444846565633718	0.00639300134589502	0.0095229025807066	0.0100426338228328	0.00772946859903382
Esp15	ENSMUSG00000095104.2	chr17	39640953	39645666	4713	0.0132927950222725	0.00852811118130133	0.0138515330823023	0.00629039207238259	0.00473477249016933	0.0133798720186155	0.00662701784197111	0.00845287926199862
Esp38	ENSMUSG00000095886.2	chr17	39950519	39955287	4768	0.00465253674027029	0.00458162527128044	0.00853105838443082	0.011758981428919	0.0124546322827125	0.0151020408163265	0.0062517238209065	0.0154018035272524
Gm49835	ENSMUSG00000117136.1	chr17	40095449	40100099	4650	0.00762771617204025	0.0135059871901977	0.00440582548035736	0.00753529885141561	0.00643131772107655	0.0144518556524714	0.0082897384305835	0.0109486342042755
Pgk2	ENSMUSG00000031233.6	chr17	40207014	40208640	1626	0.00833010461061604	0.00383729854182655	0.00891650905160767	0.00449810606060606	0.00664920411041709	0.0125555340931041	0.00951219512195122	0.0140530479292694
Crisp3	ENSMUSG00000025433.7	chr17	40221776	40242288	20512	0.01213559775341	0.0110706205419596	0.0132320071524363	0.0113407719041522	0.0123117955777338	0.012367962260281	0.00732925257731959	0.0135335993115857
Crisp1	ENSMUSG00000025431.4	chr17	40293757	40319207	25450	0.00713660056575868	0.0118101943792502	0.0137326740283364	0.0101365159813619	0.008090169450052	0.0103112602457226	0.00614049304017431	0.0125316757939167
Esp8	ENSMUSG00000090747.3	chr17	40520021	40530421	10400	0.00950067642356414	0.0104597504700051	0.00890502960051739	0.00886632583747453	0.0099723455962457	0.00817175544164624	0.00912430382746771	0.011004538125239
Esp6	ENSMUSG00000092043.2	chr17	40561506	40565627	4121	0.0127541161011054	0.0106470106470106	0.0131842260153031	0.00792475833841331	0.00592877767083734	0.0175915850562205	0.00998957609451008	0.00801538954793203
Gm44501	ENSMUSG00000090897.2	chr17	40561506	40579549	18043	0.00837207579321714	0.00865860094208705	0.013280369953163	0.00982696437978685	0.00859982396948804	0.0144879081689513	0.00960204373774969	0.0113245565598148
Esp5	ENSMUSG00000117190.1	chr17	40576592	40579049	2457	0.00446311367813074	0.00795153351003408	0.00866718027734977	0.0076574021554169	0.00748099092469953	0.00559614487797295	0.00814663951120163	0.00896326939952363
Esp4	ENSMUSG00000095540.1	chr17	40598593	40602618	4025	0.0032508311784263	0.00949545344813712	0.00449619552686189	0.0103179263484607	0.00905767668562145	0.0110909264748064	0.00731335703402743	0.00837704851368387
Esp3	ENSMUSG00000093957.1	chr17	40632074	40637060	4986	0.00697040745199924	0.00890568939005638	0.0111814345991561	0.00567644276253548	0.00833085391252603	0.0132834567524238	0.00954032957502168	0.00676790464325398
Esp1	ENSMUSG00000073396.5	chr17	40727119	40731782	4663	0.0118952684742158	0.00476705014936757	0.00874603695200612	0.00632155650769123	0.00765938274386123	0.00693870807863869	0.00251593425025159	0.00796839882857727
Crisp2	ENSMUSG00000023930.14	chr17	40764019	40807003	42984	0.0088851411326114	0.0105808340513847	0.0117021110608354	0.0083925556558954	0.00870826611122218	0.0105233977673764	0.00484424483850678	0.0103612604245818
Rhag	ENSMUSG00000023926.8	chr17	40811125	40840754	29629	0.0101326790258088	0.00907422038388251	0.011120794840509	0.00967897449843628	0.0100017516202487	0.0107497315840469	0.00868214865532576	0.0112796799798557
9130008F23Rik	ENSMUSG00000054951.3	chr17	40875481	40880559	5078	0.0274211925560197	0.0302270511213261	0.0332761250953471	0.0252896962104604	0.0205346475507766	0.0205745341614907	0.0233097978527904	0.0323655402189434
Glyatl3	ENSMUSG00000091043.2	chr17	40904617	40914350	9733	0.0206189646984328	0.0178079974097458	0.0357465479416699	0.0184378437843784	0.0208865545359792	0.0270387926864661	0.0203343435330922	0.0241659291184054
Cenpq	ENSMUSG00000023919.8	chr17	40923050	40935047	11997	0.0121154062887411	0.0105727404543258	0.0161190623365508	0.0104321436474568	0.00926474070565948	0.0154220779220779	0.00808519732155578	0.0108340966338447
