gene_name	gene_id	chr	start	end	strand	gene_length	gene_type	n_ca_sites_mean	total_coverage_mean	mca_ctrl	mca_mut	mca_diff	log2_fc	ctrl_F1_mca	ctrl_F2_mca	ctrl_M1_mca	ctrl_M2_mca	mut_F1_mca	mut_F2_mca	mut_M1_mca	mut_M2_mca	dss_stat	dss_pval	dss_fdr	p_bonferroni	p_bh	sig_bonferroni	sig_fdr	dispersion	overlaps_sig_gene	loo_n_sig
Fam91a1	ENSMUSG00000037119.4	chr15	58415467	58457740	+	42273	protein_coding	6051.125	148577.625	0.0106155938629031	0.0125204469130415	0.00190485305013842	0.238100978218259	0.009950574985861	0.0106422731417126	0.0112906430037746	0.0105788843202642	0.0119253292186981	0.0131285015247146	0.0115916565784258	0.0134363003303276	0.558395726607984	0.576574190282335	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Btbd10	ENSMUSG00000038187.14	chr7	113315625	113369392	-	53767	protein_coding	7098.625	159779	0.0237566216802221	0.0272171053976481	0.00346048371742594	0.196183949327082	0.0224671923482023	0.0233632570669055	0.0272024146387474	0.0219936226670333	0.0252607209708674	0.0292911143506119	0.0252698899062956	0.0290466963628174	0.558379918981027	0.576584982256332	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Sfmbt2	ENSMUSG00000061186.15	chr2	10370509	10595253	+	224744	protein_coding	33941.625	833378.625	0.0287898555676311	0.0282213397356237	-0.000568515832007455	-0.0287740734333095	0.0272667205254844	0.0292869142821357	0.0318186843131132	0.0267871031497912	0.0277861589161479	0.0308474532897873	0.0244012274116984	0.0298505193248612	-0.558375284717492	0.576588146117494	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Vmn2r80	ENSMUSG00000091888.3	chr10	79148768	79195012	+	46244	protein_coding	6583.5	155744.375	0.0105382952276016	0.0101668345734505	-0.000371460654151109	-0.0517709336426344	0.00886311953558666	0.0110489892685953	0.0139661274014156	0.00827494470480875	0.0109705269425424	0.0106073764245077	0.00777427374228063	0.0113151611844711	-0.558337219798458	0.57661413375366	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Washc2	ENSMUSG00000024104.11	chr6	116208037	116262686	+	54649	protein_coding	8338	194880.625	0.0113389062644685	0.0107524974681965	-0.000586408796272024	-0.0766096949999734	0.00995475113122172	0.0127048961345057	0.0121287539406006	0.010567223851546	0.00904740817280488	0.0124648226643297	0.00962665652244797	0.0118711025132034	-0.558288197730391	0.57664760285524	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Olfr482	ENSMUSG00000059031.3	chr7	108092998	108097586	-	4588	protein_coding	719.375	18583.125	0.00615102097466963	0.00878466376237696	0.00263364278770733	0.51416117191254	0.00446224256292906	0.00845470254258208	0.00806369296723487	0.0036234458259325	0.00974777628853418	0.0112342831634551	0.00445946917931382	0.00969712641820474	0.558206915818022	0.57670309891326	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Abhd13	ENSMUSG00000040396.12	chr8	9977706	9992155	+	14449	protein_coding	2233	58479.875	0.0114767318230995	0.0103398637938152	-0.00113686802928434	-0.150494689496515	0.011600641737628	0.0102797271918553	0.0116930917327293	0.0123334666301854	0.00940393815576043	0.0105756871941732	0.0100032442954472	0.0113765855298799	-0.5582009537066	0.576707169705014	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Dph5	ENSMUSG00000033554.17	chr3	115887836	115934361	+	46525	protein_coding	5468.25	126177.375	0.012364370244616	0.0117978866490418	-0.000566483595574169	-0.0676603073905282	0.0098970075116229	0.0137626273631364	0.0146818032965833	0.0111160428071214	0.0107198657485099	0.0136162981078112	0.0105118660417259	0.0123435166981202	-0.558177787109594	0.576722987450119	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Dram1	ENSMUSG00000020057.2	chr10	88322803	88379080	-	56277	protein_coding	8467	186600.75	0.0188709739394465	0.0177251526397731	-0.00114582129967341	-0.0903708317435149	0.0165456661672315	0.0197289011201236	0.0217296788905353	0.0174796495798956	0.0164424213127081	0.0190697415639692	0.017593880983072	0.0177945666993431	-0.558094973302335	0.576779532934044	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Ncstn	ENSMUSG00000003458.12	chr1	172066012	172082795	-	16783	protein_coding	2455.125	53793.625	0.0117463215804008	0.0117336295503825	-1.26920300183211e-05	-0.00155969068654952	0.0100920844572598	0.0114227434982152	0.0152904248376169	0.0101800335285114	0.0127231228419266	0.015453779151447	0.00812930374904361	0.0106283124591128	-0.558087405077306	0.576784700668203	0.84233143145114	1	0.84233143145114	FALSE	FALSE	0.001	FALSE	0
Lrrc8e	ENSMUSG00000046589.7	chr8	4226826	4237470	+	10644	protein_coding	1589.75	32948.875	0.0242651974443839	0.0225176820443758	-0.00174751540000811	-0.107830274301514	0.0262934690415606	0.0239280442171032	0.0235764235764236	0.0232628529424482	0.0244000806614237	0.0209304194118592	0.0199499055235752	0.0247903225806452	-0.557905582171382	0.576908859515446	0.842452356787753	1	0.842452356787753	FALSE	FALSE	0.001	FALSE	0
Ms4a12	ENSMUSG00000101031.2	chr19	11214081	11232448	-	18367	protein_coding	1805.375	42433.625	0.00973616729919703	0.0114112035209894	0.00167503622179237	0.229025094743206	0.0105149706895192	0.00911901891934385	0.00776560466775805	0.011545074920167	0.0100629959911642	0.013432296627147	0.0101153076020162	0.0120342138636302	0.557780334967317	0.576994392636406	0.842466452432192	1	0.842466452432192	FALSE	FALSE	0.001	FALSE	0
Dnah2	ENSMUSG00000005237.14	chr11	69420808	69549110	-	128302	protein_coding	20049.25	422376.125	0.0256493364063269	0.0244240586687376	-0.00122527773758931	-0.0706185411022978	0.0254850392219997	0.0246284103154895	0.026646761458222	0.0258371346295966	0.023140128614451	0.0266196380130185	0.0227123898880104	0.0252240781594705	-0.557770331359359	0.577001224502181	0.842466452432192	1	0.842466452432192	FALSE	FALSE	0.001	FALSE	0
Jph3	ENSMUSG00000025318.13	chr8	121729622	121794276	+	64654	protein_coding	10738.5	208078.375	0.0171453213496783	0.0165808545274949	-0.000564466822183366	-0.0482965836090931	0.015145796554453	0.0179214057224098	0.0188632321466253	0.0166508509752251	0.017085047435144	0.0177460050462574	0.013402384750417	0.0180899808781614	-0.557492656856749	0.577190874788398	0.842682957809392	1	0.842682957809392	FALSE	FALSE	0.001	FALSE	0
Olfr124	ENSMUSG00000044985.6	chr17	37799887	37808617	+	8730	protein_coding	1204.625	29497.75	0.00973071595455069	0.00913838404152634	-0.000592331913024343	-0.0906068845107473	0.00661472879611936	0.00836079077429984	0.0175265852697913	0.0064207589779923	0.00745621640367609	0.00890608971369952	0.00940691632323956	0.0107843137254902	-0.557270627840871	0.577342540612335	0.84274998279708	1	0.84274998279708	FALSE	FALSE	0.001	FALSE	0
Polr2b	ENSMUSG00000029250.5	chr5	77310146	77349324	+	39178	protein_coding	5800.75	138520.25	0.0102725943255417	0.0096534884826353	-0.000619105842906356	-0.0896782891075583	0.0107922682772982	0.00936563234221826	0.0104257497061834	0.0105067269764667	0.00861093624121187	0.0109860032278463	0.00800543345135502	0.011011581010128	-0.557238609140063	0.577364413818495	0.84274998279708	1	0.84274998279708	FALSE	FALSE	0.001	FALSE	0
Prr30	ENSMUSG00000042888.10	chr14	101197689	101200330	-	2641	protein_coding	391.75	7474.375	0.0127454819931279	0.0130964963522026	0.000351014359074722	0.0391949730739388	0.00751466275659824	0.0119621199534806	0.022731542363329	0.00877360289910357	0.0117001533123537	0.0149280575539568	0.00986842105263158	0.0158893534898681	-0.557196177005427	0.577393401443162	0.84274998279708	1	0.84274998279708	FALSE	FALSE	0.001	FALSE	0
Ppm1h	ENSMUSG00000034613.12	chr10	122678761	122945795	+	267034	protein_coding	39616.5	879172.25	0.0405959701712399	0.0386571613842736	-0.00193880878696627	-0.0706008193333685	0.0399506408163385	0.0405483876250014	0.0417569901507725	0.040127862092847	0.038173035217676	0.0395215205665431	0.0372347430459968	0.0396993467068784	-0.5571832049016	0.577402263506889	0.84274998279708	1	0.84274998279708	FALSE	FALSE	0.001	FALSE	0
Lyg2	ENSMUSG00000061584.6	chr1	37905922	37916493	-	10571	protein_coding	1602.125	36694.875	0.012991082492064	0.0126261317737322	-0.000364950718331796	-0.0411089363766395	0.0135936648392164	0.0150452909790297	0.0118454451443076	0.0114799290057022	0.0114792303089472	0.0149739118004431	0.00935468527033455	0.0146966997152038	-0.556648273623038	0.577767764631528	0.843185092491597	1	0.843185092491597	FALSE	FALSE	0.001	FALSE	0
Lin7c	ENSMUSG00000027162.7	chr2	109890852	109901003	+	10151	protein_coding	1448	34418.625	0.00998219321090827	0.00965538106809597	-0.000326812142812303	-0.0480236292546302	0.00686923912662531	0.0139149314122175	0.00986443293287777	0.00928016937191249	0.00820289905876992	0.0127635738006642	0.00747172016529616	0.0101833312476536	-0.556622134253468	0.577785627601664	0.843185092491597	1	0.843185092491597	FALSE	FALSE	0.001	FALSE	0
Armc3	ENSMUSG00000037683.14	chr2	19199301	19310241	+	110940	protein_coding	16686.375	379529.875	0.0202393852987601	0.0194006398793651	-0.000838745419395014	-0.0610612371119956	0.0184830728764687	0.0210740476443527	0.0231778908800334	0.0182225297941856	0.0181708948646575	0.0197607510599637	0.0180025787259154	0.0216683348669238	-0.556536372994143	0.577844236456751	0.843185092491597	1	0.843185092491597	FALSE	FALSE	0.001	FALSE	0
Olfr389	ENSMUSG00000070383.5	chr11	73774848	73780713	-	5865	protein_coding	856	22675.625	0.00841916105157525	0.00727573630207605	-0.0011434247494992	-0.210583223823387	0.00757115483478992	0.00801039185970989	0.00617184995190766	0.0119232475598935	0.0058284550776279	0.00854849965108165	0.00680272108843537	0.0079232693911593	-0.556453497602645	0.577900875780684	0.843185092491597	1	0.843185092491597	FALSE	FALSE	0.001	FALSE	0
Klf14	ENSMUSG00000073209.4	chr6	30956022	30959078	-	3056	protein_coding	411	7739.5	0.00783111546082457	0.0113995047444089	0.00356838928358433	0.541681423199107	0.00854402789886661	0.00480349344978166	0.00931615460852329	0.0086607858861267	0.00741534151767323	0.0165162608547591	0.00726202158979392	0.0144043950154094	0.556444050935802	0.577907332058695	0.843185092491597	1	0.843185092491597	FALSE	FALSE	0.001	FALSE	0
Mgam2-ps	ENSMUSG00000102802.3	chr6	40778710	40868164	+	89454	protein_coding	12807.75	304550.375	0.010765944134364	0.0108181921791936	5.22480448295424e-05	0.00698458731972813	0.00999237307807094	0.0099681679075679	0.0137335768573617	0.00936965869445559	0.00968828332846356	0.0137490585126059	0.0080627718079109	0.0117726550677939	-0.556171599050424	0.578093552562938	0.843362927151273	1	0.843362927151273	FALSE	FALSE	0.001	FALSE	0
Gdi2	ENSMUSG00000021218.10	chr13	3538062	3567871	+	29809	protein_coding	4264	101421.75	0.0107481981675873	0.0102032180888496	-0.000544980078737628	-0.0750705769702766	0.0117901241738201	0.0108721941331613	0.0101532567049808	0.0101772176583868	0.00932006174972927	0.0128832841984961	0.00795513640388481	0.0106543900032884	-0.55607210016684	0.578161566953936	0.843362927151273	1	0.843362927151273	FALSE	FALSE	0.001	FALSE	0
St6galnac3	ENSMUSG00000052544.9	chr3	153198265	153725174	-	526909	protein_coding	83457	1970186.375	0.0424841549043875	0.0459221633309632	0.00343800842657574	0.112265739969175	0.0425752803038893	0.0425048402848772	0.0430665703802773	0.0417899286485062	0.0455566689988743	0.047188193799304	0.0440038207183515	0.0469399698073231	0.556062569249359	0.57816808219488	0.843362927151273	1	0.843362927151273	FALSE	FALSE	0.001	FALSE	0
Erich1	ENSMUSG00000051978.9	chr8	14027560	14090301	-	62741	protein_coding	9564.75	227305	0.0191240492076431	0.018598037232573	-0.000526011975070115	-0.040237650250142	0.0178377897266478	0.0192400436581466	0.0207189671135606	0.0186993963322175	0.0176783197516081	0.0208812711237096	0.0157128898513217	0.0201196682036527	-0.556023458682813	0.578194818152996	0.843362927151273	1	0.843362927151273	FALSE	FALSE	0.001	FALSE	0
Zfp37	ENSMUSG00000028389.12	chr4	62189539	62231047	-	41508	protein_coding	5415.875	123268	0.0133230710076327	0.0132993268692974	-2.37441383352972e-05	-0.00257343909198949	0.011873059211475	0.0123012134980883	0.0166790997508691	0.0124389115700983	0.0129986288780881	0.0166438180104533	0.00998223712191339	0.0135726234667349	-0.555813124262928	0.578338612597694	0.843452634444218	1	0.843452634444218	FALSE	FALSE	0.001	FALSE	0
Cercam	ENSMUSG00000039787.13	chr2	29869163	29882840	+	13677	protein_coding	2193.25	43594.375	0.0334708769958934	0.0310492974863158	-0.00242157950957754	-0.108345725913437	0.0289650808260945	0.0331414015442991	0.0339627122669517	0.0378143133462282	0.0324260087148435	0.030603995842476	0.0305071444920381	0.0306600408959057	-0.555812368867064	0.578339129051929	0.843452634444218	1	0.843452634444218	FALSE	FALSE	0.001	FALSE	0
Abhd14a	ENSMUSG00000042210.17	chr9	106440050	106447678	-	7628	protein_coding	1212.375	28169	0.0203525095357348	0.0245902079837646	0.00423769844802984	0.272877242474748	0.0190777153558052	0.0209998703711705	0.0248558361503281	0.0164766162656352	0.023175274338065	0.0287362137002934	0.019829645319753	0.0266196985769469	0.555714125712478	0.578406298454735	0.843459883319604	1	0.843459883319604	FALSE	FALSE	0.001	FALSE	0
Nudt5	ENSMUSG00000025817.12	chr2	5845018	5871895	+	26877	protein_coding	3891.5	92795.75	0.0112869955188256	0.0113676545909922	8.06590721666653e-05	0.0102731169587673	0.00961614667265474	0.0119400075538823	0.0129512109382227	0.0106406169105425	0.0101863256887012	0.0144532353772252	0.00820882994796038	0.0126222273500822	-0.555676637442248	0.578431930364716	0.843459883319604	1	0.843459883319604	FALSE	FALSE	0.001	FALSE	0
Prdm9	ENSMUSG00000051977.16	chr17	15543078	15564354	-	21276	protein_coding	2885.375	64268.625	0.0165744650045614	0.0156578309992073	-0.000916634005354116	-0.0820779261941905	0.0157972596949738	0.016779754263708	0.0193808964041354	0.0143399496554285	0.0160839790953325	0.0151824522389568	0.013918560238234	0.017446332424306	-0.555623425057664	0.578468314263325	0.843459883319604	1	0.843459883319604	FALSE	FALSE	0.001	FALSE	0
Stt3a	ENSMUSG00000032116.18	chr9	36729343	36767679	-	38336	protein_coding	5312.125	126173.125	0.0107904596568771	0.0102457105630721	-0.000544749093804952	-0.0747362807455096	0.0125232919989028	0.00797486070400591	0.0130614115490376	0.00960227437556207	0.00914137729440356	0.0117668745583582	0.00864932846091785	0.011425261938609	-0.555469389902493	0.578573641663716	0.843553081472342	1	0.843553081472342	FALSE	FALSE	0.001	FALSE	0
Ccdc68	ENSMUSG00000038903.13	chr18	69925425	69969484	+	44059	protein_coding	6610	155935.5	0.0210144780269459	0.0204098221569458	-0.000604655870000144	-0.0421200108589753	0.0205176049393953	0.0214520955832594	0.0226527006562342	0.0194355109288947	0.0208305463718539	0.0220297176568314	0.0167397293996232	0.0220392951994745	-0.555369419168265	0.578642005281203	0.843592377412395	1	0.843592377412395	FALSE	FALSE	0.001	FALSE	0
Zfp273	ENSMUSG00000030446.17	chr13	67813739	67827002	+	13263	protein_coding	2024.25	43774.125	0.0101391381421615	0.00985573987855648	-0.000283398263605029	-0.0408989392913004	0.00712556773368871	0.0110976898686396	0.0149498419142043	0.00738345305211344	0.0112326212275348	0.00856575476451584	0.00720369056068133	0.012420892961494	-0.555263911360814	0.578714159467245	0.843637193538517	1	0.843637193538517	FALSE	FALSE	0.001	FALSE	0
Cd93	ENSMUSG00000027435.8	chr2	148436639	148443563	-	6924	protein_coding	1085.375	23318.5	0.015160053166801	0.0139192669166055	-0.00124078625019545	-0.123191582055487	0.0156595061232684	0.0122969257685579	0.0175855513307985	0.0150982294445792	0.0138047575718185	0.0143529548492068	0.0132419790500033	0.0142773761953935	-0.55519125484377	0.578763849924282	0.843649258447767	1	0.843649258447767	FALSE	FALSE	0.001	FALSE	0
Cnr2	ENSMUSG00000062585.11	chr4	135895393	135920207	+	24814	protein_coding	3894	85468.375	0.026649956430943	0.0256904976926443	-0.000959458738298714	-0.0528983350616191	0.025543710021322	0.0268009443102578	0.0289016210719803	0.025353550320212	0.025276450649937	0.0278865513578642	0.0230624465355004	0.0265365422272756	-0.554882875662138	0.578974775575542	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Mks1	ENSMUSG00000034121.12	chr11	87853214	87863803	+	10589	protein_coding	1581.875	34789.875	0.0137235966278418	0.0134030166167619	-0.000320580011079898	-0.034100882493988	0.0133413506708257	0.012147183915453	0.0138632162661738	0.0155426356589147	0.0133959179368177	0.0147861945982093	0.00950798486107265	0.0159219690709479	-0.55483456624888	0.579007821590416	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Tmem94	ENSMUSG00000020747.18	chr11	115765432	115799366	+	33934	protein_coding	5344.125	115715.25	0.0481701836087839	0.0459944340817278	-0.00217574952705613	-0.0666811359398496	0.0467794742474491	0.048273381294964	0.0469255216249827	0.0507023572677398	0.0462468069928823	0.0471581571938573	0.0431470388109882	0.0474257333291833	-0.554807592757154	0.579026273170865	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Slc22a22	ENSMUSG00000022366.12	chr15	57243766	57477625	-	233859	protein_coding	31944	725573.125	0.0146202831777435	0.0142466941390651	-0.000373589038678469	-0.0373440655938792	0.0129964462468958	0.0155077302636755	0.0168746440984154	0.0131023121019874	0.0134572270761397	0.0159895924637628	0.011794319314532	0.0157456377018258	-0.554733020150101	0.579077287004456	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Ss18	ENSMUSG00000037013.17	chr18	14624197	14682914	-	58717	protein_coding	8951.5	221106.375	0.0207614962401151	0.0200731296238351	-0.000688366616279971	-0.0486448532145695	0.0197787999094438	0.0203811159479999	0.0220921715007091	0.0207938976023076	0.0192761067230619	0.0213607594936709	0.0172365197406934	0.0224191325379144	-0.554711549330282	0.579091975213062	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Aldh7a1	ENSMUSG00000053644.13	chr18	56509686	56572951	-	63265	protein_coding	9711.375	220129	0.0181437485268893	0.0212670695918296	0.00312332106494032	0.229148707060172	0.0179786593833904	0.017595099016954	0.0197572351458617	0.017244000561351	0.0204944437792564	0.0238259386064338	0.0181313818671307	0.0226165141144974	0.55460387565521	0.579165637516666	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Ncapg	ENSMUSG00000015880.13	chr5	45669918	45700546	+	30628	protein_coding	4169.5	97227.5	0.0132711453054263	0.0125614571284852	-0.000709688176941161	-0.0792890547709099	0.0141952994583689	0.0126644268549627	0.015359899690451	0.0108649552179228	0.013023847762189	0.0123758278145695	0.0103608758678569	0.0144852770693253	-0.554592655238875	0.579173313942367	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Sult3a1	ENSMUSG00000069668.4	chr10	33857720	33879532	+	21812	protein_coding	2994.375	68109.75	0.0102871442973767	0.010586422955572	0.000299278658195252	0.0413726528390973	0.00785450622798294	0.0108239487968889	0.0132042505656919	0.00926587159894308	0.0107496613240909	0.0125668449197861	0.00660496334138469	0.0124242222370262	-0.554558256060185	0.579196848370314	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Epgn	ENSMUSG00000035020.11	chr5	91027463	91035215	+	7752	protein_coding	1069.625	26288.625	0.012623299231277	0.011227189868816	-0.00139610936246099	-0.169092152262207	0.00838769804287046	0.014025305597255	0.0110078900483584	0.0170723032366242	0.0113017725708811	0.0123456790123457	0.00999314755596163	0.0112681603360756	-0.554551344405618	0.579201577079134	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Prl8a9	ENSMUSG00000006490.3	chr13	27557994	27564606	-	6612	protein_coding	875.875	22042.125	0.00997114616414968	0.00981905365194947	-0.000152092512200211	-0.0221753630814138	0.00629154193515653	0.0107503410641201	0.011275415896488	0.0115672857608341	0.0093568192176734	0.0119662272975764	0.00687533924371268	0.0110778288488354	-0.554549404570892	0.579202904248484	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Mef2d	ENSMUSG00000001419.17	chr3	88142371	88172086	+	29715	protein_coding	4671.125	97628.625	0.0147947702340797	0.0150360584661366	0.000241288232056932	0.0233391389270822	0.0158989863062422	0.0136574229503794	0.0169709046083183	0.0126517670713789	0.0135451969553864	0.020397144399784	0.0109459281673464	0.0152559643420296	-0.554490645658277	0.579243105786891	0.843683777204687	1	0.843683777204687	FALSE	FALSE	0.001	FALSE	0
Phc1	ENSMUSG00000040669.14	chr6	122317730	122340561	-	22831	protein_coding	3340.25	78315.75	0.0158285315333697	0.0155892326005215	-0.000239298932848185	-0.0219775066490925	0.0150984009840098	0.0158867791429075	0.0187212405185637	0.0136077054879976	0.0154359903104774	0.0201620501224797	0.0124130797080628	0.014345810261066	-0.554308824268085	0.579367512226708	0.843737944889309	1	0.843737944889309	FALSE	FALSE	0.001	FALSE	0
Smim9	ENSMUSG00000073094.9	chrX	75146055	75163770	-	17715	protein_coding	2585.25	43383.375	0.022080108020362	0.0211194073658592	-0.000960700654502867	-0.0641778784583796	0.0178094568818392	0.0152681030293212	0.0294063815508511	0.0258364906194367	0.0152690079841361	0.0188974926253687	0.0234651060070671	0.0268460228468648	-0.554256290023947	0.579403459717945	0.843737944889309	1	0.843737944889309	FALSE	FALSE	0.001	FALSE	0
Vmn2r114	ENSMUSG00000091945.2	chr17	23285391	23312537	-	27146	protein_coding	3948.125	120297.25	0.0141760513176533	0.0134353759970942	-0.000740675320559115	-0.0774190350002258	0.0133457537076662	0.0137485757690847	0.0155890195127863	0.014020856281076	0.0131836410484918	0.0137486700555621	0.0115096697275051	0.0152995231568177	-0.554148091209733	0.579477499979486	0.843737944889309	1	0.843737944889309	FALSE	FALSE	0.001	FALSE	0
Zfp759	ENSMUSG00000057396.7	chr13	67121659	67141787	+	20128	protein_coding	3035.875	71724.5	0.00977631662507548	0.00954494184375399	-0.000231374781321497	-0.0345546029260669	0.00788579418890135	0.00944009900204668	0.0147012742845206	0.00707809902483333	0.00872959315884944	0.0118467564727238	0.00800112578654283	0.00960229195689988	-0.554136604001625	0.579485360916831	0.843737944889309	1	0.843737944889309	FALSE	FALSE	0.001	FALSE	0
Vwa7	ENSMUSG00000007030.8	chr17	35016578	35026741	+	10163	protein_coding	1567.375	29720.625	0.0368978501645253	0.0359274516642784	-0.000970398500246973	-0.0384501522558724	0.0332860328400568	0.0355783940689601	0.0428371963138788	0.0358897774352057	0.0357727905643378	0.0343263955017458	0.0330451202544226	0.0405655003366073	-0.554133641401314	0.579487388294454	0.843737944889309	1	0.843737944889309	FALSE	FALSE	0.001	FALSE	0
Olfr1320	ENSMUSG00000071764.2	chrX	49672332	49684825	+	12493	protein_coding	1778.5	34778.75	0.011050228086238	0.0104539232314263	-0.000596304854811741	-0.0800316784016403	0.00955105207020266	0.00900256511444357	0.0133267522211254	0.0123205429391804	0.00848205021788753	0.0125433189192505	0.00975319655069878	0.0110371272378682	-0.553856277782963	0.579677209533941	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.001	FALSE	0
Adgrf2	ENSMUSG00000057899.7	chr17	42696129	42742179	-	46050	protein_coding	6818.25	150820.375	0.0139963126113978	0.0132394625958297	-0.000756850015568088	-0.0802022302565713	0.0145200025279656	0.013495581893302	0.0153155561496135	0.0126541098747101	0.0123431137892041	0.0141644810625127	0.0116752509110157	0.0147750046205864	-0.553850870765517	0.579680910261335	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.001	FALSE	0
Rbm48	ENSMUSG00000040302.17	chr5	3583977	3596585	-	12608	protein_coding	1788.875	40939.375	0.010006999654601	0.01031911797517	0.000312118320569033	0.0443101784835734	0.00732549718678625	0.0119567716716487	0.0116638377507943	0.00908189200917488	0.00963314858801795	0.0114772067831582	0.00645642843814144	0.0137096880913626	-0.553831701384084	0.579694030459027	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.001	FALSE	0
Satl1	ENSMUSG00000025527.9	chrX	112384302	112406779	-	22477	protein_coding	3199.375	56287.125	0.00904608349015527	0.0091074199105416	6.13364203863303e-05	0.00974909187509091	0.00948253733371586	0.00781014366219541	0.0107884985224448	0.00810315444226502	0.008918716413822	0.0115354665797432	0.00575450217346305	0.0102209944751381	-0.553716371160903	0.579772969452903	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.001	FALSE	0
Mroh7	ENSMUSG00000047502.14	chr4	106680416	106730925	-	50509	protein_coding	7618.875	147475.625	0.0274652901863159	0.0264523272520357	-0.00101296293428017	-0.0542148798862028	0.0258824530067194	0.0270654422598937	0.0285941889228963	0.028319076555754	0.0268704193264126	0.0277419692007526	0.0229840280483054	0.0282128924326722	-0.553643078929	0.579823137717867	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.001	FALSE	0
Pcdhga5	ENSMUSG00000103567.1	chr18	37694379	37841873	+	147494	protein_coding	21879.125	494896.625	0.0163758703724396	0.0157597824757086	-0.000616087896731024	-0.0553239653394573	0.0162156173517177	0.015588772366752	0.0185403845438152	0.0151587072274735	0.0145760849661234	0.0184131217495666	0.0138817805769474	0.0161681426101969	-0.553612494112536	0.579844073515017	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.001	FALSE	0
Bdh2	ENSMUSG00000028167.15	chr3	135281220	135304426	+	23206	protein_coding	3669	80415.875	0.0377145618390202	0.036088892327192	-0.00162566951182819	-0.0635668016326669	0.0343817151787459	0.0357389186830511	0.0404505582137161	0.0402870552805677	0.0364724636348309	0.0375674287182122	0.0339185791906577	0.0363970977650673	-0.553530094362196	0.57990047922901	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.001	FALSE	0
Gm49345	ENSMUSG00000114923.1	chr13	67592158	67637769	-	45611	protein_coding	6572.375	135275.5	0.0100344443329602	0.00946913169618928	-0.000565312636770956	-0.083656684174376	0.00856820549915179	0.00981011325838912	0.0127057464626047	0.00905371211169535	0.00860525530533078	0.00941915227629513	0.00853051342956331	0.0113216057735679	-0.553507703045254	0.579915807368307	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.001	FALSE	0
Cpb2	ENSMUSG00000021999.9	chr14	75242286	75283555	+	41269	protein_coding	6153.125	146676.75	0.0132285917366922	0.0128990188686313	-0.000329572868060856	-0.0363981513514244	0.0118544160148915	0.013148130971153	0.014991299692143	0.0129205202685813	0.0123205061664319	0.0145616991971583	0.0102349981264386	0.0144788719844965	-0.553506426678543	0.57991668112017	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.001	FALSE	0
Klk1b8	ENSMUSG00000063089.4	chr7	43950663	43954941	+	4278	protein_coding	654.125	11012.75	0.0171373042630283	0.0175126912369714	0.000375386973943178	0.0312606167552572	0.0233149171270718	0.0116574819838915	0.0192523889825745	0.0143244289585753	0.0161849054460787	0.0192747861703409	0.0107069521853916	0.0238841211460746	-0.553463053358385	0.579946373204154	0.843803126101123	1	0.843803126101123	FALSE	FALSE	0.00121200564829308	FALSE	0
Psmd9	ENSMUSG00000029440.15	chr5	123169412	123250131	+	80719	protein_coding	11301	242103	0.0230630374697335	0.0223135450661357	-0.000749492403597792	-0.0476627926008871	0.0213704136672204	0.0213577929330133	0.0273904821294219	0.0221334611492784	0.0217007292541277	0.0249557046979866	0.0202422224999836	0.022355523812445	-0.55331034690628	0.580050917168204	0.843835565561623	1	0.843835565561623	FALSE	FALSE	0.001	FALSE	0
