gene_name	feature_type	feature_rank	chr	start	end	strand	feature_length	ctrl_coverage	ctrl_methylated	ctrl_ch_sites	mut_coverage	mut_methylated	mut_ch_sites	mch_ctrl	mch_mut	delta_mch	enhancer_overlap	enhancer_status	gene_edger_logFC	gene_edger_fdr	gene_mch_diff	gene_mch_sig	gene_mch_hyper	gene_mch_hypo	midpoint_mb	facet_label
Trpm3	SpliceSite_Acceptor	23	chr19	22904624	22904645	+	21	369	3	28	697	16	28	0.00813008130081301	0.0229555236728838	0.0148254423720708	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9046345	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Exon	24	chr19	22904634	22904802	+	168	3122	54	304	6389	113	304	0.0172966047405509	0.0176866489278447	0.000390044187293805	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.904718	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	3	chr19	22904693	22904802	+	109	2004	46	212	4083	75	212	0.0229540918163673	0.0183688464364438	-0.00458524537992347	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9047475	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Donor	24	chr19	22904791	22904812	+	21	276	4	36	576	8	36	0.0144927536231884	0.0138888888888889	-0.000603864734299518	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9048015	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Intron	24	chr19	22904802	22910034	+	5232	131014	2197	8739	231824	8415	8739	0.0167692002381425	0.0362990889640417	0.0195298887258992	TRUE	Active enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.907418	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Acceptor	24	chr19	22910024	22910045	+	21	547	1	44	892	23	44	0.00182815356489945	0.0257847533632287	0.0239565997983292	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9100345	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Exon	25	chr19	22910034	22910175	+	141	3192	37	224	4762	147	224	0.0115914786967419	0.0308693826123478	0.0192779039156059	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9101045	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	4	chr19	22910034	22910175	+	141	3192	37	224	4762	147	224	0.0115914786967419	0.0308693826123478	0.0192779039156059	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9101045	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Donor	25	chr19	22910164	22910185	+	21	576	12	36	835	25	36	0.0208333333333333	0.029940119760479	0.00910678642714571	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9101745	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Intron	25	chr19	22910175	22914430	+	4255	122902	2034	7052	198337	4611	7072	0.016549771362549	0.0232483096951149	0.00669853833256586	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9123025	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Acceptor	25	chr19	22914420	22914441	+	21	536	2	28	858	15	28	0.00373134328358209	0.0174825174825175	0.0137511741989354	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9144305	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Exon	26	chr19	22914430	22914559	+	129	3886	59	212	6350	189	212	0.0151827071538857	0.0297637795275591	0.0145810723736733	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9144945	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	5	chr19	22914430	22914559	+	129	3886	59	212	6350	189	212	0.0151827071538857	0.0297637795275591	0.0145810723736733	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9144945	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Donor	26	chr19	22914548	22914569	+	21	401	4	28	702	20	28	0.00997506234413965	0.0284900284900285	0.0185149661458888	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9145585	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Intron	26	chr19	22914559	22918602	+	4043	104652	2260	7153	181364	7226	7171	0.0215953827924932	0.0398425266315256	0.0182471438390323	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9165805	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Acceptor	26	chr19	22918592	22918613	+	21	821	9	32	1231	28	32	0.0109622411693057	0.0227457351746548	0.011783494005349	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9186025	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Exon	27	chr19	22918602	22918854	+	252	9324	106	428	16010	593	428	0.0113685113685114	0.0370393504059962	0.0256708390374849	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.918728	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	6	chr19	22918602	22918854	+	252	9324	106	428	16010	593	428	0.0113685113685114	0.0370393504059962	0.0256708390374849	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.918728	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Donor	27	chr19	22918843	22918864	+	21	663	1	36	1278	6	36	0.00150829562594268	0.00469483568075117	0.00318654005480849	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9188535	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Intron	27	chr19	22918854	22925895	+	7041	180932	4231	11294	305626	11787	11296	0.0233844759357107	0.0385667449758856	0.0151822690401749	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9223745	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Acceptor	27	chr19	22925885	22925906	+	21	707	6	40	1116	16	40	0.00848656294200849	0.014336917562724	0.00585035462071553	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9258955	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Exon	28	chr19	22925895	22926489	+	594	18230	326	852	28997	809	852	0.0178826110806363	0.0278994378728834	0.0100168267922471	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.926192	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	7	chr19	22925895	22926070	+	175	6775	66	304	10770	216	304	0.00974169741697417	0.0200557103064067	0.0103140128894325	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9259825	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	8	chr19	22926225	22926489	+	264	6236	192	324	10333	392	324	0.0307889672867223	0.0379367076357302	0.00714774034900793	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.926357	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Donor	28	chr19	22926478	22926499	+	21	304	8	20	519	10	20	0.0263157894736842	0.0192678227360308	-0.00704796673765338	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9264885	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Intron	28	chr19	22926489	22978291	+	51802	1335719	30583	86509	2264159	109927	86453	0.0228962828259537	0.0485509189063136	0.0256546360803599	TRUE	Active enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.95239	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Acceptor	28	chr19	22978281	22978302	+	21	573	13	48	976	14	48	0.0226876090750436	0.014344262295082	-0.00834334677996166	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9782915	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Exon	29	chr19	22978291	22978442	+	151	4874	66	304	7962	229	304	0.0135412392285597	0.028761617683999	0.0152203784554393	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9783665	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	9	chr19	22978291	22978442	+	151	4874	66	304	7962	229	304	0.0135412392285597	0.028761617683999	0.0152203784554393	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9783665	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Donor	29	chr19	22978431	22978452	+	21	794	13	44	1268	48	44	0.0163727959697733	0.0378548895899054	0.0214820936201321	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9784415	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Intron	29	chr19	22978442	22978555	+	113	3836	58	212	6733	182	212	0.0151199165797706	0.0270310411406505	0.0119111245608799	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9784985	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Acceptor	29	chr19	22978545	22978566	+	21	520	5	24	890	23	24	0.00961538461538462	0.0258426966292135	0.0162273120138289	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9785555	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Exon	30	chr19	22978555	22978755	+	200	6938	79	348	11332	232	348	0.0113865667339291	0.0204729968231557	0.00908643008922658	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.978655	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	10	chr19	22978555	22978755	+	200	6938	79	348	11332	232	348	0.0113865667339291	0.0204729968231557	0.00908643008922658	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.978655	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Donor	30	chr19	22978744	22978765	+	21	775	19	44	1190	52	44	0.0245161290322581	0.0436974789915966	0.0191813499593386	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9787545	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Intron	30	chr19	22978755	22982582	+	3827	97897	2061	6524	157580	5285	6524	0.0210527391033433	0.0335385201167661	0.0124857810134228	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9806685	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Acceptor	30	chr19	22982572	22982593	+	21	379	13	36	719	22	36	0.0343007915567282	0.0305980528511822	-0.00370273870554603	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9825825	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Exon	31	chr19	22982582	22982715	+	133	2897	38	164	4598	114	164	0.0131170176044184	0.0247933884297521	0.0116763708253337	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9826485	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	11	chr19	22982582	22982715	+	133	2897	38	164	4598	114	164	0.0131170176044184	0.0247933884297521	0.0116763708253337	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9826485	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Donor	31	chr19	22982704	22982725	+	21	746	22	36	1071	55	36	0.0294906166219839	0.0513538748832866	0.0218632582613027	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9827145	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Intron	31	chr19	22982715	22986855	+	4140	102511	2605	7020	181744	7585	6995	0.0254119070148569	0.0417345276872964	0.0163226206724395	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.984785	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	SpliceSite_Acceptor	31	chr19	22986845	22986866	+	21	551	11	40	1030	49	40	0.0199637023593466	0.0475728155339806	0.0276091131746339	FALSE	No enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9868555	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	Exon	32	chr19	22986855	22995410	+	8555	220937	4513	13863	363872	13113	13865	0.0204266374577368	0.0360373977662475	0.0156107603085107	TRUE	Active enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9911325	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Trpm3	3UTR	12	chr19	22986855	22995410	+	8555	220937	4513	13863	363872	13113	13865	0.0204266374577368	0.0360373977662475	0.0156107603085107	TRUE	Active enhancer	0.503316927880416	2.4006788018813e-15	0.0115490515907076	TRUE	TRUE	FALSE	22.9911325	Trpm3 (chr19, gene logFC = 0.50, FDR = 2.4e-15)
Zbtb20	Exon	1	chr16	42875880	42875924	+	44	366	0	64	534	1	64	0	0.00187265917602996	0.00187265917602996	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.875902	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Donor	1	chr16	42875913	42875934	+	21	155	0	28	236	0	28	0	0	0	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.8759235	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Intron	1	chr16	42875924	42907391	+	31467	836207	23308	43589	1397600	64754	43789	0.0278734810878168	0.0463322839152833	0.0184588028274666	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.8916575	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Acceptor	1	chr16	42907381	42907402	+	21	1049	8	52	2071	67	52	0.00762631077216397	0.0323515210043457	0.0247252102321818	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.9073915	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Exon	2	chr16	42907391	42907721	+	330	7011	165	624	11735	528	624	0.0235344458707745	0.0449936088623775	0.021459162991603	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.907556	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	5UTR	1	chr16	42907644	42907721	+	77	1784	71	140	3261	174	140	0.0397982062780269	0.0533578656853726	0.0135596594073457	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.9076825	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Donor	2	chr16	42907710	42907731	+	21	643	37	52	1393	62	52	0.057542768273717	0.0445082555635319	-0.013034512710185	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.9077205	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Intron	2	chr16	42907721	42914495	+	6774	170959	6537	9336	300359	26022	9336	0.0382372381682158	0.0866363251975136	0.0483990870292979	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.911108	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Acceptor	2	chr16	42914485	42914506	+	21	672	13	32	1135	15	32	0.0193452380952381	0.013215859030837	-0.00612937906440109	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.9144955	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Exon	3	chr16	42914495	42914544	+	49	1430	50	68	2478	123	68	0.034965034965035	0.049636803874092	0.014671768909057	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.9145195	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Donor	3	chr16	42914533	42914554	+	21	434	24	20	813	53	20	0.0552995391705069	0.0651906519065191	0.00989111273601215	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.9145435	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Intron	3	chr16	42914544	43007017	+	92473	1990530	46283	120706	3253866	74339	121277	0.0232515963085208	0.022846361835429	-0.000405234473091851	TRUE	Active enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	42.9607805	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Acceptor	3	chr16	43007007	43007028	+	21	461	31	28	842	55	28	0.0672451193058568	0.0653206650831354	-0.00192445422272144	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.0070175	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	5UTR	2	chr16	43007017	43007086	+	69	1291	63	88	2369	96	88	0.0487993803253292	0.0405234276065851	-0.00827595271874415	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.0070515	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Exon	4	chr16	43007017	43007086	+	69	1291	63	88	2369	96	88	0.0487993803253292	0.0405234276065851	-0.00827595271874415	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.0070515	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Donor	4	chr16	43007075	43007096	+	21	225	9	20	439	20	20	0.04	0.0455580865603645	0.00555808656036447	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.0070855	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Intron	4	chr16	43007086	43024937	+	17851	422721	9458	26018	689565	15839	26087	0.0223740954435668	0.0229695532690899	0.000595457825523137	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.0160115	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Acceptor	4	chr16	43024927	43024948	+	21	434	5	24	868	21	24	0.0115207373271889	0.0241935483870968	0.0126728110599078	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.0249375	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	5UTR	3	chr16	43024937	43024987	+	50	1325	42	72	2685	138	72	0.0316981132075472	0.0513966480446927	0.0196985348371456	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.024962	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Exon	5	chr16	43024937	43024987	+	50	1325	42	72	2685	138	72	0.0316981132075472	0.0513966480446927	0.0196985348371456	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.024962	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Donor	5	chr16	43024976	43024997	+	21	745	13	40	1504	32	40	0.0174496644295302	0.0212765957446809	0.00382693131515065	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.0249865	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Intron	5	chr16	43024987	43072423	+	47436	1144209	27935	66388	1872072	57886	66544	0.0244142459987642	0.0309208192847284	0.00650657328596415	TRUE	Active enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.048705	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Acceptor	5	chr16	43072413	43072434	+	21	836	16	28	1087	19	28	0.0191387559808612	0.0174793008279669	-0.00165945515289436	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.0724235	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	5UTR	4	chr16	43072423	43072469	+	46	2309	162	76	3197	264	76	0.0701602425292334	0.0825774163278073	0.0124171737985739	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.072446	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Exon	6	chr16	43072423	43072469	+	46	2309	162	76	3197	264	76	0.0701602425292334	0.0825774163278073	0.0124171737985739	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.072446	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Donor	6	chr16	43072458	43072479	+	21	1095	64	36	1630	138	36	0.0584474885844749	0.0846625766871166	0.0262150881026417	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.0724685	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Intron	6	chr16	43072469	43146896	+	74427	1670769	60618	97648	2839268	185823	97921	0.0362814967239636	0.0654475026661802	0.0291660059422165	TRUE	Active enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.1096825	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Acceptor	6	chr16	43146886	43146907	+	21	797	2	36	1223	13	36	0.00250941028858218	0.0106295993458708	0.00812018905728863	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.1468965	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	5UTR	5	chr16	43146896	43146943	+	47	1985	22	84	2930	34	84	0.0110831234256927	0.0116040955631399	0.000520972137447237	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.1469195	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Exon	7	chr16	43146896	43146943	+	47	1985	22	84	2930	34	84	0.0110831234256927	0.0116040955631399	0.000520972137447237	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.1469195	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Donor	7	chr16	43146932	43146953	+	21	654	7	36	1036	16	36	0.0107033639143731	0.0154440154440154	0.00474065152964236	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.1469425	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Intron	7	chr16	43146943	43193464	+	46521	1127067	35681	65309	1905456	118967	65687	0.0316582776356685	0.0624349237137987	0.0307766460781302	TRUE	Active enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.1702035	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Acceptor	7	chr16	43193454	43193475	+	21	507	15	36	898	60	36	0.029585798816568	0.066815144766147	0.037229345949579	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.1934645	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	5UTR	6	chr16	43193464	43193538	+	74	1736	119	120	3382	805	120	0.0685483870967742	0.238024837374335	0.169476450277561	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.193501	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Exon	8	chr16	43193464	43193538	+	74	1736	119	120	3382	805	120	0.0685483870967742	0.238024837374335	0.169476450277561	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.193501	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Donor	8	chr16	43193527	43193548	+	21	655	46	40	1300	393	40	0.0702290076335878	0.302307692307692	0.232078684674105	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.1935375	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	Intron	8	chr16	43193538	43232758	+	39220	951429	24761	56160	1563941	50521	56363	0.0260250633520736	0.0323036482834071	0.00627858493133354	TRUE	Active enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.213148	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
Zbtb20	SpliceSite_Acceptor	8	chr16	43232748	43232769	+	21	678	25	36	1231	65	36	0.0368731563421829	0.0528025995125914	0.0159294431704085	FALSE	No enhancer	0.319456862975036	3.23721304105379e-12	0.0085524297670826	TRUE	TRUE	FALSE	43.2327585	Zbtb20 (chr16, gene logFC = 0.32, FDR = 3.2e-12)
