gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Parp6	ENSMUSG00000025237.16	chr9	59617283	59650285	+	protein_coding	33002	0.0122193962729051	0.0126194273915717	0.000400031118666535	0.0111991790807119	0.011201278740932	0.0141680222490423	0.0123091050209342	0.011652718177292	0.0135691554077388	0.0117457191030354	0.0135101168782204	4668.125	108838.25	0.0122445336053671	3.8163662158286	0.01538551445311	0.902542414440495	0.934472954797867	1	FALSE	FALSE	FALSE
Mcat	ENSMUSG00000048755.9	chr15	83546796	83563787	-	protein_coding	16991	0.0169655885124499	0.0179408549204886	0.000975266408038654	0.0174742484759302	0.0172603394692804	0.0158936663847872	0.0172340997198019	0.0165908811601327	0.0184354457461309	0.0163799982267932	0.0203570945488976	2798.625	57645.875	0.0126996209734188	3.37052740791261	0.0151018221657372	0.903440316474669	0.935355078086435	1	FALSE	FALSE	FALSE
Cd320	ENSMUSG00000002308.16	chr17	33843090	33849774	+	protein_coding	6684	0.0145610462799029	0.0150305175124824	0.000469471232579514	0.0184787988780729	0.0129805292061907	0.0106292757392435	0.0161555812961044	0.0132886160855534	0.0162028512809722	0.0161208258575904	0.0145097768258136	993.875	20733.75	-0.0262816497282069	1.66739742387358	0.0150541869820412	0.903591922072557	0.93546449101377	1	FALSE	FALSE	FALSE
Gm5930	ENSMUSG00000079267.9	chr14	44330441	44338584	-	protein_coding	8143	0.0108447046885267	0.0110321194496476	0.000187414761120901	0.0135872076901747	0.00819618385679628	0.0137593813964066	0.00783604581072936	0.0109898325358852	0.0141707019993464	0.00991878990763127	0.0090491533557277	1098	19266.75	-0.0347928808104969	1.14970070228599	0.0149579643028798	0.903898909107885	0.935732597376203	1	FALSE	FALSE	FALSE
1600012H06Rik	ENSMUSG00000050088.9	chr17	14943183	14959570	+	protein_coding	16387	0.0109984471229518	0.0122115803456466	0.00121313322269483	0.0120497750927537	0.00993853798875376	0.0102581881959457	0.0117472872143539	0.00883896960078135	0.0136574894639411	0.0132001024852677	0.0131497598325962	2327.75	57355.5	0.0160803813816301	2.78582379707779	0.0149339105666061	0.903975806268452	0.935732597376203	1	FALSE	FALSE	FALSE
Olfr111	ENSMUSG00000090675.2	chr17	37508029	37532449	+	protein_coding	24420	0.00968121526853886	0.00986390204367358	0.000182686775134715	0.0100585601102308	0.00892015728073311	0.0102867651284409	0.00945937855475064	0.0100439988459319	0.0105628534665909	0.00932461408154077	0.00952414178063076	3474.375	77377.25	0.0145715277058855	2.98772475410028	0.01492987589088	0.903988710843386	0.935732597376203	1	FALSE	FALSE	FALSE
Atp5g2	ENSMUSG00000062683.11	chr15	102662863	102672352	-	protein_coding	9489	0.0121868616909836	0.0136436086452526	0.00145674695426903	0.0110928061504668	0.0134918224805865	0.0133181802038569	0.010844637929024	0.0116479542491905	0.0164038187668126	0.0102493024273704	0.0162733591376368	1386	31832.875	0.0234278170464792	2.09804528664916	0.0148549504571791	0.90422867621835	0.935907454988107	1	FALSE	FALSE	FALSE
Mmadhc	ENSMUSG00000026766.16	chr2	50279880	50296801	-	protein_coding	16921	0.0137613370651908	0.0138048963370631	4.35592718723409e-05	0.0142563766778773	0.0136421255960885	0.0123568414707655	0.0147900045160319	0.0143761540490636	0.0140404002407463	0.0126312369270759	0.0141717941313668	2438.75	59245.375	-0.0141562182086148	3.08589762667126	0.014848447655085	0.904249531845743	0.935907454988107	1	FALSE	FALSE	FALSE
Ap3m2	ENSMUSG00000031539.6	chr8	22787353	22805622	-	protein_coding	18269	0.0168937574781039	0.017647578424739	0.000753820946635161	0.0207598903251077	0.0158633312995729	0.0151006711409396	0.0158511371467953	0.0166760436592776	0.0170710333688443	0.0180692084777544	0.0187740281930799	2752.375	62296.375	0.013143397529025	3.47495033358394	0.0147803259057589	0.904468289641825	0.936046186568229	1	FALSE	FALSE	FALSE
Ciao3	ENSMUSG00000002280.11	chr17	25773775	25783332	+	protein_coding	9557	0.0135228906923358	0.0142023342249366	0.000679443532600785	0.0121605782379371	0.0152096528130923	0.0152622851974676	0.0114590465208461	0.0133205641650705	0.0149648601710733	0.0120515027747761	0.0164724097888263	1597.625	32353.375	0.0218596121588001	2.21051575283564	0.0147780896328059	0.904475479603116	0.936046186568229	1	FALSE	FALSE	FALSE
1110012L19Rik	ENSMUSG00000045237.5	chrX	70385876	70389417	+	protein_coding	3541	0.00630527666660527	0.00829256317260199	0.00198728650599672	0.0088518614944025	0.00267770204479065	0.00868170236859489	0.00500984075863303	0.00463284688441047	0.0104037651721575	0.00758276308488996	0.01055087754895	566.375	9704.625	0.0577809860096604	-0.348914820469835	0.0146970505829055	0.904736406365175	0.936247319504084	1	FALSE	FALSE	FALSE
Zfp963	ENSMUSG00000092260.7	chr8	69741638	69749970	-	protein_coding	8332	0.0185170020998555	0.0191149590913695	0.000597956991514052	0.0233393177737882	0.0164878547210998	0.0184413030950202	0.0157995328095137	0.0187740506083103	0.0173031616875532	0.0176863008739722	0.0226963231956423	1239.875	30809.375	-0.01855507046983	2.59859377282773	0.0146891890671711	0.904761757431311	0.936247319504084	1	FALSE	FALSE	FALSE
Vmn1r38	ENSMUSG00000115170.1	chr6	66774002	66782627	-	protein_coding	8625	0.00967774384222397	0.0106646688021499	0.000986924959925962	0.0102040816326531	0.00669219482517983	0.0120425957690109	0.00977210314205214	0.0086443833673198	0.0141167207213963	0.00811126202819811	0.0117863090916855	1297.875	31649.375	-0.0276243452086494	1.75047051860912	0.0146661843028012	0.904835980598443	0.936276560264653	1	FALSE	FALSE	FALSE
Aplp1	ENSMUSG00000006651.8	chr7	30434981	30445535	-	protein_coding	10554	0.0179899396775291	0.0184406658474171	0.000450726169888057	0.0151227612382873	0.0159217877094972	0.023154103421662	0.0177611063406698	0.0158394254200333	0.0198289502673904	0.0161957442567399	0.0218985434455048	1449.25	25236.125	-0.0215135473209318	2.24825988633633	0.0145905046550909	0.90508057335694	0.936444109503841	1	FALSE	FALSE	FALSE
Klk12	ENSMUSG00000044430.11	chr7	43768896	43773585	+	protein_coding	4689	0.00944521951550592	0.0101548178777562	0.000709598362250288	0.011424876050873	0.00564468211527035	0.00937326237191199	0.0113380575239683	0.0116986429574169	0.0119084601843223	0.00742835436626852	0.00958381400301713	710.5	14555.125	0.0417595986038148	0.570899293117525	0.0145876378313259	0.9050898514312	0.936444109503841	1	FALSE	FALSE	FALSE
Dnal1	ENSMUSG00000042523.12	chr12	84114365	84147498	+	protein_coding	33133	0.0192149418412354	0.0204660242116095	0.00125108237037413	0.0203224749090796	0.0193647301936473	0.0179294512758925	0.0192431109863223	0.0180186409270681	0.0212328309486766	0.0194084977452852	0.0232041272254082	4865.75	112551.75	0.00826432223395723	4.52853091349091	0.0145531271245791	0.905201613230613	0.936512172891831	1	FALSE	FALSE	FALSE
1810009A15Rik	ENSMUSG00000071653.9	chr19	8888852	8890881	+	protein_coding	2029	0.0122352055171779	0.0129884334328527	0.000753227915674712	0.0112746633260257	0.0100175306786877	0.0180442374854482	0.00960439057855019	0.0110253583241455	0.012850221192332	0.00897145446307204	0.019106699751861	282.25	5725.875	-0.0564846041300212	-0.401485964154054	0.014520636183947	0.905306957107064	0.936573589786875	1	FALSE	FALSE	FALSE
Olfr330	ENSMUSG00000050818.7	chr11	58527185	58534836	-	protein_coding	7651	0.0109530244816436	0.0117324079569802	0.000779383475336624	0.0139693948527707	0.0115621360838463	0.00844673862036603	0.00983382836959139	0.00845726231766998	0.0114576946658492	0.0136980806642466	0.0133165941801551	1184.25	29648.125	-0.0252914281330735	1.81174252232544	0.0144940604057333	0.90539321151958	0.936615252688792	1	FALSE	FALSE	FALSE
Sprn	ENSMUSG00000045733.7	chr7	140150627	140154877	-	protein_coding	4250	0.0166753071348112	0.01652591456554	-0.000149392569271163	0.0213785954910599	0.0141208251473477	0.0127650127650128	0.0184367951358243	0.0200526932084309	0.0158132530120482	0.0139381525703152	0.0162995594713656	653.375	11862.625	-0.0331727041186196	1.0106574078841	0.0144451008830297	0.905552325109691	0.936732279221944	1	FALSE	FALSE	FALSE
Olfr807	ENSMUSG00000050478.3	chr10	129754091	129757793	-	protein_coding	3702	0.0090353566887509	0.0109365612784772	0.00190120458972632	0.0119917298414886	0.00758533501896334	0.00686122038239868	0.00970314151215294	0.00763775231860338	0.00851223048501006	0.010755258126195	0.0168410041841004	510.875	12488	0.0415894613551485	0.386461914080047	0.014320797469748	0.905957532887563	0.93710384863837	1	FALSE	FALSE	FALSE
Ddx19b	ENSMUSG00000033658.16	chr8	111003187	111031751	-	protein_coding	28564	0.0128375984383651	0.0139232069102783	0.00108560847191315	0.0140888325847441	0.0147177502085927	0.0115537119502227	0.010990099009901	0.0116320712822496	0.0145234420796995	0.013152361391298	0.0163849528878659	4194	94818.625	0.0125722164459053	3.71451702155461	0.0142927420584929	0.906049235336796	0.937126698066991	1	FALSE	FALSE	FALSE
Zfp119a	ENSMUSG00000057835.7	chr17	55864891	55878930	-	protein_coding	14039	0.0100651638027742	0.0102294622190238	0.000164298416249598	0.0111237765811092	0.00906812721213217	0.00857338820301783	0.0114953632148377	0.00956323151584356	0.0100833021000834	0.0120452339465098	0.00922608131365855	2015.75	48498.875	0.0195984618426768	2.36248943577788	0.0142858924806	0.906071637867903	0.937126698066991	1	FALSE	FALSE	FALSE
Ncln	ENSMUSG00000020238.14	chr10	81486248	81496392	-	protein_coding	10144	0.0130060005655398	0.0136638751740933	0.000657874608553443	0.0185135082904959	0.0121727530431883	0.00855745721271394	0.0127802837157613	0.0136197369445093	0.0133507889102538	0.0136523007229514	0.0140326741186586	1779	37807.875	0.0209693913330466	2.391325550423	0.0142133127321291	0.906309356109964	0.937293674965687	1	FALSE	FALSE	FALSE
Cd24a	ENSMUSG00000047139.9	chr10	43578283	43584265	+	protein_coding	5982	0.020756500690088	0.0212628809240547	0.000506380233966687	0.0200934071901814	0.019324055666004	0.0194270164033563	0.0241815235008104	0.0196932211776348	0.0250281919558953	0.019567768063283	0.0207623424994057	810.625	16438.125	-0.0231009201445636	1.84268982817755	0.0142085085620386	0.9063251127755	0.937293674965687	1	FALSE	FALSE	FALSE
Tmem80	ENSMUSG00000025505.16	chr7	141327738	141337156	+	protein_coding	9418	0.024435919627846	0.0245457783206025	0.000109858692756527	0.0277633627400104	0.0228065981353096	0.0247215430589514	0.0224521745771125	0.0257991318074191	0.0268032026390846	0.0226777063671279	0.0229030724687784	1469.5	30696.125	-0.0143735684405088	2.96013883073256	0.014112281809575	0.906641287528169	0.937573051005802	1	FALSE	FALSE	FALSE
Mrps16	ENSMUSG00000049960.4	chr14	20389303	20393634	-	protein_coding	4331	0.0087655981889189	0.0094507769205915	0.000685178731672599	0.0123016785467924	0.009506205439662	0.00783445456867921	0.00542005420054201	0.00862822193097423	0.0102755392898617	0.00887083402420826	0.0100285124373218	636.25	14527	0.0397599756235888	0.458021872178319	0.0140291654148889	0.906915266869477	0.937808765908436	1	FALSE	FALSE	FALSE
Dut	ENSMUSG00000027203.15	chr2	125247189	125258608	+	protein_coding	11419	0.0168118797501081	0.0184227882279309	0.00161090847782278	0.0182698844323589	0.01534151547492	0.0155610663360198	0.0180750527571337	0.0142653886475962	0.0189562952082698	0.0176836288279991	0.0227858402278584	1640	38998.5	-0.014610245826665	2.82979348579022	0.0140048353328715	0.906995622660347	0.937844247828246	1	FALSE	FALSE	FALSE
Gm11213	ENSMUSG00000084782.2	chr4	63596900	63605261	-	protein_coding	8361	0.0133930717661692	0.0138175812990826	0.000424509532913347	0.0127646597542912	0.0115637213425198	0.0124011893538328	0.0168427166140332	0.0106895223420647	0.0141425763459418	0.0159806830958657	0.0144575434124582	1316.625	33200.75	-0.019807088694447	2.23431876528804	0.0139779954365749	0.907084349906104	0.937888381890225	1	FALSE	FALSE	FALSE
Slc35b3	ENSMUSG00000021432.15	chr13	38932135	38960875	-	protein_coding	28740	0.0120454590245062	0.0129751326908535	0.000929673666347318	0.0162919410731002	0.0113881634648636	0.010599995527428	0.00990173603263268	0.0113267161465319	0.0134623872879753	0.0128771707148214	0.0142342566140852	4355.875	104792.625	0.012751565801327	3.75931641718819	0.0139324483065142	0.907235117493303	0.937952173981204	1	FALSE	FALSE	FALSE
Gsdma	ENSMUSG00000017204.4	chr11	98664350	98677708	+	protein_coding	13358	0.0151876730318517	0.0163200413144	0.00113236828254828	0.0159137189833321	0.0130128497814885	0.0170216812476227	0.0148024421149637	0.0129895767530006	0.0182154378786687	0.0170946687812614	0.0169804818446693	2069.625	40316.125	0.0161012782663583	2.72375202839557	0.0139315351122727	0.907238142853242	0.937952173981204	1	FALSE	FALSE	FALSE
Vmn2r-ps159	ENSMUSG00000057021.13	chr4	156331102	156339499	+	protein_coding	8397	0.00927917972432516	0.0104553448506129	0.0011761651262877	0.00946437144228791	0.00900564327427886	0.00696013739492	0.0116865667858139	0.00846672840322794	0.0118349352910013	0.00907665648980939	0.0124430592184129	1301.375	55734.875	0.0193953275411809	2.49153561893376	0.0138776601025621	0.90741680604657	0.938070358418308	1	FALSE	FALSE	FALSE
Atp4a	ENSMUSG00000005553.14	chr7	30712208	30725534	+	protein_coding	13326	0.0127519902508289	0.0134990134884004	0.000747023237571524	0.0156187670686428	0.0108078508228377	0.0119459640504633	0.0126353790613718	0.0111315913115761	0.0161677834597073	0.014098253985468	0.0125984251968504	2203.5	46490.5	-0.017068283808965	2.67038271138994	0.0138692990635039	0.90744456489147	0.938070358418308	1	FALSE	FALSE	FALSE
Slc15a2	ENSMUSG00000022899.9	chr16	36750176	36784962	-	protein_coding	34786	0.0160560667215996	0.0176395051963315	0.00158343847473195	0.016375509104985	0.0151928901246214	0.0173421083015818	0.0153137593552101	0.0138875387115142	0.0184844169887477	0.0167236243563396	0.0214624407287247	4339	102702	0.00964299313854416	4.16135894839887	0.0137344612714919	0.907893407391371	0.938383566794475	1	FALSE	FALSE	FALSE
Cd209a	ENSMUSG00000031494.7	chr8	3743396	3748984	-	protein_coding	5588	0.0118694311672182	0.0124061974691212	0.000536766301902913	0.0172674464868306	0.0124312843578211	0.00696818301341047	0.0108108108108108	0.00938232994526974	0.0164064148554547	0.0138474969144164	0.00998854816134368	922.25	20102	-0.0307540561238389	1.35901238679463	0.013729838670723	0.907908834451705	0.938383566794475	1	FALSE	FALSE	FALSE
Sap30l	ENSMUSG00000020519.5	chr11	57801636	57810217	+	protein_coding	8581	0.0286291420409447	0.0290164162701303	0.000387274229185629	0.0318050888142103	0.0300798672336895	0.0275359662787501	0.0250956458371288	0.0293129770992366	0.0300075615871373	0.0290753686914849	0.0276697577026623	1306.25	25862	0.0139101731637807	2.953353428417	0.0137248927169796	0.907925343559358	0.938383566794475	1	FALSE	FALSE	FALSE
Tssk4	ENSMUSG00000007591.15	chr14	55650183	55652539	+	protein_coding	2356	0.0110000346064522	0.0127401294968681	0.00174009489041586	0.00785562632696391	0.0124243910413601	0.011943539630836	0.0117765814266487	0.011142061281337	0.015	0.0075522696557755	0.0172661870503597	342	7647.875	0.0515224226201399	-0.0668335214260971	0.0137229513260459	0.907931824556214	0.938383566794475	1	FALSE	FALSE	FALSE
Gm12689	ENSMUSG00000070891.2	chr4	99295899	99297258	+	protein_coding	1359	0.0195074550644543	0.0195772219247912	6.97668603369395e-05	0.0127977248489157	0.021455223880597	0.0201197604790419	0.0236571110492625	0.0112142304717711	0.0249188566642236	0.0255420255420255	0.0166337750211446	220	4526.875	-0.0522213858748531	-0.060882449638966	0.0137062603117326	0.907987563809131	0.938393560669145	1	FALSE	FALSE	FALSE
Usp17lc	ENSMUSG00000058976.4	chr7	103415071	103419880	+	protein_coding	4809	0.0117037310729405	0.0135202232038716	0.00181649213093117	0.0146617794068644	0.00800868738971087	0.00975103734439834	0.0143934201507882	0.00963644327639071	0.0170253774494057	0.0112153683859863	0.0162037037037037	581.875	10384.625	-0.0391351956795903	0.455944939859155	0.0136426573095738	0.908200280736407	0.938524157811593	1	FALSE	FALSE	FALSE
Olfr1442	ENSMUSG00000044441.5	chr19	12670438	12677277	+	protein_coding	6839	0.00800714018170063	0.00996162131873239	0.00195448113703176	0.00880061842183505	0.00743589743589744	0.00712343456780667	0.00866861030126336	0.00515685431886549	0.0112494977902772	0.00975912789066571	0.0136810052751212	1072	29810.5	-0.0259394704970987	1.48508166455854	0.01363965903688	0.908210320704061	0.938524157811593	1	FALSE	FALSE	FALSE
Pklr	ENSMUSG00000041237.12	chr3	89136141	89146784	+	protein_coding	10643	0.0147150367217693	0.0145813557407367	-0.000133680981032546	0.0160366022737776	0.0126633986928105	0.0168782114540443	0.0132819344664447	0.0186205744822979	0.0147298452801575	0.0119453048790923	0.0130296983213992	1610.375	34245.625	0.0194827869437995	2.39553999627644	0.0136271687187192	0.908252157630817	0.938524157811593	1	FALSE	FALSE	FALSE
2310034G01Rik	ENSMUSG00000099655.2	chr19	46348200	46350302	-	protein_coding	2102	0.0177168022599455	0.019438499969636	0.00172169770969044	0.0130407124681934	0.0307031010132023	0.020162281780182	0.00696111377820451	0.0192824017573835	0.022413614195289	0.0107853050219077	0.0252726789039638	289.625	5128.5	0.0578976130336183	-0.0239297295832762	0.0135201315262875	0.908611484285971	0.938847832568404	1	FALSE	FALSE	FALSE
Snx15	ENSMUSG00000024787.14	chr19	6119398	6128304	-	protein_coding	8906	0.0192745625274571	0.0218015091535782	0.00252694662612117	0.0250628065558081	0.0167235837685818	0.0150562226033924	0.020255637182046	0.0193542159370626	0.0241716617529336	0.0172448608699164	0.0264352980544003	1268.875	28598.875	0.017344013936405	2.59698196548197	0.0134981320225494	0.908685515711439	0.938876700290469	1	FALSE	FALSE	FALSE
Rem2	ENSMUSG00000022176.11	chr14	54476099	54480431	+	protein_coding	4332	0.0372003500442965	0.0371827569688569	-1.75930754396023e-05	0.0348234131884416	0.0386586452762923	0.0396129766647695	0.0357063650476824	0.0378894190289082	0.043974722161691	0.032087312414734	0.0347795742700942	606.625	11483.75	-0.0199299108422747	2.14788216478738	0.0134433295912903	0.908870200080652	0.939019888685914	1	FALSE	FALSE	FALSE
A930007A09Rik	ENSMUSG00000118559.2	chr16	13754565	13758537	+	protein_coding	3972	0.0182514222186895	0.020065727900181	0.00181430568149145	0.0240793201133144	0.0157120411369804	0.0113050944476245	0.0219092331768388	0.0168486739469579	0.0202801943283245	0.0173794047211769	0.0257546386042647	531.375	9236.625	-0.0340613113675163	0.890402876065881	0.013321228961563	0.90928305725412	0.939295960666313	1	FALSE	FALSE	FALSE
Rbx1	ENSMUSG00000022400.9	chr15	81466295	81476369	+	protein_coding	10074	0.00983555858043103	0.0102384657790114	0.000402907198580344	0.0131419860169269	0.00638373330180873	0.00978272062609412	0.0100337943768944	0.0107373542488046	0.0115341350190915	0.0101916641314268	0.00849070971672251	1503.375	34328.125	0.0252078314363113	1.83851257547246	0.0133036009297089	0.909342820915074	0.939295960666313	1	FALSE	FALSE	FALSE
Riiad1	ENSMUSG00000028139.5	chr3	94464982	94480341	-	protein_coding	15359	0.0413639538694745	0.0433744986505839	0.00201054478110935	0.0454990557459607	0.0399456762422131	0.041234627441524	0.0387764560482002	0.0381947901111664	0.0442129707914821	0.0447871279690765	0.0463031057306104	2273	45754.375	0.00870741850506281	4.32567892300003	0.0132972999780985	0.909364192536197	0.939295960666313	1	FALSE	FALSE	FALSE
Shisa8	ENSMUSG00000096883.2	chr15	82206167	82212815	-	protein_coding	6648	0.0388006474707438	0.0413046946044085	0.00250404713366468	0.0423645320197044	0.0446340662947161	0.0304064782470626	0.037797513321492	0.0356177452695182	0.0438632168444764	0.0375902236832702	0.048147592620369	950.125	16858.75	-0.0157298534317846	2.80936281835006	0.0132888672994606	0.909392802602254	0.939295960666313	1	FALSE	FALSE	FALSE
Scgb1b12	ENSMUSG00000101520.1	chr7	32334181	32335501	+	protein_coding	1320	0.00860228211371709	0.00995430640699032	0.00135202429327324	0.00223570744171191	0.0080172679617638	0.0144374829746663	0.00971867007672634	0.00615050651230101	0.00558659217877095	0.0021703743895822	0.0259097525473071	215.875	4470	-0.0935519158515854	-1.24400744594303	0.013284567632819	0.909407393887989	0.939295960666313	1	FALSE	FALSE	FALSE
Cyp4a30b	ENSMUSG00000084346.4	chr4	115452603	115471062	+	protein_coding	18459	0.00915224485007754	0.00935362360684681	0.00020137875676928	0.00793344719299212	0.00981624954366609	0.00901475302410428	0.00984452963954765	0.00863644274277758	0.00944921271446051	0.00928649708715464	0.0100423418829945	2750.25	62630.5	0.0163097400193938	2.60175701409274	0.0132788264914024	0.909426880674713	0.939295960666313	1	FALSE	FALSE	FALSE
Eral1	ENSMUSG00000020832.14	chr11	78073375	78080383	-	protein_coding	7008	0.0109147187433385	0.0116990262813392	0.000784307538000781	0.011234125691957	0.01080322265625	0.0104406034568888	0.0111809231682581	0.0101183540810695	0.0141288415791624	0.00975289302137551	0.0127960164437496	1043	22959	-0.0258895861943051	1.43043214600687	0.0132690111912891	0.909460206012127	0.939295960666313	1	FALSE	FALSE	FALSE
Vmn1r212	ENSMUSG00000071490.5	chr13	22883041	22884205	-	protein_coding	1164	0.00766879012582554	0.00833003241781245	0.000661242291986912	0.0117335352006056	0.00418643594753	0.00244678248103744	0.0123084068741291	0.00526662277814352	0.0071252752947273	0.0111572392319668	0.00977099236641221	181	4544.75	-0.0709623433442036	-1.3144629000344	0.0132528881930074	0.909514974659477	0.939304898790189	1	FALSE	FALSE	FALSE
Dpep2	ENSMUSG00000053687.15	chr8	105984943	105991759	-	protein_coding	6816	0.0430815919320031	0.0456125441774564	0.00253095224545322	0.040277367955149	0.0411347517730496	0.0451903688767643	0.0457238791230496	0.0396516871404136	0.0501612903225807	0.0425277777777778	0.0501094214690534	1058	22121	0.0123723518291673	3.33534049536931	0.0132253408554613	0.909608629170376	0.939353993488714	1	FALSE	FALSE	FALSE
Vmn2r116	ENSMUSG00000090966.2	chr17	23384603	23404422	+	protein_coding	19819	0.0103154384712489	0.0105023445198916	0.000186906048642643	0.0165299780958688	0.0108076950788962	0.00705308037341702	0.00687100033681374	0.00898658084886757	0.0100947116518925	0.0115612781448025	0.0113668074340037	2957.625	69719.875	-0.0210212483659287	2.91051643814716	0.0131825235825232	0.909754394421896	0.939456895309486	1	FALSE	FALSE	FALSE
Slc7a15	ENSMUSG00000020600.13	chr12	8528482	8599066	-	protein_coding	70584	0.0148395869019809	0.0160851065529807	0.00124551965099988	0.0151242874915637	0.014364247833398	0.0140375318028606	0.0158322804801011	0.0129656463201111	0.0181397274614017	0.0156452296320708	0.0175898227983394	9582.625	204264	0.00695388910033375	5.02443252385329	0.0131190499036234	0.909970923757105	0.939632857447454	1	FALSE	FALSE	FALSE
Ifi27l2b	ENSMUSG00000021208.9	chr12	103450897	103457223	-	protein_coding	6326	0.0116363812421444	0.0142761293081571	0.0026397480660127	0.0124937531234383	0.0090217306032792	0.0122010064106983	0.0128290348311619	0.0102876911871814	0.0150047297517696	0.00996082820369334	0.0218512680899842	962.75	16838.375	0.0299203360042634	1.19978234212039	0.0130792179291646	0.910107074830294	0.939725807635132	1	FALSE	FALSE	FALSE
Carns1	ENSMUSG00000075289.5	chr19	4164323	4175479	-	protein_coding	11156	0.0311374551870825	0.0314154617413047	0.000278006554222214	0.0290310418499434	0.0302157705810422	0.0337774853320173	0.0315255229853271	0.029501247735275	0.0329223320102469	0.0302144944060429	0.0330237728136541	1789	39348.25	-0.0107765161796855	3.67392503436739	0.0130499410135421	0.910207281343381	0.939781635932853	1	FALSE	FALSE	FALSE
Gzma	ENSMUSG00000023132.8	chr13	113093824	113100981	-	protein_coding	7157	0.0138752879681477	0.015166281472489	0.00129099350434133	0.0146807297605473	0.0136841519719642	0.0135824341010361	0.0135538360390431	0.00986461664058779	0.0160064214552151	0.0177445839292335	0.0170495038649197	1089.375	22933.125	-0.0227670380860514	1.80115271217867	0.0130161087471798	0.910323221543192	0.939853702651594	1	FALSE	FALSE	FALSE
Adra2a	ENSMUSG00000033717.6	chr19	54044150	54048982	+	protein_coding	4832	0.0147902434968209	0.0168401929244952	0.00204994942767431	0.0168850806451613	0.0194188722669735	0.0143795710921036	0.0084774499830451	0.0126666666666667	0.0222988402811982	0.0143947782504808	0.0180004864996351	618.375	10689.5	0.0361231280566554	0.826263319768849	0.0129520827157331	0.910543051913894	0.939981654642104	1	FALSE	FALSE	FALSE
Olfr670	ENSMUSG00000044705.3	chr7	104957113	104962620	-	protein_coding	5507	0.0086403965102892	0.0124818935431624	0.0038414970328732	0.0173703901656868	0.00567655951132227	0.00706174792384611	0.00445288844030161	0.0055082973086041	0.014845009582332	0.00950880549147583	0.0200654617902377	782.5	19849	0.0341683638108672	1.08430162440218	0.012946654350496	0.910561715251679	0.939981654642104	1	FALSE	FALSE	FALSE
Prss33	ENSMUSG00000049620.9	chr17	23833346	23836056	-	protein_coding	2710	0.0160155329854826	0.0153347482792911	-0.000680784706191559	0.0184593539226127	0.0107238605898123	0.02708192281652	0.00779699461298554	0.0198371267487993	0.0121219542059508	0.0164164329318594	0.0129634792305548	443.375	8122.875	0.0453735669150269	0.387438986071693	0.0129397100821412	0.910585596219647	0.939981654642104	1	FALSE	FALSE	FALSE
Slc35b2	ENSMUSG00000037089.11	chr17	45563873	45567671	+	protein_coding	3798	0.0116710898035451	0.010816678520784	-0.000854411282761083	0.00637866048129893	0.00981658486179282	0.0158746520977219	0.0146144617733668	0.00916310323762981	0.0124217118997912	0.0134094599549526	0.00827243899076244	599	10899.875	0.04307835235286	0.405080552759156	0.0129011256399563	0.910718404519984	0.940037761643598	1	FALSE	FALSE	FALSE
Krcc1	ENSMUSG00000053012.17	chr6	71271676	71285319	+	protein_coding	13643	0.0247562304030157	0.0270710863555584	0.00231485595254262	0.0278578736861687	0.0239565587734242	0.0239812431509468	0.0232292460015232	0.0226824457593688	0.0290490988191423	0.0250946657343026	0.0314581351094196	1930.25	44876	0.0107074652806804	3.58193099863116	0.0128959708092284	0.91073616276861	0.940037761643598	1	FALSE	FALSE	FALSE
Gm15056	ENSMUSG00000082976.10	chr8	20900605	20902627	-	protein_coding	2022	0.0101973914062291	0.0105929537975087	0.000395562391279573	0.0128391472868217	0.00680497925311203	0.0118918918918919	0.00925354719309068	0.0083986562150056	0.0132470269456571	0.0112612612612613	0.00946487076811067	323	7571.25	-0.0483367276297622	-0.248591060963292	0.012879207066838	0.910793938280227	0.940037761643598	1	FALSE	FALSE	FALSE
Prl3b1	ENSMUSG00000038891.3	chr13	27241846	27249683	+	protein_coding	7837	0.0114155228924476	0.0125328597160764	0.00111733682362883	0.0115308432371251	0.0139920456179022	0.00865694801747723	0.011482254697286	0.0104963805584281	0.0129946199236376	0.00981199098942991	0.0168284473928101	1079	26823.875	-0.0249959769842129	1.73639027457274	0.0128703293916854	0.910824550238011	0.940037761643598	1	FALSE	FALSE	FALSE
Ear1	ENSMUSG00000072601.4	chr14	43818764	43875517	-	protein_coding	56753	0.0114503818224532	0.012703416593947	0.00125303477149376	0.0140405393847821	0.0107303413801779	0.00882960736426827	0.0122010391605847	0.0104025668020254	0.0128886430855796	0.011263049259715	0.0162594072284679	7645.375	117126.375	-0.0120458770867481	3.86561028469281	0.0128429774523587	0.910918932397141	0.940087537822231	1	FALSE	FALSE	FALSE
