gene_name	gene_id	chr	start	end	gene_length	promoter_state	body_state	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_hyper	mch_hypo	pc_body_polycomb	pc_body_polycomb_mixed	pc_repressed_bivalent	pc_k27me3_peak	pc_k119ub_top	gb_ctrl_signal	gb_mut_signal	gb_log2fc	gb_signal_class	k119ub_cutoff
Txlna	ENSMUSG00000053841.15	chr4	129626077	129641065	14988	Unmarked_Promoter	Enhancer_Marked	0.0138568131195923	0.0134352304862511	-0.000421582633341222	-0.107144653081234	0.684278395629315	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.657573	0.568991	-0.153467	quantifiable	2.55434
Lamtor5	ENSMUSG00000087260.5	chr3	107278857	107284082	5225	Active_Promoter	Enhancer_Marked	0.0109073619064812	0.0126610152755898	0.00175365336910861	-0.107049226066785	0.818643226094044	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.754089	0.875541	0.16948	quantifiable	2.55434
Scn7a	ENSMUSG00000034810.7	chr2	66673424	66784914	111490	Unmarked_Promoter	Active	0.0145192708809008	0.015676670889907	0.00115740000900614	-0.107047489866409	0.239397308644118	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.55735	1.072902	0.733801	quantifiable	2.55434
Rec114	ENSMUSG00000074269.10	chr9	58652849	58743964	91115	Unmarked_Promoter	Enhancer_Marked	0.0207973968209097	0.0211057755682408	0.000308378747331108	-0.107045039591481	0.120858249126464	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.621213	0.594525	-0.046499	quantifiable	2.55434
Usp37	ENSMUSG00000033364.13	chr1	74435510	74544284	108774	Unmarked_Promoter	Active	0.0134153945609059	0.0147284780845208	0.00131308352361493	-0.107034488968318	0.161941848996959	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.400033	0.3613	-0.093027	quantifiable	2.55434
Mybpc3	ENSMUSG00000002100.15	chr2	91118143	91136516	18373	Unmarked_Promoter	Active	0.0192818293829736	0.0196612377728893	0.000379408389915681	-0.106970587853881	0.533390646759086	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.990539	2.816067	0.457763	quantifiable	2.55434
Agbl1	ENSMUSG00000025754.11	chr7	76229886	77124698	894812	Unmarked_Promoter	Enhancer_Marked	0.0179940694864147	0.0214007648448337	0.00340669535841898	0.106962358370409	0.00368461144186968	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.003821	1.014035	0.011989	quantifiable	2.55434
Mgat4f	ENSMUSG00000050526.5	chr1	134385939	134390981	5042	Unmarked_Promoter	Unmarked	0.0130249213572756	0.0145139150884767	0.0014889937312011	-0.106960200989183	0.837139189674378	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.240623	1.024692	-0.230754	quantifiable	2.55434
Smim18	ENSMUSG00000094500.2	chr8	33742111	33747770	5659	Unmarked_Promoter	Active	0.0144947725509455	0.0171642947695394	0.00266952221859394	0.106958332477327	0.79889528127045	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.898861	1.808207	0.858036	quantifiable	2.55434
Odf2	ENSMUSG00000026790.19	chr2	29889220	29931746	42526	Active_Promoter	Active	0.0147877131525723	0.01692926057758	0.00214154742500773	-0.106957519423571	0.343390241931083	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.88464	0.823693	-0.08186	quantifiable	2.55434
Mrps31	ENSMUSG00000031533.4	chr8	22411360	22429665	18305	Active_Promoter	Enhancer_Marked	0.0110547657400825	0.0122706650949076	0.00121589935482512	-0.10694865026606	0.619325091522481	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.338555	0.371599	0.082887	quantifiable	2.55434
Apbb1ip	ENSMUSG00000026786.14	chr2	22774093	22875653	101560	Repressed_Promoter	Polycomb	0.0133706898692389	0.0144634378910709	0.00109274802183193	-0.10690054437781	0.272219793912983	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	0.547319	0.473966	-0.144914	quantifiable	2.55434
Rbm12b2	ENSMUSG00000052137.11	chr4	12089438	12096243	6805	Active_Promoter	Active	0.012865832383846	0.0149598448861109	0.00209401250226483	-0.10689371689306	0.845328961127932	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.211339	1.716122	0.435742	quantifiable	2.55434
Muc1	ENSMUSG00000042784.9	chr3	89229056	89233381	4325	Repressed_Promoter	Enhancer_Marked	0.0209891700746604	0.0227900416470748	0.00180087157241432	-0.10687561792267	0.771639266129374	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2.018509	1.815159	-0.137381	quantifiable	2.55434
Abhd13	ENSMUSG00000040396.12	chr8	9977706	9992155	14449	Active_Promoter	Active	0.0120601616409961	0.0122929539628137	0.000232792321817646	-0.106822163325068	0.620957678362797	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.912205	1.187856	0.314304	quantifiable	2.55434
Plekha1	ENSMUSG00000040268.17	chr7	130865755	130913312	47557	Unmarked_Promoter	Active	0.0159381095957441	0.0172527216311662	0.00131461203542209	-0.106814863075019	0.328462799105809	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.638609	0.553137	-0.151233	quantifiable	2.55434
Ptcd2	ENSMUSG00000021650.7	chr13	99319646	99344705	25059	Active_Promoter	Enhancer_Marked	0.0129691777967871	0.0135615378483834	0.000592360051596306	-0.106802520294407	0.592700370065554	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.69815	0.617606	-0.132421	quantifiable	2.55434
Defb30	ENSMUSG00000075571.8	chr14	63034086	63049960	15874	Unmarked_Promoter	Unmarked	0.0157699267219176	0.0155083119130685	-0.000261614808849139	-0.106766033268469	0.617632610404473	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.989906	1.06948	0.091877	quantifiable	2.55434
Pcdh20	ENSMUSG00000050505.7	chr14	88464742	88471396	6654	Repressed_Promoter	Polycomb	0.0169717781503465	0.0192163104714066	0.00224453232106004	0.10676516399717	0.709352029833775	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	2.540958	2.081849	-0.262351	quantifiable	2.55434
Armh2	ENSMUSG00000085861.1	chr13	24741231	24746592	5361	Unmarked_Promoter	Unmarked	0.0138820327663456	0.0156138073125207	0.00173177454617515	-0.106677801045791	0.781384528679014	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.489763	0.440545	-0.103645	quantifiable	2.55434
Serpina3g	ENSMUSG00000041481.17	chr12	104236244	104241939	5695	Unmarked_Promoter	Unmarked	0.0144746464056195	0.0159621432836875	0.001487496878068	0.106665256501648	0.777987725077071	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.489896	0.843611	-0.684816	quantifiable	2.55434
Slc1a2	ENSMUSG00000005089.15	chr2	102658658	102790784	132126	Active_Promoter	Active	0.0244916292462967	0.0279218503712277	0.00343022112493097	0.10665985414872	0.0406955011887761	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2.064059	3.115111	0.546087	quantifiable	2.55434
Gpr87	ENSMUSG00000051431.7	chr3	59178922	59195104	16182	Unmarked_Promoter	Active	0.0171039705181518	0.0175610948231008	0.000457124304948989	-0.106616722012908	0.554587472100431	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.345377	1.985823	0.494743	quantifiable	2.55434
Gaa	ENSMUSG00000025579.14	chr11	119267886	119285454	17568	Unmarked_Promoter	Enhancer_Marked	0.0152789658560516	0.0168301541056743	0.00155118824962276	0.106604236463592	0.614166289611146	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.868184	0.682499	-0.26986	quantifiable	2.55434
Prdm6	ENSMUSG00000069378.14	chr18	53463582	53575907	112325	Repressed_Promoter	Polycomb	0.0238884372237599	0.0240884306632769	0.000199993439516988	-0.106480963642631	0.0913602697197503	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	3.696683	4.413941	0.242594	quantifiable	2.55434
Ghsr	ENSMUSG00000051136.1	chr3	27371350	27378010	6660	Repressed_Promoter	Polycomb	0.0125733384151492	0.0175325182143562	0.00495917979920697	0.106413995342792	0.753267744538006	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	2.054981	1.229281	-0.650431	quantifiable	2.55434
Lrrtm3	ENSMUSG00000042846.8	chr10	63928471	64090277	161806	Active_Promoter	Active	0.016408779409624	0.0173501266513418	0.000941347241717818	-0.106411355323358	0.0730496690469153	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.501377	1.72457	0.175865	quantifiable	2.55434
Stac3	ENSMUSG00000040287.9	chr10	127501685	127508823	7138	Unmarked_Promoter	Active	0.0178446708345671	0.0172560016703081	-0.000588669164258999	-0.106401660869884	0.734166706120961	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.384337	1.327012	-0.052485	quantifiable	2.55434
Mamdc4	ENSMUSG00000026941.16	chr2	25563114	25574845	11731	Active_Promoter	Active	0.0149218010025928	0.017124345230483	0.00220254422789013	0.106399188540509	0.633208151547826	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.352295	0.960856	-0.412966	quantifiable	2.55434
Rabl3	ENSMUSG00000022827.14	chr16	37539884	37572385	32501	Unmarked_Promoter	Active	0.0189772703938619	0.0197706764076534	0.000793406013791499	-0.10639631254125	0.395297896638205	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.743328	1.123217	0.479494	quantifiable	2.55434
Ly6k	ENSMUSG00000044678.11	chr15	74796873	74799986	3113	Unmarked_Promoter	Unmarked	0.0241058317261163	0.0228450460555453	-0.001260785670571	-0.106387716046743	0.814182406246018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.071133	0.97465	-0.112028	quantifiable	2.55434
Ofcc1	ENSMUSG00000047094.9	chr13	40001881	40361450	359569	Unmarked_Promoter	Mixed	0.0183581387538502	0.0188641144682187	0.000505975714368504	-0.106328080069023	0.011517344732619	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	1.094698	0.895311	-0.237238	quantifiable	2.55434
Aff2	ENSMUSG00000031189.12	chrX	69360293	69868037	507744	Active_Promoter	Enhancer_Marked	0.0252825301564723	0.0290542574731997	0.00377172731672736	0.106320048559247	0.00458634145117771	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.747026	1.050836	0.394067	quantifiable	2.55434
Pgm2	ENSMUSG00000029171.12	chr5	64092949	64128351	35402	Active_Promoter	Enhancer_Marked	0.0176500474574746	0.0185767167137051	0.000926669256230569	-0.106287043100266	0.429035090557317	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.112291	1.319437	0.208459	quantifiable	2.55434
Tas2r120	ENSMUSG00000059382.2	chr6	132656952	132657844	892	Unmarked_Promoter	Unmarked	0.00892481281862843	0.0128521543906194	0.00392734157199093	-0.106229841494338	0.937430376640432	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.578004	0.403068	-0.356885	quantifiable	2.55434
Olfr243	ENSMUSG00000094822.2	chr7	103714670	103721166	6496	Unmarked_Promoter	Unmarked	0.0111451691332559	0.0144651453254914	0.00331997619223546	0.10615899706314	0.810532105899992	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Gjd2	ENSMUSG00000068615.4	chr2	114009600	114013619	4019	Unmarked_Promoter	Mixed	0.0332437231107749	0.0353758366283862	0.00213211351761136	0.106150495498091	0.720527146312513	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	3.767624	5.284138	0.464964	quantifiable	2.55434
Dio1	ENSMUSG00000034785.14	chr4	107291464	107307169	15705	Unmarked_Promoter	Enhancer_Marked	0.0249277194288285	0.0282425656405074	0.00331484621167893	0.106136495870008	0.467438321808875	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.619545	1.972569	0.253243	quantifiable	2.55434
Snrpc	ENSMUSG00000024217.10	chr17	27838149	27851968	13819	Unmarked_Promoter	Enhancer_Marked	0.0122505050540316	0.0146435808621274	0.00239307580809575	0.106133635871498	0.634953006706294	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.277704	0.31835	0.113206	quantifiable	2.55434
9330182L06Rik	ENSMUSG00000056004.16	chr5	9266117	9481825	215708	Active_Promoter	Active	0.0219365624874639	0.0221802746428166	0.00024371215535272	-0.106108285387475	0.0240288941541197	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Tmem159	ENSMUSG00000030917.13	chr7	120102352	120120992	18640	Unmarked_Promoter	Enhancer_Marked	0.0181947157490391	0.0222915909054615	0.00409687515642239	0.106101105016534	0.498196857892376	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Hnrnpa2b1	ENSMUSG00000004980.16	chr6	51460931	51469894	8963	Active_Promoter	Active	0.0121284081585997	0.0135628613504727	0.00143445319187302	-0.106071759595435	0.769159505183461	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.833417	0.631836	-0.306352	quantifiable	2.55434
Frmd4b	ENSMUSG00000030064.16	chr6	97286866	97617541	330675	Bivalent_Promoter	Mixed	0.0277013601034582	0.0271928843716327	-0.000508475731825542	-0.106049668251279	0.00288403645668753	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	1.739796	2.233035	0.323829	quantifiable	2.55434
Mex3a	ENSMUSG00000074480.4	chr3	88532394	88541396	9002	Unmarked_Promoter	Active	0.0265952008595171	0.029885914546288	0.00329071368677088	0.106032781596874	0.642196357928487	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2.842307	4.314815	0.566388	quantifiable	2.55434
Tead3	ENSMUSG00000002249.21	chr17	28331670	28350817	19147	Repressed_Promoter	Polycomb	0.0225342037330282	0.0217820180526563	-0.000752185680371918	-0.106028141131663	0.55639867916042	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	1.733543	1.317985	-0.345004	quantifiable	2.55434
Acyp1	ENSMUSG00000008822.15	chr12	85272397	85288438	16041	Repressed_Promoter	Mixed	0.0157952787841978	0.0178416773443115	0.00204639856011373	-0.106026948662961	0.61836618586005	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	0.706391	1.067731	0.475034	quantifiable	2.55434
Pafah2	ENSMUSG00000037366.14	chr4	134396319	134427413	31094	Unmarked_Promoter	Enhancer_Marked	0.0250082982256432	0.0253497778717851	0.000341479646141885	-0.105994644495304	0.310960354621197	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.926423	1.005917	0.096703	quantifiable	2.55434
Tmprss2	ENSMUSG00000000385.8	chr16	97564681	97611195	46514	Repressed_Promoter	Polycomb	0.0163701107295862	0.0196565190002029	0.00328640827061666	0.10596666525377	0.393804585921756	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	1.14625	1.652617	0.454766	quantifiable	2.55434
Kif15	ENSMUSG00000036768.6	chr9	122951045	123018733	67688	Active_Promoter	Enhancer_Marked	0.013610730848874	0.0144541276176961	0.00084339676882212	-0.105960193230266	0.278545235081411	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.333087	0.327424	-0.014842	quantifiable	2.55434
Lama3	ENSMUSG00000024421.16	chr18	12333818	12583013	249195	Repressed_Promoter	Mixed	0.0195074921285258	0.0227406924082773	0.00323320027975143	0.10594223465551	0.0324507961067173	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	1.451643	1.98515	0.39956	quantifiable	2.55434
Mmp13	ENSMUSG00000050578.10	chr9	7272513	7283331	10818	Unmarked_Promoter	Unmarked	0.0110618280227681	0.0133501240719296	0.00228829604916149	-0.105883419053819	0.72453873964718	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.469941	0.316206	-0.363543	quantifiable	2.55434
Olfr1191-ps1	ENSMUSG00000081948.4	chr2	88640541	88648438	7897	Unmarked_Promoter	Unmarked	0.011665102630794	0.0137727051213682	0.00210760249057418	-0.10587382514519	0.812185146718424	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Mrps16	ENSMUSG00000049960.4	chr14	20389303	20393634	4331	Unmarked_Promoter	Enhancer_Marked	0.0117426402745955	0.012354924867341	0.000612284592745491	-0.105864394550748	0.826070483047925	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.900709	1.434994	0.562315	quantifiable	2.55434
Ybx3	ENSMUSG00000030189.15	chr6	131364854	131388476	23622	Active_Promoter	Active	0.0157705461890571	0.0168250166832292	0.00105447049417218	-0.105861935611918	0.506586722087534	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.523574	1.945134	0.31237	quantifiable	2.55434
Rho	ENSMUSG00000030324.8	chr6	115931747	115940036	8289	Unmarked_Promoter	Enhancer_Marked	0.0254184532064345	0.026545232493645	0.00112677928721053	-0.105861050557621	0.632337174796513	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2.322438	2.774405	0.236037	quantifiable	2.55434
Srpr	ENSMUSG00000032042.11	chr9	35200174	35247973	47799	Unmarked_Promoter	Active	0.0129976793037101	0.0141821412906745	0.00118446198696444	-0.105852805025438	0.450307606244628	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Ino80c	ENSMUSG00000047989.11	chr18	24104756	24121953	17197	Unmarked_Promoter	Enhancer_Marked	0.0157397896092445	0.0184523106345807	0.00271252102533619	0.105843624792641	0.581121002344809	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.129771	2.02883	0.736358	quantifiable	2.55434
Mfsd13b	ENSMUSG00000030877.11	chr7	120982508	121014787	32279	Active_Promoter	Unmarked	0.016474738637464	0.0167462172445345	0.000271478607070507	-0.105829393707086	0.425509976933743	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.655686	0.706554	0.08144	quantifiable	2.55434
Cdkn2b	ENSMUSG00000073802.5	chr4	89306298	89311039	4741	Repressed_Promoter	Polycomb	0.0193250536005477	0.0246742620926087	0.00534920849206096	0.105790102800247	0.791451902805345	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	8.391831	7.89834	-0.085133	quantifiable	2.55434
Pecr	ENSMUSG00000026189.13	chr1	72259166	72284314	25148	Active_Promoter	Enhancer_Marked	0.0192430482111376	0.0207305875671519	0.00148753935601429	-0.10577600110085	0.4920698488942	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.570125	0.764315	0.316953	quantifiable	2.55434
Prr9	ENSMUSG00000056270.3	chr3	92122203	92123947	1744	Unmarked_Promoter	Unmarked	0.0156308777988426	0.0157231068858726	9.22290870299519e-05	-0.105773551947024	0.89706616114426	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.842864	0.85399	0.01502	quantifiable	2.55434
Snap23	ENSMUSG00000027287.14	chr2	120567670	120601255	33585	Active_Promoter	Enhancer_Marked	0.0119394963902103	0.0131358684097204	0.00119637201951013	-0.105763063944306	0.519269929891978	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.37186	0.358653	-0.032544	quantifiable	2.55434
Tctn2	ENSMUSG00000029386.15	chr5	124598748	124627738	28990	Unmarked_Promoter	Unmarked	0.0133410752597706	0.0146660079139458	0.00132493265417521	-0.105723575305311	0.574386902687644	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.30993	0.340802	0.081654	quantifiable	2.55434
Gm10663	ENSMUSG00000074302.1	chr8	65075032	65077480	2448	Unmarked_Promoter	Unmarked	0.0129926241550725	0.0138517548922139	0.000859130737141389	0.105709936310095	0.873574882955638	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Flot1	ENSMUSG00000059714.13	chr17	35823229	35832791	9562	Active_Promoter	Active	0.0214109467913838	0.0216463586332264	0.000235411841842649	-0.105691109297873	0.619031447478181	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.815697	0.92059	0.139148	quantifiable	2.55434
Negr1	ENSMUSG00000040037.13	chr3	156561793	157316445	754652	Active_Promoter	Active	0.0232055315145748	0.0236138020965944	0.000408270582019546	-0.105685636055979	0.000894382262068232	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1.068348	1.283914	0.223162	quantifiable	2.55434
Aspa	ENSMUSG00000020774.9	chr11	73304991	73329596	24605	Unmarked_Promoter	Unmarked	0.0121710624736786	0.0131659826549319	0.000994920181253286	-0.10567113511724	0.581835990331959	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.398698	0.254639	-0.382235	quantifiable	2.55434
9130409I23Rik	ENSMUSG00000038768.8	chr1	181051236	181060667	9431	Unmarked_Promoter	Unmarked	0.0176552902764296	0.0186612969467287	0.00100600667029914	-0.105664301934662	0.677060342191495	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Olfr1173	ENSMUSG00000075132.2	chr2	88273039	88279875	6836	Unmarked_Promoter	Unmarked	0.0112205509487045	0.011740572427747	0.000520021479042442	-0.105654483127123	0.822680718961536	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Timp2	ENSMUSG00000017466.9	chr11	118301068	118355740	54672	Unmarked_Promoter	Enhancer_Marked	0.0294570299443463	0.0292240334983276	-0.0002329964460187	-0.105602579096714	0.120507039064305	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.545177	1.515072	-0.024814	quantifiable	2.55434
Mphosph6	ENSMUSG00000031843.2	chr8	117791644	117801943	10299	Active_Promoter	Active	0.0173378138215416	0.0173551779878348	1.73641662932558e-05	-0.105592625210873	0.675724649358122	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.350847	1.783973	0.351273	quantifiable	2.55434
Tek	ENSMUSG00000006386.15	chr4	94739288	94874976	135688	Unmarked_Promoter	Unmarked	0.0124741842364058	0.0134982683717681	0.00102408413536224	-0.105571297763992	0.221356763252329	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.397621	0.267804	-0.340273	quantifiable	2.55434
Fcgbp	ENSMUSG00000047730.17	chr7	28071235	28120862	49627	Unmarked_Promoter	Unmarked	0.0123104210335026	0.0150619355358637	0.00275151450236107	0.105520476798505	0.367217234505178	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.482425	0.36535	-0.262949	quantifiable	2.55434
Olfr917	ENSMUSG00000063225.1	chr9	38664912	38665842	930	Unmarked_Promoter	Unmarked	0.0122524850639863	0.0138158865089218	0.00156340144493554	0.105483545997778	0.915833532472985	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Inpp4b	ENSMUSG00000037940.17	chr8	81342555	82127914	785359	Active_Promoter	Active	0.0213352897625825	0.0219112564196473	0.000575966657064723	-0.105461563259271	0.00105092279772143	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1.040621	1.493231	0.442513	quantifiable	2.55434
Olfr275	ENSMUSG00000089717.2	chr4	52814603	52828269	13666	Unmarked_Promoter	Unmarked	0.0117121799949977	0.0141214020109436	0.00240922201594598	0.105424306182199	0.673501317658808	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Xylt1	ENSMUSG00000030657.11	chr7	117380978	117673580	292602	Repressed_Promoter	Polycomb	0.0252906705742293	0.0287829531274587	0.00349228255322939	0.105415133263603	0.00615040597724892	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	0.867867	1.118751	0.299326	quantifiable	2.55434
Xrcc3	ENSMUSG00000021287.12	chr12	111803191	111813873	10682	Unmarked_Promoter	Enhancer_Marked	0.017506028574814	0.0207384543891066	0.00323242581429258	0.105393330819712	0.651804616695581	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.694855	1.634779	-0.045982	quantifiable	2.55434
Rhoj	ENSMUSG00000046768.13	chr12	75308321	75401456	93135	Repressed_Promoter	Polycomb	0.0489269880570548	0.0474663381815967	-0.00146064987545812	-0.105383144254592	0.024949470029935	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	3.810651	4.74375	0.300402	quantifiable	2.55434
Trim61	ENSMUSG00000109718.1	chr8	65012986	65018523	5537	Unmarked_Promoter	Unmarked	0.0136138445391787	0.0137851117802436	0.000171267241064964	-0.105369256000052	0.807226364699953	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.51143	0.444169	-0.139121	quantifiable	2.55434
Slitrk4	ENSMUSG00000046699.14	chrX	64264884	64276996	12112	Active_Promoter	Active	0.0160333091456561	0.017071538921961	0.0010382297763049	-0.105359772856298	0.704312665865314	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.360265	1.639322	0.234578	quantifiable	2.55434
Ccl1	ENSMUSG00000020702.13	chr11	82176656	82305690	129034	Unmarked_Promoter	Polycomb	0.0178254287485172	0.018501986563951	0.000676557815433722	-0.10532153044299	0.110712464056558	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	0.972778	0.850728	-0.155701	quantifiable	2.55434
Tmc4	ENSMUSG00000019734.16	chr7	3665789	3677553	11764	Unmarked_Promoter	Unmarked	0.0191851525241976	0.0176213044917964	-0.00156384803240116	-0.105319861244116	0.628181431269589	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.728815	0.872751	0.203719	quantifiable	2.55434
Csgalnact1	ENSMUSG00000036356.15	chr8	68356780	68735146	378366	Repressed_Promoter	Polycomb	0.015437742273447	0.0166382611908079	0.00120051891736088	-0.105272822792409	0.0394281031927383	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	2.393786	2.104753	-0.169048	quantifiable	2.55434
Six6	ENSMUSG00000021099.6	chr12	72939891	72944899	5008	Repressed_Promoter	Polycomb	0.0103685463276103	0.01270024887057	0.00233170254295967	0.105263304431262	0.828950899905678	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	11.74641	9.263728	-0.335457	quantifiable	2.55434
Srl	ENSMUSG00000022519.14	chr16	4480215	4541816	61601	Unmarked_Promoter	Enhancer_Marked	0.0261858304389735	0.0257914449285864	-0.000394385510387126	-0.105221591663845	0.144172091110769	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.158103	1.220514	0.06389	quantifiable	2.55434
