gene_name	gene_id	chr	start	end	gene_length	gene_midpoint	bin_start	bin_end	subcompartment	mut_subcompartment	label_changed	rank_ctrl	rank_mut	h3k27me3_overlap	h3k27ac_overlap	mark_category	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_direction	mch_hyper	mch_hypo
Vmn1r213	ENSMUSG00000060024.2	chr13	23007655	23014482	6827	23011069	23000001	23100000	B.2	B.2	FALSE	0.136306268405553	0.0965459841864336	FALSE	FALSE	Neither	0.0113721080970366	0.0129253269247653	0.00155321882772864	0.0933389855585258	0.823646222577965	FALSE	Hypermethylated	FALSE	FALSE
Olfr889	ENSMUSG00000096356.3	chr9	38115197	38121245	6048	38118221	38100001	38200000	B.2	B.2	FALSE	0.00673117374842238	0.00332917186849771	FALSE	FALSE	Neither	0.0132362276865697	0.0145270987747812	0.00129087108821155	-0.086671120290592	0.823726308289719	FALSE	Hypomethylated	FALSE	FALSE
Vmn2r42	ENSMUSG00000070844.11	chr7	8182371	8200320	17949	8191346	8100001	8200000	B.2	B.2	FALSE	0.24652923853597	0.2180607573866	FALSE	FALSE	Neither	0.0174361298667652	0.0160453052376707	-0.0013908246290945	-0.161452660662832	0.823754460544969	FALSE	Hypomethylated	FALSE	FALSE
Ccnd1	ENSMUSG00000070348.5	chr7	144929930	144939925	9995	144934928	144900001	145000000	A.2	A.2	FALSE	0.543121581825831	0.580524344569288	TRUE	TRUE	H3K27me3 + H3K27ac	0.0251927907715002	0.0273499160005688	0.00215712522906853	0.0492976361704885	0.824014952217116	FALSE	Hypermethylated	FALSE	FALSE
Dscaml1	ENSMUSG00000032087.11	chr9	45426627	45753712	327085	45590170	45500001	45600000	A.1	A.1	FALSE	0.97307530500631	0.886183936745735	FALSE	TRUE	H3K27ac only	0.0338196295543799	0.0355347016096607	0.00171507205528082	-0.00897887048718119	0.824040382828352	FALSE	Hypomethylated	FALSE	FALSE
Olfr1188	ENSMUSG00000068809.4	chr2	88556934	88560815	3881	88558875	88500001	88600000	B.2	B.2	FALSE	0.00799326882625158	0.00582605076987099	FALSE	FALSE	Neither	0.00808527863034371	0.0109454727550892	0.00286019412474551	0.143635570804005	0.824040382828352	FALSE	Hypermethylated	FALSE	FALSE
Gfi1b	ENSMUSG00000026815.14	chr2	28609449	28621982	12533	28615716	28600001	28700000	A.1	A.1	FALSE	0.935633151030711	0.816063254265501	TRUE	FALSE	H3K27me3 only	0.0211371955030715	0.0232178394734731	0.00208064397040155	0.0500700827290215	0.824233468979891	FALSE	Hypermethylated	FALSE	FALSE
Mvp	ENSMUSG00000030681.18	chr7	126986859	127014621	27762	127000740	127000001	127100000	A.1	A.1	FALSE	0.828775767774505	0.800249687890137	FALSE	TRUE	H3K27ac only	0.0190224700097307	0.0196761538269312	0.000653683817200514	-0.0323355270575298	0.824233468979891	FALSE	Hypomethylated	FALSE	FALSE
H2bc8	ENSMUSG00000058385.8	chr13	23571395	23572013	618	23571704	23500001	23600000	A.1	A.1	FALSE	0.794278502313841	0.804827299209322	TRUE	FALSE	H3K27me3 only	0.0136858915971302	0.0185701145020728	0.00488422290494259	-0.256188493182932	0.82433746816459	FALSE	Hypomethylated	FALSE	FALSE
Fxn	ENSMUSG00000059363.10	chr19	24261452	24280605	19153	24271029	24200001	24300000	A.2	A.1	TRUE	0.634833824148086	0.823553890969621	FALSE	FALSE	Neither	0.0186493993477624	0.0198754932209609	0.00122609387319847	-0.0378064032909549	0.824439197728744	FALSE	Hypomethylated	FALSE	FALSE
Il12a	ENSMUSG00000027776.12	chr3	68690643	68698547	7904	68694595	68600001	68700000	A.1	A.1	FALSE	0.870004206983593	0.898044111527258	FALSE	FALSE	Neither	0.0275721038076623	0.0287075211306982	0.00113541732303596	0.0468958761263281	0.824507648854828	FALSE	Hypermethylated	FALSE	FALSE
Pate11	ENSMUSG00000090710.3	chr9	36475637	36477186	1549	36476412	36400001	36500000	B.2	B.2	FALSE	0.0925536390408077	0.0794839783603829	FALSE	FALSE	Neither	0.0126691984581621	0.0145286104713918	0.00185941201322968	-0.219724379621824	0.824518339056196	FALSE	Hypomethylated	FALSE	FALSE
Olfr1186	ENSMUSG00000082882.2	chr2	88518550	88526790	8240	88522670	88500001	88600000	B.2	B.2	FALSE	0.00799326882625158	0.00582605076987099	FALSE	FALSE	Neither	0.0141923052514223	0.0149202895394866	0.000727984288064266	-0.0782487549313385	0.824518339056196	FALSE	Hypomethylated	FALSE	FALSE
Fam241b	ENSMUSG00000020083.13	chr10	62107654	62143920	36266	62125787	62100001	62200000	A.1	A.1	FALSE	0.920067311737484	0.887640449438202	TRUE	FALSE	H3K27me3 only	0.0207575810399614	0.0219161769087008	0.00115859586873935	-0.0307305318660986	0.824518339056196	FALSE	Hypomethylated	FALSE	FALSE
Med6	ENSMUSG00000002679.14	chr12	81573556	81595008	21452	81584282	81500001	81600000	A.1	A.1	FALSE	0.830458561211611	0.826466916354557	FALSE	FALSE	Neither	0.0120522410341668	0.0138906190695119	0.00183837803534508	-0.0549521808395895	0.824518339056196	FALSE	Hypomethylated	FALSE	FALSE
Pura	ENSMUSG00000043991.5	chr18	36281096	36292535	11439	36286816	36200001	36300000	A.1	A.1	FALSE	0.957509465713084	0.959633791094465	FALSE	TRUE	H3K27ac only	0.0154883308311681	0.0185415846969979	0.00305325386582984	0.068202269846073	0.824518339056196	FALSE	Hypermethylated	FALSE	FALSE
Pdcd4	ENSMUSG00000024975.13	chr19	53892230	53929860	37630	53911045	53900001	54000000	A.1	A.1	FALSE	0.75347076146403	0.746566791510612	FALSE	TRUE	H3K27ac only	0.0154392546834537	0.0164194908635353	0.00098023618008157	-0.0346218888276222	0.824725872236472	FALSE	Hypomethylated	FALSE	FALSE
Pcdhb1	ENSMUSG00000051663.4	chr18	37264937	37267525	2588	37266231	37200001	37300000	A.2	A.2	FALSE	0.566680689945309	0.565126924677487	TRUE	FALSE	H3K27me3 only	0.0098750186828276	0.00933980218203023	-0.000535216500797374	-0.157046207404818	0.824901100597291	FALSE	Hypomethylated	FALSE	FALSE
Cep63	ENSMUSG00000032534.18	chr9	102584587	102626534	41947	102605561	102600001	102700000	A.2	A.1	TRUE	0.648716870004207	0.687473990844777	FALSE	TRUE	H3K27ac only	0.0165275373570889	0.0181150792714075	0.00158754191431863	-0.0290878926940418	0.824901100597291	FALSE	Hypomethylated	FALSE	FALSE
Aloxe3	ENSMUSG00000020892.10	chr11	69125895	69149115	23220	69137505	69100001	69200000	A.1	A.1	FALSE	0.891249474127051	0.899708697461507	FALSE	TRUE	H3K27ac only	0.0200611705667373	0.0214049039232843	0.00134373335654695	-0.0347292178057328	0.824901100597291	FALSE	Hypomethylated	FALSE	FALSE
Clpsl2	ENSMUSG00000024224.5	chr17	28549410	28552620	3210	28551015	28500001	28600000	A.2	A.1	TRUE	0.657972233908288	0.775280898876405	FALSE	FALSE	Neither	0.0209943405650195	0.0192243083189359	-0.00177003224608361	-0.109487271636132	0.824901100597291	FALSE	Hypomethylated	FALSE	FALSE
Ttc32	ENSMUSG00000066637.2	chr12	9029996	9041988	11992	9035992	9000001	9100000	A.1	A.1	FALSE	0.879259570887674	0.744486059092801	FALSE	TRUE	H3K27ac only	0.0135593062470811	0.0150301115580238	0.00147080531094268	0.0595511216009891	0.825043222577541	FALSE	Hypermethylated	FALSE	FALSE
Krtap1-5	ENSMUSG00000047253.4	chr11	99579975	99581016	1041	99580496	99500001	99600000	B.2	B.2	FALSE	0.0879259570887674	0.13524760715772	FALSE	FALSE	Neither	0.0148560249599349	0.0147484047954774	-0.000107620164457509	-0.202008960694334	0.825053386788843	FALSE	Hypomethylated	FALSE	FALSE
Zscan4-ps2	ENSMUSG00000110190.1	chr7	11514309	11519111	4802	11516710	11500001	11600000	B.2	B.2	FALSE	0.120740429112326	0.0799001248439451	FALSE	FALSE	Neither	0.0093264178580474	0.0117596250114486	0.0024332071534012	0.251164739430188	0.825053386788843	FALSE	Hypermethylated	FALSE	FALSE
Pelo	ENSMUSG00000042275.9	chr13	115088354	115090186	1832	115089270	115000001	115100000	B.1	B.1	FALSE	0.468237273874632	0.470245526425302	FALSE	TRUE	H3K27ac only	0.0163763971797212	0.0153410102420451	-0.0010353869376761	-0.169965305055932	0.825103746144559	FALSE	Hypomethylated	FALSE	FALSE
Zfp24	ENSMUSG00000051469.14	chr18	24009701	24020810	11109	24015256	24000001	24100000	A.1	A.1	FALSE	0.944467816575515	0.912609238451935	FALSE	TRUE	H3K27ac only	0.0125017466064484	0.0140786243595305	0.00157687775308206	-0.0612147145975692	0.825103746144559	FALSE	Hypomethylated	FALSE	FALSE
Npy6r	ENSMUSG00000038071.3	chr18	44270126	44277700	7574	44273913	44200001	44300000	B.2	B.2	FALSE	0.171644930584771	0.125260091552226	FALSE	FALSE	Neither	0.0108819916633876	0.0137462600971743	0.00286426843378673	-0.0829707351055536	0.825103746144559	FALSE	Hypomethylated	FALSE	FALSE
Vmn1r167	ENSMUSG00000090715.2	chr7	23503645	23507206	3561	23505426	23500001	23600000	B.2	B.2	FALSE	0.087505258729491	0.0753225135247607	FALSE	FALSE	Neither	0.00796410283649241	0.0093263604387311	0.00136225760223869	-0.150950718788895	0.82524807050704	FALSE	Hypomethylated	FALSE	FALSE
Gp2	ENSMUSG00000030954.11	chr7	119442536	119459285	16749	119450911	119400001	119500000	B.2	B.2	FALSE	0.215818258308793	0.246774864752393	FALSE	FALSE	Neither	0.0150840273286569	0.0157240148228738	0.000639987494216879	-0.0471391991474689	0.82524807050704	FALSE	Hypomethylated	FALSE	FALSE
Acsbg2	ENSMUSG00000024207.8	chr17	56843102	56874447	31345	56858775	56800001	56900000	A.1	A.1	FALSE	0.749263777871266	0.730337078651685	FALSE	FALSE	Neither	0.0132519197230643	0.0149745295039735	0.00172260978090924	-0.034332130247981	0.825395370541582	FALSE	Hypomethylated	FALSE	FALSE
Tat	ENSMUSG00000001670.13	chr8	109990436	109999803	9367	109995120	109900001	110000000	A.1	A.1	FALSE	0.663862010938157	0.825426550145651	FALSE	FALSE	Neither	0.0162163207652974	0.0175262402943493	0.00130991952905182	-0.0597592280028961	0.825401953014177	FALSE	Hypomethylated	FALSE	FALSE
Hnrnph3	ENSMUSG00000020069.16	chr10	63014663	63024217	9554	63019440	63000001	63100000	A.1	A.1	FALSE	0.879259570887674	0.871826883062838	FALSE	TRUE	H3K27ac only	0.0114418517057381	0.014938748366309	0.00349689666057085	0.0736940708778006	0.825530912929863	FALSE	Hypermethylated	FALSE	FALSE
Tmco5	ENSMUSG00000027355.15	chr2	116878690	116892494	13804	116885592	116800001	116900000	B.2	B.2	FALSE	0.0336558687421119	0.0129005409904286	FALSE	FALSE	Neither	0.0146317169437788	0.0150700073155105	0.000438290371731669	-0.0515129031635609	0.825530912929863	FALSE	Hypomethylated	FALSE	FALSE
Cdkn2aip	ENSMUSG00000038069.6	chr8	47709343	47713932	4589	47711638	47700001	47800000	A.2	A.2	FALSE	0.578460244005048	0.543903454015814	FALSE	TRUE	H3K27ac only	0.0104932257004718	0.0137043619104649	0.00321113620999309	-0.124984330182757	0.825540358285786	FALSE	Hypomethylated	FALSE	FALSE
Olfr172	ENSMUSG00000071510.3	chr16	58759543	58763176	3633	58761360	58700001	58800000	B.1	B.1	FALSE	0.454354228018511	0.459425717852684	FALSE	FALSE	Neither	0.0103285986744153	0.0132643280758876	0.00293572940147233	0.129135509847943	0.825720903248659	FALSE	Hypermethylated	FALSE	FALSE
Krtap20-2	ENSMUSG00000091039.2	chr16	89205860	89206394	534	89206127	89200001	89300000	B.2	B.2	FALSE	0.0967606226335717	0.170203911776946	FALSE	FALSE	Neither	0.0410393864688893	0.0400655012447714	-0.000973885224117857	-0.14559157882812	0.825725067792565	FALSE	Hypomethylated	FALSE	FALSE
Olfr392	ENSMUSG00000061984.6	chr11	73811739	73817049	5310	73814394	73800001	73900000	B.2	B.2	FALSE	0.0239798064787547	0.00790678318768206	FALSE	FALSE	Neither	0.0113872628169438	0.015827670022008	0.00444040720506417	0.104940923503629	0.825816592479189	FALSE	Hypermethylated	FALSE	FALSE
Fsip2	ENSMUSG00000075249.12	chr2	82943633	83008937	65304	82976285	82900001	83000000	B.2	B.2	FALSE	0.0420698359276399	0.0948813982521848	FALSE	FALSE	Neither	0.0125649318983714	0.0142461974633295	0.00168126556495806	-0.0268512566106527	0.825816592479189	FALSE	Hypomethylated	FALSE	FALSE
Mrpl9	ENSMUSG00000028140.13	chr3	94443317	94451130	7813	94447224	94400001	94500000	A.1	A.1	FALSE	0.826672275978124	0.894298793175198	FALSE	FALSE	Neither	0.012600968390824	0.0129106099989584	0.000309641608134476	-0.0803165117540227	0.825816592479189	FALSE	Hypomethylated	FALSE	FALSE
Cmtm2b	ENSMUSG00000035785.6	chr8	104322229	104330764	8535	104326497	104300001	104400000	A.1	A.1	FALSE	0.794278502313841	0.889721181856013	FALSE	FALSE	Neither	0.0133902371537736	0.0153214936498457	0.00193125649607203	0.0786951084424428	0.825816592479189	FALSE	Hypermethylated	FALSE	FALSE
Olfr340	ENSMUSG00000094266.1	chr2	36452586	36453525	939	36453056	36400001	36500000	B.2	B.2	FALSE	0.00252419015565839	0.0141489804411153	FALSE	FALSE	Neither	0.0172553916969814	0.0158365223268732	-0.00141886937010818	-0.200052300342779	0.825816592479189	FALSE	Hypomethylated	FALSE	FALSE
Pnrc2	ENSMUSG00000028675.12	chr4	135870917	135873850	2933	135872384	135800001	135900000	B.1	A.2	TRUE	0.466554480437526	0.498959633791095	FALSE	TRUE	H3K27ac only	0.00941284397637317	0.0126677937623811	0.00325494978600794	0.153361193188814	0.825816592479189	FALSE	Hypermethylated	FALSE	FALSE
Vmn1r234	ENSMUSG00000057203.3	chr17	21226086	21235467	9381	21230777	21200001	21300000	B.2	B.2	FALSE	0.297013041649138	0.275072825634623	FALSE	FALSE	Neither	0.0113750287349217	0.0119371515253827	0.000562122790461009	-0.0728215725308005	0.825816592479189	FALSE	Hypomethylated	FALSE	FALSE
Rassf1	ENSMUSG00000010067.13	chr9	107551554	107562267	10713	107556911	107500001	107600000	A.1	A.1	FALSE	0.999579301640724	0.983354140657512	TRUE	FALSE	H3K27me3 only	0.0208409550496411	0.0226770637361854	0.00183610868654429	-0.0474837180165115	0.825879288584013	FALSE	Hypomethylated	FALSE	FALSE
Mrps16	ENSMUSG00000049960.4	chr14	20389303	20393634	4331	20391469	20300001	20400000	A.1	A.1	FALSE	0.856541859486748	0.913025384935497	FALSE	FALSE	Neither	0.0117426402745955	0.012354924867341	0.000612284592745491	-0.105864394550748	0.826070483047925	FALSE	Hypomethylated	FALSE	FALSE
Nkx2-6	ENSMUSG00000044186.10	chr14	69171801	69175518	3717	69173660	69100001	69200000	B.1	B.1	FALSE	0.392932267564157	0.384935497295048	TRUE	FALSE	H3K27me3 only	0.0165790917909383	0.015911093578533	-0.000667998212405294	-0.111932703756536	0.826127079604372	FALSE	Hypomethylated	FALSE	FALSE
Mcm4	ENSMUSG00000022673.5	chr16	15623896	15637400	13504	15630648	15600001	15700000	A.2	A.2	FALSE	0.535128312999579	0.527257594673325	FALSE	FALSE	Neither	0.0112376537217553	0.0146066541719205	0.00336900045016519	0.0544905248211881	0.826170333524536	FALSE	Hypermethylated	FALSE	FALSE
Gjd4	ENSMUSG00000036855.3	chr18	9278606	9282809	4203	9280708	9200001	9300000	B.2	B.2	FALSE	0.169962137147665	0.252184769038702	FALSE	FALSE	Neither	0.0135603390887554	0.0177493054453063	0.00418896635655087	0.0986982966640621	0.826563121887328	FALSE	Hypermethylated	FALSE	FALSE
Olfr1101	ENSMUSG00000075167.3	chr2	86986290	86991221	4931	86988756	86900001	87000000	B.2	B.2	FALSE	0.0117795540597392	0.00749063670411985	FALSE	FALSE	Neither	0.0100915381303571	0.0130011317621299	0.00290959363177286	-0.112776238770385	0.826665202416929	FALSE	Hypomethylated	FALSE	FALSE
Ibsp	ENSMUSG00000029306.8	chr5	104299170	104311469	12299	104305320	104300001	104400000	B.2	B.2	FALSE	0.168700042069836	0.210986267166042	FALSE	FALSE	Neither	0.0131164029814757	0.0143527458647313	0.00123634288325555	-0.0534783473652504	0.826828370237206	FALSE	Hypomethylated	FALSE	FALSE
Marveld1	ENSMUSG00000044345.9	chr19	42147399	42151703	4304	42149551	42100001	42200000	A.1	A.1	FALSE	0.898611695414388	0.944652517686226	FALSE	FALSE	Neither	0.0369834361580382	0.0394415467503696	0.00245811059233143	0.0607289102437044	0.826828370237206	FALSE	Hypermethylated	FALSE	FALSE
Man2b2	ENSMUSG00000029119.9	chr5	36806920	36830653	23733	36818787	36800001	36900000	A.1	A.1	FALSE	0.967185527976441	0.996670828131502	FALSE	FALSE	Neither	0.0192471010426328	0.0191940079943852	-5.30930482476287e-05	-0.0399166755215534	0.82724542977982	FALSE	Hypomethylated	FALSE	FALSE
Olfr894	ENSMUSG00000070311.4	chr9	38218054	38221706	3652	38219880	38200001	38300000	B.2	B.2	FALSE	0.00673117374842238	0.00332917186849771	FALSE	FALSE	Neither	0.00899365711396231	0.011776818883382	0.00278316176941965	-0.139153884660886	0.82724542977982	FALSE	Hypomethylated	FALSE	FALSE
Ovgp1	ENSMUSG00000074340.9	chr3	105973710	105987423	13713	105980567	105900001	106000000	A.1	A.1	FALSE	0.811106436684897	0.854348730753225	FALSE	FALSE	Neither	0.0131095119292485	0.0142131859206569	0.00110367399140832	-0.0593754764168957	0.82724542977982	FALSE	Hypomethylated	FALSE	FALSE
Mia	ENSMUSG00000089661.9	chr7	27179741	27181157	1416	27180449	27100001	27200000	B.2	B.2	FALSE	0.239377366428271	0.195172700790678	FALSE	FALSE	Neither	0.0174126133012439	0.0216855329929125	0.00427291969166857	0.157406619278323	0.827382456516082	FALSE	Hypermethylated	FALSE	FALSE
Trim28	ENSMUSG00000005566.14	chr7	12999113	13031035	31922	13015074	13000001	13100000	A.1	A.1	FALSE	0.874631888935633	0.821889305035372	FALSE	TRUE	H3K27ac only	0.013692787675283	0.0155367642279476	0.00184397655266464	0.0399518246017747	0.827382456516082	FALSE	Hypermethylated	FALSE	FALSE
Cdk14	ENSMUSG00000028926.15	chr5	4803390	5420312	616922	5111851	5100001	5200000	B.2	B.2	FALSE	0.235591081194783	0.246358718268831	TRUE	TRUE	H3K27me3 + H3K27ac	0.0237811304452852	0.0253796957688847	0.00159856532359945	-0.00801862697072992	0.827473538699249	FALSE	Hypomethylated	FALSE	FALSE
Fga	ENSMUSG00000028001.16	chr3	83026075	83033627	7552	83029851	83000001	83100000	A.2	A.2	FALSE	0.505258729490955	0.581772784019975	FALSE	FALSE	Neither	0.0120418730107693	0.016528645303614	0.00448677229284472	0.0823310094441245	0.828075062294464	FALSE	Hypermethylated	FALSE	FALSE
Hoxd13	ENSMUSG00000001819.4	chr2	74668309	74671599	3290	74669954	74600001	74700000	A.2	B.1	TRUE	0.506520824568784	0.425301706200583	TRUE	FALSE	H3K27me3 only	0.0145363817165535	0.0194163796636622	0.00487999794710871	0.12509648501345	0.828075062294464	FALSE	Hypermethylated	FALSE	FALSE
Zfp992	ENSMUSG00000070605.4	chr4	146449022	146470292	21270	146459657	146400001	146500000	B.2	B.2	FALSE	0.0584770719394194	0.0832292967124428	FALSE	FALSE	Neither	0.0122417065311979	0.0138166542444272	0.00157494771322935	-0.0328305336181499	0.828075062294464	FALSE	Hypomethylated	FALSE	FALSE
Slc6a3	ENSMUSG00000021609.6	chr13	73536746	73578672	41926	73557709	73500001	73600000	A.2	A.2	FALSE	0.588977702986958	0.628381190178943	TRUE	FALSE	H3K27me3 only	0.0123940190446159	0.0138946854559199	0.00150066641130396	0.0351004176195184	0.828600332365721	FALSE	Hypermethylated	FALSE	FALSE
Rarb	ENSMUSG00000017491.9	chr14	16430838	16819156	388318	16624997	16600001	16700000	A.2	A.2	FALSE	0.57593605384939	0.657511444028298	TRUE	TRUE	H3K27me3 + H3K27ac	0.0255723123180162	0.0278977145240247	0.00232540220600852	0.00890984536242172	0.828615125621503	FALSE	Hypermethylated	FALSE	FALSE
Clcf1	ENSMUSG00000040663.9	chr19	4214237	4223490	9253	4218864	4200001	4300000	A.1	A.1	FALSE	0.989061842658814	0.991677070328756	TRUE	FALSE	H3K27me3 only	0.0293286362651176	0.030036077797719	0.000707441532601355	-0.050639344757729	0.828726317270667	FALSE	Hypomethylated	FALSE	FALSE
Pgam2	ENSMUSG00000020475.3	chr11	5801639	5803733	2094	5802686	5800001	5900000	A.1	A.1	FALSE	0.824148085822465	0.845609654598419	FALSE	FALSE	Neither	0.0111481830612293	0.0172857693593867	0.00613758629815736	0.150602106067385	0.828945285953132	FALSE	Hypermethylated	FALSE	FALSE
Olfr1350	ENSMUSG00000056696.5	chr7	6564840	6571401	6561	6568121	6500001	6600000	B.2	B.2	FALSE	0.250315523769457	0.263836870578444	FALSE	FALSE	Neither	0.0117401700125957	0.012764912677565	0.00102474266496933	-0.0856483108530023	0.828945285953132	FALSE	Hypomethylated	FALSE	FALSE
Olfr1419	ENSMUSG00000067545.3	chr19	11868612	11875106	6494	11871859	11800001	11900000	A.2	A.2	FALSE	0.646403029028187	0.626716604244694	FALSE	FALSE	Neither	0.0112640375394627	0.0140364073503883	0.00277236981092555	-0.0998962004330546	0.828945285953132	FALSE	Hypomethylated	FALSE	FALSE
4930467E23Rik	ENSMUSG00000096265.2	chr8	19729575	19753527	23952	19741551	19700001	19800000	B.1	B.2	TRUE	0.312158182583088	0.253017062005826	FALSE	FALSE	Neither	0.011173798519243	0.013513034959101	0.00233923643985795	-0.0453281394226639	0.828950899905678	FALSE	Hypomethylated	FALSE	FALSE
Six6	ENSMUSG00000021099.6	chr12	72939891	72944899	5008	72942395	72900001	73000000	B.1	B.1	FALSE	0.43458140513252	0.394506866416979	TRUE	FALSE	H3K27me3 only	0.0103685463276103	0.01270024887057	0.00233170254295967	0.105263304431262	0.828950899905678	FALSE	Hypermethylated	FALSE	FALSE
Olfr1079	ENSMUSG00000075179.3	chr2	86536948	86542480	5532	86539714	86500001	86600000	B.2	B.2	FALSE	0.00967606226335719	0.0488972118185601	FALSE	FALSE	Neither	0.0144453141839042	0.0156689270097361	0.00122361282583189	-0.0883146064118962	0.828967225836128	FALSE	Hypomethylated	FALSE	FALSE
Tle5	ENSMUSG00000054452.10	chr10	81559487	81566362	6875	81562925	81500001	81600000	A.1	A.1	FALSE	0.925115692048801	0.873907615480649	FALSE	TRUE	H3K27ac only	0.0156571609525996	0.017474161007945	0.00181700005534538	0.0742891961044034	0.829274948232059	FALSE	Hypermethylated	FALSE	FALSE
Spred3	ENSMUSG00000037239.8	chr7	29158828	29170411	11583	29164620	29100001	29200000	A.2	A.2	FALSE	0.491375683634834	0.489388264669164	FALSE	TRUE	H3K27ac only	0.0151778249908736	0.018094191420857	0.00291636642998341	0.0651184559421301	0.82941526155893	FALSE	Hypermethylated	FALSE	FALSE
Fancf	ENSMUSG00000092118.1	chr7	51860576	51862267	1691	51861422	51800001	51900000	A.2	A.2	FALSE	0.511148506520825	0.608822305451519	FALSE	TRUE	H3K27ac only	0.0270417214589131	0.0265931124864377	-0.000448608972475451	-0.136632832272323	0.82941526155893	FALSE	Hypomethylated	FALSE	FALSE
Dnph1	ENSMUSG00000040658.7	chr17	46496710	46499624	2914	46498167	46400001	46500000	A.1	A.1	FALSE	0.890828775767775	0.906367041198502	FALSE	FALSE	Neither	0.016763758003776	0.0185086543826147	0.00174489637883867	-0.110727536126657	0.829537668280322	FALSE	Hypomethylated	FALSE	FALSE
Olfr792	ENSMUSG00000094496.2	chr10	129539161	129542534	3373	129540848	129500001	129600000	B.2	B.2	FALSE	0.00715187210769878	0.00374531835205993	FALSE	FALSE	Neither	0.011296799318056	0.0117272879617885	0.000430488643732468	-0.137946969769909	0.829537668280322	FALSE	Hypomethylated	FALSE	FALSE
2200002J24Rik	ENSMUSG00000013083.8	chr7	30698925	30700536	1611	30699731	30600001	30700000	A.1	A.1	FALSE	0.812789230122003	0.814398668331253	FALSE	FALSE	Neither	0.0168993204731901	0.0168591296956644	-4.01907775256713e-05	0.19672913644323	0.829537668280322	FALSE	Hypermethylated	FALSE	FALSE
BC048507	ENSMUSG00000064063.6	chr13	67863325	67863925	600	67863625	67800001	67900000	A.2	A.2	FALSE	0.586032814472024	0.65792759051186	FALSE	FALSE	Neither	0.00899623806242759	0.00916515005052064	0.000168911988093053	-0.301433525106071	0.829537668280322	FALSE	Hypomethylated	FALSE	FALSE
Olfml1	ENSMUSG00000051041.8	chr7	107567445	107591094	23649	107579270	107500001	107600000	A.1	A.1	FALSE	0.856541859486748	0.828547648772368	FALSE	FALSE	Neither	0.0164145895521954	0.0188101228737249	0.00239553332152954	0.0377724775299894	0.829537668280322	FALSE	Hypermethylated	FALSE	FALSE
Nat1	ENSMUSG00000025588.4	chr8	67480920	67492104	11184	67486512	67400001	67500000	A.2	A.2	FALSE	0.589398401346235	0.594257178526842	FALSE	FALSE	Neither	0.0208328314530567	0.0221564787806956	0.00132364732763888	-0.0482292742720164	0.829602475248719	FALSE	Hypomethylated	FALSE	FALSE
Vmn1r11	ENSMUSG00000115236.1	chr6	57133454	57139617	6163	57136536	57100001	57200000	B.2	B.2	FALSE	0.137147665124106	0.0932168123179359	FALSE	FALSE	Neither	0.01156203534713	0.0118529739461186	0.000290938598988648	0.0995582076081215	0.829634952604306	FALSE	Hypermethylated	FALSE	FALSE
Kctd9	ENSMUSG00000034327.17	chr14	67715936	67742310	26374	67729123	67700001	67800000	A.2	A.2	FALSE	0.610433319310055	0.579692051602164	FALSE	TRUE	H3K27ac only	0.0146108684152702	0.0156139249604131	0.00100305654514282	-0.0455187992513075	0.829779132054566	FALSE	Hypomethylated	FALSE	FALSE
2210407C18Rik	ENSMUSG00000037145.14	chr11	58608203	58616075	7872	58612139	58600001	58700000	B.2	B.2	FALSE	0.14135464871687	0.162713275072826	FALSE	FALSE	Neither	0.0127176056183397	0.0141207341668745	0.00140312854853483	-0.0723917548513532	0.829819552464923	FALSE	Hypomethylated	FALSE	FALSE
Eogt	ENSMUSG00000035245.12	chr6	97110023	97149182	39159	97129603	97100001	97200000	A.1	A.1	FALSE	0.717711400925536	0.698293799417395	FALSE	TRUE	H3K27ac only	0.0187121360772864	0.0212212879348128	0.00250915185752641	0.0280154220654769	0.830045022109493	FALSE	Hypermethylated	FALSE	FALSE
Tdp2	ENSMUSG00000035958.3	chr13	24831678	24842153	10475	24836916	24800001	24900000	A.1	A.1	FALSE	0.795119899032394	0.806491885143571	FALSE	TRUE	H3K27ac only	0.0118841598497955	0.0144034055116612	0.00251924566186574	0.0683710761306449	0.830108548556301	FALSE	Hypermethylated	FALSE	FALSE
Zfp280b	ENSMUSG00000049764.8	chr10	76032649	76043234	10585	76037942	76000001	76100000	A.1	A.1	FALSE	0.965923432898612	0.978360382854765	FALSE	TRUE	H3K27ac only	0.0126980847231935	0.0153240912572132	0.0026260065340197	0.0631147244538135	0.830165570595054	FALSE	Hypermethylated	FALSE	FALSE
Tas2r104	ENSMUSG00000061977.2	chr6	131684835	131685744	909	131685290	131600001	131700000	B.2	B.2	FALSE	0.0677324358435002	0.0112359550561798	FALSE	FALSE	Neither	0.00632645178560454	0.0096111209124069	0.00328466912680235	-0.268139868051059	0.830361713545568	FALSE	Hypomethylated	FALSE	FALSE
Gm21698	ENSMUSG00000096045.7	chr5	25982029	25988650	6621	25985340	25900001	26000000	B.1	B.1	FALSE	0.386201093815734	0.410320432792343	FALSE	FALSE	Neither	0.0147770999323733	0.0148216397594423	4.45398270690015e-05	-0.141101187028748	0.830620517254095	FALSE	Hypomethylated	FALSE	FALSE
