gene_name	chr	intron_hypo	gene_mch_hypo
Selenok	chr14	FALSE	FALSE
Selenom	chr11	FALSE	FALSE
Selenon	chr4	TRUE	FALSE
Selenoo	chr15	FALSE	FALSE
Selenop	chr15	FALSE	FALSE
Selenos	chr7	TRUE	FALSE
Selenot	chr3	FALSE	FALSE
Selenov	chr7	TRUE	FALSE
Selenow	chr7	TRUE	FALSE
Sell	chr1	FALSE	FALSE
Selp	chr1	FALSE	FALSE
Selplg	chr5	TRUE	TRUE
Sem1	chr6	FALSE	FALSE
Sema3a	chr5	FALSE	FALSE
Sema3b	chr9	TRUE	FALSE
Sema3c	chr5	FALSE	FALSE
Sema3d	chr5	FALSE	FALSE
Sema3e	chr5	FALSE	FALSE
Sema3f	chr9	TRUE	TRUE
Sema3g	chr14	TRUE	TRUE
Sema4a	chr3	TRUE	FALSE
Sema4b	chr7	TRUE	TRUE
Sema4c	chr1	FALSE	FALSE
Sema4d	chr13	TRUE	TRUE
Sema4f	chr6	FALSE	FALSE
Sema4g	chr19	FALSE	FALSE
Sema5a	chr15	FALSE	FALSE
Sema5b	chr16	TRUE	TRUE
Sema6a	chr18	FALSE	FALSE
Sema6b	chr17	TRUE	FALSE
Sema6c	chr3	TRUE	TRUE
Sema6d	chr2	FALSE	FALSE
Sema7a	chr9	TRUE	TRUE
Senp1	chr15	FALSE	FALSE
Senp2	chr16	FALSE	FALSE
Senp3	chr11	TRUE	TRUE
Senp5	chr16	FALSE	TRUE
Senp6	chr9	FALSE	TRUE
Senp7	chr16	TRUE	TRUE
Senp8	chr9	FALSE	FALSE
Sephs1	chr2	FALSE	FALSE
Sepsecs	chr5	FALSE	FALSE
Septin1	chr7	FALSE	FALSE
Septin10	chr10	FALSE	TRUE
Septin11	chr5	FALSE	TRUE
Septin12	chr16	TRUE	FALSE
Septin14	chr5	FALSE	FALSE
Septin2	chr1	FALSE	FALSE
Septin3	chr15	FALSE	FALSE
Septin4	chr11	FALSE	FALSE
Septin5	chr16	TRUE	FALSE
Septin6	chrX	FALSE	FALSE
Septin7	chr9	FALSE	TRUE
Septin8	chr11	TRUE	FALSE
Septin9	chr11	TRUE	TRUE
Serac1	chr17	FALSE	FALSE
Serbp1	chr6	FALSE	FALSE
Serf1	chr13	TRUE	FALSE
Serf2	chr2	FALSE	FALSE
Sergef	chr7	FALSE	FALSE
Serhl	chr15	TRUE	TRUE
Serinc1	chr10	FALSE	FALSE
Serinc2	chr4	TRUE	TRUE
Serinc3	chr2	FALSE	FALSE
Serinc4	chr2	TRUE	TRUE
Serinc5	chr13	FALSE	FALSE
Serp1	chr3	FALSE	FALSE
Serp2	chr14	TRUE	TRUE
Serpina10	chr12	FALSE	FALSE
Serpina11	chr12	FALSE	FALSE
Serpina12	chr12	FALSE	FALSE
Serpina16	chr12	TRUE	FALSE
Serpina1a	chr12	FALSE	FALSE
Serpina1b	chr12	TRUE	TRUE
Serpina1c	chr12	FALSE	FALSE
Serpina1d	chr12	TRUE	FALSE
Serpina1e	chr12	FALSE	FALSE
Serpina1f	chr12	FALSE	FALSE
Serpina3a	chr12	TRUE	TRUE
Serpina3b	chr12	FALSE	FALSE
Serpina3c	chr12	FALSE	FALSE
Serpina3f	chr12	FALSE	FALSE
Serpina3g	chr12	FALSE	FALSE
Serpina3i	chr12	TRUE	FALSE
Serpina3j	chr12	FALSE	FALSE
Serpina3k	chr12	TRUE	TRUE
Serpina3m	chr12	FALSE	FALSE
Serpina3n	chr12	TRUE	FALSE
Serpina5	chr12	TRUE	TRUE
Serpina6	chr12	FALSE	FALSE
Serpina7	chrX	FALSE	FALSE
Serpina9	chr12	TRUE	TRUE
Serpinb11	chr1	FALSE	FALSE
Serpinb12	chr1	FALSE	FALSE
Serpinb13	chr1	FALSE	FALSE
Serpinb1a	chr13	FALSE	FALSE
Serpinb1b	chr13	FALSE	FALSE
Serpinb1c	chr13	FALSE	FALSE
Serpinb2	chr1	FALSE	FALSE
Serpinb3a	chr1	FALSE	FALSE
Serpinb3b	chr1	FALSE	TRUE
Serpinb3c	chr1	FALSE	FALSE
Serpinb3d	chr1	FALSE	FALSE
Serpinb5	chr1	TRUE	TRUE
Serpinb6a	chr13	FALSE	TRUE
Serpinb6b	chr13	FALSE	FALSE
Serpinb6c	chr13	FALSE	FALSE
Serpinb6d	chr13	TRUE	FALSE
Serpinb6e	chr13	TRUE	TRUE
Serpinb7	chr1	FALSE	FALSE
Serpinb8	chr1	FALSE	FALSE
Serpinb9	chr13	FALSE	FALSE
Serpinb9b	chr13	FALSE	FALSE
Serpinb9c	chr13	FALSE	FALSE
Serpinb9d	chr13	FALSE	FALSE
Serpinb9e	chr13	FALSE	FALSE
Serpinb9f	chr13	FALSE	FALSE
Serpinb9g	chr13	FALSE	FALSE
Serpinb9h	chr13	FALSE	FALSE
Serpinc1	chr1	FALSE	FALSE
Serpind1	chr16	FALSE	FALSE
Serpine1	chr5	FALSE	FALSE
Serpine2	chr1	FALSE	TRUE
Serpine3	chr14	FALSE	FALSE
Serpinf1	chr11	FALSE	FALSE
Serpinf2	chr11	FALSE	FALSE
Serping1	chr2	FALSE	FALSE
Serpinh1	chr7	FALSE	FALSE
Serpini1	chr3	FALSE	FALSE
Serpini2	chr3	FALSE	FALSE
Sertad1	chr7	FALSE	FALSE
Sertad2	chr11	FALSE	TRUE
Sertad3	chr7	FALSE	FALSE
Sertad4	chr1	TRUE	TRUE
Sertm1	chr3	TRUE	FALSE
Sesn1	chr10	FALSE	FALSE
Sesn2	chr4	TRUE	TRUE
Sesn3	chr9	TRUE	TRUE
Sestd1	chr2	FALSE	TRUE
Set	chr2	FALSE	FALSE
Setbp1	chr18	TRUE	TRUE
Setd1a	chr7	FALSE	FALSE
Setd1b	chr5	TRUE	TRUE
Setd2	chr9	TRUE	TRUE
Setd3	chr12	TRUE	TRUE
Setd4	chr16	TRUE	FALSE
Setd5	chr6	TRUE	TRUE
Setd6	chr8	TRUE	FALSE
Setd7	chr3	FALSE	FALSE
Setdb1	chr3	FALSE	FALSE
Setdb2	chr14	FALSE	FALSE
Setmar	chr6	FALSE	FALSE
Setx	chr2	FALSE	FALSE
Sez6	chr11	TRUE	TRUE
Sez6l	chr5	TRUE	TRUE
Sez6l2	chr7	TRUE	TRUE
Sf1	chr19	FALSE	FALSE
Sf3a1	chr11	FALSE	FALSE
Sf3a2	chr10	FALSE	FALSE
Sf3a3	chr4	FALSE	FALSE
Sf3b1	chr1	FALSE	FALSE
Sf3b2	chr19	TRUE	FALSE
Sf3b3	chr8	FALSE	FALSE
Sf3b4	chr3	TRUE	FALSE
Sf3b6	chr12	FALSE	FALSE
Sfi1	chr11	FALSE	TRUE
Sfmbt1	chr14	TRUE	TRUE
Sfmbt2	chr2	FALSE	TRUE
Sfpq	chr4	FALSE	FALSE
Sfr1	chr19	FALSE	FALSE
Sfrp1	chr8	FALSE	FALSE
Sfrp2	chr3	TRUE	FALSE
Sfrp4	chr13	FALSE	FALSE
Sfrp5	chr19	TRUE	TRUE
Sfswap	chr5	FALSE	TRUE
Sft2d1	chr17	FALSE	FALSE
Sft2d2	chr1	FALSE	FALSE
Sfta2	chr17	FALSE	FALSE
Sftpa1	chr14	FALSE	FALSE
Sftpb	chr6	FALSE	FALSE
Sftpc	chr14	FALSE	FALSE
Sftpd	chr14	TRUE	FALSE
Sfxn1	chr13	TRUE	FALSE
Sfxn2	chr19	FALSE	FALSE
Sfxn3	chr19	FALSE	FALSE
Sfxn4	chr19	TRUE	TRUE
Sfxn5	chr6	TRUE	TRUE
Sgca	chr11	FALSE	FALSE
Sgcb	chr5	FALSE	FALSE
Sgcd	chr11	FALSE	FALSE
Sgce	chr6	FALSE	TRUE
Sgcg	chr14	TRUE	TRUE
Sgcz	chr8	FALSE	FALSE
Sgf29	chr7	FALSE	FALSE
Sgip1	chr4	TRUE	TRUE
Sgk1	chr10	FALSE	FALSE
Sgk2	chr2	FALSE	FALSE
Sgk3	chr1	FALSE	TRUE
Sgms1	chr19	FALSE	TRUE
Sgms2	chr3	FALSE	FALSE
Sgo1	chr17	FALSE	FALSE
Sgo2a	chr1	FALSE	FALSE
Sgo2b	chr8	FALSE	FALSE
Sgpl1	chr10	FALSE	FALSE
Sgpp1	chr12	TRUE	TRUE
Sgpp2	chr1	TRUE	TRUE
Sgsh	chr11	TRUE	FALSE
Sgsm1	chr5	TRUE	TRUE
Sgsm2	chr11	FALSE	FALSE
Sgsm3	chr15	TRUE	TRUE
Sgta	chr10	FALSE	FALSE
Sgtb	chr13	FALSE	FALSE
Sh2b1	chr7	FALSE	FALSE
Sh2b2	chr5	TRUE	FALSE
Sh2b3	chr5	TRUE	FALSE
Sh2d1a	chrX	FALSE	FALSE
Sh2d1b1	chr1	TRUE	TRUE
Sh2d1b2	chr1	FALSE	FALSE
Sh2d2a	chr3	TRUE	FALSE
Sh2d3c	chr2	FALSE	FALSE
Sh2d4a	chr8	FALSE	FALSE
Sh2d4b	chr14	FALSE	FALSE
Sh2d5	chr4	TRUE	FALSE
Sh2d6	chr6	FALSE	FALSE
Sh2d7	chr9	TRUE	FALSE
Sh3bgr	chr16	TRUE	FALSE
Sh3bgrl	chrX	FALSE	TRUE
Sh3bgrl2	chr9	TRUE	TRUE
Sh3bgrl3	chr4	FALSE	FALSE
Sh3bp1	chr15	TRUE	FALSE
Sh3bp2	chr5	FALSE	TRUE
Sh3bp4	chr1	TRUE	TRUE
Sh3bp5	chr14	TRUE	TRUE
Sh3bp5l	chr11	TRUE	FALSE
Sh3d19	chr3	TRUE	TRUE
Sh3d21	chr4	TRUE	FALSE
Sh3gl1	chr17	TRUE	FALSE
Sh3gl2	chr4	FALSE	TRUE
Sh3gl3	chr7	TRUE	TRUE
Sh3glb1	chr3	FALSE	FALSE
Sh3glb2	chr2	FALSE	FALSE
Sh3kbp1	chrX	FALSE	TRUE
Sh3pxd2a	chr19	TRUE	TRUE
Sh3pxd2b	chr11	TRUE	TRUE
Sh3rf1	chr8	FALSE	FALSE
Sh3rf2	chr18	FALSE	FALSE
Sh3rf3	chr10	FALSE	TRUE
Sh3tc1	chr5	TRUE	TRUE
Sh3tc2	chr18	TRUE	TRUE
Sh3yl1	chr12	FALSE	FALSE
Shank1	chr7	TRUE	TRUE
Shank2	chr7	TRUE	TRUE
Shank3	chr15	TRUE	TRUE
Sharpin	chr15	FALSE	FALSE
Shb	chr4	FALSE	FALSE
Shbg	chr11	FALSE	FALSE
Shc1	chr3	FALSE	FALSE
Shc2	chr10	TRUE	TRUE
Shc3	chr13	FALSE	TRUE
Shc4	chr2	TRUE	TRUE
Shcbp1	chr8	FALSE	FALSE
Shcbp1l	chr1	FALSE	FALSE
Shd	chr17	FALSE	FALSE
She	chr3	TRUE	FALSE
Shf	chr2	FALSE	FALSE
Shfl	chr9	FALSE	FALSE
Shh	chr5	FALSE	FALSE
Shisa2	chr14	FALSE	FALSE
Shisa3	chr5	TRUE	TRUE
Shisa4	chr1	TRUE	FALSE
Shisa5	chr9	FALSE	FALSE
Shisa6	chr11	FALSE	TRUE
Shisa7	chr7	TRUE	FALSE
Shisa8	chr15	FALSE	FALSE
Shisa9	chr16	FALSE	FALSE
Shisal1	chr15	TRUE	TRUE
Shisal2a	chr4	FALSE	FALSE
Shisal2b	chr13	FALSE	FALSE
Shkbp1	chr7	TRUE	FALSE
Shld1	chr2	FALSE	FALSE
Shld2	chr14	FALSE	FALSE
Shld3	chr13	FALSE	FALSE
Shmt1	chr11	TRUE	TRUE
Shmt2	chr10	FALSE	FALSE
Shoc1	chr4	FALSE	FALSE
Shoc2	chr19	FALSE	TRUE
Shox2	chr3	FALSE	FALSE
Shpk	chr11	FALSE	FALSE
Shprh	chr10	FALSE	FALSE
Shq1	chr6	FALSE	FALSE
Shroom1	chr11	TRUE	FALSE
Shroom2	chrX	FALSE	TRUE
Shroom3	chr5	TRUE	TRUE
Shroom4	chrX	FALSE	FALSE
Shtn1	chr19	TRUE	TRUE
Siae	chr9	FALSE	FALSE
Siah1a	chr8	TRUE	FALSE
Siah1b	chrX	FALSE	FALSE
Siah2	chr3	FALSE	FALSE
Siah3	chr14	TRUE	TRUE
Sidt1	chr16	FALSE	FALSE
Sidt2	chr9	TRUE	FALSE
Sigirr	chr7	TRUE	TRUE
Siglec1	chr2	FALSE	FALSE
Siglec15	chr18	TRUE	FALSE
Siglece	chr7	FALSE	FALSE
Siglecf	chr7	TRUE	FALSE
Siglecg	chr7	TRUE	FALSE
Siglech	chr7	TRUE	FALSE
Sigmar1	chr4	FALSE	FALSE
Sik1	chr17	TRUE	TRUE
Sik2	chr9	TRUE	TRUE
Sik3	chr9	TRUE	TRUE
Sike1	chr3	TRUE	FALSE
Sil1	chr18	FALSE	FALSE
Sim1	chr10	FALSE	TRUE
Sim2	chr16	TRUE	FALSE
Simc1	chr13	FALSE	FALSE
Sin3a	chr9	FALSE	TRUE
Sin3b	chr8	FALSE	TRUE
Sinhcaf	chr6	FALSE	FALSE
Sipa1	chr19	TRUE	FALSE
Sipa1l1	chr12	TRUE	TRUE
Sipa1l2	chr8	FALSE	FALSE
Sipa1l3	chr7	FALSE	FALSE
Sirpa	chr2	TRUE	TRUE
Sirpb1a	chr3	FALSE	FALSE
Sirpb1b	chr3	FALSE	FALSE
Sirpb1c	chr3	FALSE	FALSE
Sirt1	chr10	FALSE	TRUE
Sirt2	chr7	TRUE	TRUE
Sirt3	chr7	TRUE	FALSE
Sirt4	chr5	FALSE	FALSE
Sirt5	chr13	FALSE	FALSE
Sirt6	chr10	FALSE	FALSE
Sirt7	chr11	TRUE	FALSE
Sis	chr3	FALSE	TRUE
Sit1	chr4	TRUE	FALSE
Siva1	chr12	TRUE	FALSE
Six1	chr12	TRUE	FALSE
Six2	chr17	FALSE	FALSE
Six3	chr17	TRUE	FALSE
Six4	chr12	FALSE	FALSE
Six5	chr7	TRUE	FALSE
Six6	chr12	FALSE	FALSE
Ska1	chr18	FALSE	FALSE
Ska2	chr11	FALSE	FALSE
Ska3	chr14	TRUE	TRUE
Skap1	chr11	TRUE	TRUE
Skap2	chr6	TRUE	TRUE
Ski	chr4	FALSE	TRUE
Skida1	chr2	FALSE	FALSE
Skil	chr3	FALSE	FALSE
Skint1	chr4	FALSE	FALSE
Skint10	chr4	FALSE	TRUE
Skint11	chr4	FALSE	TRUE
Skint2	chr4	FALSE	FALSE
Skint3	chr4	FALSE	FALSE
Skint4	chr4	FALSE	FALSE
Skint5	chr4	FALSE	TRUE
Skint6	chr4	FALSE	TRUE
Skint7	chr4	FALSE	FALSE
Skint8	chr4	FALSE	FALSE
Skint9	chr4	FALSE	FALSE
Skiv2l	chr17	FALSE	FALSE
Skor1	chr9	FALSE	FALSE
Skor2	chr18	FALSE	FALSE
Skp1a	chr11	FALSE	FALSE
Skp2	chr15	FALSE	FALSE
Sla	chr15	FALSE	FALSE
Sla2	chr2	FALSE	FALSE
Slain1	chr14	FALSE	FALSE
Slain2	chr5	FALSE	FALSE
Slamf1	chr1	FALSE	FALSE
Slamf6	chr1	FALSE	TRUE
Slamf7	chr1	TRUE	FALSE
Slamf8	chr1	FALSE	FALSE
Slamf9	chr1	TRUE	FALSE
Slbp	chr5	FALSE	FALSE
Slc10a1	chr12	TRUE	TRUE
Slc10a2	chr8	FALSE	FALSE
Slc10a3	chrX	FALSE	FALSE
Slc10a4	chr5	TRUE	FALSE
Slc10a4l	chr5	FALSE	FALSE
Slc10a6	chr5	FALSE	FALSE
Slc10a7	chr8	TRUE	TRUE
Slc11a1	chr1	TRUE	FALSE
Slc11a2	chr15	FALSE	FALSE
Slc12a1	chr2	FALSE	FALSE
Slc12a2	chr18	FALSE	FALSE
Slc12a3	chr8	TRUE	TRUE
Slc12a4	chr8	TRUE	FALSE
Slc12a5	chr2	TRUE	TRUE
Slc12a6	chr2	FALSE	TRUE
Slc12a7	chr13	FALSE	FALSE
Slc12a8	chr16	FALSE	TRUE
Slc12a9	chr5	TRUE	FALSE
Slc13a1	chr6	FALSE	FALSE
Slc13a2	chr11	FALSE	FALSE
Slc13a3	chr2	FALSE	TRUE
Slc13a4	chr6	FALSE	FALSE
Slc13a5	chr11	FALSE	FALSE
Slc14a1	chr18	TRUE	TRUE
Slc14a2	chr18	FALSE	FALSE
Slc15a1	chr14	TRUE	TRUE
Slc15a2	chr16	FALSE	FALSE
Slc15a3	chr19	FALSE	FALSE
Slc15a4	chr5	FALSE	FALSE
Slc15a5	chr6	FALSE	FALSE
Slc16a1	chr3	FALSE	FALSE
Slc16a10	chr10	FALSE	FALSE
Slc16a11	chr11	FALSE	FALSE
Slc16a12	chr19	FALSE	FALSE
Slc16a13	chr11	FALSE	FALSE
Slc16a14	chr1	TRUE	TRUE
Slc16a2	chrX	FALSE	TRUE
Slc16a3	chr11	FALSE	FALSE
Slc16a4	chr3	FALSE	FALSE
Slc16a5	chr11	TRUE	FALSE
Slc16a6	chr11	FALSE	FALSE
Slc16a7	chr10	FALSE	TRUE
Slc16a8	chr15	TRUE	FALSE
Slc16a9	chr10	TRUE	TRUE
Slc17a1	chr13	FALSE	FALSE
Slc17a2	chr13	FALSE	FALSE
Slc17a3	chr13	FALSE	FALSE
Slc17a4	chr13	FALSE	FALSE
Slc17a5	chr9	FALSE	FALSE
Slc17a6	chr7	TRUE	TRUE
Slc17a7	chr7	FALSE	FALSE
Slc17a8	chr10	FALSE	TRUE
Slc17a9	chr2	FALSE	FALSE
Slc18a1	chr8	TRUE	TRUE
Slc18a2	chr19	FALSE	FALSE
Slc18b1	chr10	FALSE	FALSE
Slc19a1	chr10	FALSE	FALSE
Slc19a2	chr1	FALSE	FALSE
Slc19a3	chr1	FALSE	FALSE
Slc1a1	chr19	TRUE	TRUE
Slc1a2	chr2	FALSE	FALSE
Slc1a3	chr15	TRUE	TRUE
Slc1a4	chr11	TRUE	TRUE
Slc1a5	chr7	TRUE	TRUE
Slc1a6	chr10	FALSE	FALSE
Slc1a7	chr4	TRUE	TRUE
Slc20a1	chr2	FALSE	FALSE
Slc20a2	chr8	FALSE	TRUE
Slc22a1	chr17	TRUE	TRUE
Slc22a12	chr19	TRUE	FALSE
Slc22a13	chr9	TRUE	FALSE
Slc22a14	chr9	FALSE	TRUE
Slc22a15	chr3	FALSE	FALSE
Slc22a16	chr10	TRUE	TRUE
Slc22a17	chr14	TRUE	FALSE
Slc22a18	chr7	TRUE	FALSE
Slc22a19	chr19	FALSE	TRUE
Slc22a2	chr17	FALSE	FALSE
Slc22a20	chr19	FALSE	FALSE
Slc22a21	chr11	TRUE	FALSE
Slc22a22	chr15	FALSE	TRUE
Slc22a23	chr13	TRUE	TRUE
Slc22a26	chr19	TRUE	TRUE
Slc22a27	chr19	FALSE	FALSE
Slc22a28	chr19	FALSE	FALSE
Slc22a29	chr19	FALSE	FALSE
Slc22a3	chr17	FALSE	FALSE
Slc22a30	chr19	FALSE	FALSE
Slc22a4	chr11	FALSE	FALSE
Slc22a5	chr11	FALSE	FALSE
Slc22a6	chr19	TRUE	FALSE
Slc22a7	chr17	TRUE	FALSE
Slc22a8	chr19	FALSE	FALSE
Slc23a1	chr18	TRUE	FALSE
Slc23a2	chr2	TRUE	TRUE
Slc23a3	chr1	FALSE	FALSE
Slc23a4	chr6	FALSE	FALSE
Slc24a1	chr9	FALSE	FALSE
Slc24a2	chr4	TRUE	TRUE
Slc24a3	chr2	FALSE	FALSE
Slc24a4	chr12	TRUE	TRUE
Slc24a5	chr2	FALSE	FALSE
Slc25a1	chr16	FALSE	FALSE
Slc25a10	chr11	FALSE	TRUE
Slc25a11	chr11	FALSE	FALSE
Slc25a12	chr2	TRUE	TRUE
Slc25a13	chr6	FALSE	FALSE
Slc25a14	chrX	FALSE	FALSE
Slc25a15	chr8	TRUE	TRUE
Slc25a16	chr10	FALSE	FALSE
Slc25a17	chr15	TRUE	TRUE
Slc25a18	chr6	TRUE	TRUE
Slc25a19	chr11	TRUE	FALSE
Slc25a20	chr9	TRUE	TRUE
Slc25a21	chr12	FALSE	TRUE
Slc25a22	chr7	FALSE	FALSE
Slc25a23	chr17	TRUE	TRUE
Slc25a24	chr3	TRUE	TRUE
Slc25a25	chr2	FALSE	FALSE
Slc25a26	chr6	TRUE	TRUE
Slc25a27	chr17	FALSE	FALSE
Slc25a28	chr19	FALSE	FALSE
Slc25a29	chr12	FALSE	FALSE
Slc25a3	chr10	FALSE	FALSE
Slc25a30	chr14	FALSE	FALSE
Slc25a31	chr3	FALSE	FALSE
Slc25a32	chr15	FALSE	FALSE
Slc25a33	chr4	FALSE	FALSE
Slc25a34	chr4	TRUE	TRUE
Slc25a35	chr11	FALSE	FALSE
Slc25a36	chr9	TRUE	TRUE
Slc25a37	chr14	TRUE	FALSE
Slc25a38	chr9	FALSE	FALSE
Slc25a39	chr11	FALSE	FALSE
Slc25a4	chr8	TRUE	FALSE
Slc25a40	chr5	FALSE	TRUE
Slc25a41	chr17	TRUE	FALSE
Slc25a42	chr8	FALSE	FALSE
Slc25a43	chrX	FALSE	FALSE
Slc25a44	chr3	FALSE	FALSE
Slc25a45	chr19	TRUE	FALSE
Slc25a46	chr18	FALSE	TRUE
Slc25a47	chr12	FALSE	FALSE
Slc25a48	chr13	FALSE	FALSE
Slc25a5	chrX	FALSE	FALSE
Slc25a51	chr4	FALSE	FALSE
Slc25a53	chrX	FALSE	FALSE
Slc25a54	chr3	FALSE	FALSE
Slc26a1	chr5	TRUE	FALSE
Slc26a10	chr10	TRUE	FALSE
Slc26a11	chr11	TRUE	FALSE
Slc26a2	chr18	TRUE	FALSE
Slc26a3	chr12	FALSE	TRUE
Slc26a4	chr12	TRUE	TRUE
Slc26a5	chr5	TRUE	FALSE
Slc26a6	chr9	TRUE	FALSE
Slc26a7	chr4	FALSE	TRUE
Slc26a8	chr17	TRUE	TRUE
Slc26a9	chr1	TRUE	TRUE
Slc27a1	chr8	TRUE	FALSE
Slc27a2	chr2	FALSE	FALSE
Slc27a3	chr3	TRUE	FALSE
Slc27a4	chr2	FALSE	FALSE
Slc27a5	chr7	TRUE	FALSE
Slc27a6	chr18	FALSE	FALSE
Slc28a1	chr7	FALSE	TRUE
Slc28a2	chr2	FALSE	FALSE
Slc28a2b	chr2	FALSE	FALSE
Slc28a3	chr13	TRUE	TRUE
Slc29a1	chr17	FALSE	FALSE
Slc29a2	chr19	FALSE	FALSE
Slc29a3	chr10	TRUE	TRUE
Slc29a4	chr5	FALSE	FALSE
Slc2a1	chr4	TRUE	FALSE
Slc2a10	chr2	FALSE	FALSE
Slc2a12	chr10	FALSE	FALSE
Slc2a13	chr15	TRUE	TRUE
Slc2a2	chr3	FALSE	FALSE
Slc2a3	chr6	FALSE	FALSE
Slc2a4	chr11	FALSE	FALSE
Slc2a5	chr4	TRUE	TRUE
Slc2a6	chr2	TRUE	FALSE
Slc2a7	chr4	TRUE	FALSE
Slc2a8	chr2	FALSE	FALSE
Slc2a9	chr5	TRUE	TRUE
Slc30a1	chr1	FALSE	FALSE
Slc30a10	chr1	TRUE	FALSE
Slc30a2	chr4	TRUE	FALSE
Slc30a3	chr5	TRUE	TRUE
Slc30a4	chr2	FALSE	FALSE
Slc30a5	chr13	FALSE	TRUE
Slc30a6	chr17	FALSE	FALSE
Slc30a7	chr3	FALSE	TRUE
Slc30a8	chr15	FALSE	FALSE
Slc30a9	chr5	TRUE	TRUE
Slc31a1	chr4	TRUE	TRUE
Slc31a2	chr4	TRUE	FALSE
Slc32a1	chr2	FALSE	FALSE
Slc33a1	chr3	FALSE	FALSE
Slc34a1	chr13	TRUE	FALSE
Slc34a2	chr5	TRUE	FALSE
Slc34a3	chr2	FALSE	FALSE
Slc35a1	chr4	TRUE	TRUE
Slc35a2	chrX	FALSE	FALSE
Slc35a3	chr3	FALSE	TRUE
Slc35a4	chr18	TRUE	FALSE
Slc35a5	chr16	FALSE	FALSE
Slc35b1	chr11	TRUE	FALSE
Slc35b2	chr17	TRUE	FALSE
Slc35b3	chr13	FALSE	FALSE
Slc35b4	chr6	FALSE	FALSE
Slc35c1	chr2	FALSE	FALSE
Slc35c2	chr2	FALSE	FALSE
Slc35d1	chr4	FALSE	FALSE
Slc35d2	chr13	FALSE	FALSE
Slc35d3	chr10	FALSE	FALSE
Slc35e1	chr8	TRUE	FALSE
Slc35e2	chr4	FALSE	FALSE
Slc35e3	chr10	FALSE	FALSE
Slc35e4	chr11	FALSE	FALSE
Slc35f1	chr10	FALSE	FALSE
Slc35f2	chr9	TRUE	FALSE
Slc35f3	chr8	TRUE	TRUE
Slc35f4	chr14	FALSE	FALSE
Slc35f5	chr1	FALSE	FALSE
Slc35f6	chr5	FALSE	FALSE
Slc35g1	chr19	FALSE	FALSE
Slc35g2	chr9	FALSE	FALSE
Slc35g3	chr11	FALSE	FALSE
Slc36a1	chr11	TRUE	FALSE
Slc36a2	chr11	TRUE	TRUE
Slc36a3	chr11	FALSE	FALSE
Slc36a4	chr9	TRUE	TRUE
Slc37a1	chr17	FALSE	FALSE
Slc37a2	chr9	TRUE	TRUE
Slc37a3	chr6	FALSE	TRUE
Slc37a4	chr9	TRUE	FALSE
Slc38a1	chr15	FALSE	TRUE
Slc38a10	chr11	FALSE	FALSE
Slc38a11	chr2	FALSE	FALSE
Slc38a2	chr15	TRUE	FALSE
Slc38a3	chr9	FALSE	FALSE
Slc38a4	chr15	FALSE	FALSE
Slc38a5	chrX	FALSE	FALSE
Slc38a6	chr12	TRUE	TRUE
Slc38a7	chr8	FALSE	FALSE
Slc38a8	chr8	FALSE	FALSE
Slc38a9	chr13	FALSE	FALSE
Slc39a1	chr3	FALSE	FALSE
Slc39a10	chr1	TRUE	TRUE
Slc39a11	chr11	TRUE	TRUE
Slc39a12	chr2	FALSE	FALSE
Slc39a13	chr2	FALSE	FALSE
Slc39a14	chr14	TRUE	TRUE
Slc39a2	chr14	FALSE	FALSE
Slc39a3	chr10	FALSE	FALSE
Slc39a4	chr15	FALSE	FALSE
Slc39a5	chr10	TRUE	FALSE
Slc39a6	chr18	FALSE	FALSE
Slc39a7	chr17	FALSE	FALSE
Slc39a8	chr3	FALSE	FALSE
Slc39a9	chr12	TRUE	TRUE
Slc3a1	chr17	TRUE	TRUE
Slc3a2	chr19	FALSE	FALSE
Slc40a1	chr1	FALSE	FALSE
Slc41a1	chr1	TRUE	FALSE
Slc41a2	chr10	TRUE	TRUE
Slc41a3	chr6	TRUE	TRUE
Slc43a1	chr2	FALSE	FALSE
Slc43a2	chr11	TRUE	TRUE
Slc43a3	chr2	TRUE	FALSE
Slc44a1	chr4	TRUE	TRUE
Slc44a2	chr9	TRUE	FALSE
Slc44a3	chr3	TRUE	TRUE
Slc44a4	chr17	FALSE	FALSE
Slc44a5	chr3	FALSE	TRUE
Slc45a1	chr4	FALSE	FALSE
Slc45a2	chr15	FALSE	FALSE
Slc45a3	chr1	TRUE	TRUE
Slc45a4	chr15	TRUE	TRUE
Slc46a1	chr11	FALSE	FALSE
Slc46a2	chr4	TRUE	FALSE
Slc46a3	chr5	FALSE	FALSE
Slc47a1	chr11	TRUE	TRUE
Slc47a2	chr11	TRUE	FALSE
Slc48a1	chr15	FALSE	FALSE
Slc49a4	chr16	TRUE	TRUE
Slc4a1	chr11	TRUE	FALSE
Slc4a10	chr2	TRUE	TRUE
Slc4a11	chr2	FALSE	FALSE
Slc4a1ap	chr5	FALSE	FALSE
Slc4a2	chr5	TRUE	TRUE
Slc4a3	chr1	TRUE	FALSE
Slc4a4	chr5	TRUE	TRUE
Slc4a5	chr6	FALSE	TRUE
Slc4a7	chr14	FALSE	TRUE
Slc4a8	chr15	TRUE	TRUE
Slc4a9	chr18	TRUE	FALSE
Slc50a1	chr3	TRUE	FALSE
Slc51a	chr16	FALSE	FALSE
Slc51b	chr9	TRUE	TRUE
