"SYMBOL","n_mecp2_peaks","n_mecp2_sig_peaks","mecp2_has_sig","mecp2_Fold","mecp2_min_FDR","n_h2a_peaks","n_h2a_sig_peaks","h2a_has_sig","h2a_Fold","h2a_min_FDR","sig","quadrant","go_eligible","has_physical_overlap","n_total_peaks","gene_length","mch_gene_id","mch_chr","mch_start","mch_end","mch_strand","mch_gene_type","mch_gene_length","mch_ctrl","mch_mut","mch_diff","ctrl_M1_mch","ctrl_M2_mch","ctrl_F1_mch","ctrl_F2_mch","mut_M1_mch","mut_M2_mch","mut_F1_mch","mut_F2_mch","n_ch_sites_mean","total_coverage_mean","edger_logFC","edger_logCPM","edger_F","edger_pval","edger_fdr","p_bonferroni","sig_bonferroni","sig_fdr005","sig_fdr010","gencode_chr","gencode_start","gencode_end","mch_sig","mch_sig_vs_mecp2","mch_sig_vs_h2a","mch_direction","quadrant_mecp2","quadrant_h2a"
"Rnf141",1,0,FALSE,0.04017468,0.879732479,1,1,TRUE,-0.32486507,0.011256674,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,2,43844,"ENSMUSG00000030788.16","chr7",110800431,110844457,"-","protein_coding",44026,0.0222188382725528,0.0201373281007433,-0.00208151017180955,0.0260758176213923,0.0214680076494469,0.0205508474576271,0.0207806803617449,0.0160226499849738,0.0219715585298269,0.019145726816739,0.0234093770714333,18509.625,406818.75,-0.306613161997926,5.52881776779142,19.53844120382,0.00015403691740208,0.00157600235035491,1,FALSE,TRUE,TRUE,"chr7",110800431,110844456,TRUE,"Not significant","Significant","mCH down","Q4 (up / down)","Q3 (down / down)"
"Rnf144a",2,0,FALSE,0.077938274,0.17928621,4,2,TRUE,0.451572334,0.001219917,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,6,108461,"ENSMUSG00000020642.13","chr12",26300963,26415254,"-","protein_coding",114291,0.0274806451760105,0.0265656084779957,-0.00091503669801482,0.0287042766095578,0.0259173683274107,0.0279517035185053,0.0273492322485683,0.0223926587205136,0.0279982215120221,0.0253102532912174,0.0305613003882297,50276.25,1065295,-0.164459225749948,7.26427049142279,18.3707072768036,0.0002193869400884,0.00210346651088518,1,FALSE,TRUE,TRUE,"chr12",26300963,26415253,TRUE,"Not significant","Significant","mCH down","Q4 (up / down)","Q4 (up / down)"
"Rnf144b",2,0,FALSE,-0.014022061,0.881890683,5,3,TRUE,0.33273699,5.43e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,7,125336,"ENSMUSG00000038068.15","chr13",47122655,47247991,"+","protein_coding",125336,0.0211562449138836,0.0222137203972171,0.00105747548333347,0.0234796659525315,0.0201942682756665,0.0196244385403906,0.021326606886946,0.019317240441325,0.0245008649685445,0.021162089036735,0.023874687142264,52978.5,1152539.75,-0.0380489536781087,7.06357450626924,0.796239594723258,0.380371642097264,0.547942500602311,1,FALSE,FALSE,FALSE,"chr13",47122655,47247990,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Rnf150",1,0,FALSE,-0.083781529,0.713145111,2,0,FALSE,0.1389091815,0.066939248,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,227913,"ENSMUSG00000047747.10","chr8",82863355,83091268,"+","protein_coding",227913,0.0193431056576611,0.0178702111415973,-0.00147289451606389,0.0218265272073813,0.0183051058831614,0.0181994105599063,0.0190413789801956,0.0140778002065963,0.0195910218983093,0.016482032482149,0.0213299899793345,91142,1951358.375,-0.293028964643022,7.60379207619133,70.5297125551901,6.80636432915173e-09,3.62610778414429e-07,0.00014359386825211,TRUE,TRUE,TRUE,"chr8",82863355,83091267,TRUE,"Not significant","Not significant","mCH down","Q3 (down / down)","Q4 (up / down)"
"Rnf157",6,4,TRUE,-0.7046901985,0.00014936,6,5,TRUE,-0.760541384,9.7e-09,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,12,76680,"ENSMUSG00000052949.14","chr11",116336352,116413032,"-","protein_coding",76680,0.0655223034551502,0.0456834989191339,-0.0198388045360163,0.0637334888149699,0.0657988953860541,0.0656797649840099,0.0668770646355667,0.042094954605188,0.0473397688325076,0.0439901207252321,0.0493091515136077,32824.25,770940.375,-0.571779759204454,7.85895163207003,266.125590476668,3.27881323855605e-15,1.57211642940493e-12,6.9173122893817e-11,TRUE,TRUE,TRUE,"chr11",116336352,116413031,TRUE,"Significant","Significant","mCH down","Q3 (down / down)","Q3 (down / down)"
"Rnf182",1,0,FALSE,0.045751724,0.859568147,1,1,TRUE,0.659793304,7.92e-11,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,55236,"ENSMUSG00000044164.2","chr13",43615709,43670945,"+","protein_coding",55236,0.0187504974910835,0.0253006888023512,0.00655019131126775,0.0216987486263249,0.0176259525042539,0.0168092309384107,0.0188680578953445,0.0204717886807961,0.0274511487326133,0.0237647329826851,0.0295150848133104,22468.5,480899.625,0.270063604207087,5.82340029492962,19.1102015091058,0.00017516351838598,0.00174230303978744,1,FALSE,TRUE,TRUE,"chr13",43615709,43670944,TRUE,"Not significant","Significant","mCH up","Q1 (up / up)","Q1 (up / up)"
"Rnf183",1,0,FALSE,-0.096470263,0.664121362,1,0,FALSE,0.109845172,0.445449097,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,7713,"ENSMUSG00000063851.12","chr4",62427539,62435252,"-","protein_coding",7713,0.0218894052747065,0.0236121923421769,0.00172278706747036,0.0210663198959688,0.0214839340808187,0.0187457985210794,0.0262615686009593,0.0272091736659458,0.023872740108659,0.0225386179979111,0.0208282375961918,3476.375,67388.125,0.160981062026877,3.04668742284241,0.980587598234668,0.331143742276177,0.498214345615068,1,FALSE,FALSE,FALSE,"chr4",62427539,62435251,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"Rnf19a",2,1,TRUE,1.483576863,9.19e-06,2,1,TRUE,0.561551717,1.89e-06,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,4,43215,"ENSMUSG00000022280.9","chr15",36239932,36283147,"-","protein_coding",43215,0.0152738733659661,0.0144193227130692,-0.00085455065289686,0.0179676723375659,0.014684282749157,0.0123368944638144,0.0161066439133271,0.00913848020627939,0.0166019782918567,0.0124356486289853,0.0195011837251555,16589.625,355404.625,-0.420614791381416,4.80956814143447,20.6348141101352,0.00011150195485529,0.0012210329483158,1,FALSE,TRUE,TRUE,"chr15",36239932,36283146,TRUE,"Significant","Significant","mCH down","Q4 (up / down)","Q4 (up / down)"
"Rnf207",1,0,FALSE,-0.275876131,0.215439164,5,1,TRUE,-0.299973521,0.002440094,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,6,11975,"ENSMUSG00000058498.12","chr4",152307018,152318993,"-","protein_coding",11975,0.0253494034574443,0.0237803413941701,-0.00156906206327418,0.0250615446270109,0.0263914015111206,0.0254590113601474,0.0244856563314981,0.0212464371003775,0.026415752192902,0.022474205741138,0.0249849705422628,5848.75,106082.375,-0.164735311656011,3.79552316554006,1.83847660271026,0.186743183421614,0.336555692862274,1,FALSE,FALSE,FALSE,"chr4",152307018,152318992,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"Rnf213",2,0,FALSE,-0.0469166385,0.800148854,1,1,TRUE,-0.856609511,8.54e-09,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,94319,"ENSMUSG00000070327.14","chr11",119393099,119487418,"+","protein_coding",94319,0.0201888550789161,0.0188519951083586,-0.00133685997055751,0.0229433490619032,0.0189614344940144,0.0193102657695378,0.0195403709902091,0.0154643301191575,0.0203839163360573,0.017678873409705,0.0218808605685147,43036.125,908264.375,-0.249536588728512,6.5655817128854,27.5000995502948,1.74562606388454e-05,0.00027565473854619,0.368274730697721,FALSE,TRUE,TRUE,"chr11",119393099,119487417,TRUE,"Not significant","Significant","mCH down","Q3 (down / down)","Q3 (down / down)"
"Rnf217",2,0,FALSE,-0.116901561,0.282470366,1,1,TRUE,0.37467109,0.005525603,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,115992,"ENSMUSG00000063760.9","chr10",31493192,31609184,"-","protein_coding",115992,0.017702877424085,0.0178108203767878,0.00010794295270277,0.0194983315914291,0.0172640940817629,0.0163065540889492,0.0177425299341987,0.0135196593211229,0.0199043495810001,0.016507958213048,0.0213113143919799,44213,992792,-0.184059172050081,6.55941488140077,14.7025583688109,0.00071518123278924,0.00533151182620305,1,FALSE,TRUE,TRUE,"chr10",31493192,31609183,TRUE,"Not significant","Significant","mCH down","Q3 (down / down)","Q4 (up / down)"
"Rnf220",6,0,FALSE,0.004461267,0.093482742,3,3,TRUE,-0.502889474,6.32e-08,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,9,225590,"ENSMUSG00000028677.19","chr4",117271462,117497052,"-","protein_coding",225590,0.0243537727570125,0.0230048038379877,-0.00134896891902479,0.025419971150662,0.023392193200388,0.0244024142712297,0.0242005124057701,0.0193015009889725,0.0253576106024156,0.0217451587484778,0.0256149450120849,101541.625,1940320.75,-0.200599235520189,7.94494074511351,36.0890802539364,2.37585365924192e-06,5.27390842553069e-05,0.0501233846490269,FALSE,TRUE,TRUE,"chr4",117271462,117497051,TRUE,"Not significant","Significant","mCH down","Q4 (up / down)","Q3 (down / down)"
"Rnf225",1,0,FALSE,-0.030645944,0.913885504,1,1,TRUE,0.580588183,0.000126135,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,3657,"ENSMUSG00000033967.4","chr7",12927415,12931072,"+","protein_coding",3657,0.0144199939685734,0.0204148616494283,0.00599486768085488,0.0120704710051877,0.0177212883239944,0.0112886189595986,0.0165995975855131,0.0111598402380766,0.0199375528524036,0.0214076431114332,0.0291544103958,1685,34614.625,0.195499331042311,1.6774532212805,0.452358970253705,0.507126801553224,0.661157714273165,1,FALSE,FALSE,FALSE,"chr7",12927415,12931071,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"Rnf4",1,0,FALSE,-0.055138453,0.819013471,1,1,TRUE,0.585027957,7e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,17151,"ENSMUSG00000029110.13","chr5",34336288,34355629,"+","protein_coding",19341,0.0134543838383751,0.0143195908649798,0.00086520702660471,0.0167036706575644,0.0125681592112046,0.0112919640368447,0.0132537414478866,0.0109563674240963,0.0179551663390099,0.012088085352394,0.0162787443444191,7819,177251,-0.147035391554069,3.71071734559985,1.42570198307618,0.243204198050827,0.404284316777151,1,FALSE,FALSE,FALSE,"chr5",34336288,34355628,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Rnf5",1,0,FALSE,-0.070920058,0.743954219,1,0,FALSE,0.249512828,0.160518748,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,2600,"ENSMUSG00000015478.13","chr17",34601090,34603690,"-","protein_coding",2600,0.0133522083796443,0.0191182589276534,0.00576605054800901,0.00638455827765405,0.0131322324795215,0.0122825487541986,0.0216094940072032,0.011299689371089,0.0155977450261648,0.0155694582681644,0.0340061430451953,1215.75,22922.25,0.258427278673035,0.944753634356875,0.422678973926243,0.521283936185423,0.673899528828981,1,FALSE,FALSE,FALSE,"chr17",34601090,34603689,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"Rnf7",1,0,FALSE,0.013060797,0.969437545,1,1,TRUE,-0.267757553,0.016434977,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,2,7739,"ENSMUSG00000051234.6","chr9",96470936,96478675,"-","protein_coding",7739,0.0140295198569799,0.0142012231359966,0.00017170327901678,0.0208875046432551,0.00794969863233144,0.0111602127181485,0.0161206634341844,0.0113623604967103,0.0141979820382925,0.0153770164860256,0.0158675335229581,3170.125,64289.75,-0.141285770684011,2.26710463773119,0.353876363536855,0.557048424406543,0.703698093903973,1,FALSE,FALSE,FALSE,"chr9",96470936,96478674,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q3 (down / down)"
"Rnf8",1,0,FALSE,-0.094016823,0.65005664,1,0,FALSE,-0.139340986,0.304997596,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,30202,"ENSMUSG00000090083.11","chr17",29614789,29644991,"+","protein_coding",30202,0.0199595167462717,0.0184622123593884,-0.00149730438688334,0.0207826781435797,0.0190910887366914,0.0203173340404844,0.0196469660643313,0.0161844320094627,0.0192297167625629,0.0170003803368119,0.0214343203287161,13862.375,279022.25,-0.220600997274961,4.84046473356611,6.69419846930667,0.0155916251892091,0.056489183688261,1,FALSE,FALSE,TRUE,"chr17",29614789,29644990,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"Rnft2",2,0,FALSE,-0.0527720275,0.698807348,1,0,FALSE,-0.107651424,0.482922205,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,54381,"ENSMUSG00000032850.16","chr5",118190735,118245116,"-","protein_coding",54381,0.0184070905626794,0.0176601826166817,-0.00074690794599769,0.0200297230899882,0.0200015451380101,0.0150124840912845,0.0185846099314348,0.0145212258783743,0.0195745706296094,0.0172043240446361,0.019340609914107,25985.25,518152.5,-0.184924422426054,5.64554321930363,5.86148823303858,0.0227263137392934,0.0746817820806654,1,FALSE,FALSE,TRUE,"chr5",118190735,118245115,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"Rnpepl1",1,0,FALSE,-0.008898693,0.980604757,1,0,FALSE,0.150396248,0.360656012,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,10059,"ENSMUSG00000026269.14","chr1",92910782,92924384,"+","protein_coding",13602,0.0153874848379724,0.0140778707314696,-0.00130961410650287,0.0161448200021752,0.0198211942073205,0.0127421090387374,0.0128418161036566,0.00818622863351298,0.0167533496643296,0.0153049590213411,0.0160669456066946,6887.625,131044,-0.351295879940974,3.35089772520851,3.61861812087586,0.0682231085945984,0.164679968194536,1,FALSE,FALSE,FALSE,"chr1",92910782,92924383,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Ro60",1,0,FALSE,-0.021847919,0.943383743,1,1,TRUE,0.757058931,1.99e-08,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,26279,"ENSMUSG00000018199.9","chr1",143750789,143777068,"-","protein_coding",26279,0.0125961033953285,0.0130230643934181,0.00042696099808963,0.017449719749423,0.00938168196208651,0.0107889586981152,0.0127640531716892,0.009021765008082,0.0149365106249279,0.0125903474003264,0.0155436345403361,9681.25,226996.875,-0.205998708712418,3.93736150004236,2.46178643588454,0.128688656823334,0.259967746033096,1,FALSE,FALSE,FALSE,"chr1",143750789,143777067,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Robo1",13,2,TRUE,0.020155569,0.010132924,18,14,TRUE,0.5749958525,4.11e-17,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,31,737790,"ENSMUSG00000022883.11","chr16",72308305,73046095,"+","protein_coding",737790,0.0223300651959088,0.0221342165959317,-0.00019584859997713,0.0243295178221932,0.021686533814186,0.0208789184319793,0.0224252907152767,0.0187543509767832,0.0242394893609916,0.0208337377130139,0.024709288332938,265305.5,6088645.875,-0.137655021246544,9.50984918555946,36.0591370077348,2.39120557257516e-06,5.29579141410495e-05,0.0504472639646181,FALSE,TRUE,TRUE,"chr16",72308305,73046094,TRUE,"Significant","Significant","mCH down","Q4 (up / down)","Q4 (up / down)"
"Robo2",4,3,TRUE,0.755217745,0.010381969,5,2,TRUE,0.5091746395,0.000355018,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,9,519987,"ENSMUSG00000052516.19","chr16",73891838,74411825,"-","protein_coding",519987,0.0229752029987203,0.0289284757037281,0.00595327270500787,0.02447886551385,0.022547609968503,0.0220705730500895,0.0228037634624386,0.0250851105537087,0.0313809060328194,0.0275358627134203,0.0317120235149642,175754.5,4225893,0.228896767069323,9.21159237350783,95.5851635748176,3.24711621346119e-10,2.63478502905349e-08,6.85044107553906e-06,TRUE,TRUE,TRUE,"chr16",73891838,74411824,TRUE,"Significant","Significant","mCH up","Q1 (up / up)","Q1 (up / up)"
"Robo3",1,0,FALSE,0.29969195,0.129500636,2,1,TRUE,0.269640596,0.001021052,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,17578,"ENSMUSG00000032128.15","chr9",37415668,37433246,"-","protein_coding",17578,0.0309583865579012,0.0304249558368264,-0.00053343072107483,0.034464807436919,0.027726055822657,0.0313433225663216,0.0302993604057072,0.0302751989023027,0.0333131107036458,0.026181108185664,0.0319304055556929,8326.5,149059.5,-0.0998195936499345,4.61381734599393,1.05762077950234,0.313193151671603,0.479855095003419,1,FALSE,FALSE,FALSE,"chr9",37415668,37433245,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Ror1",7,2,TRUE,1.260650596,1.33e-09,11,9,TRUE,0.484676649,1.19e-19,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,18,348975,"ENSMUSG00000035305.5","chr4",100095790,100444765,"+","protein_coding",348975,0.0304195010523592,0.0340284555486174,0.00360895449625814,0.0320940554383672,0.0295968346937104,0.0293502055043898,0.0306369085729696,0.0309110927466488,0.0357657798700489,0.0326006212857915,0.0368363282919804,145143,3119461.5,0.0853643275675704,9.07424354351025,12.8699920260806,0.00135134726118962,0.00870302847176188,1,FALSE,TRUE,TRUE,"chr4",100095790,100444764,TRUE,"Significant","Significant","mCH up","Q1 (up / up)","Q1 (up / up)"
"Ror2",4,0,FALSE,-0.0886715145,0.667988804,1,1,TRUE,-0.536898742,0.001099511,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,5,176813,"ENSMUSG00000021464.14","chr13",53109311,53286124,"-","protein_coding",176813,0.0185901257401564,0.0180937355282813,-0.00049639021187505,0.0205564575256687,0.0175129011957206,0.0179341525796815,0.0183569916595547,0.0142382247891779,0.020266922531556,0.017391879533622,0.0204779152587695,78872.75,1603175,-0.194888140879006,7.29936714907994,22.7049077134756,6.19112762165172e-05,0.00076071181965047,1,FALSE,TRUE,TRUE,"chr13",53109311,53286123,TRUE,"Not significant","Significant","mCH down","Q3 (down / down)","Q3 (down / down)"
"Rora",8,3,TRUE,-0.655286399,0.002904362,5,2,TRUE,-0.0796275845,0.000266247,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,13,734461,"ENSMUSG00000032238.17","chr9",68653785,69388246,"+","protein_coding",734461,0.0285652905879044,0.02646786809141,-0.00209742249649435,0.0307791266322313,0.0269706825147991,0.0276672400228267,0.0288441131817602,0.0232309230045001,0.0280941053913186,0.0251321472998038,0.0294142966700176,311289.75,6376127.5,-0.211660102708559,9.87889919150159,103.426871035956,1.42636700821649e-10,1.26437246942619e-08,3.00920647723433e-06,TRUE,TRUE,TRUE,"chr9",68653785,69388245,TRUE,"Significant","Significant","mCH down","Q3 (down / down)","Q3 (down / down)"
"Rp1l1",1,0,FALSE,-0.153551312,0.477058995,1,0,FALSE,-0.147421228,0.178179355,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,41001,"ENSMUSG00000046049.7","chr14",63992505,64035025,"+","protein_coding",42520,0.0220838314050289,0.0220425158485063,-4.13155565226406e-05,0.0221079547947774,0.0235788723239186,0.0204461703055038,0.0222023281959158,0.0195634925853355,0.0250998939684082,0.0207042680515646,0.0228024087887168,19981.625,383486.25,-0.0852162034267223,5.50285204482598,1.38487409360086,0.249891432382277,0.411518191317532,1,FALSE,FALSE,FALSE,"chr14",63992505,64035024,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"Rpgrip1l",1,0,FALSE,-0.10713491,0.597881011,1,0,FALSE,0.450041463,0.068226378,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,96233,"ENSMUSG00000033282.14","chr8",91217029,91313262,"-","protein_coding",96233,0.0157790200324972,0.0151656732581844,-0.00061334677431271,0.0183412746301575,0.0142407273743277,0.0151327355898128,0.0154013425356907,0.0128641608187857,0.0163636269256574,0.0138092792901862,0.0176256259981084,36379.625,851886.625,-0.205470624731197,6.14165707064173,13.2677860438869,0.00117360469630408,0.00784339024161059,1,FALSE,TRUE,TRUE,"chr8",91217029,91313261,TRUE,"Not significant","Not significant","mCH down","Q3 (down / down)","Q4 (up / down)"
"Rph3a",1,0,FALSE,-0.005566385,0.988881343,1,0,FALSE,-0.273443501,0.12377613,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,69594,"ENSMUSG00000029608.10","chr5",120940498,121010092,"-","protein_coding",69594,0.0197843228085029,0.0173719602508113,-0.00241236255769158,0.0217137125821503,0.0194805937247746,0.0178382230223247,0.0201047619047619,0.0130887333614129,0.0197059079439659,0.0155951094200886,0.0210980902777778,32775,575384.5,-0.397604731811647,5.83214799960309,41.5749883663568,7.68409383325936e-07,2.06511245350666e-05,0.0162111327600273,TRUE,TRUE,TRUE,"chr5",120940498,121010091,TRUE,"Not significant","Not significant","mCH down","Q3 (down / down)","Q3 (down / down)"
"Rph3al",12,4,TRUE,0.9360212925,1.66e-10,9,2,TRUE,0.5744221395,2.08e-09,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,21,107431,"ENSMUSG00000020847.15","chr11",75830998,75938429,"-","protein_coding",107431,0.0442923969211039,0.0469261730423359,0.00263377612123195,0.0449727244531207,0.0440682219801657,0.0433674256845051,0.0447612155666241,0.0433980693238667,0.0481099622907448,0.0461614346748088,0.0500352258799232,51246.25,1027102.625,0.0329347263705842,7.9684386799012,1.11155302756992,0.301404963533004,0.467795226635459,1,FALSE,FALSE,FALSE,"chr11",75830998,75938428,FALSE,"Not significant","Not significant","mCH not sig","Q1 (up / up)","Q1 (up / up)"
"Rpia",1,1,TRUE,1.153070765,1.78e-05,2,2,TRUE,0.494011232,2.27e-05,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,3,26513,"ENSMUSG00000053604.5","chr6",70765719,70792232,"-","protein_coding",26513,0.01604933564676,0.0146406021859512,-0.00140873346080873,0.0188022082839553,0.0167377889006535,0.0145014912313463,0.0141558541710849,0.00973128311292102,0.0172972754375993,0.0130213352412986,0.018512514951986,11354.25,233738.625,-0.416840026707461,4.25403928286022,14.5907205252682,0.00074279601815037,0.00547327115336519,1,FALSE,TRUE,TRUE,"chr6",70765719,70792231,TRUE,"Significant","Significant","mCH down","Q4 (up / down)","Q4 (up / down)"
"Rpl15",1,0,FALSE,-0.045164255,0.859128285,1,1,TRUE,0.469156128,0.001231619,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,3569,"ENSMUSG00000012405.16","chr14",18267822,18271391,"-","protein_coding",3569,0.013225482098344,0.0125226993706762,-0.00070278272766779,0.0149012790264498,0.00565520897764425,0.0119329012581014,0.0204125391311806,0.00930723029663931,0.0135585250205729,0.0117947751031781,0.0154302670623145,1466,28636.375,-0.245748762589502,0.976121554799196,0.454552329064393,0.50610766061208,0.660196210717433,1,FALSE,FALSE,FALSE,"chr14",18267822,18271390,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Rpl31",1,0,FALSE,-0.098330965,0.648953098,2,1,TRUE,0.462932794,0.001287669,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,4070,"ENSMUSG00000073702.11","chr1",39367841,39371911,"+","protein_coding",4070,0.0127032423661732,0.0134063286710667,0.00070308630489345,0.0111162575266327,0.0142560250847705,0.014634314706796,0.0108063721464937,0.00856511328053048,0.016360573107395,0.0109477263068423,0.0177519019894989,1735.875,36368.875,-0.221301855399007,1.34111111077827,0.479130943307379,0.494927424732843,0.650600279119496,1,FALSE,FALSE,FALSE,"chr1",39367841,39371910,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Rpp25",1,0,FALSE,0.016274019,0.960055132,1,0,FALSE,0.038460527,0.731368388,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,1423,"ENSMUSG00000062309.8","chr9",57504025,57505448,"+","protein_coding",1423,0.0195257327088355,0.0222936443312198,0.00276791162238427,0.0366937531742001,0.0147900097669876,0.00617283950617284,0.0204463283879816,0.0120734908136483,0.0208485069191551,0.0253059776503282,0.0309466019417476,670,10601.25,-0.12789287699306,0.256560986109316,0.0701975577395087,0.793130133103354,0.876239339028145,1,FALSE,FALSE,FALSE,"chr9",57504025,57505447,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Rpp25l",1,0,FALSE,0.064687059,0.78573485,2,2,TRUE,0.341919419,0.000275709,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,3,1502,"ENSMUSG00000036114.3","chr4",41712032,41713534,"-","protein_coding",1502,0.0169395653508987,0.0153905111752513,-0.00154905417564736,0.00492325514045757,0.0350877192982456,0.0210874508993178,0.00665983606557377,0.0121598147075854,0.0151665166516652,0.0141065830721003,0.0201291302696544,744,11659.125,-0.0926152277979135,-0.0177925076336157,0.0191420354945209,0.891021751416004,0.938011796802184,1,FALSE,FALSE,FALSE,"chr4",41712032,41713533,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Rpp38",1,0,FALSE,-0.010699533,0.975376669,1,1,TRUE,1.290231116,2.56e-20,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,3695,"ENSMUSG00000049950.6","chr2",3328948,3332643,"-","protein_coding",3695,0.0100396059574406,0.0137906721689825,0.00375106621154191,0.0104693505968036,0.00896651202682157,0.0076462650935889,0.0130762961125483,0.012124458294785,0.0134800075324838,0.00967094137542277,0.0198872814732383,1526,33928.875,0.237375569456784,1.1070966170023,0.501618855236971,0.485065970682007,0.64195701546191,1,FALSE,FALSE,FALSE,"chr2",3328948,3332642,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"Rpp40",4,1,TRUE,-0.986741995,0.005637325,5,3,TRUE,0.530824647,0.000712084,"Significant","Q2 (MeCP2 down / H2A up)",TRUE,TRUE,9,12888,"ENSMUSG00000021418.15","chr13",35893471,35906359,"-","protein_coding",12888,0.0161303548959037,0.0156745069301706,-0.00045584796573307,0.0195262669604546,0.0158315432914739,0.0140506690560353,0.0151129402756508,0.00916165499136072,0.0183754849834746,0.013831207746738,0.0213296799991089,5273.375,118650.875,-0.410952525241339,3.32444287773883,8.15987573588985,0.00829405050119958,0.0353176872735529,1,FALSE,TRUE,TRUE,"chr13",35893471,35906358,TRUE,"Significant","Significant","mCH down","Q3 (down / down)","Q4 (up / down)"
"Rprd1b",2,0,FALSE,0.0021671055,0.986388825,1,0,FALSE,0.086541507,0.392577257,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,3,103801,"ENSMUSG00000027651.16","chr2",158028496,158132297,"+","protein_coding",103801,0.0284650586956011,0.028711861516461,0.00024680282085984,0.0304830980705467,0.0266577989053403,0.0285710838269245,0.0281482539795931,0.0250013887669362,0.030266444583885,0.027744714404322,0.0318348983107007,45531.25,935917.125,-0.0841918825185269,7.16477158291926,4.44499952444923,0.044753935918965,0.12285930853382,1,FALSE,FALSE,FALSE,"chr2",158028496,158132296,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
