gene_name	chr	mch_hyper	ov_k27ac_gained
Golga7	chr8	FALSE	FALSE
Golph3	chr15	FALSE	FALSE
Golph3l	chr3	FALSE	FALSE
Gon4l	chr3	FALSE	FALSE
Gpam	chr19	FALSE	TRUE
Gpat3	chr5	FALSE	TRUE
Gpatch2l	chr12	FALSE	FALSE
Gpatch8	chr11	FALSE	FALSE
Gpbp1	chr13	FALSE	TRUE
Gpc1	chr1	FALSE	FALSE
Gpc5	chr14	FALSE	FALSE
Gpd1l	chr9	FALSE	FALSE
Gpd2	chr2	FALSE	FALSE
Gphn	chr12	FALSE	FALSE
Gpld1	chr13	FALSE	FALSE
Gpm6a	chr8	FALSE	TRUE
Gpm6b	chrX	TRUE	FALSE
Gpr1	chr1	FALSE	FALSE
Gpr107	chr2	FALSE	FALSE
Gpr137c	chr14	FALSE	FALSE
Gpr149	chr3	FALSE	FALSE
Gpr153	chr4	FALSE	FALSE
Gpr158	chr2	FALSE	TRUE
Gpr160	chr3	FALSE	FALSE
Gpr174	chrX	FALSE	FALSE
Gpr176	chr2	FALSE	FALSE
Gpr18	chr14	FALSE	FALSE
Gpr22	chr12	TRUE	FALSE
Gpr37	chr6	FALSE	FALSE
Gpr68	chr12	TRUE	FALSE
Gpr82	chrX	FALSE	FALSE
Gprasp1	chrX	FALSE	FALSE
Gprc5a	chr6	FALSE	FALSE
Gprc5b	chr7	FALSE	TRUE
Gprin2	chr14	FALSE	FALSE
Gprin3	chr6	TRUE	FALSE
Gpsm2	chr3	FALSE	FALSE
Gpx2	chr12	FALSE	FALSE
Gramd2	chr9	FALSE	FALSE
Gramd3	chr18	FALSE	FALSE
Grap	chr11	FALSE	FALSE
Grap2	chr15	FALSE	FALSE
Grb2	chr11	FALSE	TRUE
Grb7	chr11	FALSE	FALSE
Greb1	chr12	FALSE	FALSE
Greb1l	chr18	FALSE	FALSE
Grem2	chr1	FALSE	FALSE
Grhpr	chr4	FALSE	FALSE
Gria1	chr11	TRUE	FALSE
Gria2	chr3	FALSE	TRUE
Gria4	chr9	FALSE	TRUE
Grid1	chr14	TRUE	TRUE
Grid2	chr6	FALSE	FALSE
Grid2ip	chr5	FALSE	FALSE
Grik2	chr10	FALSE	TRUE
Grik5	chr7	FALSE	FALSE
Grin2a	chr16	FALSE	TRUE
Grin2b	chr6	FALSE	FALSE
Grin3a	chr4	FALSE	FALSE
Grip1	chr10	FALSE	FALSE
Grip2	chr6	FALSE	TRUE
Grk4	chr5	FALSE	FALSE
Grk5	chr19	FALSE	FALSE
Grk6	chr13	FALSE	FALSE
Grm1	chr10	FALSE	TRUE
Grm3	chr5	FALSE	FALSE
Grm4	chr17	FALSE	TRUE
Grm8	chr6	FALSE	FALSE
Grn	chr11	FALSE	FALSE
Grtp1	chr8	FALSE	FALSE
Grxcr1	chr5	TRUE	FALSE
Gsap	chr5	FALSE	FALSE
Gsc2	chr16	FALSE	FALSE
Gsdma3	chr11	FALSE	FALSE
Gsdme	chr6	FALSE	FALSE
Gse1	chr8	FALSE	TRUE
Gsg1l	chr7	FALSE	TRUE
Gsk3b	chr16	FALSE	TRUE
Gsn	chr2	FALSE	FALSE
Gsta3	chr1	FALSE	FALSE
Gstm1	chr3	FALSE	FALSE
Gstm4	chr3	FALSE	FALSE
Gsto2	chr19	FALSE	FALSE
Gtf2f2	chr14	FALSE	FALSE
Gtf2i	chr5	FALSE	TRUE
Gtf2ird1	chr5	FALSE	FALSE
Gtf2ird2	chr5	FALSE	FALSE
Gtf3c1	chr7	FALSE	TRUE
Gtf3c2	chr5	FALSE	FALSE
Gtf3c3	chr1	FALSE	FALSE
Gucy1a1	chr3	FALSE	FALSE
Gucy1a2	chr9	FALSE	TRUE
Gucy2c	chr6	FALSE	FALSE
Gxylt1	chr15	FALSE	FALSE
Gyg	chr3	FALSE	FALSE
Gzmn	chr14	TRUE	FALSE
H1f6	chr13	FALSE	FALSE
H2-Aa	chr17	FALSE	FALSE
H2-Ab1	chr17	FALSE	FALSE
H2-M1	chr17	FALSE	FALSE
H2-Q10	chr17	FALSE	FALSE
H2bc4	chr13	TRUE	TRUE
H3c15	chr3	TRUE	FALSE
H3f3a	chr1	FALSE	FALSE
H60c	chr10	TRUE	FALSE
Hacd2	chr16	FALSE	FALSE
Hacd4	chr4	FALSE	FALSE
Hace1	chr10	FALSE	FALSE
Hadh	chr3	FALSE	FALSE
Hadha	chr5	FALSE	FALSE
Hapln3	chr7	FALSE	FALSE
Hars2	chr18	FALSE	FALSE
Haus6	chr4	FALSE	FALSE
Havcr1	chr11	FALSE	FALSE
Hbb-bs	chr7	FALSE	FALSE
Hbs1l	chr10	FALSE	FALSE
Hcfc1	chrX	FALSE	FALSE
Hcfc2	chr10	FALSE	FALSE
Hcn1	chr13	TRUE	FALSE
Hcn4	chr9	FALSE	FALSE
Hdac11	chr6	TRUE	FALSE
Hdac4	chr1	FALSE	TRUE
Hdac8	chrX	FALSE	FALSE
Hdac9	chr12	FALSE	FALSE
Hddc2	chr10	FALSE	FALSE
Hdgf	chr3	FALSE	FALSE
Hdgfl2	chr17	FALSE	FALSE
Hdgfl3	chr7	FALSE	FALSE
Hdhd2	chr18	FALSE	FALSE
Hdhd5	chr6	FALSE	FALSE
Hdlbp	chr1	FALSE	TRUE
Hdx	chrX	FALSE	FALSE
Heatr1	chr13	FALSE	FALSE
Heca	chr10	FALSE	FALSE
Hectd1	chr12	FALSE	FALSE
Hectd4	chr5	FALSE	TRUE
Hecw1	chr13	FALSE	FALSE
Hecw2	chr1	FALSE	TRUE
Heg1	chr16	TRUE	FALSE
Helz	chr11	FALSE	TRUE
Hepacam2	chr6	FALSE	FALSE
Herc1	chr9	FALSE	FALSE
Herc2	chr7	FALSE	TRUE
Herc4	chr10	FALSE	FALSE
Herc6	chr6	FALSE	FALSE
Herpud2	chr9	FALSE	FALSE
Hes3	chr4	FALSE	FALSE
Hexa	chr9	FALSE	FALSE
Heyl	chr4	FALSE	FALSE
Hgd	chr16	TRUE	FALSE
Hgf	chr5	FALSE	FALSE
Hhat	chr1	FALSE	FALSE
Hhip	chr8	TRUE	FALSE
Hhipl1	chr12	FALSE	FALSE
Hhla1	chr15	FALSE	FALSE
Hibadh	chr6	FALSE	FALSE
Hic1	chr11	FALSE	FALSE
Hic2	chr16	FALSE	FALSE
Hif1an	chr19	FALSE	FALSE
Hikeshi	chr7	TRUE	FALSE
Hip1	chr5	FALSE	FALSE
Hipk2	chr6	FALSE	FALSE
Hipk3	chr2	FALSE	FALSE
Hira	chr16	FALSE	FALSE
Hivep1	chr13	FALSE	FALSE
Hivep2	chr10	FALSE	TRUE
Hk2	chr6	TRUE	FALSE
Hlcs	chr16	FALSE	TRUE
Hlf	chr11	FALSE	TRUE
Hltf	chr3	FALSE	FALSE
Hmbox1	chr14	FALSE	TRUE
Hmces	chr6	FALSE	FALSE
Hmcn1	chr1	TRUE	FALSE
Hmcn2	chr2	FALSE	FALSE
Hmg20a	chr9	FALSE	FALSE
Hmga2	chr10	FALSE	FALSE
Hmgb1	chr5	FALSE	FALSE
Hmgb2	chr8	TRUE	FALSE
Hmgn3	chr9	FALSE	FALSE
Hmgxb3	chr18	FALSE	FALSE
Hmmr	chr11	FALSE	FALSE
Hnf4a	chr2	FALSE	FALSE
Hnf4g	chr3	FALSE	FALSE
Hnrnpk	chr13	FALSE	FALSE
Homer2	chr7	FALSE	FALSE
Hook3	chr8	FALSE	TRUE
Hoxb7	chr11	FALSE	FALSE
Hoxc4	chr15	FALSE	FALSE
Hp	chr8	FALSE	FALSE
Hp1bp3	chr4	FALSE	FALSE
Hpca	chr4	FALSE	FALSE
Hpse2	chr19	FALSE	FALSE
Hrh1	chr6	FALSE	FALSE
Hs2st1	chr3	FALSE	FALSE
Hs3st1	chr5	FALSE	TRUE
Hs3st5	chr10	TRUE	TRUE
Hs6st3	chr14	FALSE	FALSE
Hsbp1l1	chr18	FALSE	FALSE
Hsd17b11	chr5	FALSE	FALSE
Hsf1	chr15	FALSE	FALSE
Hsf3	chrX	FALSE	FALSE
Hsf5	chr11	FALSE	FALSE
Hspa12a	chr19	FALSE	FALSE
Hspb7	chr4	FALSE	FALSE
Hspbap1	chr16	FALSE	FALSE
Hspg2	chr4	FALSE	FALSE
Htatip2	chr7	TRUE	FALSE
Htr1d	chr4	FALSE	FALSE
Htr1f	chr16	FALSE	FALSE
Htr4	chr18	FALSE	FALSE
Htr6	chr4	FALSE	FALSE
Htra1	chr7	FALSE	FALSE
Htt	chr5	FALSE	FALSE
Hydin	chr8	TRUE	FALSE
Ica1	chr6	FALSE	FALSE
Ice1	chr13	FALSE	FALSE
Icos	chr1	TRUE	FALSE
Ide	chr19	FALSE	FALSE
Iffo2	chr4	FALSE	TRUE
Ifi214	chr1	TRUE	FALSE
Ifi44l	chr3	FALSE	FALSE
Ifitm10	chr7	FALSE	FALSE
Ifnar2	chr16	FALSE	FALSE
Ifngr1	chr10	FALSE	FALSE
Ift122	chr6	TRUE	FALSE
Ift140	chr17	FALSE	FALSE
Ift57	chr16	TRUE	FALSE
Ift80	chr3	FALSE	TRUE
Ift81	chr5	FALSE	FALSE
Igbp1	chrX	TRUE	FALSE
Igdcc4	chr9	FALSE	FALSE
Igf1r	chr7	FALSE	TRUE
Igf2bp3	chr6	FALSE	FALSE
Igfbp2	chr1	FALSE	FALSE
Igfbp7	chr5	FALSE	FALSE
Igfbpl1	chr4	FALSE	FALSE
Igll1	chr16	FALSE	FALSE
Iglon5	chr7	FALSE	TRUE
Igsf10	chr3	TRUE	FALSE
Igsf11	chr16	FALSE	FALSE
Igsf21	chr4	FALSE	TRUE
Igsf3	chr3	FALSE	FALSE
Igsf5	chr16	FALSE	FALSE
Igsf6	chr7	FALSE	FALSE
Igsf9b	chr9	FALSE	TRUE
Ihh	chr1	FALSE	FALSE
Ikbkb	chr8	FALSE	FALSE
Ikbke	chr1	FALSE	FALSE
Ikzf2	chr1	FALSE	FALSE
Ikzf3	chr11	FALSE	FALSE
Ikzf5	chr7	FALSE	FALSE
Il10ra	chr9	TRUE	FALSE
Il11ra1	chr4	FALSE	FALSE
Il12rb1	chr8	FALSE	FALSE
Il12rb2	chr6	FALSE	FALSE
Il13ra1	chrX	FALSE	FALSE
Il17ra	chr6	FALSE	FALSE
Il17rb	chr14	FALSE	FALSE
Il17rd	chr14	FALSE	FALSE
Il19	chr1	FALSE	FALSE
Il1r1	chr1	FALSE	FALSE
Il1r2	chr1	FALSE	FALSE
Il1rap	chr16	FALSE	TRUE
Il1rapl2	chrX	FALSE	FALSE
Il20rb	chr9	TRUE	FALSE
Il27ra	chr8	FALSE	FALSE
Il31ra	chr13	FALSE	FALSE
Il4ra	chr7	FALSE	FALSE
Il6ra	chr3	FALSE	FALSE
Il6st	chr13	FALSE	FALSE
Il7	chr3	TRUE	FALSE
Ildr1	chr16	FALSE	FALSE
Ilf3	chr9	FALSE	FALSE
Ilrun	chr17	FALSE	FALSE
Iltifb	chr10	FALSE	FALSE
Ilvbl	chr10	TRUE	FALSE
Immp2l	chr12	FALSE	FALSE
Impa1	chr3	FALSE	FALSE
Impa2	chr18	FALSE	FALSE
Impad1	chr4	FALSE	TRUE
Impdh1	chr6	FALSE	FALSE
Impg2	chr16	FALSE	FALSE
Inava	chr1	FALSE	FALSE
Inf2	chr12	FALSE	TRUE
Inip	chr4	TRUE	FALSE
Ino80	chr2	FALSE	FALSE
Ino80d	chr1	FALSE	FALSE
Inpp4b	chr8	FALSE	TRUE
Inpp5a	chr7	FALSE	TRUE
Inpp5b	chr4	FALSE	FALSE
Ins2	chr7	FALSE	FALSE
Insc	chr7	FALSE	FALSE
Insl5	chr4	FALSE	FALSE
Insr	chr8	FALSE	TRUE
Insrr	chr3	FALSE	FALSE
Ints13	chr6	FALSE	FALSE
Ints2	chr11	FALSE	FALSE
Ints3	chr3	FALSE	TRUE
Ints4	chr7	TRUE	FALSE
Ints6	chr14	FALSE	FALSE
Ints9	chr14	FALSE	TRUE
Intu	chr3	TRUE	FALSE
Invs	chr4	FALSE	FALSE
Ipcef1	chr10	TRUE	FALSE
Ipo11	chr13	FALSE	FALSE
Ippk	chr13	FALSE	TRUE
Iqca1l	chr5	FALSE	FALSE
Iqce	chr5	FALSE	FALSE
Iqcf2	chr9	FALSE	FALSE
Iqch	chr9	FALSE	FALSE
Iqcj	chr3	FALSE	FALSE
Iqck	chr7	TRUE	TRUE
Iqcm	chr8	FALSE	FALSE
Iqgap1	chr7	FALSE	FALSE
Iqgap2	chr13	FALSE	FALSE
Iqschfp	chr3	TRUE	TRUE
Iqsec1	chr6	FALSE	TRUE
Iqsec3	chr6	FALSE	TRUE
Iqub	chr6	FALSE	FALSE
Irak1	chrX	FALSE	TRUE
Irak2	chr6	FALSE	FALSE
Irf2	chr8	FALSE	FALSE
Irf7	chr7	FALSE	FALSE
Irs1	chr1	FALSE	FALSE
Irx5	chr8	FALSE	FALSE
Isg20l2	chr3	FALSE	FALSE
Islr2	chr9	FALSE	FALSE
Ism1	chr2	FALSE	FALSE
Isoc2b	chr7	FALSE	FALSE
Isx	chr8	TRUE	FALSE
Itch	chr2	FALSE	FALSE
Itfg1	chr8	FALSE	FALSE
Itga5	chr15	FALSE	FALSE
Itga6	chr2	FALSE	FALSE
Itga7	chr10	TRUE	FALSE
Itga9	chr9	FALSE	FALSE
Itgad	chr7	FALSE	FALSE
Itgae	chr11	FALSE	FALSE
Itgal	chr7	FALSE	FALSE
Itgax	chr7	FALSE	FALSE
Itgb1bp1	chr12	TRUE	FALSE
Itgb3bp	chr4	FALSE	FALSE
Itgb4	chr11	FALSE	FALSE
Itgb5	chr16	TRUE	FALSE
Itgb7	chr15	FALSE	FALSE
Itih4	chr14	FALSE	FALSE
Itih5	chr2	TRUE	FALSE
Itm2c	chr1	TRUE	FALSE
Itpa	chr2	FALSE	FALSE
Itpk1	chr12	TRUE	FALSE
Itpkb	chr1	FALSE	FALSE
Itpr1	chr6	FALSE	FALSE
Itpr3	chr17	FALSE	TRUE
Itprid1	chr6	FALSE	FALSE
Itsn1	chr16	FALSE	TRUE
Itsn2	chr12	FALSE	FALSE
Ivns1abp	chr1	FALSE	FALSE
Iyd	chr10	TRUE	FALSE
Jade2	chr11	FALSE	FALSE
Jade3	chrX	FALSE	FALSE
Jag2	chr12	FALSE	FALSE
Jak1	chr4	FALSE	TRUE
Jakmip1	chr5	FALSE	FALSE
Jakmip2	chr18	FALSE	FALSE
Jakmip3	chr7	FALSE	TRUE
Jam2	chr16	FALSE	FALSE
Jam3	chr9	FALSE	FALSE
Jarid2	chr13	FALSE	TRUE
Jazf1	chr6	FALSE	FALSE
Jcad	chr18	FALSE	FALSE
Jdp2	chr12	FALSE	TRUE
Jhy	chr9	FALSE	FALSE
Jmjd1c	chr10	FALSE	TRUE
Jph1	chr1	TRUE	FALSE
Kalrn	chr16	FALSE	FALSE
Kank1	chr19	FALSE	FALSE
Kansl1	chr11	FALSE	TRUE
Kansl1l	chr1	FALSE	FALSE
Kansl3	chr1	FALSE	FALSE
Kat2b	chr17	FALSE	FALSE
Kat7	chr11	FALSE	FALSE
Katnal2	chr18	FALSE	FALSE
Kazald1	chr19	FALSE	FALSE
Kbtbd11	chr8	FALSE	TRUE
Kbtbd12	chr6	TRUE	FALSE
Kcmf1	chr6	FALSE	TRUE
Kcna2	chr3	FALSE	FALSE
Kcnab1	chr3	TRUE	FALSE
Kcnab2	chr4	FALSE	TRUE
Kcnb1	chr2	FALSE	TRUE
Kcnc2	chr10	FALSE	FALSE
Kcnd2	chr6	FALSE	TRUE
Kcng4	chr8	FALSE	FALSE
Kcnh1	chr1	FALSE	TRUE
Kcnh2	chr5	FALSE	TRUE
Kcnh3	chr15	FALSE	FALSE
Kcnh4	chr11	FALSE	FALSE
Kcnh7	chr2	FALSE	FALSE
Kcnh8	chr17	FALSE	FALSE
Kcnip1	chr11	TRUE	FALSE
Kcnip2	chr19	FALSE	FALSE
Kcnip3	chr2	FALSE	TRUE
Kcnip4	chr5	FALSE	TRUE
Kcnj15	chr16	FALSE	FALSE
Kcnj3	chr2	FALSE	TRUE
Kcnj4	chr15	FALSE	FALSE
Kcnj6	chr16	FALSE	TRUE
Kcnk10	chr12	FALSE	TRUE
Kcnk13	chr12	FALSE	FALSE
Kcnk2	chr1	TRUE	TRUE
Kcnk3	chr5	FALSE	TRUE
Kcnk5	chr14	FALSE	FALSE
Kcnma1	chr14	TRUE	TRUE
Kcnmb2	chr3	FALSE	FALSE
Kcnmb3	chr3	FALSE	FALSE
Kcnmb4	chr10	FALSE	FALSE
Kcnn3	chr3	FALSE	FALSE
Kcnq1	chr7	FALSE	TRUE
Kcnq2	chr2	FALSE	FALSE
Kcnq4	chr4	FALSE	FALSE
Kcnq5	chr1	FALSE	FALSE
Kcns1	chr2	FALSE	FALSE
Kcnt1	chr2	FALSE	TRUE
Kcnt2	chr1	FALSE	FALSE
Kctd1	chr18	FALSE	TRUE
Kctd12	chr14	TRUE	FALSE
Kctd16	chr18	TRUE	FALSE
Kctd21	chr7	TRUE	FALSE
Kctd3	chr1	FALSE	TRUE
Kctd4	chr14	FALSE	FALSE
Kctd6	chr14	TRUE	FALSE
Kctd8	chr5	TRUE	FALSE
Kdelr3	chr15	FALSE	FALSE
Kdm1a	chr4	FALSE	TRUE
Kdm2a	chr19	FALSE	FALSE
Kdm2b	chr5	FALSE	FALSE
Kdm3a	chr6	FALSE	FALSE
Kdm3b	chr18	FALSE	FALSE
Kdm4b	chr17	FALSE	FALSE
Kdm4c	chr4	FALSE	FALSE
Kdm5b	chr1	FALSE	FALSE
Kdm5c	chrX	FALSE	FALSE
Kdm6a	chrX	FALSE	FALSE
Kdm7a	chr6	FALSE	FALSE
Kera	chr10	TRUE	FALSE
Khdrbs2	chr1	TRUE	FALSE
Kidins220	chr12	FALSE	TRUE
Kif11	chr19	FALSE	FALSE
Kif13b	chr14	FALSE	TRUE
Kif14	chr1	FALSE	FALSE
Kif16b	chr2	FALSE	FALSE
Kif18a	chr2	TRUE	FALSE
Kif19a	chr11	FALSE	FALSE
Kif1b	chr4	FALSE	TRUE
Kif1c	chr11	FALSE	FALSE
Kif21a	chr15	FALSE	TRUE
Kif21b	chr1	FALSE	FALSE
Kif24	chr4	FALSE	FALSE
Kif26b	chr1	FALSE	TRUE
Kif27	chr13	FALSE	FALSE
Kif28	chr1	FALSE	FALSE
Kif3b	chr2	FALSE	FALSE
Kif4	chrX	FALSE	FALSE
Kif5a	chr10	FALSE	TRUE
Kif5c	chr2	FALSE	TRUE
Kif6	chr17	FALSE	FALSE
Kif9	chr9	FALSE	FALSE
Kifap3	chr1	FALSE	FALSE
Kifc3	chr8	FALSE	TRUE
Kirrel	chr3	TRUE	TRUE
Kirrel3	chr9	FALSE	TRUE
Kit	chr5	FALSE	FALSE
Kitl	chr10	FALSE	FALSE
Kiz	chr2	FALSE	FALSE
Kl	chr5	FALSE	FALSE
Klb	chr5	FALSE	FALSE
Klc1	chr12	FALSE	TRUE
Klf12	chr14	FALSE	FALSE
Klf13	chr7	FALSE	FALSE
Klf15	chr6	FALSE	FALSE
Klf3	chr5	FALSE	TRUE
Klf7	chr1	FALSE	TRUE
Klf8	chrX	FALSE	TRUE
Klhdc10	chr6	FALSE	FALSE
Klhl14	chr18	FALSE	FALSE
Klhl18	chr9	FALSE	FALSE
Klhl2	chr8	FALSE	FALSE
Klhl26	chr8	FALSE	FALSE
Klhl29	chr12	FALSE	TRUE
Klhl3	chr13	FALSE	FALSE
Klhl31	chr9	FALSE	FALSE
Klhl32	chr4	FALSE	FALSE
Kmt2c	chr5	FALSE	FALSE
Kmt2d	chr15	FALSE	TRUE
Kmt2e	chr5	FALSE	FALSE
Kmt5b	chr19	FALSE	TRUE
Kndc1	chr7	FALSE	TRUE
Knop1	chr7	FALSE	FALSE
Kntc1	chr5	FALSE	FALSE
Kpna3	chr14	FALSE	FALSE
Kpna7	chr5	FALSE	FALSE
Kras	chr6	FALSE	FALSE
Kremen1	chr11	FALSE	FALSE
Krit1	chr5	FALSE	FALSE
Krt19	chr11	FALSE	FALSE
Krt24	chr11	TRUE	FALSE
Krt25	chr11	FALSE	FALSE
Krt5	chr15	FALSE	FALSE
Krt71	chr15	FALSE	FALSE
Krt80	chr15	FALSE	FALSE
Krtap5-2	chr7	FALSE	FALSE
Ksr1	chr11	FALSE	FALSE
Ksr2	chr5	FALSE	TRUE
Ktn1	chr14	FALSE	FALSE
Kyat3	chr3	FALSE	FALSE
Kynu	chr2	FALSE	FALSE
L1cam	chrX	FALSE	TRUE
L3mbtl1	chr2	FALSE	FALSE
L3mbtl2	chr15	FALSE	FALSE
L3mbtl3	chr10	FALSE	FALSE
L3mbtl4	chr17	TRUE	FALSE
Lama1	chr17	FALSE	FALSE
Lama3	chr18	TRUE	FALSE
Lama4	chr10	FALSE	FALSE
Lamb3	chr1	TRUE	FALSE
Lamc2	chr1	TRUE	FALSE
Lamp2	chrX	FALSE	FALSE
Lamtor1	chr7	FALSE	FALSE
Lamtor3	chr3	FALSE	FALSE
Lancl2	chr6	FALSE	FALSE
Lancl3	chrX	TRUE	FALSE
Laptm4b	chr15	FALSE	FALSE
Large1	chr8	FALSE	FALSE
Larp1	chr11	FALSE	TRUE
Larp4b	chr13	FALSE	TRUE
Lars2	chr9	FALSE	FALSE
Lats1	chr10	FALSE	FALSE
Lats2	chr14	FALSE	FALSE
Lca5l	chr16	TRUE	FALSE
Lclat1	chr17	FALSE	FALSE
Lcmt1	chr7	TRUE	FALSE
Lcor	chr19	FALSE	FALSE
Lcorl	chr5	FALSE	TRUE
Lcp1	chr14	FALSE	FALSE
Lcp2	chr11	FALSE	FALSE
Lct	chr1	FALSE	FALSE
Ldb2	chr5	FALSE	FALSE
Ldha	chr7	FALSE	FALSE
Ldlrad2	chr4	FALSE	FALSE
Ldlrad3	chr2	TRUE	FALSE
Ldlrad4	chr18	TRUE	FALSE
Lef1	chr3	FALSE	FALSE
Lekr1	chr3	FALSE	FALSE
Lemd2	chr17	FALSE	FALSE
Lep	chr6	TRUE	FALSE
Lgals3bp	chr11	FALSE	FALSE
Lgi2	chr5	FALSE	FALSE
Lgr4	chr2	TRUE	FALSE
Lgr6	chr1	FALSE	FALSE
Lgsn	chr1	TRUE	FALSE
Lhfp	chr3	FALSE	TRUE
Lhfpl3	chr5	TRUE	TRUE
Lhpp	chr7	TRUE	FALSE
Lhx2	chr2	FALSE	FALSE
Lhx3	chr2	FALSE	FALSE
Lhx6	chr2	FALSE	FALSE
Lifr	chr15	FALSE	FALSE
Limch1	chr5	FALSE	FALSE
Limd1	chr9	FALSE	FALSE
Limk1	chr5	FALSE	FALSE
Limk2	chr11	FALSE	FALSE
Lims1	chr10	TRUE	FALSE
Lims2	chr18	FALSE	FALSE
Lin28b	chr10	FALSE	FALSE
Lin52	chr12	FALSE	FALSE
Lin7a	chr10	FALSE	TRUE
Lingo1	chr9	FALSE	TRUE
Lingo3	chr10	FALSE	FALSE
Lipc	chr9	TRUE	FALSE
Liph	chr16	FALSE	FALSE
Lipo3	chr19	FALSE	FALSE
Lix1l	chr3	FALSE	FALSE
Llgl2	chr11	FALSE	FALSE
Lman2	chr13	FALSE	FALSE
Lmbr1	chr5	FALSE	FALSE
Lmbr1l	chr15	FALSE	FALSE
Lmbrd1	chr1	FALSE	FALSE
Lmf1	chr17	FALSE	FALSE
Lmf2	chr15	FALSE	FALSE
Lmln	chr16	FALSE	FALSE
Lmntd1	chr6	FALSE	FALSE
Lmo1	chr7	FALSE	TRUE
Lmo3	chr6	FALSE	FALSE
Lmo7	chr14	FALSE	FALSE
Lmod1	chr1	FALSE	FALSE
Lmtk2	chr5	FALSE	TRUE
Lmx1b	chr2	FALSE	FALSE
Lnpk	chr2	FALSE	FALSE
Lonp2	chr8	FALSE	TRUE
Lonrf1	chr8	FALSE	FALSE
Lonrf2	chr1	FALSE	FALSE
Lonrf3	chrX	FALSE	FALSE
Loxhd1	chr18	FALSE	FALSE
Loxl1	chr9	FALSE	FALSE
Lpgat1	chr1	FALSE	TRUE
Lpin1	chr12	FALSE	FALSE
Lpin2	chr17	FALSE	FALSE
Lpo	chr11	FALSE	FALSE
Lpp	chr16	TRUE	FALSE
Lrba	chr3	FALSE	FALSE
Lrch1	chr14	FALSE	TRUE
Lrch2	chrX	FALSE	FALSE
Lrch3	chr16	FALSE	TRUE
Lrfn2	chr17	FALSE	FALSE
Lrfn3	chr7	FALSE	FALSE
Lrfn5	chr12	FALSE	FALSE
Lrif1	chr3	FALSE	FALSE
Lrig2	chr3	FALSE	TRUE
Lrig3	chr10	FALSE	FALSE
Lrmda	chr14	FALSE	FALSE
Lrp1	chr10	FALSE	TRUE
Lrp12	chr15	FALSE	FALSE
Lrp1b	chr2	TRUE	FALSE
Lrp2	chr2	FALSE	FALSE
Lrp6	chr6	FALSE	FALSE
Lrp8	chr4	FALSE	FALSE
Lrpap1	chr5	FALSE	FALSE
Lrpprc	chr17	FALSE	FALSE
Lrrc1	chr9	FALSE	FALSE
Lrrc15	chr16	FALSE	FALSE
Lrrc20	chr10	FALSE	FALSE
Lrrc27	chr7	FALSE	FALSE
Lrrc28	chr7	TRUE	FALSE
Lrrc3	chr10	FALSE	TRUE
Lrrc32	chr7	FALSE	FALSE
Lrrc36	chr8	TRUE	FALSE
Lrrc37a	chr11	FALSE	FALSE
Lrrc38	chr4	FALSE	FALSE
Lrrc4	chr6	TRUE	FALSE
Lrrc49	chr9	TRUE	FALSE
Lrrc4c	chr2	TRUE	TRUE
Lrrc51	chr7	FALSE	FALSE
Lrrc52	chr1	FALSE	FALSE
Lrrc55	chr2	FALSE	FALSE
Lrrc6	chr15	TRUE	FALSE
Lrrc72	chr12	FALSE	FALSE
Lrrc8b	chr5	FALSE	FALSE
Lrrc8c	chr5	FALSE	TRUE
Lrrc8d	chr5	FALSE	TRUE
Lrrfip1	chr1	FALSE	TRUE
Lrrfip2	chr9	FALSE	FALSE
Lrriq1	chr10	FALSE	FALSE
Lrriq3	chr3	FALSE	FALSE
Lrrk1	chr7	FALSE	FALSE
Lrrn1	chr6	TRUE	FALSE
Lrrn2	chr1	FALSE	TRUE
Lrrn3	chr12	FALSE	FALSE
Lrrn4	chr2	FALSE	FALSE
Lrrtm4	chr6	TRUE	TRUE
Lrtm1	chr14	TRUE	FALSE
Lrtm2	chr6	FALSE	FALSE
Lsamp	chr16	TRUE	TRUE
Lsm10	chr4	TRUE	FALSE
Lsmem1	chr12	FALSE	FALSE
Ltbp2	chr12	FALSE	TRUE
Ltk	chr2	FALSE	FALSE
Ltv1	chr10	FALSE	FALSE
Luc7l3	chr11	FALSE	FALSE
Lum	chr10	TRUE	FALSE
Lurap1l	chr4	TRUE	TRUE
Luzp1	chr4	FALSE	TRUE
Lvrn	chr18	FALSE	FALSE
Ly6g6c	chr17	TRUE	FALSE
Ly6g6d	chr17	TRUE	FALSE
Ly6g6f	chr17	TRUE	FALSE
Ly75	chr2	FALSE	FALSE
Ly86	chr13	FALSE	FALSE
Lyl1	chr8	FALSE	FALSE
Lyn	chr4	TRUE	FALSE
Lypd6b	chr2	FALSE	FALSE
Lyrm2	chr4	FALSE	FALSE
Lyrm7	chr11	FALSE	FALSE
Lyst	chr13	FALSE	FALSE
Mab21l2	chr3	FALSE	FALSE
Mab21l3	chr3	FALSE	FALSE
Macc1	chr12	FALSE	FALSE
Macf1	chr4	FALSE	TRUE
Macrod1	chr19	FALSE	TRUE
Macrod2	chr2	TRUE	FALSE
Macroh2a1	chr13	FALSE	TRUE
Macroh2a2	chr10	FALSE	TRUE
Mad1l1	chr5	FALSE	TRUE
Madd	chr2	FALSE	FALSE
Magi1	chr6	FALSE	FALSE
Magi3	chr3	FALSE	FALSE
Majin	chr19	FALSE	FALSE
