gene_name	mecp2_tss_fold	mecp2_tss_fdr	mecp2_tss_min_fdr	mecp2_tss_n_peaks	mecp2_tss_n_sig	mecp2_tss_has_sig	mecp2_med_fold	mecp2_med_fdr	mecp2_med_min_fdr	mecp2_med_n_peaks	mecp2_med_n_sig	mecp2_med_has_sig	chr	min_abs_dist_tss	total_peak_width	annot_gene_length	gained_nearest_tss	lost_nearest_tss	gained_median_sig	lost_median_sig	sign_flip	many_peaks
Ppfibp2	0.0111572801430419	0.967410479087778	0.428140195567852	24	0	FALSE	0.00357002532427084	0.428140195567852	0.428140195567852	24	0	FALSE	chr7	0	9624	62438	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Pphln1	0.0304930277655784	0.875243924321555	0.875243924321555	7	0	FALSE	-0.0204536702826778	0.875243924321555	0.875243924321555	7	0	FALSE	chr15	3011	2807	12071	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppia	-0.243439940561202	0.329524004065981	0.329524004065981	7	0	FALSE	0.00415321656831504	0.329524004065981	0.329524004065981	7	0	FALSE	chr11	0	2807	2570	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppib	-0.0671032156803005	0.722294746258457	0.722294746258457	2	0	FALSE	0.0108892924231673	0.722294746258457	0.722294746258457	2	0	FALSE	chr9	0	802	6402	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppic	0.0118938132099405	0.963409197504399	0.148698842538376	16	0	FALSE	-0.00403808151121057	0.148698842538376	0.148698842538376	16	0	FALSE	chr18	0	6416	11784	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppid	-0.00669198312447931	0.978114657394723	0.245620839123758	3	0	FALSE	-0.0358548718540187	0.245620839123758	0.245620839123758	3	0	FALSE	chr3	0	1203	3821	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppie	-0.00607212844549329	0.98338839325963	0.87291852136271	3	0	FALSE	-0.0111810347113195	0.87291852136271	0.87291852136271	3	0	FALSE	chr4	74	1203	3529	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppif	0.0401701378345259	0.836091936784863	0.645759736144669	5	0	FALSE	0.00245232874680472	0.645759736144669	0.645759736144669	5	0	FALSE	chr14	0	2005	6311	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppifos	-0.0184109696543309	0.932763865092349	0.695594282281443	5	0	FALSE	-0.0184109696543309	0.695594282281443	0.695594282281443	5	0	FALSE	chr14	1212	2005	4309	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppig	0.0329395272565953	0.889187629365933	0.889187629365933	1	0	FALSE	0.0329395272565953	0.889187629365933	0.889187629365933	1	0	FALSE	chr2	0	401	10500	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppih	-0.000687114757432698	0.998268511326073	0.946555387751954	2	0	FALSE	0.0083169661105266	0.946555387751954	0.946555387751954	2	0	FALSE	chr4	0	802	13833	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppil1	0.0667015570458884	0.759007254835908	0.759007254835908	6	0	FALSE	-0.00846668486075866	0.759007254835908	0.759007254835908	6	0	FALSE	chr17	0	2406	5683	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppil2	0.0178326604843705	0.941546917646653	0.487816409683745	7	0	FALSE	-0.0274900197103826	0.487816409683745	0.487816409683745	7	0	FALSE	chr16	287	2807	1416	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppil4	-0.031120224140459	0.885744616848221	0.885744616848221	1	0	FALSE	-0.031120224140459	0.885744616848221	0.885744616848221	1	0	FALSE	chr10	0	401	19954	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppil6	-0.0241707301311571	0.903004024628949	0.903004024628949	2	0	FALSE	0.00691501796257	0.903004024628949	0.903004024628949	2	0	FALSE	chr10	5186	802	12635	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppip5k1	-0.0168453432636591	0.930176625734161	0.14402277223118	6	0	FALSE	-0.0176061959555895	0.14402277223118	0.14402277223118	6	0	FALSE	chr2	0	2406	6881	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppip5k2	-0.0266497902495273	0.914184283851242	0.914184283851242	2	0	FALSE	-0.00834262697684014	0.914184283851242	0.914184283851242	2	0	FALSE	chr1	13071	802	5113	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppl	0.00964551528182269	0.971823562046185	0.588837475412889	11	0	FALSE	0.000730716923013892	0.588837475412889	0.588837475412889	11	0	FALSE	chr16	0	4411	35442	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppm1a	-0.00291731180226596	0.988895722660354	0.812123281145009	6	0	FALSE	-0.00227418391948301	0.812123281145009	0.812123281145009	6	0	FALSE	chr12	0	2406	23044	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppm1b	0.0976788528966752	1	0.412707644897864	11	0	FALSE	-0.00174948960315686	0.412707644897864	0.412707644897864	11	0	FALSE	chr17	453	4411	30100	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppm1d	0.00394922680105393	0.985394376485737	0.985394376485737	4	0	FALSE	0.0224991894477199	0.985394376485737	0.985394376485737	4	0	FALSE	chr11	0	1604	35823	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppm1e	-0.0988838265612181	0.743434192021894	0.703480673150122	9	0	FALSE	-0.0229540411476169	0.703480673150122	0.703480673150122	9	0	FALSE	chr11	0	3609	132118	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppm1f	-0.0589506466521472	0.757856586445169	0.504973735654662	9	0	FALSE	-0.0243380698934298	0.504973735654662	0.504973735654662	9	0	FALSE	chr16	0	3609	30896	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppm1g	-0.0339467261916204	0.869539993550127	0.869539993550127	2	0	FALSE	-0.0143407570239321	0.869539993550127	0.869539993550127	2	0	FALSE	chr5	0	802	17902	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppm1h	-0.0742284703771746	0.688863664485146	0.103983374341001	39	0	FALSE	-0.021952881096004	0.103983374341001	0.103983374341001	39	0	FALSE	chr10	0	15639	201572	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppm1j	-0.0584422319459305	0.748698148902421	0.748698148902421	1	0	FALSE	-0.0584422319459305	0.748698148902421	0.748698148902421	1	0	FALSE	chr3	2379	401	4963	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppm1k	0.0100645738895099	0.96379982405148	0.96379982405148	1	0	FALSE	0.0100645738895099	0.96379982405148	0.96379982405148	1	0	FALSE	chr6	0	401	28925	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppm1l	0.0673715330198358	0.766455021988583	3.32239797635289e-05	44	3	TRUE	1.45229783041378	3.32239797635289e-05	3.32239797635289e-05	44	3	TRUE	chr3	65	17644	4121	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
Ppm1m	0.00843636323956502	0.974844975156602	0.865785100493027	5	0	FALSE	-0.0177790711840613	0.865785100493027	0.865785100493027	5	0	FALSE	chr9	0	2005	1802	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppm1n	-0.00273578504786584	0.992548438512386	0.942182739320374	2	0	FALSE	-0.00964720868062042	0.942182739320374	0.942182739320374	2	0	FALSE	chr7	0	802	335	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppme1	-0.0391790653942729	0.829799587269749	0.829799587269749	3	0	FALSE	-0.0259598426339218	0.829799587269749	0.829799587269749	3	0	FALSE	chr7	0	1203	16835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppox	0.00733867835473202	0.969603516378473	0.969603516378473	1	0	FALSE	0.00733867835473202	0.969603516378473	0.969603516378473	1	0	FALSE	chr1	0	401	755	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1ca	0.0570133716612138	0.802062705275934	0.37623330002349	3	0	FALSE	-0.00348099925194578	0.37623330002349	0.37623330002349	3	0	FALSE	chr19	156	1203	2987	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppp1cb	0.00417392903212325	0.984560073413425	0.122270447334912	12	0	FALSE	0.0356703089928772	0.122270447334912	0.122270447334912	12	0	FALSE	chr5	0	4812	36681	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1cc	0.0172128147260947	1	0.803501651155966	2	0	FALSE	0.0304022028418958	0.803501651155966	0.803501651155966	2	0	FALSE	chr5	70	802	1944	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1ccb	-0.0284238681602099	0.904633052630423	0.904633052630423	1	0	FALSE	-0.0284238681602099	0.904633052630423	0.904633052630423	1	0	FALSE	chr5	96	401	1212	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r10	0.0721320536296003	0.745802671792478	0.669915827218707	3	0	FALSE	-0.0285548956773162	0.669915827218707	0.669915827218707	3	0	FALSE	chr17	0	1203	1836	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppp1r11	-0.0132738597209802	0.951378864855225	0.951378864855225	2	0	FALSE	-0.0258223812820267	0.951378864855225	0.951378864855225	2	0	FALSE	chr17	0	802	3358	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r12a	-0.0231029637198558	0.930316068550052	0.835098724575852	7	0	FALSE	0.0196853678191508	0.835098724575852	0.835098724575852	7	0	FALSE	chr10	0	2807	115176	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp1r12b	-0.0105886473196877	0.954547562619955	0.0695983393182536	19	0	FALSE	-0.0108426287142925	0.0695983393182536	0.0695983393182536	19	0	FALSE	chr1	0	7619	195883	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r12c	-0.0446589957122035	0.852668175121688	0.444122628075055	5	0	FALSE	-0.0287978299721186	0.444122628075055	0.444122628075055	5	0	FALSE	chr7	0	2005	19842	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r13b	0.00749308648231338	0.979653083364243	0.459375653187992	9	0	FALSE	0.00603598138868624	0.459375653187992	0.459375653187992	9	0	FALSE	chr12	0	3609	41122	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r13l	-0.0471271710478436	0.807386027345829	0.807386027345829	5	0	FALSE	-0.0428606531289863	0.807386027345829	0.807386027345829	5	0	FALSE	chr7	0	2005	17318	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r14a	0.744287665158419	0.0323649227016224	0.0323649227016224	3	1	TRUE	0.744287665158419	0.0323649227016224	0.0323649227016224	3	1	TRUE	chr7	703	1203	4490	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Ppp1r14bl	0.0176737637651538	0.929861467498308	4.99992542186814e-20	26	15	TRUE	1.82620966565794	4.99992542186814e-20	4.99992542186814e-20	26	15	TRUE	chr1	41	10426	1781	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
Ppp1r14c	0.128567799007173	0.524875251718873	0.0366723206231059	26	1	TRUE	0.764330279536565	0.0366723206231059	0.0366723206231059	26	1	TRUE	chr10	0	10426	98919	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
Ppp1r15a	0.0454877568947052	0.825379552034557	0.825379552034557	2	0	FALSE	0.0211135452668497	0.825379552034557	0.825379552034557	2	0	FALSE	chr7	0	802	3225	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r15b	-0.112845327588879	0.559845114801126	0.414179115953337	9	0	FALSE	-0.0018968037215918	0.414179115953337	0.414179115953337	9	0	FALSE	chr1	0	3609	8641	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r16a	-0.0445414100792225	0.828222793607639	0.759428500678138	4	0	FALSE	-0.03250592258974	0.759428500678138	0.759428500678138	4	0	FALSE	chr15	0	1604	23305	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r16b	-0.149859917531867	0.518905028797899	0.352976381376887	12	0	FALSE	-0.0155391957355282	0.352976381376887	0.352976381376887	12	0	FALSE	chr2	0	4812	70200	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r17	0.00269556426418283	1	0.590082461518619	8	0	FALSE	-0.00618529777402054	0.590082461518619	0.590082461518619	8	0	FALSE	chr6	5147	3208	15193	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp1r18	-0.167855940723451	0.472978526414073	0.472978526414073	2	0	FALSE	-0.0927021848549202	0.472978526414073	0.472978526414073	2	0	FALSE	chr17	0	802	8982	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r1a	-0.0263166293855431	0.908739698870699	0.587092362485874	5	0	FALSE	-0.0263166293855431	0.587092362485874	0.587092362485874	5	0	FALSE	chr15	243	2005	7301	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r1b	0.0135380964094739	0.951484701864844	0.921566183926473	3	0	FALSE	-0.0206455921459599	0.921566183926473	0.921566183926473	3	0	FALSE	chr11	0	1203	9393	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppp1r1c	-0.13833732629234	1	0.856979859508773	5	0	FALSE	0.0231341666902076	0.856979859508773	0.856979859508773	5	0	FALSE	chr2	3938	2005	102534	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp1r2	-0.160522864318792	0.433226819656953	0.433226819656953	4	0	FALSE	-0.109880475354362	0.433226819656953	0.433226819656953	4	0	FALSE	chr16	0	1604	17018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r2-ps3	0.00949142153235536	1	1	2	0	FALSE	-0.0489138497044578	1	1	2	0	FALSE	chr19	0	802	618	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppp1r2-ps7	-0.00458004297013392	1	1	1	0	FALSE	-0.00458004297013392	1	1	1	0	FALSE	chrX	150897	401	609	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r2-ps9	0.0567413289160935	1	8.5385679764191e-08	6	2	TRUE	1.76515140346883	8.5385679764191e-08	8.5385679764191e-08	6	2	TRUE	chrX	103910	2406	549	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
Ppp1r21	0.0323516520750184	0.858832137497132	0.209851997908462	18	0	FALSE	0.015274453612062	0.209851997908462	0.209851997908462	18	0	FALSE	chr17	0	7218	58250	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r26	-0.0115044873978362	0.97114998768458	1.1053940600719e-08	30	6	TRUE	1.32494245706261	1.1053940600719e-08	1.1053940600719e-08	30	6	TRUE	chr2	0	12030	3965	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Ppp1r35	-0.0342322285720701	0.846205531302269	0.846205531302269	1	0	FALSE	-0.0342322285720701	0.846205531302269	0.846205531302269	1	0	FALSE	chr5	0	401	914	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r36	-0.0138758057912723	0.955964040704795	0.955964040704795	1	0	FALSE	-0.0138758057912723	0.955964040704795	0.955964040704795	1	0	FALSE	chr12	1053	401	21955	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r36dn	-0.0227082601407754	1	0.904551810778746	4	0	FALSE	-0.00407224503968135	0.904551810778746	0.904551810778746	4	0	FALSE	chr12	5864	1604	4164	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r37	-0.00242697219453629	0.993922967469158	0.583446307808032	12	0	FALSE	-0.00383131140966778	0.583446307808032	0.583446307808032	12	0	FALSE	chr7	291	4812	2183	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r3a	-0.020140303737638	1	0.0840229788271359	8	0	FALSE	0.0145558300311757	0.0840229788271359	0.0840229788271359	8	0	FALSE	chr6	18858	3208	41298	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp1r3b	-0.0689421410676062	0.725141230948054	0.00322054340063229	38	4	TRUE	1.0829507604944	0.00322054340063229	0.00322054340063229	38	4	TRUE	chr8	930	15238	2867	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Ppp1r3c	0.173947784112918	0.479778718056751	0.479778718056751	4	0	FALSE	0.0812299474707824	0.479778718056751	0.479778718056751	4	0	FALSE	chr19	0	1604	4923	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r3d	-0.0618158856493316	0.761260741611568	0.761260741611568	1	0	FALSE	-0.0618158856493316	0.761260741611568	0.761260741611568	1	0	FALSE	chr2	309	401	3267	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r3e	-0.0568585827429746	0.755262533975173	0.755262533975173	1	0	FALSE	-0.0568585827429746	0.755262533975173	0.755262533975173	1	0	FALSE	chr14	462	401	1942	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r3f	-0.0380840350084676	0.888738703768719	0.801203908564269	4	0	FALSE	-0.0121014302462886	0.801203908564269	0.801203908564269	4	0	FALSE	chrX	3823	1604	5036	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r3g	0.0271972250202787	0.887240652372053	0.455267734749293	12	0	FALSE	-0.0112004338453128	0.455267734749293	0.455267734749293	12	0	FALSE	chr13	872	4812	2536	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp1r42	-0.0674369682115479	0.768648662736711	0.768648662736711	4	0	FALSE	-0.00578610895626444	0.768648662736711	0.768648662736711	4	0	FALSE	chr1	0	1604	40306	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r8	-0.0053353177319041	0.985907688786525	0.875947470792574	5	0	FALSE	-0.0124095446452753	0.875947470792574	0.875947470792574	5	0	FALSE	chr4	0	2005	15297	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp1r9a	-0.202775747017122	0.419492433572786	0.0155555588504435	34	1	TRUE	0.930169007809412	0.0155555588504435	0.0155555588504435	34	1	TRUE	chr6	0	13634	256674	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Ppp1r9b	0.0109257603802812	0.967818455634166	0.648948164148323	4	0	FALSE	-0.0105751905017188	0.648948164148323	0.648948164148323	4	0	FALSE	chr11	232	1604	8447	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppp2ca	-0.0262246733837767	0.886814959314601	0.692949657696516	3	0	FALSE	-0.0262246733837767	0.692949657696516	0.692949657696516	3	0	FALSE	chr11	0	1203	29098	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp2cb	-0.11481306725496	1	1	2	0	FALSE	-0.0824757919366893	1	1	2	0	FALSE	chr8	137	802	19817	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp2r1a	-0.0135315299750631	0.943600884097367	0.776612555941036	3	0	FALSE	-0.0135315299750631	0.776612555941036	0.776612555941036	3	0	FALSE	chr17	0	1203	20606	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp2r1b	-0.125036844182327	0.594258798375924	0.382090980355658	15	0	FALSE	0.0218223872010014	0.382090980355658	0.382090980355658	15	0	FALSE	chr9	0	6015	35874	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp2r2a	-0.0464766896305508	0.822471295541894	0.523535404892874	9	0	FALSE	0.00627131875508011	0.523535404892874	0.523535404892874	9	0	FALSE	chr14	0	3609	56509	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp2r2b	-0.0161981853394411	1	0.0117864404098363	58	1	TRUE	-1.01197948068713	0.0117864404098363	0.0117864404098363	58	1	TRUE	chr18	21	23258	200289	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
Ppp2r2c	-0.0321467339276802	0.88352016387686	0.102161164503899	17	0	FALSE	-0.0221020221320034	0.102161164503899	0.102161164503899	17	0	FALSE	chr5	601	6817	758	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp2r2cos	-0.0611115315901389	1	0.542020809364671	7	0	FALSE	-0.0324598744120322	0.542020809364671	0.542020809364671	7	0	FALSE	chr5	396	2807	3285	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp2r2d	-0.0141789021576915	0.949100602222639	0.331101887485917	30	0	FALSE	-0.00916317769077593	0.331101887485917	0.331101887485917	30	0	FALSE	chr7	0	12030	22943	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp2r3a	0.053292166841564	1	0.720520233189684	7	0	FALSE	-0.00458611884191146	0.720520233189684	0.720520233189684	7	0	FALSE	chr9	269	2807	5645	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp2r3d	0.0697721170612291	1	0.582263675580258	6	0	FALSE	-0.0356300712869009	0.582263675580258	0.582263675580258	6	0	FALSE	chr9	513	2406	2557	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp2r5a	-0.0328018444943682	0.806505594825625	0.446418633644331	13	0	FALSE	-0.0501423645950464	0.446418633644331	0.446418633644331	13	0	FALSE	chr1	116	5213	45067	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp2r5b	-0.00669469665202102	0.97370574736411	0.946167273845792	4	0	FALSE	-0.00727876176649227	0.946167273845792	0.946167273845792	4	0	FALSE	chr19	101	1604	8108	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp2r5c	-0.0023787552525884	0.993360749411497	0.0524228308927778	32	0	FALSE	-0.00883426358985642	0.0524228308927778	0.0524228308927778	32	0	FALSE	chr12	0	12832	3880	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp2r5d	-0.183453409903447	0.447085895748366	0.447085895748366	5	0	FALSE	-0.0244265641081264	0.447085895748366	0.447085895748366	5	0	FALSE	chr17	0	2005	22012	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp2r5e	-0.0106511661019588	0.951660859212436	0.462280652264743	11	0	FALSE	-0.030059241433037	0.462280652264743	0.462280652264743	11	0	FALSE	chr12	57	4411	136558	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp3ca	0.0289042801483768	0.912323992226194	1.76710576309837e-07	54	12	TRUE	1.98189647460106	1.76710576309837e-07	1.76710576309837e-07	54	12	TRUE	chr3	0	21654	2511	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
Ppp3cc	-0.0163170007889938	0.945448763587864	0.945448763587864	1	0	FALSE	-0.0163170007889938	0.945448763587864	0.945448763587864	1	0	FALSE	chr14	0	401	71413	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp3r1	0.0283956766024559	0.888145038441898	0.715555909100622	3	0	FALSE	0.0283956766024559	0.715555909100622	0.715555909100622	3	0	FALSE	chr11	0	1203	41113	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp3r2	0.0320727602428768	0.871240623496991	0.871240623496991	2	0	FALSE	-0.0160605200369222	0.871240623496991	0.871240623496991	2	0	FALSE	chr4	0	802	3278	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppp4c	-0.00220626649067267	0.993778120335784	0.905177985997006	2	0	FALSE	-0.0156511408241796	0.905177985997006	0.905177985997006	2	0	FALSE	chr7	0	802	6473	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp4r1	-0.0439651337550816	0.820107958536584	0.632840036524357	9	0	FALSE	-0.00790879613463804	0.632840036524357	0.632840036524357	9	0	FALSE	chr17	0	3609	30686	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp4r1l-ps	-0.0669976909033732	0.705445443431015	0.705445443431015	11	0	FALSE	-0.00441953775704009	0.705445443431015	0.705445443431015	11	0	FALSE	chr2	0	4411	51025	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp4r2	-0.0223272631547173	0.934222092506469	1.81130808754982e-06	25	4	TRUE	1.11168928865305	1.81130808754982e-06	1.81130808754982e-06	25	4	TRUE	chr6	392	10025	36313	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Ppp4r3a	-0.031906592236925	0.889259551239165	0.889259551239165	2	0	FALSE	-0.0594821640935752	0.889259551239165	0.889259551239165	2	0	FALSE	chr12	105	802	18693	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp4r3b	0.00905271911905108	0.964763187872079	0.964763187872079	2	0	FALSE	0.00712202740667425	0.964763187872079	0.964763187872079	2	0	FALSE	chr11	0	802	36752	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp4r3c1	-0.254302581956098	1	1	3	0	FALSE	-0.0875019924366376	1	1	3	0	FALSE	chrX	91154	1203	2755	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp4r3c2	-0.0154159867908139	1	1	1	0	FALSE	-0.0154159867908139	1	1	1	0	FALSE	chrX	50680	401	3224	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp4r4	0.0200095073284947	0.926356395340086	0.788841031981654	7	0	FALSE	-0.00837633325414257	0.788841031981654	0.788841031981654	7	0	FALSE	chr12	168	2807	80335	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp5c	0.0324075637953414	0.876889887893137	0.218279461984266	10	0	FALSE	-0.0632242337603699	0.218279461984266	0.218279461984266	10	0	FALSE	chr7	0	4010	8318	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp6c	0.0137671344660264	0.963337753759177	0.81657716331852	8	0	FALSE	0.0013623771804314	0.81657716331852	0.81657716331852	8	0	FALSE	chr2	8473	3208	26186	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppp6r1	-0.066533799632026	0.7173156348379	0.7173156348379	4	0	FALSE	-0.0289691050815668	0.7173156348379	0.7173156348379	4	0	FALSE	chr7	0	1992	15745	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp6r2	0.006324891440228	0.981813986582752	0.705791128060384	8	0	FALSE	-0.0217947903523294	0.705791128060384	0.705791128060384	8	0	FALSE	chr15	20	3208	33227	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Ppp6r3	0.00596606555552742	0.972143102818345	0.730844511866622	14	0	FALSE	-0.0125658912960788	0.730844511866622	0.730844511866622	14	0	FALSE	chr19	0	5614	120793	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Pprc1	0.0140871508216788	0.946765162848736	0.122961078205792	4	0	FALSE	-0.107052331246307	0.122961078205792	0.122961078205792	4	0	FALSE	chr19	0	1604	4627	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Ppt1	-0.0163179134012357	0.93626731393274	0.93626731393274	1	0	FALSE	-0.0163179134012357	0.93626731393274	0.93626731393274	1	0	FALSE	chr4	0	401	22837	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppt2	0.0175599806957221	0.938536365099434	0.938536365099434	2	0	FALSE	0.00637175493114922	0.938536365099434	0.938536365099434	2	0	FALSE	chr17	0	802	10811	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pptc7	-0.00550455769013051	0.985527804556589	0.728079766824153	8	0	FALSE	-0.00991969509910991	0.728079766824153	0.728079766824153	8	0	FALSE	chr5	665	3208	39917	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ppwd1	-0.047486842189156	0.798274562485596	0.798274562485596	1	0	FALSE	-0.047486842189156	0.798274562485596	0.798274562485596	1	0	FALSE	chr13	0	401	5623	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppy	0.012794168413734	0.954628336490742	0.882209789095627	2	0	FALSE	0.0243148008958901	0.882209789095627	0.882209789095627	2	0	FALSE	chr11	401	802	1381	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
