gene_name	ctrl_aging_fold	ctrl_aging_fdr	ctrl_aging_min_fdr	ctrl_aging_n_peaks	ctrl_aging_n_sig	ctrl_aging_has_sig	ctrl_aging_n_sig_up	ctrl_aging_n_sig_down	ctrl_aging_max_fold	ctrl_aging_min_fold	ctrl_aging_mean_fold	mut_aging_fold	mut_aging_fdr	mut_aging_min_fdr	mut_aging_n_peaks	mut_aging_n_sig	mut_aging_has_sig	mut_aging_n_sig_up	mut_aging_n_sig_down	mut_aging_max_fold	mut_aging_min_fold	mut_aging_mean_fold	has_ctrl_peak	has_mut_peak	in_universe	ctrl_aging_up	mut_aging_up	ctrl_aging_down	mut_aging_down	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up	chr	gene_length	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_hyper	mch_hypo	mch_direction	mch_diff_pct	aging_group
Slc31a2	-0.0919041553197693	0.281555384320038	0.281555384320038	17	0	FALSE	0	0	0.097429059671064	-0.37843184229006	-0.111972261565756	-0.3882985337508	0.0541396700681187	0.0541396700681187	18	0	FALSE	0	0	0.388668497626052	-0.808245225404126	-0.336480694919092	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr4	35850	0.0177592523915317	0.0175127685889706	-0.000246483802561086	-0.163243014324869	0.174701631508728	FALSE	FALSE	FALSE	Hypomethylated	-0.0246483802561086	Other peak-carrying genes
Slc32a1	-0.0312898511761577	0.77588905648294	0.77588905648294	3	0	FALSE	0	0	0.0355611810871437	-0.120009431641358	-0.0385793672434573	-0.230870930420399	0.343329081640492	0.343329081640492	4	0	FALSE	0	0	-0.145104443153166	-0.356413454411626	-0.240814939601397	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr2	4982	0.0141667769368175	0.0170621220365867	0.00289534509976916	-0.0782857785381868	0.88234152784471	FALSE	FALSE	FALSE	Hypomethylated	0.289534509976916	Other peak-carrying genes
Slc33a1	-0.323333213327602	0.274206246546981	0.274206246546981	2	0	FALSE	0	0	-0.292918729737316	-0.353747696917889	-0.323333213327602	-0.445793643730151	0.0613453496102138	0.0613453496102138	2	0	FALSE	0	0	-0.199795886098549	-0.691791401361753	-0.445793643730151	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr3	31262	0.0147437670043588	0.0145144693046955	-0.000229297699663318	-0.26170934695854	0.097624820435731	FALSE	FALSE	FALSE	Hypomethylated	-0.0229297699663318	Other peak-carrying genes
Slc34a1	0.060786339385723	0.234657636379621	0.234657636379621	7	0	FALSE	0	0	0.210515070710681	-0.426447308610443	-0.000902684157662155	-0.223549812343641	0.159517503129874	0.159517503129874	8	0	FALSE	0	0	0.194269883372883	-0.56078861214033	-0.239176338559021	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr13	17406	0.0229437208238968	0.0199551720087981	-0.00298854881509872	-0.242177119626975	0.109448757648704	FALSE	FALSE	FALSE	Hypomethylated	-0.298854881509872	Other peak-carrying genes
Slc34a2	1.53996046464175	1.11730094119726e-05	1.11730094119726e-05	25	1	TRUE	1	0	1.53996046464175	-0.335261386816567	-0.0107369363910301	0.408519162126522	1.85999269563446e-05	1.85999269563446e-05	25	2	TRUE	1	1	1.63010691045723	-0.813068586204187	-0.231350526385853	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	chr5	33584	0.0229201116374057	0.0217260761757295	-0.00119403546167629	-0.137225740275896	0.193018419874157	FALSE	FALSE	FALSE	Hypomethylated	-0.119403546167629	Other peak-carrying genes
Slc34a3	-0.0476629459986384	0.676915188515082	0.676915188515082	2	0	FALSE	0	0	0.0699442457001772	-0.165270137697454	-0.0476629459986384	-0.39971627174277	0.265522966887778	0.265522966887778	2	0	FALSE	0	0	-0.368477365600403	-0.430955177885138	-0.39971627174277	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr2	5467	0.0204305299327567	0.0194569716550335	-0.000973558277723163	-0.33845878378807	0.197929553531235	FALSE	FALSE	FALSE	Hypomethylated	-0.0973558277723163	Other peak-carrying genes
Slc35a1	-0.350869119384935	0.269084478598105	0.269084478598105	5	0	FALSE	0	0	0.0527475884663461	-0.39441514496983	-0.228638624111007	-0.476332823564422	0.100049299970688	0.100049299970688	7	0	FALSE	0	0	0.249574933130138	-0.693260138058686	-0.338595289183272	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr4	24182	0.0130469511461294	0.0122590800915996	-0.000787871054529828	-0.583307070445258	0.0035397844225766	TRUE	FALSE	TRUE	Hypomethylated	-0.0787871054529828	Other peak-carrying genes
Slc35a2	-0.21460763916844	0.367946330989083	0.367946330989083	4	0	FALSE	0	0	0.0573170749327847	-0.319946519495181	-0.172961180724819	-0.1083046739189	0.624256112657825	0.624256112657825	4	0	FALSE	0	0	0.0976096674339432	-0.200773248004384	-0.07994323210206	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chrX	10465	0.0121629366779728	0.013666061873256	0.00150312519528323	-0.214846606743048	0.524757839095882	FALSE	FALSE	FALSE	Hypomethylated	0.150312519528323	Other peak-carrying genes
Slc35a3	-0.0927051826947666	0.600230890571817	0.600230890571817	7	0	FALSE	0	0	0.00945739775155692	-0.184209603042113	-0.0924978246231665	-0.201581643168492	0.169048766143088	0.169048766143088	5	0	FALSE	0	0	0.259914217139549	-0.535706163570921	-0.124631154208762	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr3	43362	0.0149882995578035	0.0150432488593353	5.494930153176e-05	-0.29956174169292	0.0182439541059874	TRUE	FALSE	TRUE	Hypomethylated	0.005494930153176	Other peak-carrying genes
Slc35a4	-0.0813083449492187	0.801514955189489	0.801514955189489	3	0	FALSE	0	0	0.108249162698469	-0.10025945448887	-0.0244395455798732	-0.353455901544585	0.278937629786313	0.278937629786313	3	0	FALSE	0	0	-0.125010160760586	-0.43236072500239	-0.30360892910252	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr18	4647	0.0181010169711103	0.0143866643216302	-0.00371435264948017	-0.386757826955519	0.247079372822963	FALSE	FALSE	FALSE	Hypomethylated	-0.371435264948017	Other peak-carrying genes
Slc35a5	-1.09138639637555	0.000374617843855193	0.000374617843855193	9	1	TRUE	0	1	-0.0159165937787998	-1.09138639637555	-0.262080168295988	-0.183694900913627	0.317482236427942	0.317482236427942	7	0	FALSE	0	0	0.116622090502383	-0.409168127401656	-0.156134421382608	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	chr16	19134	0.0134084182818292	0.0151184506276357	0.00171003234580645	-0.0475188703046166	0.816027570363055	FALSE	FALSE	FALSE	Hypomethylated	0.171003234580645	Other peak-carrying genes
Slc35b1	-0.228425285896844	0.127089174543464	0.127089174543464	7	0	FALSE	0	0	0.0372491137536781	-0.493357841096053	-0.198100104006381	-0.274325667691549	0.231698571469043	0.231698571469043	7	0	FALSE	0	0	0.419618726026077	-0.46778916614005	-0.172837408899994	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr11	7085	0.0151683378611545	0.0148123904568329	-0.000355947404321585	-0.488801544114131	0.119580073910142	FALSE	FALSE	FALSE	Hypomethylated	-0.0355947404321585	Other peak-carrying genes
Slc35b2	-0.218240267989469	0.545393439979621	0.545393439979621	3	0	FALSE	0	0	0.0428315938828136	-0.225590670821464	-0.133666448309373	-0.17675257274225	0.465155384440264	0.465155384440264	3	0	FALSE	0	0	0.0427205127694435	-0.285922110379923	-0.13998472345091	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr17	3798	0.0118523189297353	0.0127801861406562	0.000927867210920941	0.230262795115714	0.681488711198532	FALSE	FALSE	FALSE	Hypermethylated	0.0927867210920941	Other peak-carrying genes
Slc35b3	-0.945178779425601	0.0214324280989499	0.0214324280989499	139	2	TRUE	0	2	0.351262473269285	-1.04313679803892	-0.149090748769557	0.870281219278357	9.99594884748125e-10	9.99594884748125e-10	144	5	TRUE	3	2	2.31589133241038	-1.38718823152567	-0.204521430572257	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	chr13	28740	0.0128157976354235	0.0144079067479953	0.00159210911257185	0.000830479583413735	0.996904957368137	FALSE	FALSE	FALSE	Hypermethylated	0.159210911257185	Other peak-carrying genes
Slc35b4	-0.0595328188484428	0.378151182155183	0.378151182155183	29	0	FALSE	0	0	0.292044490278901	-0.313192861814629	-0.0645122361274049	-0.826565819296037	0.0180220828703647	0.0180220828703647	25	1	TRUE	0	1	0.660621827218034	-0.826565819296037	-0.202167751689222	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr6	23732	0.0139528498120385	0.0139973789559295	4.45291438909978e-05	-0.273265782028916	0.105804308842612	FALSE	FALSE	FALSE	Hypomethylated	0.00445291438909978	Other peak-carrying genes
Slc35c1	-0.067755796716663	0.196531640129786	0.196531640129786	14	0	FALSE	0	0	0.331924887322739	-0.444453789279312	-0.0368475050437088	0.809253734896902	0.011597991117237	0.011597991117237	14	1	TRUE	1	0	0.809253734896902	-0.400329639493853	-0.101595406591953	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	chr2	7775	0.015437133554834	0.0155661117324104	0.000128978177576414	-0.221875111609856	0.440526891389023	FALSE	FALSE	FALSE	Hypomethylated	0.0128978177576414	Mutant-specific aging up
Slc35c2	-0.0245611107465559	0.0641666831103011	0.0641666831103011	11	0	FALSE	0	0	0.45655565609963	-0.564870568483592	-0.0267169671150907	0.904134503369105	0.00616595967481852	0.00616595967481852	13	1	TRUE	1	0	0.904134503369105	-0.507085593738961	0.00121175551106996	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	chr2	11316	0.0228192586811158	0.0264108527646905	0.00359159408357468	0.147622327500333	0.414260080198607	FALSE	FALSE	FALSE	Hypermethylated	0.359159408357468	Mutant-specific aging up
Slc35d1	-0.23199454962162	0.0593769552550018	0.0593769552550018	12	0	FALSE	0	0	-0.00986867400728535	-0.672415579775407	-0.234764627505206	-1.41531571134381	0.00212981479590068	0.00212981479590068	11	2	TRUE	0	2	0.124105957597368	-1.42897410204358	-0.491184180287931	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr4	44516	0.0170679580161325	0.0175057719509047	0.000437813934772172	-0.165552177627826	0.137913492237498	FALSE	FALSE	FALSE	Hypomethylated	0.0437813934772172	Other peak-carrying genes
Slc35d2	2.63176557727964	2.80827094680112e-09	2.80827094680112e-09	7	1	TRUE	1	0	2.63176557727964	-0.181153244200798	0.38942371907228	2.9354395944652	6.25560709576932e-16	6.25560709576932e-16	7	1	TRUE	1	0	2.9354395944652	-0.662145084597151	0.294305947644592	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	chr13	33061	0.0293777543107221	0.0299516663223304	0.000573912011608255	-0.059283585240813	0.570278513585366	FALSE	FALSE	FALSE	Hypomethylated	0.0573912011608255	Other peak-carrying genes
Slc35d3	-0.0819487023073446	0.0902011782840445	0.0902011782840445	13	0	FALSE	0	0	0.558467997167392	-0.420628617525158	-0.0443027135241841	0.0454639824466154	0.000369585842121257	0.000369585842121257	13	2	TRUE	1	1	1.04731210966289	-0.956384144769659	-0.183983238269103	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	chr10	3544	0.0259157078452672	0.0285276004114687	0.00261189256620144	-0.092662410574777	0.819328237897119	FALSE	FALSE	FALSE	Hypomethylated	0.261189256620144	Mutant-specific aging up
Slc35e1	-0.159950954009604	0.20320173386321	0.20320173386321	8	0	FALSE	0	0	0.302485088362754	-0.437196990235723	-0.144029103266178	-0.282654455703774	0.0885659431376539	0.0885659431376539	10	0	FALSE	0	0	0.0139787937126265	-0.612446931374669	-0.33435381229085	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr8	11974	0.0147515920001523	0.0145641140484792	-0.00018747795167301	-0.213090077257777	0.300091497604369	FALSE	FALSE	FALSE	Hypomethylated	-0.018747795167301	Other peak-carrying genes
Slc35e2	-0.868187887499038	0.0235715295314798	0.0235715295314798	5	1	TRUE	0	1	-0.00845379384947339	-0.868187887499038	-0.309000329316662	-0.262733591197878	0.0558960273841127	0.0558960273841127	4	0	FALSE	0	0	0.0178328307536754	-0.734805031905345	-0.310609845886856	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	chr4	21925	0.0124677309082274	0.0142721029912498	0.0018043720830224	0.00470265998169966	0.984161443518531	FALSE	FALSE	FALSE	Hypermethylated	0.18043720830224	Other peak-carrying genes
Slc35e3	-0.145425141391652	0.286564533392888	0.286564533392888	7	0	FALSE	0	0	0.100811905059579	-0.375904322163156	-0.131218572949389	-0.22807507303278	0.325945019312654	0.325945019312654	4	0	FALSE	0	0	-0.066924685124968	-0.36856640380448	-0.222910308748752	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr10	12687	0.0114028925896802	0.014889652077554	0.00348675948787383	0.127503592411804	0.578915989684714	FALSE	FALSE	FALSE	Hypermethylated	0.348675948787383	Other peak-carrying genes
Slc35e4	-0.775265553706595	0.0174238653825616	0.0174238653825616	6	1	TRUE	0	1	-0.0920694397106848	-0.775265553706595	-0.281596964204907	-0.00270912873606763	0.364458157593447	0.364458157593447	6	0	FALSE	0	0	0.281720109118853	-0.359850573301479	-0.0502539752709967	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	chr11	7644	0.0161780333439229	0.0206174148227889	0.004439381478866	0.284351886353003	0.279730765241443	FALSE	FALSE	FALSE	Hypermethylated	0.4439381478866	Other peak-carrying genes
Slc35f1	2.04501741517126	4.19556047419588e-05	4.19556047419588e-05	47	1	TRUE	1	0	2.04501741517126	-0.578056938053712	-0.0243647922004276	1.30037943959352	4.40410614548394e-30	4.40410614548394e-30	40	4	TRUE	3	1	4.20850663008126	-0.802953036987468	0.0305142918904621	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	chr10	421090	0.0218213494612947	0.0254794801055531	0.00365813064425835	0.11292778896949	0.00453773848645467	TRUE	TRUE	FALSE	Hypermethylated	0.365813064425835	Other peak-carrying genes
Slc35f2	-0.0689575748625613	0.299487065443949	0.299487065443949	16	0	FALSE	0	0	0.166374287858081	-0.364393554643309	-0.0750881718929607	-0.757061611004798	0.0470688879103628	0.0470688879103628	11	1	TRUE	0	1	-0.152893540886215	-0.757061611004798	-0.365238682579836	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr9	46617	0.0168595552868592	0.0163680280110291	-0.000491527275830076	-0.178960630240926	0.122825655207006	FALSE	FALSE	FALSE	Hypomethylated	-0.0491527275830076	Other peak-carrying genes
Slc35f3	1.44752178961244	0.008264264668975	0.008264264668975	63	1	TRUE	1	0	1.44752178961244	-0.462986967400193	-0.0788963804620461	2.82242928832568	6.45947397408056e-30	6.45947397408056e-30	74	3	TRUE	3	0	3.46242384389041	-0.752770764534874	-0.0720355498745283	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	chr8	256984	0.0224509905688188	0.0205042521730265	-0.00194673839579227	-0.271575295959256	3.43553162303924e-07	TRUE	FALSE	TRUE	Hypomethylated	-0.194673839579227	Other peak-carrying genes
Slc35f4	-0.79833812030126	7.26420646214486e-09	7.26420646214486e-09	52	3	TRUE	1	2	2.55065436861066	-1.0747323309933	-0.0643262869415561	1.37458621539267	4.4224025955661e-09	4.4224025955661e-09	53	5	TRUE	5	0	2.44438732190723	-0.880978494571104	-0.0111452480097834	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	chr14	227528	0.020454025314023	0.0249753121940321	0.00452128688000905	0.148327286239234	0.00271484637429542	TRUE	TRUE	FALSE	Hypermethylated	0.452128688000905	Other peak-carrying genes
Slc35f5	-0.119062816962813	0.147276523984206	0.147276523984206	20	0	FALSE	0	0	0.260694006548862	-0.524397268446077	-0.111258017285617	-0.967548768341423	0.0103339445661468	0.0103339445661468	17	2	TRUE	0	2	0.353707898601615	-1.17906785004052	-0.286034606938667	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr1	35226	0.0139971219669401	0.015273801969193	0.00127668000225283	-0.0581036874334871	0.710729647601621	FALSE	FALSE	FALSE	Hypomethylated	0.127668000225283	Other peak-carrying genes
Slc35f6	0.0244519002959051	0.557544766937065	0.557544766937065	7	0	FALSE	0	0	0.124830681889449	-0.21998558965468	0.00639970082073676	-0.238179050629872	0.163599222947243	0.163599222947243	7	0	FALSE	0	0	0.399140054356283	-0.504209450583195	-0.1761814593041	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	11797	0.0160121991691706	0.0166807284327468	0.000668529263576207	-0.122994048627204	0.588522224739209	FALSE	FALSE	FALSE	Hypomethylated	0.0668529263576207	Other peak-carrying genes
Slc35g1	-0.163604928183515	0.168071472362272	0.168071472362272	16	0	FALSE	0	0	0.0728591612748106	-0.501953866232494	-0.188292355208672	1.16552742429677	0.00242246714901917	0.00242246714901917	17	1	TRUE	1	0	1.16552742429677	-0.738521860128714	-0.0962901721515722	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	chr19	9631	0.0188367171964479	0.0197057623313346	0.000869045134886684	-0.0834734065085266	0.728032939377923	FALSE	FALSE	FALSE	Hypomethylated	0.0869045134886684	Mutant-specific aging up
Slc35g2	-0.15431057895277	0.258054076836237	0.258054076836237	5	0	FALSE	0	0	0.00102569809969872	-0.3971439395114	-0.169368767171758	2.50072106641434	6.28895070744402e-13	6.28895070744402e-13	7	2	TRUE	2	0	2.91511508866827	0.307978428553144	1.03600755159675	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	chr9	18903	0.0208636600366489	0.0451179715693974	0.0242543115327485	1.03727423132021	1.22059200122962e-10	TRUE	TRUE	FALSE	Hypermethylated	2.42543115327485	Mutant-specific aging up
Slc36a1	-0.629465784405542	0.0368602587876068	0.0368602587876068	18	1	TRUE	0	1	0.0438800178822839	-0.629465784405542	-0.215879244041114	-0.24927429153844	0.0811223577160368	0.0811223577160368	15	0	FALSE	0	0	0.126580413275925	-0.715120507075176	-0.252606887827889	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	chr11	31981	0.0195229843670562	0.0174717923975242	-0.00205119196953199	-0.234545803995644	0.0546491726301401	FALSE	FALSE	FALSE	Hypomethylated	-0.205119196953199	Other peak-carrying genes
Slc36a2	1.77373695381667	8.366687636626e-06	8.366687636626e-06	5	1	TRUE	1	0	1.77373695381667	-0.287005353425137	0.366130169949597	1.04081101511379	0.00173642563987691	0.00173642563987691	8	1	TRUE	1	0	1.04081101511379	-0.555035840804307	0.0947460695633099	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	chr11	26608	0.0269434679466109	0.0243717438678578	-0.0025717240787531	-0.248005099654466	0.0280415830522893	TRUE	FALSE	TRUE	Hypomethylated	-0.25717240787531	Other peak-carrying genes
Slc36a3	-0.125362059579823	0.447319107466023	0.447319107466023	8	0	FALSE	0	0	0.271244109147473	-0.270150129490548	-0.0804399450058939	-0.149438043400096	0.125381957715734	0.125381957715734	12	0	FALSE	0	0	0.547123106499826	-0.595311351027755	-0.100002087566974	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr11	26894	0.0162646342634021	0.0162572938354911	-7.3404279110588e-06	-0.133982303047702	0.347709819141297	FALSE	FALSE	FALSE	Hypomethylated	-0.00073404279110588	Other peak-carrying genes
Slc36a4	-0.12158559345804	0.164380414649531	0.164380414649531	33	0	FALSE	0	0	0.163456219040959	-0.474962483377478	-0.130231388587018	-0.806116093436511	0.0322823285824534	0.0322823285824534	26	2	TRUE	0	2	0.37596203897857	-0.840903589270048	-0.265548420395773	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr9	33624	0.0150120082402587	0.0141833694143975	-0.000828638825861244	-0.262179620890825	0.0363713888452684	TRUE	FALSE	TRUE	Hypomethylated	-0.0828638825861244	Other peak-carrying genes
Slc37a1	-0.0438796471215449	0.0882085886577001	0.0882085886577001	31	0	FALSE	0	0	0.615280348508598	-0.431479476968998	-0.0107731256501875	-0.102350357722785	0.159532893742677	0.159532893742677	25	0	FALSE	0	0	0.516417703218758	-0.479866137795375	-0.042450202363208	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr17	63948	0.0351577053450128	0.039437206150049	0.00427950080503625	0.0874564628939568	0.130350800252704	FALSE	FALSE	FALSE	Hypermethylated	0.427950080503625	Other peak-carrying genes
Slc37a2	0.648462444757839	0.0496399569294729	0.0496399569294729	13	1	TRUE	1	0	0.648462444757839	-0.387086014601801	-0.0576441799824073	-0.164563792463237	0.0818625533324598	0.0818625533324598	14	0	FALSE	0	0	0.190901230667278	-0.624052922431528	-0.215433047299523	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	chr9	28154	0.0254332268386582	0.0235611712257191	-0.00187205561293914	-0.225358283249054	0.0483120231698818	TRUE	FALSE	TRUE	Hypomethylated	-0.187205561293914	Other peak-carrying genes
Slc37a3	-0.0561659379639761	0.266868400057539	0.266868400057539	21	0	FALSE	0	0	0.185114505576199	-0.39423648173707	-0.0495448504024517	-0.341828484199322	0.112143989749315	0.112143989749315	17	0	FALSE	0	0	0.119928269315459	-0.615964356095984	-0.26685028373981	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr6	42903	0.0162697447516128	0.0157160155732287	-0.000553729178384109	-0.280325144852638	0.011722288247704	TRUE	FALSE	TRUE	Hypomethylated	-0.0553729178384109	Other peak-carrying genes
Slc38a1	-0.149148740457544	0.18043506664567	0.18043506664567	36	0	FALSE	0	0	0.255342452575846	-0.454328731594606	-0.153796101333431	-0.250189673674293	0.074074306533751	0.074074306533751	35	0	FALSE	0	0	0.453606744564188	-0.68707004510106	-0.239237707982657	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr15	71496	0.0141055380053183	0.013920445552393	-0.000185092452925325	-0.229862891570182	0.0195172334270176	TRUE	FALSE	TRUE	Hypomethylated	-0.0185092452925325	Other peak-carrying genes
Slc38a10	-0.200851216501837	0.0525448169360001	0.0525448169360001	18	0	FALSE	0	0	0.295210085784157	-0.57933991555893	-0.179010272070034	-0.259481865361426	0.114237530369961	0.114237530369961	21	0	FALSE	0	0	0.143196987928683	-0.583017516627529	-0.27474653568365	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr11	47387	0.0232532651547587	0.0251264203968658	0.00187315524210711	-0.0190971263296453	0.85851829691365	FALSE	FALSE	FALSE	Hypomethylated	0.187315524210711	Other peak-carrying genes
Slc38a11	-0.145616109886653	0.347651604818204	0.347651604818204	6	0	FALSE	0	0	0.135472549836542	-0.332640343181072	-0.131765178524685	-0.183600662882551	0.106540271422145	0.106540271422145	7	0	FALSE	0	0	0.122050833014211	-0.623325835428818	-0.169595902229717	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr2	47605	0.0184145193690103	0.0187136808141198	0.000299161445109549	-0.144777137238103	0.172285339099171	FALSE	FALSE	FALSE	Hypomethylated	0.0299161445109549	Other peak-carrying genes
Slc38a2	-0.163387954342431	0.0819966418088694	0.0819966418088694	40	0	FALSE	0	0	0.166455192714773	-0.602825133506216	-0.168026788923277	-0.883600229178761	0.020500077014869	0.020500077014869	51	3	TRUE	0	3	0.306256913878668	-0.934394948604252	-0.261300650961887	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr15	12339	0.0130488527697133	0.0150501760356936	0.00200132326598032	-0.220689400708725	0.309152067912078	FALSE	FALSE	FALSE	Hypomethylated	0.200132326598032	Other peak-carrying genes
Slc38a3	-0.213574833382809	0.220364679117911	0.220364679117911	8	0	FALSE	0	0	0.122942400922231	-0.411781844058387	-0.179992530037251	-0.319477794022153	0.142317490314521	0.142317490314521	8	0	FALSE	0	0	-0.0140084828649997	-0.552898870243833	-0.313042101426796	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr9	18897	0.0201802151520473	0.021648624834981	0.0014684096829337	-0.132902362640889	0.384563322183563	FALSE	FALSE	FALSE	Hypomethylated	0.14684096829337	Other peak-carrying genes
Slc38a4	-0.149221776566922	0.10159918866544	0.10159918866544	48	0	FALSE	0	0	0.26495746264453	-0.631119270285061	-0.150420464151295	-0.774463228418104	0.00761894218331262	0.00761894218331262	54	3	TRUE	0	3	0.320804475849875	-1.78776105561489	-0.288934527674419	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr15	61137	0.0128815839670383	0.0136795258473675	0.000797941880329217	-0.120024982826912	0.318232671072777	FALSE	FALSE	FALSE	Hypomethylated	0.0797941880329217	Other peak-carrying genes
Slc38a5	-0.181221408778659	0.154291834827981	0.154291834827981	5	0	FALSE	0	0	-0.0890144014572825	-0.484901966873044	-0.238018128293652	-0.477569253851288	0.114495442400539	0.114495442400539	3	0	FALSE	0	0	-0.461653488004401	-0.629758421770602	-0.522993721208764	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chrX	9047	0.0139936245273495	0.0154506798030971	0.00145705527574764	0.0706446282582182	0.850940855700794	FALSE	FALSE	FALSE	Hypermethylated	0.145705527574764	Other peak-carrying genes
