gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Itga5	ENSMUSG00000000555.8	chr15	103344285	103366763	-	protein_coding	22478	3426	57189	6859
Gtsf1	ENSMUSG00000022487.14	chr15	103402404	103430470	-	protein_coding	28066	3009	53220	1296
Gtsf2	ENSMUSG00000053508.8	chr15	103438956	103448469	-	protein_coding	9513	1341	25170	420
Nckap1l	ENSMUSG00000022488.9	chr15	103453793	103498810	+	protein_coding	45017	6759	123131	3791
Pde1b	ENSMUSG00000022489.6	chr15	103503033	103530052	+	protein_coding	27019	4049	61750	3115
Ppp1r1a	ENSMUSG00000022490.7	chr15	103530278	103538003	-	protein_coding	7725	1151	16202	846
Glycam1	ENSMUSG00000022491.5	chr15	103562758	103565081	-	protein_coding	2323	358	6509	128
Mucl1	ENSMUSG00000060311.11	chr15	103751918	103755469	-	protein_coding	3551	511	12145	209
Mucl2	ENSMUSG00000036925.8	chr15	103895854	103899312	-	protein_coding	3458	496	19127	160
Olfr161	ENSMUSG00000051003.2	chr16	3591041	3599323	+	protein_coding	8282	1271	25628	399
Mefv	ENSMUSG00000022534.14	chr16	3707217	3718097	-	protein_coding	10880	1661	29781	301
Zfp263	ENSMUSG00000022529.11	chr16	3744092	3750790	+	protein_coding	6698	943	15717	112
Olfr15	ENSMUSG00000059043.2	chr16	3830877	3844747	+	protein_coding	13870	2012	37254	337
Zfp174	ENSMUSG00000054939.6	chr16	3847267	3858880	+	protein_coding	11613	1801	36653	459
Zfp597	ENSMUSG00000039789.7	chr16	3858320	3884561	-	protein_coding	26241	3894	83432	987
Naa60	ENSMUSG00000005982.14	chr16	3872374	3904770	+	protein_coding	32396	4997	101936	1108
Gm20695	ENSMUSG00000093575.1	chr16	3884647	3919517	+	protein_coding	34870	5338	102994	1319
1700037C18Rik	ENSMUSG00000005983.15	chr16	3895178	3908689	-	protein_coding	13511	2122	38861	465
Cluap1	ENSMUSG00000014232.14	chr16	3908800	3941147	+	protein_coding	32347	5063	99452	1246
Nlrc3	ENSMUSG00000049871.14	chr16	3945006	3976632	-	protein_coding	31626	5180	89318	2204
Slx4	ENSMUSG00000039738.16	chr16	3979104	4003770	-	protein_coding	24666	4015	72321	903
Dnase1	ENSMUSG00000005980.15	chr16	4036941	4040024	+	protein_coding	3083	512	9113	56
Trap1	ENSMUSG00000005981.11	chr16	4039970	4077827	-	protein_coding	37857	6128	106412	895
Crebbp	ENSMUSG00000022521.10	chr16	4081327	4213997	-	protein_coding	132670	19842	361382	4699
Adcy9	ENSMUSG00000005580.11	chr16	4287528	4420498	-	protein_coding	132970	19650	352006	8359
Srl	ENSMUSG00000022519.14	chr16	4480215	4541816	-	protein_coding	61601	9363	163845	6557
Tfap4	ENSMUSG00000005718.8	chr16	4544660	4559854	-	protein_coding	15194	2280	34986	528
Glis2	ENSMUSG00000014303.13	chr16	4594712	4624924	+	protein_coding	30212	4767	72233	2160
Pam16	ENSMUSG00000014301.13	chr16	4616463	4624988	-	protein_coding	8525	1315	23527	371
Coro7	ENSMUSG00000039637.15	chr16	4626132	4679777	-	protein_coding	53645	8607	147916	6993
Vasn	ENSMUSG00000039646.5	chr16	4639940	4650802	+	protein_coding	10862	1772	28584	2572
Dnaja3	ENSMUSG00000004069.17	chr16	4639988	4707695	+	protein_coding	67707	10613	193688	6680
Nmral1	ENSMUSG00000063445.14	chr16	4710058	4719356	-	protein_coding	9298	1448	25692	736
Hmox2	ENSMUSG00000004070.15	chr16	4726360	4766742	+	protein_coding	40382	4827	87725	1656
Cdip1	ENSMUSG00000004071.13	chr16	4750347	4790292	-	protein_coding	39945	5923	111184	1765
4930562C15Rik	ENSMUSG00000022518.16	chr16	4835415	4867686	+	protein_coding	32271	5028	90757	1473
Ubald1	ENSMUSG00000039568.6	chr16	4874777	4880315	-	protein_coding	5538	883	10994	184
Mgrn1	ENSMUSG00000022517.17	chr16	4886248	4938296	+	protein_coding	52048	8446	164559	2417
Nudt16l1	ENSMUSG00000022516.10	chr16	4938760	4941032	+	protein_coding	2272	376	5635	53
Anks3	ENSMUSG00000022515.6	chr16	4941435	4964205	-	protein_coding	22770	3589	73403	816
Septin12	ENSMUSG00000022542.7	chr16	4986857	4997852	-	protein_coding	10995	1797	35964	1096
Smim22	ENSMUSG00000096215.8	chr16	5007287	5008309	+	protein_coding	1022	158	1709	38
Rogdi	ENSMUSG00000022540.16	chr16	5008729	5013553	-	protein_coding	4824	783	12454	261
Glyr1	ENSMUSG00000022536.14	chr16	5013908	5049863	-	protein_coding	35955	5510	117750	1292
Ubn1	ENSMUSG00000039473.8	chr16	5050056	5086289	+	protein_coding	36233	5406	104986	1640
Ppl	ENSMUSG00000039457.4	chr16	5086290	5132421	-	protein_coding	46131	7637	126511	8645
Sec14l5	ENSMUSG00000091712.2	chr16	5147108	5187271	+	protein_coding	40163	6669	108478	4769
Nagpa	ENSMUSG00000023143.10	chr16	5195288	5204012	-	protein_coding	8724	1431	22409	446
AU021092	ENSMUSG00000051669.6	chr16	5211822	5222299	-	protein_coding	10477	1727	27096	485
Alg1	ENSMUSG00000039427.14	chr16	5233620	5244912	+	protein_coding	11292	1870	32239	498
Eef2kmt	ENSMUSG00000022544.14	chr16	5244151	5255983	-	protein_coding	11832	1976	33785	538
Rbfox1	ENSMUSG00000008658.16	chr16	5885354	7411526	+	protein_coding	1526172	237409	4187341	159604
Tmem114	ENSMUSG00000022715.3	chr16	8409274	8425136	-	protein_coding	15862	2602	46644	3306
Mettl22	ENSMUSG00000039345.16	chr16	8470787	8490684	+	protein_coding	19897	3320	54851	767
Abat	ENSMUSG00000057880.12	chr16	8513428	8621568	+	protein_coding	108140	17017	304196	9243
Tmem186	ENSMUSG00000043140.10	chr16	8633228	8637712	-	protein_coding	4484	676	11686	118
Pmm2	ENSMUSG00000022711.16	chr16	8637673	8662467	+	protein_coding	24794	4086	70833	1086
Carhsp1	ENSMUSG00000008393.9	chr16	8658579	8672155	-	protein_coding	13576	2161	31640	498
Gm5767	ENSMUSG00000107252.1	chr16	8680769	8683911	+	protein_coding	3142	508	7313	340
Usp7	ENSMUSG00000022710.17	chr16	8689594	8792308	-	protein_coding	102714	15671	281658	7945
1810013L24Rik	ENSMUSG00000022507.6	chr16	8830099	8858922	+	protein_coding	28823	4078	76611	834
Grin2a	ENSMUSG00000059003.12	chr16	9567897	9995560	-	protein_coding	427663	67794	1186320	37817
Rpl39l	ENSMUSG00000039209.12	chr16	10170225	10174911	+	protein_coding	4686	678	15122	176
Atf7ip2	ENSMUSG00000039200.16	chr16	10192711	10251478	+	protein_coding	58767	8500	173469	2534
Emp2	ENSMUSG00000022505.9	chr16	10281748	10313968	-	protein_coding	32220	5121	84471	2596
Tekt5	ENSMUSG00000039179.13	chr16	10357947	10395490	-	protein_coding	37543	6066	97831	2729
Nubp1	ENSMUSG00000022503.10	chr16	10411947	10424428	+	protein_coding	12481	2094	35738	625
Tvp23a	ENSMUSG00000050908.12	chr16	10420556	10447362	-	protein_coding	26806	4503	78900	1530
Ciita	ENSMUSG00000022504.10	chr16	10480058	10528418	+	protein_coding	48360	7800	128705	5359
Dexi	ENSMUSG00000038055.12	chr16	10502530	10543054	-	protein_coding	40524	6636	106388	4581
Clec16a	ENSMUSG00000068663.14	chr16	10545338	10744878	+	protein_coding	199540	32297	553202	18418
Socs1	ENSMUSG00000038037.5	chr16	10782239	10785536	-	protein_coding	3297	460	5192	322
Tnp2	ENSMUSG00000043050.8	chr16	10787935	10788660	-	protein_coding	725	121	1883	82
Prm3	ENSMUSG00000050058.6	chr16	10790504	10790914	-	protein_coding	410	62	682	26
Prm2	ENSMUSG00000038015.6	chr16	10791379	10796134	-	protein_coding	4755	794	14912	349
Prm1	ENSMUSG00000022501.6	chr16	10796325	10805839	-	protein_coding	9514	1568	27612	789
Gm11172	ENSMUSG00000079740.1	chr16	10812914	10812994	+	protein_coding	80	0	0	0
Rmi2	ENSMUSG00000037991.9	chr16	10835058	10892966	+	protein_coding	57908	9590	150054	9274
Litaf	ENSMUSG00000022500.15	chr16	10959274	11066157	-	protein_coding	106883	17216	293272	9443
Snn	ENSMUSG00000037972.7	chr16	11060944	11074985	+	protein_coding	14041	2162	33966	1086
Txndc11	ENSMUSG00000022498.16	chr16	11074910	11134650	-	protein_coding	59740	9080	175734	3166
Zc3h7a	ENSMUSG00000037965.14	chr16	11136591	11176393	-	protein_coding	39802	6150	125925	2111
Rsl1d1	ENSMUSG00000005846.12	chr16	11192969	11203331	-	protein_coding	10362	1544	29735	262
Gspt1	ENSMUSG00000062203.15	chr16	11219291	11254325	-	protein_coding	35034	4963	96461	1239
Tnfrsf17	ENSMUSG00000022496.5	chr16	11313811	11320074	+	protein_coding	6263	1051	18647	229
Snx29	ENSMUSG00000071669.14	chr16	11322907	11755472	+	protein_coding	432565	68526	1195268	50165
Cpped1	ENSMUSG00000065979.12	chr16	11803720	11909445	-	protein_coding	105725	16123	297085	12205
Shisa9	ENSMUSG00000022494.15	chr16	11984112	12270902	+	protein_coding	286790	45290	899283	22080
Ercc4	ENSMUSG00000022545.13	chr16	13109683	13150617	+	protein_coding	40934	5465	102513	1478
Mrtfb	ENSMUSG00000009569.14	chr16	13256480	13417529	+	protein_coding	161049	25085	488358	10007
Parn	ENSMUSG00000022685.9	chr16	13537959	13668170	-	protein_coding	130211	20216	382284	5909
Bfar	ENSMUSG00000022684.15	chr16	13671857	13703612	+	protein_coding	31755	4756	94507	935
3110001I22Rik	ENSMUSG00000079737.4	chr16	13671928	13678388	+	protein_coding	6460	959	17534	178
Pla2g10	ENSMUSG00000022683.13	chr16	13715056	13730983	-	protein_coding	15927	2347	39759	552
A930007A09Rik	ENSMUSG00000118559.2	chr16	13754565	13758537	+	protein_coding	3972	533	6988	79
Rrn3	ENSMUSG00000022682.8	chr16	13780707	13814839	+	protein_coding	34132	5240	101838	962
Ntan1	ENSMUSG00000022681.15	chr16	13818844	13835451	+	protein_coding	16607	2650	49886	621
Pdxdc1	ENSMUSG00000022680.14	chr16	13833147	13903131	-	protein_coding	69984	10245	207618	2871
Mpv17l	ENSMUSG00000022679.13	chr16	13903160	13949619	+	protein_coding	46459	6257	118224	1613
Ifitm7	ENSMUSG00000065968.8	chr16	13981698	13986888	-	protein_coding	5190	817	13988	390
Bmerb1	ENSMUSG00000044117.12	chr16	13986603	14101500	+	protein_coding	114897	17846	325459	6414
Marf1	ENSMUSG00000060657.8	chr16	14109172	14163351	-	protein_coding	54179	8209	152893	2476
Nde1	ENSMUSG00000022678.16	chr16	14163274	14192928	+	protein_coding	29654	4625	87051	1180
Myh11	ENSMUSG00000018830.10	chr16	14194534	14291372	-	protein_coding	96838	15146	276035	3690
Fopnl	ENSMUSG00000022677.15	chr16	14299243	14317405	-	protein_coding	18162	2740	55440	631
Abcc1	ENSMUSG00000023088.17	chr16	14361557	14475737	+	protein_coding	114180	17879	316177	5363
A630010A05Rik	ENSMUSG00000075395.11	chr16	14562316	14634108	+	protein_coding	71792	9413	188505	1892
Snai2	ENSMUSG00000022676.7	chr16	14705851	14709385	+	protein_coding	3534	538	10408	327
Efcab1	ENSMUSG00000068617.5	chr16	14906605	14981371	+	protein_coding	74766	11240	242573	3087
Gm21897	ENSMUSG00000094472.1	chr16	15317457	15318957	+	protein_coding	1500	0	0	0
Ube2v2	ENSMUSG00000022674.15	chr16	15552076	15595773	-	protein_coding	43697	6200	115350	1170
Mcm4	ENSMUSG00000022673.5	chr16	15623896	15637400	-	protein_coding	13504	1953	41332	385
Prkdc	ENSMUSG00000022672.8	chr16	15637865	15842235	+	protein_coding	204370	28444	552683	6151
Mzt2	ENSMUSG00000022671.13	chr16	15848440	15863369	-	protein_coding	14929	2281	38661	392
Cebpd	ENSMUSG00000071637.5	chr16	15887285	15891031	+	protein_coding	3746	530	7771	105
Spidr	ENSMUSG00000041974.10	chr16	15889223	16146851	-	protein_coding	257628	36962	725701	7552
Pkp2	ENSMUSG00000041957.15	chr16	16213317	16272712	+	protein_coding	59395	8706	173015	3501
Yars2	ENSMUSG00000022792.16	chr16	16302964	16309640	+	protein_coding	6676	937	18154	146
Dnm1l	ENSMUSG00000022789.15	chr16	16312229	16358959	-	protein_coding	46730	6409	130142	1038
Fgd4	ENSMUSG00000022788.16	chr16	16416916	16600549	-	protein_coding	183633	25618	461009	7807
Olfr19	ENSMUSG00000048101.6	chr16	16672227	16676405	-	protein_coding	4178	608	14190	80
Spag6l	ENSMUSG00000022783.11	chr16	16753015	16829456	-	protein_coding	76441	10892	210259	1937
Igll1	ENSMUSG00000075370.12	chr16	16860670	16863985	-	protein_coding	3315	511	8900	189
Vpreb1	ENSMUSG00000059305.12	chr16	16868402	16870843	-	protein_coding	2441	365	6172	49
Top3b	ENSMUSG00000022779.16	chr16	16870735	16892990	+	protein_coding	22255	3539	62331	655
Ppm1f	ENSMUSG00000026181.13	chr16	16896468	16927364	+	protein_coding	30896	5009	81433	1203
Mapk1	ENSMUSG00000063358.17	chr16	16983381	17047453	+	protein_coding	64072	9486	181694	2498
Ypel1	ENSMUSG00000022773.19	chr16	17069695	17087045	+	protein_coding	17350	2812	50109	951
Ppil2	ENSMUSG00000022771.17	chr16	17086554	17111257	-	protein_coding	24703	3951	69910	816
2610318N02Rik	ENSMUSG00000049916.12	chr16	17113397	17125167	-	protein_coding	11770	1843	33009	701
Sdf2l1	ENSMUSG00000022769.9	chr16	17130137	17132383	-	protein_coding	2246	336	5219	198
Ccdc116	ENSMUSG00000022768.17	chr16	17139063	17147229	-	protein_coding	8166	1295	20426	528
Ydjc	ENSMUSG00000041774.16	chr16	17144620	17160701	+	protein_coding	16081	2515	45117	912
Ube2l3	ENSMUSG00000038965.17	chr16	17152012	17202649	-	protein_coding	50637	7757	140786	2138
Rimbp3	ENSMUSG00000071636.8	chr16	17208602	17213982	+	protein_coding	5380	834	12476	457
Hic2	ENSMUSG00000050240.16	chr16	17233571	17263430	+	protein_coding	29859	4642	74313	3242
Tmem191c	ENSMUSG00000055692.21	chr16	17276076	17283229	+	protein_coding	7153	1163	17478	453
Pi4ka	ENSMUSG00000041720.14	chr16	17280350	17406314	-	protein_coding	125964	19601	345729	4293
Serpind1	ENSMUSG00000022766.14	chr16	17331370	17343575	+	protein_coding	12205	1818	32006	371
Snap29	ENSMUSG00000022765.10	chr16	17405985	17430827	+	protein_coding	24842	3757	70972	910
Crkl	ENSMUSG00000006134.4	chr16	17451986	17487434	+	protein_coding	35448	5345	111190	1421
Aifm3	ENSMUSG00000022763.18	chr16	17489610	17507485	+	protein_coding	17875	2816	43046	607
Lztr1	ENSMUSG00000022761.12	chr16	17508687	17526333	+	protein_coding	17646	2861	51001	585
Thap7	ENSMUSG00000022760.17	chr16	17527981	17531136	-	protein_coding	3155	466	6723	95
Lrrc74b	ENSMUSG00000022759.15	chr16	17544464	17561247	-	protein_coding	16783	2856	51490	745
P2rx6	ENSMUSG00000022758.14	chr16	17561884	17577800	+	protein_coding	15916	2616	44100	987
Slc7a4	ENSMUSG00000022756.17	chr16	17572017	17583214	-	protein_coding	11197	1799	33387	1001
Smpd4	ENSMUSG00000005899.14	chr16	17619353	17644828	+	protein_coding	25475	4026	69976	941
Ccdc74a	ENSMUSG00000041617.10	chr16	17646469	17650738	+	protein_coding	4269	692	8677	108
Med15	ENSMUSG00000012114.17	chr16	17651207	17732891	-	protein_coding	81684	12988	228563	3432
Klhl22	ENSMUSG00000022750.18	chr16	17759617	17793382	+	protein_coding	33765	5237	93774	1391
Scarf2	ENSMUSG00000012017.4	chr16	17797281	17808293	+	protein_coding	11012	1626	23062	1424
B830017H08Rik	ENSMUSG00000116652.2	chr16	17833120	17835008	+	protein_coding	1888	239	3172	43
Car15	ENSMUSG00000090236.3	chr16	17835275	17838364	-	protein_coding	3089	534	8095	128
Gm20518	ENSMUSG00000092470.1	chr16	17835276	17891671	-	protein_coding	56395	8993	173564	3160
Dgcr2	ENSMUSG00000003166.20	chr16	17839481	17898562	-	protein_coding	59081	9375	182167	3372
Tssk1	ENSMUSG00000041566.3	chr16	17894222	17897922	+	protein_coding	3700	608	11237	279
Tssk2	ENSMUSG00000045521.7	chr16	17898636	17900024	+	protein_coding	1388	221	6327	66
Ess2	ENSMUSG00000003527.9	chr16	17900708	17911348	-	protein_coding	10640	1675	29333	220
Gsc2	ENSMUSG00000022738.7	chr16	17913106	17915059	-	protein_coding	1953	249	2862	51
Slc25a1	ENSMUSG00000003528.15	chr16	17925222	17928219	-	protein_coding	2997	428	7116	140
Vpreb2	ENSMUSG00000059280.4	chr16	17980427	17981273	+	protein_coding	846	131	1638	12
Dgcr6	ENSMUSG00000003531.15	chr16	18052859	18071632	+	protein_coding	18773	2909	51276	1623
Prodh	ENSMUSG00000003526.12	chr16	18060356	18090203	-	protein_coding	29847	4945	82325	2420
Rtn4r	ENSMUSG00000043811.5	chr16	18127641	18152408	+	protein_coding	24767	4105	60501	987
Ccdc188	ENSMUSG00000090777.2	chr16	18217878	18220348	+	protein_coding	2470	396	4188	55
Zdhhc8	ENSMUSG00000060166.6	chr16	18220752	18235136	-	protein_coding	14384	2382	38276	562
Ranbp1	ENSMUSG00000005732.14	chr16	18239783	18248732	-	protein_coding	8949	1364	24901	391
Gm49776	ENSMUSG00000116925.1	chr16	18245214	18258321	-	protein_coding	13107	2051	39102	502
Trmt2a	ENSMUSG00000022721.19	chr16	18248678	18254772	+	protein_coding	6094	999	20263	222
Dgcr8	ENSMUSG00000022718.12	chr16	18253947	18289246	-	protein_coding	35299	5396	119146	1254
Tango2	ENSMUSG00000013539.14	chr16	18300824	18348103	-	protein_coding	47279	7638	161473	2424
Arvcf	ENSMUSG00000000325.16	chr16	18348181	18407076	+	protein_coding	58895	9557	176349	5663
Comt	ENSMUSG00000000326.13	chr16	18406885	18426852	-	protein_coding	19967	3177	52139	1098
Txnrd2	ENSMUSG00000075704.16	chr16	18426383	18479073	+	protein_coding	52690	9005	152057	3781
Gnb1l	ENSMUSG00000000884.17	chr16	18498712	18566679	+	protein_coding	67967	10873	195173	3566
Rtl10	ENSMUSG00000086965.1	chr16	18498900	18501658	+	protein_coding	2758	447	6342	107
Tbx1	ENSMUSG00000009097.10	chr16	18580978	18590671	-	protein_coding	9693	1266	15053	432
Gp1bb	ENSMUSG00000050761.4	chr16	18620316	18622403	-	protein_coding	2087	278	3455	166
Gm49601	ENSMUSG00000116594.1	chr16	18620465	18626427	-	protein_coding	5962	884	11410	527
Septin5	ENSMUSG00000072214.7	chr16	18620501	18629954	-	protein_coding	9453	1377	17582	700
Cldn5	ENSMUSG00000041378.2	chr16	18776846	18778262	+	protein_coding	1416	220	3134	49
Cdc45	ENSMUSG00000000028.15	chr16	18780446	18811987	-	protein_coding	31541	4941	94526	1353
Ufd1	ENSMUSG00000005262.13	chr16	18811778	18835261	+	protein_coding	23483	3587	71929	744
2510002D24Rik	ENSMUSG00000071632.10	chr16	18836577	18840160	+	protein_coding	3583	555	10822	199
Gm28539	ENSMUSG00000099908.1	chr16	18836583	18956247	+	protein_coding	119664	17563	332692	4201
Mrpl40	ENSMUSG00000022706.16	chr16	18872017	18876862	-	protein_coding	4845	648	11690	59
Hira	ENSMUSG00000022702.16	chr16	18877036	18970309	+	protein_coding	93273	13923	258576	3082
Olfr164	ENSMUSG00000050742.5	chr16	19284103	19314064	-	protein_coding	29961	4184	88222	783
Olfr165	ENSMUSG00000050158.7	chr16	19406243	19423134	-	protein_coding	16891	1507	30582	273
Olfr166	ENSMUSG00000056822.4	chr16	19483693	19489882	+	protein_coding	6189	901	22014	132
Olfr167	ENSMUSG00000045341.2	chr16	19509557	19522266	-	protein_coding	12709	1771	41815	336
Olfr168	ENSMUSG00000061361.2	chr16	19529273	19535555	-	protein_coding	6282	929	19075	194
Olfr169	ENSMUSG00000068535.2	chr16	19564888	19571809	-	protein_coding	6921	1047	23936	190
Olfr170	ENSMUSG00000062245.4	chr16	19605695	19611882	-	protein_coding	6187	938	19746	219
Olfr171	ENSMUSG00000060480.5	chr16	19623929	19629916	-	protein_coding	5987	855	18727	130
Lamp3	ENSMUSG00000041247.8	chr16	19653377	19706375	-	protein_coding	52998	7368	148418	1339
B3gnt5	ENSMUSG00000022686.14	chr16	19760207	19772753	+	protein_coding	12546	1727	35793	646
A930003A15Rik	ENSMUSG00000075330.4	chr16	19876566	19884274	-	protein_coding	7708	1108	21735	353
Klhl6	ENSMUSG00000043008.9	chr16	19946495	19983037	-	protein_coding	36542	5553	113274	1669
Klhl24	ENSMUSG00000062901.3	chr16	20097541	20129221	+	protein_coding	31680	4643	93514	915
Yeats2	ENSMUSG00000041215.16	chr16	20141062	20232573	+	protein_coding	91511	13702	269905	3191
Map6d1	ENSMUSG00000041205.8	chr16	20233302	20241358	-	protein_coding	8056	1252	20363	356
Parl	ENSMUSG00000033918.16	chr16	20279817	20302387	-	protein_coding	22570	3449	67886	653
Cyp2ab1	ENSMUSG00000022818.13	chr16	20308386	20325404	-	protein_coding	17018	2579	43764	388
Abcc5	ENSMUSG00000022822.16	chr16	20331302	20426394	-	protein_coding	95092	14598	266989	2898
Eif2b5	ENSMUSG00000003235.13	chr16	20498816	20509323	+	protein_coding	10507	1582	27628	347
Dvl3	ENSMUSG00000003233.12	chr16	20516981	20534010	+	protein_coding	17029	2519	40560	369
Ap2m1	ENSMUSG00000022841.15	chr16	20535477	20544909	+	protein_coding	9432	1435	24250	181
Abcf3	ENSMUSG00000003234.16	chr16	20548576	20561379	+	protein_coding	12803	1955	35134	319
Vwa5b2	ENSMUSG00000046613.19	chr16	20589470	20605377	+	protein_coding	15907	2474	39007	790
Alg3	ENSMUSG00000033809.15	chr16	20605373	20611735	-	protein_coding	6362	973	16811	216
Eef1akmt4	ENSMUSG00000115219.2	chr16	20611592	20619011	+	protein_coding	7419	1070	20852	338
Gm49333	ENSMUSG00000115293.2	chr16	20611609	20645920	+	protein_coding	34311	5057	91929	1786
Camk2n2	ENSMUSG00000051146.2	chr16	20619214	20621287	-	protein_coding	2073	263	3065	62
Ece2	ENSMUSG00000022842.18	chr16	20629827	20646485	+	protein_coding	16658	2542	44072	758
Psmd2	ENSMUSG00000006998.16	chr16	20651651	20663414	+	protein_coding	11763	1737	36547	280
Eif4g1	ENSMUSG00000045983.16	chr16	20668312	20692884	+	protein_coding	24572	3602	59929	857
Fam131a	ENSMUSG00000050821.14	chr16	20693240	20703048	+	protein_coding	9808	1488	23020	425
Clcn2	ENSMUSG00000022843.17	chr16	20702963	20717746	-	protein_coding	14783	2213	34795	657
Polr2h	ENSMUSG00000021018.8	chr16	20717664	20722267	+	protein_coding	4603	660	12850	142
Thpo	ENSMUSG00000022847.15	chr16	20724453	20734511	-	protein_coding	10058	1390	19170	383
Chrd	ENSMUSG00000006958.14	chr16	20733126	20742384	+	protein_coding	9258	1491	19146	422
Teddm3	ENSMUSG00000090356.2	chr16	21152654	21154000	-	protein_coding	1346	172	2309	79
Ephb3	ENSMUSG00000005958.15	chr16	21204754	21223305	+	protein_coding	18551	2855	43972	2840
Vps8	ENSMUSG00000033653.18	chr16	21423117	21644680	+	protein_coding	221563	33510	648439	10764
2510009E07Rik	ENSMUSG00000043391.10	chr16	21649044	21694665	-	protein_coding	45621	7011	138349	3424
Ehhadh	ENSMUSG00000022853.7	chr16	21761286	21787807	-	protein_coding	26521	3981	75565	1567
Map3k13	ENSMUSG00000033618.7	chr16	21794345	21933439	+	protein_coding	139094	21715	420390	9136
Tmem41a	ENSMUSG00000022856.9	chr16	21934325	21947552	-	protein_coding	13227	1258	18517	271
Liph	ENSMUSG00000044626.13	chr16	21953816	21995663	-	protein_coding	41847	6497	114696	1921
Senp2	ENSMUSG00000022855.9	chr16	22009483	22049269	+	protein_coding	39786	5722	110318	1142
Igf2bp2	ENSMUSG00000033581.17	chr16	22059008	22163299	-	protein_coding	104291	15845	290257	5012
Tra2b	ENSMUSG00000022858.16	chr16	22244548	22266005	-	protein_coding	21457	2826	53819	691
Etv5	ENSMUSG00000013089.15	chr16	22381308	22439719	-	protein_coding	58411	8831	172704	7286
Dgkg	ENSMUSG00000022861.17	chr16	22468460	22657221	-	protein_coding	188761	29296	513240	12175
Crygs	ENSMUSG00000033501.5	chr16	22805202	22811577	-	protein_coding	6375	988	21990	1152
Tbccd1	ENSMUSG00000004462.7	chr16	22813213	22857669	-	protein_coding	44456	6920	153042	1854
Dnajb11	ENSMUSG00000004460.17	chr16	22857844	22879634	+	protein_coding	21790	3368	70057	1003
Ahsg	ENSMUSG00000022868.6	chr16	22891276	22899449	+	protein_coding	8173	1254	24525	271
Fetub	ENSMUSG00000022871.13	chr16	22918333	22939778	+	protein_coding	21445	2406	41794	713
Hrg	ENSMUSG00000022877.9	chr16	22951071	22961656	+	protein_coding	10585	1654	30829	441
Kng2	ENSMUSG00000060459.14	chr16	22985853	23029482	-	protein_coding	43629	6500	128880	1468
Kng1	ENSMUSG00000022875.18	chr16	23057864	23082078	+	protein_coding	24214	3695	70862	870
Eif4a2	ENSMUSG00000022884.16	chr16	23107443	23114136	+	protein_coding	6693	937	18812	163
Rfc4	ENSMUSG00000022881.15	chr16	23113942	23127737	-	protein_coding	13795	2030	42984	379
Adipoq	ENSMUSG00000022878.5	chr16	23146535	23158028	+	protein_coding	11493	1821	33143	478
St6gal1	ENSMUSG00000022885.16	chr16	23224739	23360350	+	protein_coding	135611	20502	378315	8709
Rtp1	ENSMUSG00000033383.6	chr16	23429132	23433960	+	protein_coding	4828	724	14153	945
Masp1	ENSMUSG00000022887.9	chr16	23449416	23520815	-	protein_coding	71399	11028	217846	5812
Rtp4	ENSMUSG00000033355.6	chr16	23520290	23614222	+	protein_coding	93932	13877	276510	7020
Sst	ENSMUSG00000004366.4	chr16	23889572	23890958	-	protein_coding	1386	193	2700	44
Rtp2	ENSMUSG00000047531.9	chr16	23925547	23932394	-	protein_coding	6847	1068	17698	306
Bcl6	ENSMUSG00000022508.5	chr16	23965051	23988852	-	protein_coding	23801	3364	49761	1123
Gm37419	ENSMUSG00000110291.1	chr16	23988481	23988595	+	protein_coding	114	18	474	0
Lpp	ENSMUSG00000033306.15	chr16	24393506	24992578	+	protein_coding	599072	90037	1709250	67918
Tprg	ENSMUSG00000048399.4	chr16	25286816	25422344	+	protein_coding	135528	19928	405770	6783
Trp63	ENSMUSG00000022510.14	chr16	25683762	25892102	+	protein_coding	208340	30111	649645	9683
P3h2	ENSMUSG00000038168.5	chr16	25959287	26105784	-	protein_coding	146497	21448	444302	9535
Cldn1	ENSMUSG00000022512.3	chr16	26356641	26371841	-	protein_coding	15200	2265	51302	1401
Cldn16	ENSMUSG00000038148.13	chr16	26463134	26482765	+	protein_coding	19631	2943	64515	922
Tmem207	ENSMUSG00000091972.2	chr16	26503655	26526769	-	protein_coding	23114	3285	69803	701
Il1rap	ENSMUSG00000022514.14	chr16	26581703	26730117	+	protein_coding	148414	21193	450366	7709
Gmnc	ENSMUSG00000068428.7	chr16	26913552	26991652	-	protein_coding	78100	10919	226546	5184
Ostn	ENSMUSG00000052276.8	chr16	27307488	27351212	+	protein_coding	43724	5927	121039	1653
Uts2b	ENSMUSG00000056423.7	chr16	27353321	27370239	-	protein_coding	16918	2301	43606	541
Ccdc50	ENSMUSG00000038127.15	chr16	27388868	27452218	+	protein_coding	63350	8120	159212	2337
Fgf12	ENSMUSG00000022523.10	chr16	28160097	28753068	-	protein_coding	592971	84027	1582312	47970
Mb21d2	ENSMUSG00000051065.9	chr16	28826175	28929673	-	protein_coding	103498	15848	279571	11031
Plaat1	ENSMUSG00000022525.13	chr16	29209694	29230531	+	protein_coding	20837	3144	62616	2078
Atp13a5	ENSMUSG00000048939.13	chr16	29231850	29378732	-	protein_coding	146882	21077	424047	9663
